,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,locked_date
815,"['c++', 'multithreading', 'opencv', 'buffer', 'mat']","{'account_id': 6401995, 'reputation': 119, 'user_id': 4964351, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uP8xS.png?s=256&g=1', 'display_name': '270F', 'link': 'https://stackoverflow.com/users/4964351/270f'}",False,206,0,0,1569576816,1569576816,,58131770,CC BY-SA 4.0,https://stackoverflow.com/questions/58131770/c-manage-large-buffer-of-images,C++ manage large buffer of images,,,,,
816,['c++'],"{'account_id': 8375354, 'reputation': 105, 'user_id': 6288977, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c62f73e3108d7376389e621c8673f1c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nathan Hennigh', 'link': 'https://stackoverflow.com/users/6288977/nathan-hennigh'}",True,97,1,4,1569576011,1569569846,1569570385.0,58129943,CC BY-SA 4.0,https://stackoverflow.com/questions/58129943/homework-testing-square-with-all-equal-rows,Homework: Testing square with all equal rows,58131008.0,,,,
817,"['c++', 'threadpool', 'future']","{'account_id': 9573960, 'reputation': 131, 'user_id': 8684589, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9cc022778a4e09f4c59e9c0da6439a28?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alphastrick', 'link': 'https://stackoverflow.com/users/8684589/alphastrick'}",True,57,1,0,1569575929,1569575689,,58131454,CC BY-SA 4.0,https://stackoverflow.com/questions/58131454/c-future-wrong-value-in-release-version,C++ Future Wrong Value in Release Version,58131521.0,,,,
818,"['c++', 'c++-cli']","{'account_id': 11465151, 'reputation': 13, 'user_id': 8403565, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae1e74916fb88725bcb0ba00e25c102c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Trouble Pasta', 'link': 'https://stackoverflow.com/users/8403565/trouble-pasta'}",True,48,1,0,1569575319,1569556808,1569574944.0,58127691,CC BY-SA 4.0,https://stackoverflow.com/questions/58127691/how-to-write-a-test-case-which-garbage-collects-in-the-middle-of-a-function-exec,How to write a test case which garbage collects in the middle of a function execution?,,,,,
819,"['c++', 'multithreading', 'locking', 'zeromq', 'nonblocking']","{'account_id': 964075, 'reputation': 9556, 'user_id': 987846, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c0bd4793c1b752215191139c8213a131?s=256&d=identicon&r=PG', 'display_name': 'kakyo', 'link': 'https://stackoverflow.com/users/987846/kakyo'}",True,151,1,2,1569574106,1569548040,1569574106.0,58126624,CC BY-SA 4.0,https://stackoverflow.com/questions/58126624/will-a-zeromq-inproc-pubsub-send-call-in-a-realtime-thread-cause-serious-block,Will a ZeroMQ inproc PubSub send() call in a realtime thread cause serious blocking?,58129812.0,,,,
820,"['c++', 'opengl', 'rendering', 'textures']","{'account_id': 9308055, 'reputation': 121, 'user_id': 6910960, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-EoWzVvz0-Y0/AAAAAAAAAAI/AAAAAAAAAIE/Yfrt1YGTKF0/photo.jpg?sz=256', 'display_name': 'GPlayer', 'link': 'https://stackoverflow.com/users/6910960/gplayer'}",True,157,1,2,1569573959,1569570403,1569571409.0,58130079,CC BY-SA 4.0,https://stackoverflow.com/questions/58130079/opengl-textured-quad-cropped-and-weirdly-stretched,OpenGL - Textured quad cropped and weirdly stretched,58130960.0,,,,
821,"['c++', 'string', 'replace']","{'account_id': 4311107, 'reputation': 22745, 'user_id': 3522130, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'rnso', 'link': 'https://stackoverflow.com/users/3522130/rnso'}",True,54,2,0,1569573855,1569573300,1569573413.0,58130786,CC BY-SA 4.0,https://stackoverflow.com/questions/58130786/simple-string-replace-giving-error-despite-correct-arguments,Simple string replace giving error despite correct arguments,58130925.0,,,,
822,"['c++', 'json', 'nlohmann-json']","{'account_id': 443716, 'reputation': 1664, 'user_id': 835103, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/8dab7c872486626557a85b2918ba3f9d?s=256&d=identicon&r=PG', 'display_name': 'txt', 'link': 'https://stackoverflow.com/users/835103/txt'}",True,2679,2,10,1569573179,1567778923,,57823644,CC BY-SA 4.0,https://stackoverflow.com/questions/57823644/detect-with-json-for-modern-c-library-that-integer-doesnt-fit-into-a-specif,Detect with &quot;JSON for Modern C++&quot; library that integer doesn&#39;t fit into a specified type?,57825417.0,,,,
823,"['c++', 'string', 'pointers', 'ostream']","{'account_id': 6266463, 'reputation': 498, 'user_id': 4872043, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/dc3dd2112c32e59a07dc1df23fb9c692?s=256&d=identicon&r=PG&f=1', 'display_name': 'Saeid', 'link': 'https://stackoverflow.com/users/4872043/saeid'}",True,123,2,1,1569573108,1569570933,1569573108.0,58130201,CC BY-SA 4.0,https://stackoverflow.com/questions/58130201/are-there-any-exceptions-to-const-char,Are there any exceptions to const char*?,58130424.0,,,,
824,"['c++', 'range', 'c++-concepts']","{'account_id': 7711546, 'reputation': 1261, 'user_id': 5840652, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ELL15.png?s=256&g=1', 'display_name': 'Vinci', 'link': 'https://stackoverflow.com/users/5840652/vinci'}",True,272,1,5,1569572936,1569568831,,58129698,CC BY-SA 4.0,https://stackoverflow.com/questions/58129698/satisfy-stdrangesrange-concept,Satisfy std::ranges::range concept,58130695.0,,,,
825,"['c++', 'pointers', 'memory-management', 'iteration']","{'account_id': 16778520, 'reputation': 1, 'user_id': 12129243, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84ce55a06f33d15c7ec6df34aafe5713?s=256&d=identicon&r=PG&f=1', 'display_name': '2015marci12', 'link': 'https://stackoverflow.com/users/12129243/2015marci12'}",False,59,0,0,1569572893,1569570453,1569572893.0,58130091,CC BY-SA 4.0,https://stackoverflow.com/questions/58130091/cache-performance-of-pointers-to-adjacent-memory,Cache performance of pointers to adjacent memory,,,,,
826,"['c++', 'recursion', 'glsl', 'tail-recursion', 'raytracing']","{'account_id': 11049374, 'reputation': 356, 'user_id': 10186354, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-zI11TgGAe98/AAAAAAAAAAI/AAAAAAAAATU/QjLFrlyOyW8/photo.jpg?sz=256', 'display_name': 'Cewein', 'link': 'https://stackoverflow.com/users/10186354/cewein'}",True,87,1,0,1569572492,1569511262,1569572492.0,58120011,CC BY-SA 4.0,https://stackoverflow.com/questions/58120011/getting-diffuse-material-right-form-cpu-code-to-gpu-shader,Getting diffuse material right form cpu code to gpu shader,58120341.0,,,,
827,"['c++', 'multithreading', 'asynchronous']","{'account_id': 14748085, 'reputation': 3, 'user_id': 10650904, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28f96884bebf9b9c239afa6a6d188a30?s=256&d=identicon&r=PG&f=1', 'display_name': 'anaVC94', 'link': 'https://stackoverflow.com/users/10650904/anavc94'}",False,255,0,0,1569570809,1569570809,,58130176,CC BY-SA 4.0,https://stackoverflow.com/questions/58130176/stdasync-thread-pool-continue-execution-without-blocking,std::async thread pool continue execution without blocking,,,,,
828,"['c++', 'templates', 'overload-resolution']","{'account_id': 16778098, 'reputation': 168, 'user_id': 12128902, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d214f6a827b0f38c242c9eef9ddcdbc1?s=256&d=identicon&r=PG&f=1', 'display_name': 'ppm', 'link': 'https://stackoverflow.com/users/12128902/ppm'}",True,537,2,7,1569570678,1569565827,,58128987,CC BY-SA 4.0,https://stackoverflow.com/questions/58128987/template-overload-resolution-what-happens-when-multiple-templates-match,Template overload resolution: what happens when multiple templates match?,58129097.0,,,,
829,"['c++', 'windows', 'mfc']","{'account_id': 2225360, 'reputation': 233, 'user_id': 2695899, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/UPoVz.png?s=256&g=1', 'display_name': 'brightside90', 'link': 'https://stackoverflow.com/users/2695899/brightside90'}",False,340,1,1,1569569057,1568878396,1569569057.0,58005938,CC BY-SA 4.0,https://stackoverflow.com/questions/58005938/ownerdraw-clistctrl-checkboxes,Ownerdraw CListCtrl checkboxes,,,,,
830,"['c++', 'while-loop']","{'account_id': 14479972, 'reputation': 43, 'user_id': 10459502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f118e72adc66aa79f06a09b4f9bb2bd?s=256&d=identicon&r=PG&f=1', 'display_name': 'daoz1', 'link': 'https://stackoverflow.com/users/10459502/daoz1'}",True,106,2,3,1569568723,1569566648,,58129164,,https://stackoverflow.com/questions/58129164/how-do-i-exit-out-of-my-do-while-loop-c,How do I exit out of my do while loop? c++,,1569567334.0,Duplicate,,
831,"['c++', 'c++17']","{'account_id': 3054563, 'reputation': 2162, 'user_id': 2588499, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/a774cbfdbf028557b13027b6ec42cccf?s=256&d=identicon&r=PG', 'display_name': 'Arun', 'link': 'https://stackoverflow.com/users/2588499/arun'}",False,768,0,2,1569567855,1569504322,1569567855.0,58117863,CC BY-SA 4.0,https://stackoverflow.com/questions/58117863/does-c17-filesystem-has-any-method-to-search-file-name-matching-with-wildcard,Does c++17 filesystem has any method to search file name matching with wildcard?,,,,,
832,"['c++', 'qt', 'qtstylesheets']","{'account_id': 16777920, 'reputation': 1, 'user_id': 12128760, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBUeAYzfLGTWgIXr62zAtfb0hlvBctCf_36tF37=k-s256', 'display_name': 'Василь Баран', 'link': 'https://stackoverflow.com/users/12128760/%d0%92%d0%b0%d1%81%d0%b8%d0%bb%d1%8c-%d0%91%d0%b0%d1%80%d0%b0%d0%bd'}",False,48,0,0,1569565693,1569562579,1569565693.0,58128410,CC BY-SA 4.0,https://stackoverflow.com/questions/58128410/how-to-specify-a-style-for-a-qlabel-which-is-a-non-direct-child-of-a-qwidget-w,How to specify a style for a QLabel which is a (non-direct) child of a QWidget with a specific name (name of the QWidget)?,,,,,
833,"['c++', 'visual-studio-2005']","{'account_id': 16772880, 'reputation': 1, 'user_id': 12124935, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8efba34a2babdf3bc7ff2257b1540658?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nagalakshmi', 'link': 'https://stackoverflow.com/users/12124935/nagalakshmi'}",False,150,1,0,1569565221,1569502514,1569504348.0,58117282,CC BY-SA 4.0,https://stackoverflow.com/questions/58117282/what-is-the-alternative-for-fpermssive-flag-in-windows-visual-studio,What is the alternative for -fpermssive flag in windows (visual studio),,,,,
834,['c++'],"{'account_id': 8893708, 'reputation': 770, 'user_id': 6639463, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5860c92f8b7a7b67dc02294f1fe1fe8d?s=256&d=identicon&r=PG&f=1', 'display_name': 'hua wei', 'link': 'https://stackoverflow.com/users/6639463/hua-wei'}",False,54,0,0,1569564841,1569564841,,58128758,CC BY-SA 4.0,https://stackoverflow.com/questions/58128758/running-time-of-stdlist-parallel-quick-sort,Running time of std::list parallel quick sort,,,,,
835,['c++'],"{'account_id': 16777522, 'reputation': 29, 'user_id': 12128440, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/620a3b401ddb7cdc76e4b021de83c725?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ikaa1991', 'link': 'https://stackoverflow.com/users/12128440/ikaa1991'}",True,169,2,2,1569563879,1569555935,1569556156.0,58127571,CC BY-SA 4.0,https://stackoverflow.com/questions/58127571/why-is-a-dereference-operator-used-in-the-function-name,Why is a dereference &quot; * &quot; operator used in the function name?,58127590.0,,,,
836,['c++'],"{'account_id': 61253, 'reputation': 814, 'user_id': 10870835, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IlVhK.png?s=256&g=1', 'display_name': 'Chef Gladiator', 'link': 'https://stackoverflow.com/users/10870835/chef-gladiator'}",True,107,4,1,1569563827,1569420558,1569563827.0,58100360,CC BY-SA 4.0,https://stackoverflow.com/questions/58100360/how-to-create-a-function-pointer-having-a-function-signature-possibly-at-compil,"How to create a function pointer having a function signature, possibly at compile time",58101583.0,,,,
837,"['c++', 'multithreading', 'cairo']","{'account_id': 1147862, 'reputation': 9004, 'user_id': 1130231, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/gHygY.png?s=256&g=1', 'display_name': 'Martin Perry', 'link': 'https://stackoverflow.com/users/1130231/martin-perry'}",True,173,1,0,1569562702,1569512527,1569515708.0,58120390,CC BY-SA 4.0,https://stackoverflow.com/questions/58120390/cairo-multithreading-stuck-during-cairo-image-surface-create,Cairo - multithreading - stuck during cairo_image_surface_create,,,,,
838,"['c++', 'algorithm', 'mergesort', 'divide-and-conquer']","{'account_id': 13951803, 'reputation': 1, 'user_id': 10075167, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Eqxow1E_xro/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7riwIwBGXv0jVzoqpq0JJPFf8QFHQ/mo/photo.jpg?sz=256', 'display_name': 'Siddharth Lal', 'link': 'https://stackoverflow.com/users/10075167/siddharth-lal'}",False,162,1,0,1569562656,1569554667,1569555561.0,58127414,CC BY-SA 4.0,https://stackoverflow.com/questions/58127414/how-to-count-number-of-inversions-for-large-number-of-inputs-using-merge-sort,How to count number of inversions for large number of inputs using merge sort,,,,,
839,"['c++', 'eclipse', 'openssl', 'aes']","{'account_id': 4711397, 'reputation': 459, 'user_id': 3811801, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/bd1097f0b38eb8af4c579d16b194454a?s=256&d=identicon&r=PG&f=1', 'display_name': 'TJCLARK', 'link': 'https://stackoverflow.com/users/3811801/tjclark'}",True,1599,1,3,1569561131,1569559315,,58127993,CC BY-SA 4.0,https://stackoverflow.com/questions/58127993/aes-ctr128-encrypt-was-not-declared-in-this-scope,‘AES_ctr128_encrypt’ was not declared in this scope,58128107.0,,,,
840,"['c++', 'opengl', 'visual-studio-2019']","{'account_id': 16776410, 'reputation': 11, 'user_id': 12127614, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5962e7fd8bc110ce82912a70ad0a1676?s=256&d=identicon&r=PG&f=1', 'display_name': 'N_S', 'link': 'https://stackoverflow.com/users/12127614/n-s'}",False,99,0,1,1569560149,1569536697,1569546921.0,58125477,CC BY-SA 4.0,https://stackoverflow.com/questions/58125477/opengl-a-simple-colored-triangle-gldebugcallback-error,OpenGL: a simple colored triangle glDebugCallback error,,,,,
841,['c++'],"{'account_id': 15861848, 'reputation': 1, 'user_id': 11444783, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2086236725009188/picture?type=large', 'display_name': 'Terry Qu', 'link': 'https://stackoverflow.com/users/11444783/terry-qu'}",True,91,2,0,1569559095,1569558775,1569558993.0,58127932,,https://stackoverflow.com/questions/58127932/why-is-my-variable-returning-a-value-when-i-havent-set-it-to-any-yet,Why is my variable returning a value when I haven&#39;t set it to any yet?,,1569559135.0,Duplicate,,
842,"['c++', 'database', 'dolphindb']","{'account_id': 16419931, 'reputation': 11, 'user_id': 11861389, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21c8a0687273e8f18b3d833f7682bc00?s=256&d=identicon&r=PG&f=1', 'display_name': 'smile qian', 'link': 'https://stackoverflow.com/users/11861389/smile-qian'}",False,34,1,0,1569557803,1568863334,,58003284,CC BY-SA 4.0,https://stackoverflow.com/questions/58003284/how-to-improve-the-performance-of-create-a-table-using-c-plus-plus-api-in-dolphi,How to improve the performance of create a table using c plus plus API in DolphinDB,,,,,
843,"['c#', 'c++', 'windows']","{'account_id': 12539524, 'reputation': 49, 'user_id': 9124975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5bf0bee0440a87c722448ca9c66a607?s=256&d=identicon&r=PG&f=1', 'display_name': 'Darren', 'link': 'https://stackoverflow.com/users/9124975/darren'}",False,97,1,0,1569556355,1569542994,,58126169,CC BY-SA 4.0,https://stackoverflow.com/questions/58126169/how-to-pass-an-array-of-structs-from-c-to-c,How to pass an array of structs from c++ to c#?,,,,,
844,['c++'],"{'account_id': 13249450, 'reputation': 21, 'user_id': 10152386, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'SeanOMik', 'link': 'https://stackoverflow.com/users/10152386/seanomik'}",False,337,1,0,1569556079,1569553647,1569554820.0,58127266,,https://stackoverflow.com/questions/58127266/already-defined-in-obj,Already defined in obj,,1569555410.0,Duplicate,,
845,"['c++', 'windows', 'visual-studio-code', 'g++', 'mingw']","{'account_id': 10851201, 'reputation': 149, 'user_id': 7982979, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08be7f2c3aa83c88f6133566e81f6ea6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dane B', 'link': 'https://stackoverflow.com/users/7982979/dane-b'}",False,51,0,0,1569555562,1569555562,,58127526,CC BY-SA 4.0,https://stackoverflow.com/questions/58127526/no-output-after-i-open-file,No output after I open file,,,,,
846,"['python', 'c++', 'pybind11']","{'account_id': 244340, 'reputation': 7855, 'user_id': 517073, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/917ead48eb4ab8bcedbb454977143e60?s=256&d=identicon&r=PG', 'display_name': 'Stepan Yakovenko', 'link': 'https://stackoverflow.com/users/517073/stepan-yakovenko'}",False,2416,1,2,1569554498,1567723578,,57813789,CC BY-SA 4.0,https://stackoverflow.com/questions/57813789/pybind11-attributeerror-module-xxx-has-no-attribute-yyy-when-trying-to-run,pybind11: AttributeError: module &#39;XXX&#39; has no attribute &#39;YYY&#39; when trying to run function from py file,,,,,
