,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,locked_date
701,"['c++', 'cmake', 'googletest']","{'account_id': 7368422, 'reputation': 459, 'user_id': 5609462, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/bd96efa55c9091cc79013d94977fd7c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'mariob6', 'link': 'https://stackoverflow.com/users/5609462/mariob6'}",True,243,64593380.0,1,0,1603982498,1603981012,,64592944,CC BY-SA 4.0,https://stackoverflow.com/questions/64592944/integrating-gtest-with-existing-cmake-project-share-the-same-target-sources,Integrating GTest with existing CMake Project: share the same target_sources,,,
702,"['c++', 'tcp', 'boost-asio']","{'account_id': 18026141, 'reputation': 203, 'user_id': 13102033, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee5919edd155d2b46138ffa97f232f8e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jacob', 'link': 'https://stackoverflow.com/users/13102033/jacob'}",False,90,,1,1,1603981673,1603731365,1603732902.0,64541589,CC BY-SA 4.0,https://stackoverflow.com/questions/64541589/boost-read-until-stops-at-white-space,boost read_until stops at white space,,,
703,"['c++', 'xml', 'file']","{'account_id': 7383100, 'reputation': 105, 'user_id': 5619057, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zSHhN.jpg?s=256&g=1', 'display_name': 'Simon Pio.', 'link': 'https://stackoverflow.com/users/5619057/simon-pio'}",False,166,,1,1,1603981510,1603977064,,64591778,,https://stackoverflow.com/questions/64591778/best-approach-to-convert-xml-or-general-file-with-structure-to-class-model,Best approach to convert XML (or general file with structure) to class model,1604019324.0,Needs more focus,
704,"['c++', 'sqlite', 'qt']","{'account_id': 17332604, 'reputation': 43, 'user_id': 12555300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36b989a12496a8fb47bc30428c3d21a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Grizzlyman', 'link': 'https://stackoverflow.com/users/12555300/grizzlyman'}",True,153,64593018.0,1,1,1603981272,1603975391,1603978189.0,64591348,CC BY-SA 4.0,https://stackoverflow.com/questions/64591348/segfault-during-custom-collation-creation-sqlite-using-qt,Segfault during custom collation creation sqlite using qt,,,
705,"['c++', 'performance']","{'account_id': 19807107, 'reputation': 325, 'user_id': 14506829, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjlpA_RrCw8ZZbXXJ6Srx7_57aW1CrgEVbaCwMBaQ=k-s256', 'display_name': 'Joe Davis', 'link': 'https://stackoverflow.com/users/14506829/joe-davis'}",True,160,64592043.0,3,1,1603980957,1603976925,,64591747,CC BY-SA 4.0,https://stackoverflow.com/questions/64591747/is-there-any-performance-pros-cons-from-returning-from-void-functions,Is there any performance pros/cons from returning from void functions,,,
706,"['c++', 'static']","{'account_id': 3746953, 'reputation': 11, 'user_id': 4974494, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-GTwlncqpVao/AAAAAAAAAAI/AAAAAAAAAGg/0Tk4a1gBuzI/photo.jpg?sz=256', 'display_name': 'Sriram Nagaraj', 'link': 'https://stackoverflow.com/users/4974494/sriram-nagaraj'}",True,130,,2,0,1603979372,1603978310,,64592147,CC BY-SA 4.0,https://stackoverflow.com/questions/64592147/why-isnt-the-static-variable-getting-modified,Why isn&#39;t the static variable getting modified,,,
707,"['c++', 'stl', 'hashmap']","{'account_id': 19827464, 'reputation': 15, 'user_id': 14522786, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc1234675657b63f833317fe93132f18?s=256&d=identicon&r=PG&f=1', 'display_name': 'rmv24', 'link': 'https://stackoverflow.com/users/14522786/rmv24'}",True,232,64592405.0,1,0,1603979209,1603978853,,64592300,CC BY-SA 4.0,https://stackoverflow.com/questions/64592300/mapping-a-pair-to-a-struct,Mapping a pair to a struct,,,
708,"['c++', 'identifier']","{'account_id': 19798646, 'reputation': 5, 'user_id': 14500162, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi3UeDfHojFcPvjp9YkEzZvVHlGUf8--mCgEaBVCg=k-s256', 'display_name': 'Katrine Rav', 'link': 'https://stackoverflow.com/users/14500162/katrine-rav'}",True,48,64592376.0,1,0,1603979083,1603978015,1603978086.0,64592066,,https://stackoverflow.com/questions/64592066/identifier-not-found-for-function-defined-in-a-h-file,Identifier not found for function defined in a .h file,1604193611.0,Not suitable for this site,
709,"['c++', 'qt', 'qt5', 'qlistwidget', 'qstyleditemdelegate']","{'account_id': 1748521, 'reputation': 3554, 'user_id': 1598163, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/131731839e6abf47e73673d7bf7990c6?s=256&d=identicon&r=PG', 'display_name': 'linuxfever', 'link': 'https://stackoverflow.com/users/1598163/linuxfever'}",True,323,64581555.0,1,2,1603978637,1603901389,1603969347.0,64576846,CC BY-SA 4.0,https://stackoverflow.com/questions/64576846/how-to-paint-an-outline-when-hovering-over-a-qlistwidget-item,How to paint an outline when hovering over a QListWidget item?,,,
710,"['c++', 'oop']","{'account_id': 18400716, 'reputation': 55, 'user_id': 13403853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a6c91b11c2615af08d38ec49dd1037e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sachin', 'link': 'https://stackoverflow.com/users/13403853/sachin'}",False,69,,1,0,1603978473,1603965898,1603967863.0,64588875,CC BY-SA 4.0,https://stackoverflow.com/questions/64588875/why-data-members-of-class-cannot-be-assigned-in-methods,why data members of class cannot be assigned in methods,,,
711,"['c++', 'stl', 'shared-ptr']","{'account_id': 19827119, 'reputation': 15, 'user_id': 14522501, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65378e37c16304d464d8ff535a7a4fe9?s=256&d=identicon&r=PG&f=1', 'display_name': 'georg774', 'link': 'https://stackoverflow.com/users/14522501/georg774'}",True,225,64591454.0,1,0,1603976803,1603975230,,64591303,CC BY-SA 4.0,https://stackoverflow.com/questions/64591303/getting-shared-pointer-from-this-of-derived-class-in-c,Getting shared pointer from this of derived class in C++,,,
712,['c++'],"{'account_id': 19772573, 'reputation': 175, 'user_id': 14509120, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/--JTBZs3dVec/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclHgzQMtYu7FsV3KLIT-QreKuVOCg/s96-c/photo.jpg?sz=256', 'display_name': 'Karlos', 'link': 'https://stackoverflow.com/users/14509120/karlos'}",True,414,64591673.0,1,3,1603976620,1603976528,,64591641,,https://stackoverflow.com/questions/64591641/why-i-cant-define-a-static-field-in-the-declaration,Why I can&#39;t define a static field in the declaration?,1603983932.0,Duplicate,
713,"['c++', 'json', 'rest']","{'account_id': 8177983, 'reputation': 124, 'user_id': 6156149, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9jYM6.jpg?s=256&g=1', 'display_name': 'Kattabomane', 'link': 'https://stackoverflow.com/users/6156149/kattabomane'}",False,72,,0,0,1603976575,1603976575,,64591659,CC BY-SA 4.0,https://stackoverflow.com/questions/64591659/map-json-into-cpp-objects,Map json into cpp objects,,,
714,"['c++', 'qt', 'audio', 'qml', 'vst']","{'account_id': 5185274, 'reputation': 2708, 'user_id': 4149835, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://lh6.googleusercontent.com/-n_QVH3KiURQ/AAAAAAAAAAI/AAAAAAAAAFM/RomdbXIW1hU/photo.jpg?sz=256', 'display_name': 'Vladimir Bershov', 'link': 'https://stackoverflow.com/users/4149835/vladimir-bershov'}",True,264,64591626.0,1,0,1603976472,1603939513,1603944370.0,64584239,CC BY-SA 4.0,https://stackoverflow.com/questions/64584239/is-it-possible-to-use-qml-and-qtquick-without-qapplication,Is it possible to use QML and QtQuick without QApplication?,,,
715,"['c++', 'json', 'class', 'templates', 'reflection']","{'account_id': 18116710, 'reputation': 3, 'user_id': 14459644, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e563b3138339fc27ab785bf0b50313b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'bin', 'link': 'https://stackoverflow.com/users/14459644/bin'}",True,327,64548149.0,2,0,1603976077,1603729621,1603730738.0,64541140,CC BY-SA 4.0,https://stackoverflow.com/questions/64541140/dynamic-class-type-from-file-data,Dynamic class type from file data,,,
716,"['c++', 'user-interface', 'wxwidgets', 'code-organization']","{'account_id': 18630644, 'reputation': 133, 'user_id': 13578630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/30ea3036481bfa7eda3d7b040080d678?s=256&d=identicon&r=PG&f=1', 'display_name': 'apoorv569', 'link': 'https://stackoverflow.com/users/13578630/apoorv569'}",False,96,,0,0,1603975849,1603975849,,64591456,CC BY-SA 4.0,https://stackoverflow.com/questions/64591456/wxwidgets-splitting-project-into-multiple-files,wxWidgets - Splitting project into multiple files,,,
717,"['c++', 'function']","{'account_id': 4352534, 'reputation': 29, 'user_id': 3552351, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3552351', 'link': 'https://stackoverflow.com/users/3552351/user3552351'}",True,76,,1,1,1603975061,1603974477,1603975061.0,64591117,CC BY-SA 4.0,https://stackoverflow.com/questions/64591117/c-function-accessibility,C++ Function accessibility,,,
718,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user13641878'}",True,104,64588157.0,1,0,1603974952,1603962743,,64588022,CC BY-SA 4.0,https://stackoverflow.com/questions/64588022/input-300-000-sets-of-numbers-with-cin-or-scanf,Input 300 000 sets of numbers with cin or scanf,,,
719,"['c++', 'boost-python']","{'account_id': 5227357, 'reputation': 33, 'user_id': 7629766, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12c3fb1a02980b45fa59052c353fdb33?s=256&d=identicon&r=PG&f=1', 'display_name': 'xapo', 'link': 'https://stackoverflow.com/users/7629766/xapo'}",True,34,,1,1,1603974832,1603912696,,64579871,CC BY-SA 4.0,https://stackoverflow.com/questions/64579871/get-data-from-a-list-returned-by-a-python-function-using-c-boostpython,Get data from a list returned by a python function using c++ boost::python?,,,
720,"['c++', 'linked-list', 'traversal']","{'account_id': 18263530, 'reputation': 19, 'user_id': 13295806, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiW2Be6s3oNWZvJptZGg0BjCJPs2Er1STDuHj3E=k-s256', 'display_name': 'Gaganrajdeep Singh', 'link': 'https://stackoverflow.com/users/13295806/gaganrajdeep-singh'}",True,100,64590843.0,1,0,1603973661,1603972885,1603973661.0,64590706,CC BY-SA 4.0,https://stackoverflow.com/questions/64590706/not-able-to-traverse-linked-list-cant-figure-out-whats-wrong-in-my-approach,"Not able to traverse linked list, can&#39;t figure out whats&#39; wrong in my approach?",,,
721,['c++'],"{'account_id': 19626587, 'reputation': 166, 'user_id': 14365768, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7ac04e41559ecdd5a9a14b1c77733d2?s=256&d=identicon&r=PG&f=1', 'display_name': 'psionic12', 'link': 'https://stackoverflow.com/users/14365768/psionic12'}",True,432,64590520.0,1,1,1603972499,1603971621,,64590382,CC BY-SA 4.0,https://stackoverflow.com/questions/64590382/find-by-hash-value-from-an-unordered-set-which-element-is-cumtomed-type,find by hash value from an unordered_set which element is cumtomed type,,,
722,"['c++', 'cin', 'cout', 'operation']","{'account_id': 19851292, 'reputation': 3, 'user_id': 14541728, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giq89qT0jvnepN93Iw_Eg9-tJxdreFFp9jKA3iX9g=k-s256', 'display_name': 'Gino il Contabile', 'link': 'https://stackoverflow.com/users/14541728/gino-il-contabile'}",True,48,64590052.0,1,-3,1603970267,1603969241,,64589785,,https://stackoverflow.com/questions/64589785/can-you-help-me-to-solve-errors-in-this-code,Can you help me to solve errors in this code?,1603970573.0,Not suitable for this site,
723,"['c++', 'protocol-buffers']","{'account_id': 32298, 'reputation': 3747, 'user_id': 89480, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/9715d0faa0598eb9fee4ae7cb9d6a3ca?s=256&d=identicon&r=PG', 'display_name': 'cube', 'link': 'https://stackoverflow.com/users/89480/cube'}",True,432,64590049.0,1,1,1603970251,1603816403,,64558881,CC BY-SA 4.0,https://stackoverflow.com/questions/64558881/plain-struct-from-protocol-buffer-message,Plain struct from protocol buffer message,,,
724,"['c++', 'emscripten']","{'account_id': 4326269, 'reputation': 143, 'user_id': 7058645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23bdd42ef8fbe5d5febd8c2d51953836?s=256&d=identicon&r=PG&f=1', 'display_name': 'Saeed Arbabi', 'link': 'https://stackoverflow.com/users/7058645/saeed-arbabi'}",False,348,,0,1,1603969570,1603969570,,64589884,CC BY-SA 4.0,https://stackoverflow.com/questions/64589884/receive-data-from-emscripten-fetch,receive data from emscripten fetch,,,
725,"['c++', 'memory']","{'account_id': 15073103, 'reputation': 1149, 'user_id': 10877953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/344f31504d52c6d3af2fb9113fdb62d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Xu Hui', 'link': 'https://stackoverflow.com/users/10877953/xu-hui'}",False,45,,0,2,1603968885,1603968263,1603968885.0,64589511,,https://stackoverflow.com/questions/64589511/why-memory-seems-not-freed-in-c-after-class-destruct,why memory seems not freed in C++ after class destruct,1603970477.0,Duplicate,
726,"['c++', 'stl', 'type-conversion']","{'account_id': 12325238, 'reputation': 89, 'user_id': 8993332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3aaaaaac95c1949111e54377b9510083?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mike mik', 'link': 'https://stackoverflow.com/users/8993332/mike-mik'}",True,46,64589666.0,1,1,1603968812,1603968187,,64589490,CC BY-SA 4.0,https://stackoverflow.com/questions/64589490/stl-algorithms-return-type-cast-without-possible-data-loss,STL algorithms return type cast without possible data loss,,,
727,"['c#', 'c++', 'marshalling']","{'account_id': 19635660, 'reputation': 1, 'user_id': 14372984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e2cd58ca37e8e069c8d4e13ddc3f4982?s=256&d=identicon&r=PG&f=1', 'display_name': 'C-SharpNinja', 'link': 'https://stackoverflow.com/users/14372984/c-sharpninja'}",False,64,,1,0,1603968364,1601552148,1601558220.0,64154580,CC BY-SA 4.0,https://stackoverflow.com/questions/64154580/c-marshalling-try-to-return-struct-from-cpp-dll-to-c-application-which-gets-al,c# marshalling try to return struct from cpp dll to c# application which gets allocated be the dll it self,,,
728,"['c++', 'qt', 'windows-10', 'registry', 'qsettings']","{'account_id': 9847621, 'reputation': 51, 'user_id': 7670405, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dxZ0I.png?s=256&g=1', 'display_name': 'FouLiNuX', 'link': 'https://stackoverflow.com/users/7670405/foulinux'}",False,272,,0,1,1603967730,1603967730,,64589364,CC BY-SA 4.0,https://stackoverflow.com/questions/64589364/qsettings-does-not-write-in-registry-after-windows-10-october-update,QSettings does not write in registry after Windows 10 October update,,,
729,"['c++', 'oop', 'constructor']","{'account_id': 18249009, 'reputation': 73, 'user_id': 13284440, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh6GaW03Be_W45kJYPvTFwvUhYG7-hYD86gH9Yw=k-s256', 'display_name': 'Regid', 'link': 'https://stackoverflow.com/users/13284440/regid'}",True,2527,64552216.0,1,0,1603965998,1603792746,1603965998.0,64552003,CC BY-SA 4.0,https://stackoverflow.com/questions/64552003/addition-of-two-numbers-using-constructor-with-only-one-parameter,Addition of two numbers using constructor with only one parameter,,,
730,"['c++', 'pimpl-idiom']","{'account_id': 11585998, 'reputation': 11, 'user_id': 8488159, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3054b9ca668c79caf1da66ee7da0c51e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Irene', 'link': 'https://stackoverflow.com/users/8488159/irene'}",False,125,,0,1,1603965865,1603958661,1603965865.0,64587120,CC BY-SA 4.0,https://stackoverflow.com/questions/64587120/pimpl-with-c-why-does-the-code-not-work,PImpl with C++: Why does the code not work?,,,
731,"['c++', 'oop', 'virtual-functions']","{'account_id': 7923772, 'reputation': 6391, 'user_id': 5983841, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/GHJxG.jpg?s=256&g=1', 'display_name': 'Rick', 'link': 'https://stackoverflow.com/users/5983841/rick'}",True,201,,3,1,1603965469,1603956454,1603965469.0,64586685,CC BY-SA 4.0,https://stackoverflow.com/questions/64586685/can-i-make-operator-virtual-to-implement-equality,Can I make operator== virtual to implement equality?,,,
732,"['c++', 'linux', 'visual-studio-code', 'makefile', 'g++']","{'account_id': 18069202, 'reputation': 13, 'user_id': 13134237, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7b122d8792d7fc152267010baf8bd7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luong Viet', 'link': 'https://stackoverflow.com/users/13134237/luong-viet'}",False,448,,0,0,1603965335,1603965335,,64588705,CC BY-SA 4.0,https://stackoverflow.com/questions/64588705/use-both-static-and-dynamically-linked-libraries-in-g,Use both static and dynamically linked libraries in g++,,,
