,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date
209,"['c++', 'time']","{'account_id': 414129, 'reputation': 15877, 'user_id': 788171, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/f81db69aaeaddc51eb0f03683818dbc1?s=256&d=identicon&r=PG', 'display_name': 'user788171', 'link': 'https://stackoverflow.com/users/788171/user788171'}",True,39601,11979667.0,5,19,1596116907,1345081757,1345081951.0,11979655,CC BY-SA 3.0,https://stackoverflow.com/questions/11979655/how-to-convert-a-time-into-epoch-time,How to convert a time into epoch time?,,,,
210,"['c++', 'window', 'new-operator']","{'account_id': 33157, 'reputation': 12483, 'user_id': 92568, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/7a83e1ba4b326a1b9a4552966da05231?s=256&d=identicon&r=PG', 'display_name': 'Avinash', 'link': 'https://stackoverflow.com/users/92568/avinash'}",True,3705,,2,5,1596115469,1344344076,,11846511,CC BY-SA 3.0,https://stackoverflow.com/questions/11846511/new-and-delete-operator-overloading-for-dll,new and delete operator overloading for dll,,,,
211,"['c++', 'doxygen', 'c-preprocessor', 'googletest']","{'account_id': 1458481, 'reputation': 1522, 'user_id': 1373463, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/fdcf15993a621652675ab259a5de3696?s=256&d=identicon&r=PG', 'display_name': 'vanna', 'link': 'https://stackoverflow.com/users/1373463/vanna'}",True,7328,12060084.0,2,10,1595249810,1345566256,1427718051.0,12059187,CC BY-SA 3.0,https://stackoverflow.com/questions/12059187/documenting-google-tests,Documenting google tests,,,,
212,"['c++', 'visual-c++']","{'account_id': 9930, 'reputation': 43430, 'user_id': 18529, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/3b1f99883a81fb9338e87fc1724826a9?s=256&d=identicon&r=PG', 'display_name': 'Charlie', 'link': 'https://stackoverflow.com/users/18529/charlie'}",True,526,,2,1,1594725494,1345222224,1345481284.0,12009869,CC BY-SA 3.0,https://stackoverflow.com/questions/12009869/why-not-use-if-exists-with-local-variables,Why not use __if_exists with local variables?,,,,
213,['c++'],"{'account_id': 956604, 'reputation': 4174, 'user_id': 981787, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5481f5f7c5a267ff2179813887cf5a15?s=256&d=identicon&r=PG', 'display_name': 'Eight', 'link': 'https://stackoverflow.com/users/981787/eight'}",True,3254,11751575.0,1,19,1594608435,1343785905,1594608435.0,11751561,CC BY-SA 4.0,https://stackoverflow.com/questions/11751561/what-is-inta1-is-this-a-valid-c-syntax,what is int(a)(1)? is this a valid c++ syntax?,,,,
214,"['c++', 'header', 'constants']","{'user_type': 'does_not_exist', 'display_name': 'user1599559'}",True,158639,12043198.0,6,99,1594378403,1345485215,1543500670.0,12042549,CC BY-SA 4.0,https://stackoverflow.com/questions/12042549/define-constant-variables-in-c-header,Define constant variables in C++ header,,,,
215,"['c++', 'visual-studio-2010', 'qt', 'qmake', 'nmake']","{'account_id': 1338631, 'reputation': 3877, 'user_id': 1280794, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/acaf89e21130377466e0caa60c839ec8?s=256&d=identicon&r=PG', 'display_name': 'spin_eight', 'link': 'https://stackoverflow.com/users/1280794/spin-eight'}",True,4117,11863239.0,3,3,1593699144,1344421832,1344422177.0,11862599,CC BY-SA 3.0,https://stackoverflow.com/questions/11862599/cant-open-compiled-project,Can`t open compiled project,,,,
216,"['c++', 'build']","{'account_id': 23739, 'reputation': 3993, 'user_id': 59724, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/50954aec029a724824dca5a32a1c00fa?s=256&d=identicon&r=PG', 'display_name': 'Graham', 'link': 'https://stackoverflow.com/users/59724/graham'}",True,84563,,8,153,1593544728,1345283284,,12017580,,https://stackoverflow.com/questions/12017580/c-build-systems-what-to-use,C++ Build Systems - What to use?,1450934295.0,Not suitable for this site,,
217,"['c++', 'winapi', 'named-pipes']","{'account_id': 174353, 'reputation': 2941, 'user_id': 403658, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/d10a692597d06f4f8e12e71c82ceecab?s=256&d=identicon&r=PG', 'display_name': 'scott', 'link': 'https://stackoverflow.com/users/403658/scott'}",True,9348,11854276.0,1,1,1591816604,1344370776,1344374365.0,11853478,CC BY-SA 3.0,https://stackoverflow.com/questions/11853478/getting-error-code-998-invalid-access-to-memory-location-when-trying-to-read-fro,getting error code 998 Invalid access to memory location when trying to read from named pipe,,,,
218,"['c++', 'qt', 'user-interface', 'graphics', 'mesh']","{'account_id': 399807, 'reputation': 3749, 'user_id': 765409, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/9e387ebc6f0bab782739d2a53b425c2a?s=256&d=identicon&r=PG', 'display_name': 'Louis93', 'link': 'https://stackoverflow.com/users/765409/louis93'}",True,1389,11954505.0,2,2,1591739802,1344954252,,11954438,CC BY-SA 3.0,https://stackoverflow.com/questions/11954438/im-trying-to-integrate-a-3d-model-viewer-into-my-gui-but-have-not-found-a-sing,"I&#39;m trying to integrate a 3D model viewer into my GUI, but have not found a single library that will allow me to do this easily. Any suggestions?",,,,
219,['c++'],"{'account_id': 1373533, 'reputation': 481, 'user_id': 1308004, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://i.stack.imgur.com/0x0BB.png?s=256&g=1', 'display_name': 'Anupama Pathirage', 'link': 'https://stackoverflow.com/users/1308004/anupama-pathirage'}",True,11240,,4,9,1591602311,1345742014,1591602311.0,12096852,CC BY-SA 4.0,https://stackoverflow.com/questions/12096852/precision-loss-with-double-c,Precision loss with double C++,,,,
220,"['c++', 'templates', 'dynamic', 'casting']","{'account_id': 1788317, 'reputation': 181, 'user_id': 1629244, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7b39e7cf81e165ce2c5f1acaeba8b45?s=256&d=identicon&r=PG', 'display_name': 'William', 'link': 'https://stackoverflow.com/users/1629244/william'}",True,16153,,2,18,1591344629,1346169898,1346170406.0,12163244,CC BY-SA 3.0,https://stackoverflow.com/questions/12163244/about-the-c-dynamic-cast-with-template-class,about the C++ dynamic cast with template class,,,,
221,"['c++', 'math', 'quaternions', 'euler-angles', 'glm-math']","{'account_id': 1464019, 'reputation': 283, 'user_id': 1390945, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b0a5d4498ebc2c9b38efaef0b63806c2?s=256&d=identicon&r=PG', 'display_name': 'iondune', 'link': 'https://stackoverflow.com/users/1390945/iondune'}",True,22816,,3,14,1590564181,1345519295,1373678618.0,12048046,CC BY-SA 3.0,https://stackoverflow.com/questions/12048046/quaternions-euler-angles-rotation-matrix-trouble-glm,Quaternions -&gt; Euler Angles -&gt; Rotation Matrix trouble (GLM),,,,
222,"['c++', 'ostream', 'ostringstream']","{'account_id': 237114, 'reputation': 2701, 'user_id': 505069, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/0a963b8d85d663b2cf15fb543b014689?s=256&d=identicon&r=PG', 'display_name': 'kmccoy', 'link': 'https://stackoverflow.com/users/505069/kmccoy'}",True,19089,12056871.0,4,19,1589743697,1345550636,,12054438,CC BY-SA 3.0,https://stackoverflow.com/questions/12054438/c-what-is-the-difference-between-ostream-and-ostringstream,C++: What is the difference between ostream and ostringstream?,,,,
223,"['c++', 'c++11', 'type-inference', 'auto', 'string-literals']","{'account_id': 91845, 'reputation': 251058, 'user_id': 252000, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/082b8ee2b0aebb430b8d4d98e6a5c32f?s=256&d=identicon&r=PG', 'display_name': 'fredoverflow', 'link': 'https://stackoverflow.com/users/252000/fredoverflow'}",True,4935,12017022.0,3,21,1589736049,1345274744,,12016757,CC BY-SA 3.0,https://stackoverflow.com/questions/12016757/auto-with-string-literals,auto with string literals,,,,
224,"['c++', 'effective-c++']","{'account_id': 1579872, 'reputation': 477, 'user_id': 1465437, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/edf2ad83960b8b9e6a36084da53925d9?s=256&d=identicon&r=PG', 'display_name': 'Ming', 'link': 'https://stackoverflow.com/users/1465437/ming'}",True,1629,,5,9,1589713213,1344709567,1344710129.0,11916547,CC BY-SA 3.0,https://stackoverflow.com/questions/11916547/template-in-c-why-have-to-use-enum,"Template in C++, why have to use enum",,,,
225,"['c++', 'char', 'char-traits']","{'account_id': 259071, 'reputation': 200645, 'user_id': 541686, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f2d0d2c0f7a83e2f8797a5ae79a324b6?s=256&d=identicon&r=PG', 'display_name': 'user541686', 'link': 'https://stackoverflow.com/users/541686/user541686'}",True,965,,3,14,1589323935,1345350654,,12024228,CC BY-SA 3.0,https://stackoverflow.com/questions/12024228/whats-the-purpose-of-stdchar-traitsassign,What&#39;s the purpose of std::char_traits::assign()?,,,,
226,"['c++', 'visual-studio-2008', 'mfc', 'dialog']","{'account_id': 175092, 'reputation': 1072, 'user_id': 404845, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/33e5e1c0b7128f2ae7c9d009a0c15fb6?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/404845/alex'}",True,8307,11869517.0,4,4,1589141594,1344442829,1495542151.0,11868858,CC BY-SA 3.0,https://stackoverflow.com/questions/11868858/how-do-i-detect-if-a-modeless-cdialog-has-been-closed,How do I detect if a modeless CDialog has been closed?,,,,
227,"['c++', 'winapi']","{'account_id': 1420849, 'reputation': 203, 'user_id': 1345484, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f2fd4d8dca15edbd4031dbdb4cb0a97?s=256&d=identicon&r=PG', 'display_name': 'WangZm', 'link': 'https://stackoverflow.com/users/1345484/wangzm'}",True,5536,11884337.0,6,18,1589140950,1344517166,1344521882.0,11884021,CC BY-SA 3.0,https://stackoverflow.com/questions/11884021/c-why-this-window-title-gets-truncated,C++ : Why this window title gets truncated?,,,,
228,"['c++', 'windows', 'winapi', 'visual-c++', 'visual-studio-2012']","{'account_id': 442161, 'reputation': 263, 'user_id': 832661, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25f3a1a9c32719bce9568fc4927334a4?s=256&d=identicon&r=PG', 'display_name': 'Pablo Ariel', 'link': 'https://stackoverflow.com/users/832661/pablo-ariel'}",True,3121,11933698.0,3,3,1589140505,1344259670,1351168360.0,11829249,CC BY-SA 3.0,https://stackoverflow.com/questions/11829249/visual-studio-2012-app-window-creation-resizing-differ-from-vs2008-window-creati,Visual Studio 2012 app window creation/resizing differ from VS2008 window creation? Why?,,,,
229,"['c++', 'c++11', 'condition-variable']","{'account_id': 1766276, 'reputation': 2415, 'user_id': 1612089, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a8849c0c6c81f302c6e7457becd0736c?s=256&d=identicon&r=PG', 'display_name': 'tshah06', 'link': 'https://stackoverflow.com/users/1612089/tshah06'}",True,6624,12192754.0,2,3,1588790255,1346313780,1346351712.0,12192441,CC BY-SA 3.0,https://stackoverflow.com/questions/12192441/c-11-condition-variable-wait-until-not-working-as-expected,C++ 11 - condition_variable - wait_until not working as expected,,,,
230,"['c++', 'boost', 'assert']","{'account_id': 269305, 'reputation': 3108, 'user_id': 558566, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/9vYdw.png?s=256&g=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/558566/chris'}",True,8677,11922409.0,5,12,1588314174,1344771558,1495540891.0,11921864,CC BY-SA 3.0,https://stackoverflow.com/questions/11921864/assert-with-dynamic-message,Assert with dynamic message?,,,,
231,"['c++', 'duplicates', 'stdvector', 'stl-algorithm', 'stdset']","{'account_id': 40019, 'reputation': 39713, 'user_id': 115751, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/FkIiK.png?s=256&g=1', 'display_name': 'WilliamKF', 'link': 'https://stackoverflow.com/users/115751/williamkf'}",True,31107,15761097.0,8,28,1587897697,1346340822,1462996138.0,12200486,CC BY-SA 3.0,https://stackoverflow.com/questions/12200486/how-to-remove-duplicates-from-unsorted-stdvector-while-keeping-the-original-or,How to remove duplicates from unsorted std::vector while keeping the original ordering using algorithms?,,,,
232,"['c++', 'c', 'locale']","{'account_id': 269513, 'reputation': 13468, 'user_id': 558892, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/7889628f70248130adcbf4802e00c8d8?s=256&d=identicon&r=PG', 'display_name': 'Deqing', 'link': 'https://stackoverflow.com/users/558892/deqing'}",True,43895,12170538.0,5,33,1587460199,1346210949,,12170488,CC BY-SA 3.0,https://stackoverflow.com/questions/12170488/how-to-get-current-locale-of-my-environment,How to get current locale of my environment?,,,,
233,"['c++', 'c', 'compiler-construction', 'clang', 'llvm']","{'account_id': 187320, 'reputation': 2578, 'user_id': 425280, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/3d858b37026a879b80886249d3e8c4d3?s=256&d=identicon&r=PG', 'display_name': 'krammer', 'link': 'https://stackoverflow.com/users/425280/krammer'}",True,1128,14449775.0,2,2,1587286133,1344684808,1440567348.0,11914334,CC BY-SA 3.0,https://stackoverflow.com/questions/11914334/using-llvm-to-traverse-ast,Using LLVM to traverse AST,,,,
234,"['c++', 'windows', 'mingw']","{'account_id': 1790887, 'reputation': 23, 'user_id': 1631330, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3bb7737e3e1b406d423b351b3fab0d34?s=256&d=identicon&r=PG', 'display_name': 'Clifton Roberts', 'link': 'https://stackoverflow.com/users/1631330/clifton-roberts'}",True,4676,,2,1,1587191129,1346183745,,12166606,CC BY-SA 3.0,https://stackoverflow.com/questions/12166606/error-mingw32-bin-ld-exe-final-link-failed-no-space-left-on-device-building-c,Error (mingw32/bin/ld.exe final link failed: No space left on device) building C++ project,,,,
235,"['java', 'c++', 'c', 'if-statement']","{'account_id': 408442, 'reputation': 20570, 'user_id': 779111, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/808763efea1a993c937ac96e7e83032f?s=256&d=identicon&r=PG', 'display_name': 'JAN', 'link': 'https://stackoverflow.com/users/779111/jan'}",True,12608,12120227.0,9,10,1586989079,1345870144,1345870526.0,12119240,CC BY-SA 3.0,https://stackoverflow.com/questions/12119240/why-is-order-of-expressions-in-if-statement-important,Why is order of expressions in if statement important,,,,
236,"['c++', 'c++11', 'iterator', 'const-correctness', 'const-iterator']","{'account_id': 1421436, 'reputation': 8406, 'user_id': 1345960, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/84dcee6078761dd06bb37c8250f8e00b?s=256&d=identicon&r=PG', 'display_name': 'Andrey', 'link': 'https://stackoverflow.com/users/1345960/andrey'}",True,55136,12001519.0,7,215,1586456508,1345187792,1345188496.0,12001410,CC BY-SA 3.0,https://stackoverflow.com/questions/12001410/what-is-the-reason-behind-cbegin-cend,What is the reason behind cbegin/cend?,,,,
237,"['c++', 'c', 'gcc', 'compiler-construction']","{'account_id': 1537474, 'reputation': 3523, 'user_id': 1433066, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/3deb1a5b3a4ef35922718ab5e765bd0d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nick Dong', 'link': 'https://stackoverflow.com/users/1433066/nick-dong'}",True,17514,12015641.0,2,31,1586450192,1345261044,,12015624,CC BY-SA 3.0,https://stackoverflow.com/questions/12015624/what-is-meanging-of-gcc-option-fmessage-length,what is meanging of gcc option &quot;-fmessage-length&quot;?,,,,
238,"['c++', 'xml', 'parsing', 'tinyxml']","{'account_id': 1446448, 'reputation': 4923, 'user_id': 1364743, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/95368f657aa346ba01ee96d669754352?s=256&d=identicon&r=PG', 'display_name': 'user1364743', 'link': 'https://stackoverflow.com/users/1364743/user1364743'}",True,10009,,4,2,1585737854,1344766834,1503920045.0,11921463,CC BY-SA 3.0,https://stackoverflow.com/questions/11921463/find-a-specific-node-in-a-xml-document-with-tinyxml,Find a specific node in a XML document with TinyXML,,,,
239,"['c++', 'fstream', 'eof', 'getline']","{'account_id': 1279595, 'reputation': 4120, 'user_id': 1234019, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/58c05dc3e8f94f790899aa878a7bcedd?s=256&d=identicon&r=PG', 'display_name': 'Dipro Sen', 'link': 'https://stackoverflow.com/users/1234019/dipro-sen'}",True,14331,11808139.0,2,12,1585229444,1344075718,1344076423.0,11807804,CC BY-SA 3.0,https://stackoverflow.com/questions/11807804/stdgetline-throwing-when-it-hits-eof,std::getline throwing when it hits eof,,,,
240,"['c++', 'windows', 'winapi', 'sdk', 'eclipse-cdt']","{'account_id': 1161607, 'reputation': 1976, 'user_id': 1140997, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/ecc9733c442607f12f84e57b0acc4d1d?s=256&d=identicon&r=PG', 'display_name': 'rocknow', 'link': 'https://stackoverflow.com/users/1140997/rocknow'}",True,3107,,1,1,1585138894,1344869901,1585138894.0,11936923,CC BY-SA 4.0,https://stackoverflow.com/questions/11936923/how-to-add-windows-sdk-to-eclipse-c-tools,How to add Windows SDK to Eclipse C tools?,,,,
