,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,community_owned_date,protected_date,migrated_from
729,"['c++', 'opengl', 'eigen']","{'account_id': 100726, 'reputation': 25759, 'user_id': 271376, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/bc921a9e3b3c20fec4c5d3d9b7f9435e?s=256&d=identicon&r=PG', 'display_name': 'SigTerm', 'link': 'https://stackoverflow.com/users/271376/sigterm'}",True,7129,10115617.0,2,7,1453144157,1334186679,1453144157.0,10115354,CC BY-SA 3.0,https://stackoverflow.com/questions/10115354/inverse-kinematics-with-opengl-eigen3-unstable-jacobian-pseudoinverse,Inverse Kinematics with OpenGL/Eigen3 : unstable Jacobian pseudoinverse,,,,,
730,"['c++', 'c', 'oop']","{'account_id': 29906, 'reputation': 1059, 'user_id': 81145, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/6194010ac177f9f37abae1c8b9c15449?s=256&d=identicon&r=PG', 'display_name': 'paniq', 'link': 'https://stackoverflow.com/users/81145/paniq'}",True,3693,,2,9,1452848876,1333620606,1333641056.0,10026628,CC BY-SA 3.0,https://stackoverflow.com/questions/10026628/define-rectangle-as-two-points-or-origin-size,Define rectangle as two points or origin / size?,,,,,
731,"['c++', 'macos', 'gcc', 'c++11', 'clang']","{'account_id': 1006755, 'reputation': 1224, 'user_id': 1020302, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/6b537ab74ca8c2cfd932fbe5c53d1477?s=256&d=identicon&r=PG', 'display_name': 'Negative Zero', 'link': 'https://stackoverflow.com/users/1020302/negative-zero'}",True,23325,10470920.0,3,9,1452783781,1335316974,1495539933.0,10308167,CC BY-SA 3.0,https://stackoverflow.com/questions/10308167/when-enabling-c11-with-stdlibc-4-7-clang-error-out-while-gcc-compiles-fine,"When enabling C++11 with stdlibc++ 4.7, clang error out, while gcc compiles fine",,,,,
732,"['c++', 'c', 'opencv', 'ubuntu', 'image-processing']","{'account_id': 1123203, 'reputation': 81, 'user_id': 1111044, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5234fc254f5279d8af69b75ffa34531?s=256&d=identicon&r=PG', 'display_name': 'user1111044', 'link': 'https://stackoverflow.com/users/1111044/user1111044'}",True,21527,,4,8,1452593807,1334084030,1418999744.0,10094692,CC BY-SA 3.0,https://stackoverflow.com/questions/10094692/opencv-error-undefined-reference-to-cvloadimage-ubuntu,openCV error : undefined reference to `cvLoadImage&#39; Ubuntu,,,,,
733,"['c++', 'gcc', 'g++', 'simd']","{'account_id': 387693, 'reputation': 527, 'user_id': 746197, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/f359ec731738597d6bb9e13a0af98b84?s=256&d=identicon&r=PG', 'display_name': 'abhinav', 'link': 'https://stackoverflow.com/users/746197/abhinav'}",True,13152,10366757.0,1,8,1452521318,1335640161,1335640416.0,10366670,CC BY-SA 3.0,https://stackoverflow.com/questions/10366670/how-to-compile-simd-code-with-gcc,How to compile SIMD code with gcc,,,,,
734,"['c++', 'templates']","{'account_id': 395272, 'reputation': 24164, 'user_id': 758133, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/W8X5E.jpg?s=256&g=1', 'display_name': 'Martin James', 'link': 'https://stackoverflow.com/users/758133/martin-james'}",True,727,10142554.0,4,2,1452289315,1334325846,,10142324,CC BY-SA 3.0,https://stackoverflow.com/questions/10142324/raise-an-exception-for-non-pointer-template-class,Raise an exception for non-pointer template class?,,,,,
735,"['c++', 'datetime', 'mfc']","{'account_id': 390121, 'reputation': 19987, 'user_id': 749973, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/ed8780279845d7a949f8fb288bef33a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tae-Sung Shin', 'link': 'https://stackoverflow.com/users/749973/tae-sung-shin'}",True,104641,10289094.0,6,29,1452131861,1335218974,,10289017,CC BY-SA 3.0,https://stackoverflow.com/questions/10289017/how-to-format-date-and-time-string-in-c,How to format date and time string in C++,,,,,
736,"['c++', 'multithreading', 'fopen']","{'account_id': 33761, 'reputation': 3973, 'user_id': 94815, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/eb112e3f1ecd5f200e36529313b38343?s=256&d=identicon&r=PG', 'display_name': 'Owen', 'link': 'https://stackoverflow.com/users/94815/owen'}",True,209,10087058.0,3,2,1452098423,1334053642,,10087004,CC BY-SA 3.0,https://stackoverflow.com/questions/10087004/how-should-you-handle-file-open-error-in-a-thread-without-cancellation,how should you handle file open error in a thread without cancellation?,,,,,
737,"['c++', 'type-conversion', 'inner-classes', 'data-conversion']","{'account_id': 1388907, 'reputation': 147, 'user_id': 1320231, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/a1e92c03771b496be092c8841227855b?s=256&d=identicon&r=PG', 'display_name': 'Nirvan', 'link': 'https://stackoverflow.com/users/1320231/nirvan'}",True,364,10144982.0,3,0,1451456560,1334334935,1451456560.0,10144800,CC BY-SA 3.0,https://stackoverflow.com/questions/10144800/what-is-the-logic-behind-this-program,What is the logic behind this program?,,,,,
738,"['c++', 'templates', 'generics', 'boost', 'stl']","{'account_id': 222879, 'reputation': 3393, 'user_id': 481760, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/f99efa5275015762b790468f2de08741?s=256&d=identicon&r=PG', 'display_name': 'Ayjay', 'link': 'https://stackoverflow.com/users/481760/ayjay'}",True,612,,2,4,1451176440,1333931698,1333959330.0,10067745,CC BY-SA 3.0,https://stackoverflow.com/questions/10067745/generic-equivalent-to-std-function-objects,Generic equivalent to std function objects,,,,,
739,"['c++', 'function', 'constants']","{'account_id': 981796, 'reputation': 3131, 'user_id': 1001335, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/d954bd2c2cd34c8be44d1cf703a8f1ee?s=256&d=identicon&r=PG', 'display_name': 'hakuna matata', 'link': 'https://stackoverflow.com/users/1001335/hakuna-matata'}",True,1928,10266111.0,1,2,1450589472,1335080126,1450589472.0,10266095,CC BY-SA 3.0,https://stackoverflow.com/questions/10266095/c-const-keyword-in-functions,C++ const keyword in functions,,,,,
740,['c++'],"{'account_id': 1225368, 'reputation': 3335, 'user_id': 1191020, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/5ce80185030a0922f13a04584f080960?s=256&d=identicon&r=PG', 'display_name': 'FatalCatharsis', 'link': 'https://stackoverflow.com/users/1191020/fatalcatharsis'}",True,3655,10019736.0,3,3,1450257322,1333575640,1450257322.0,10019655,CC BY-SA 3.0,https://stackoverflow.com/questions/10019655/inserting-into-a-map-of-member-function-pointers,Inserting into a map of member function pointers,,,,,
741,"['c++', 'complexity-theory']","{'account_id': 1443996, 'reputation': 23, 'user_id': 1363191, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce7e8bfdb70defad26517ef90570689f?s=256&d=identicon&r=PG', 'display_name': 'programmer135', 'link': 'https://stackoverflow.com/users/1363191/programmer135'}",True,2132,10366564.0,2,2,1450123551,1335634571,,10365912,CC BY-SA 3.0,https://stackoverflow.com/questions/10365912/mccabes-cyclomatic-complexity,McCabe&#39;s cyclomatic complexity,,,,,
742,"['c++', 'int', 'double', 'static-cast']","{'account_id': 1319579, 'reputation': 2921, 'user_id': 1265665, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/e21fd5a568efd7cc261c4286293b8314?s=256&d=identicon&r=PG', 'display_name': 'Daniel Del Core', 'link': 'https://stackoverflow.com/users/1265665/daniel-del-core'}",True,1370,34235730.0,1,0,1449888896,1333550215,1333550270.0,10013374,CC BY-SA 3.0,https://stackoverflow.com/questions/10013374/getting-first-digit-in-double-and-storing-it-in-an-int-c,Getting First digit in double and storing it in an int C++,,,,,
743,"['c++', 'c', 'visual-studio-2010', 'visual-c++']","{'account_id': 1378699, 'reputation': 173, 'user_id': 1312155, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/90acaadb73e3db6b98b9781b6974ba5f?s=256&d=identicon&r=PG', 'display_name': 'user1312155', 'link': 'https://stackoverflow.com/users/1312155/user1312155'}",False,5235,,2,3,1449832266,1333550414,1350907705.0,10013434,CC BY-SA 3.0,https://stackoverflow.com/questions/10013434/error-c2668-ambiguous-call-to-overloaded-function-code-from-site-http-h264bits,Error C2668 ambiguous call to overloaded function code from site http://h264bitstream.sourceforge.net/,,,,,
744,"['c++', 'qt', 'class', 'pointers', 'qwt']","{'account_id': 1385848, 'reputation': 23864, 'user_id': 1317944, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/OWd2g.png?s=256&g=1', 'display_name': 'The Quantum Physicist', 'link': 'https://stackoverflow.com/users/1317944/the-quantum-physicist'}",True,1738,10260187.0,2,2,1449821153,1335020549,1335029802.0,10260097,CC BY-SA 3.0,https://stackoverflow.com/questions/10260097/what-does-explicitly-shared-mean,What does explicitly shared mean?,,,,,
745,"['c++', 'xcode', 'boost', 'linker']","{'account_id': 276737, 'reputation': 21599, 'user_id': 570339, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/VzbjZ.jpg?s=256&g=1', 'display_name': 'Ramy Al Zuhouri', 'link': 'https://stackoverflow.com/users/570339/ramy-al-zuhouri'}",True,23511,,1,6,1449743305,1335040225,1335049243.0,10262742,CC BY-SA 3.0,https://stackoverflow.com/questions/10262742/linking-boost-libraries,Linking boost libraries,,,,,
746,"['c++', 'gcc']","{'account_id': 468829, 'reputation': 8337, 'user_id': 875044, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/19f2cbd347ab25e98b5aa05ee5673453?s=256&d=identicon&r=PG', 'display_name': 'Kan Li', 'link': 'https://stackoverflow.com/users/875044/kan-li'}",True,4369,,3,10,1449605251,1333736013,,10047448,CC BY-SA 3.0,https://stackoverflow.com/questions/10047448/why-gcc-cant-inline-function-pointers-that-can-be-determined,Why gcc can&#39;t inline function pointers that can be determined?,,,,,
747,"['c++', 'arrays', 'ifstream']","{'account_id': 364348, 'reputation': 4198, 'user_id': 708678, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/7fbb6daceccbb0a4dac60a58d725f8a5?s=256&d=identicon&r=PG', 'display_name': 'Aaron', 'link': 'https://stackoverflow.com/users/708678/aaron'}",True,11584,10157762.0,3,0,1449454810,1334441027,1449454810.0,10157732,CC BY-SA 3.0,https://stackoverflow.com/questions/10157732/read-from-a-file-with-blank-spaces-in-c,Read from a file with blank spaces in C++,,,,,
748,"['c++', 'gcc', 'virtual-functions', 'overloading']","{'account_id': 229091, 'reputation': 3009, 'user_id': 491807, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/792f50329d18efa9753eb4a635fe1476?s=256&d=identicon&r=PG', 'display_name': 'Jos&#233;', 'link': 'https://stackoverflow.com/users/491807/jos%c3%a9'}",True,15540,9995484.0,3,20,1449407839,1333463553,1449407839.0,9995421,CC BY-SA 3.0,https://stackoverflow.com/questions/9995421/gcc-woverloaded-virtual-warnings,gcc Woverloaded-virtual warnings,,,,,
749,"['c++', 'opencv', 'image-processing']","{'account_id': 984211, 'reputation': 437, 'user_id': 1003141, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/b6cd6a3dd77dd80cc90386b138ac7d66?s=256&d=identicon&r=PG', 'display_name': 'rouge', 'link': 'https://stackoverflow.com/users/1003141/rouge'}",True,11174,,2,6,1449298642,1335188673,1418999599.0,10281775,CC BY-SA 3.0,https://stackoverflow.com/questions/10281775/how-can-i-merge-blobs-contours,How can I merge blobs / contours,,,,,
750,"['c++', 'qt', 'enums']","{'account_id': 1375680, 'reputation': 1673, 'user_id': 1309716, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/e79ac90681cb9bed99805c61e2402325?s=256&d=identicon&r=PG', 'display_name': 'HWende', 'link': 'https://stackoverflow.com/users/1309716/hwende'}",True,7877,10329080.0,3,2,1449211891,1335425117,1335428198.0,10328954,CC BY-SA 3.0,https://stackoverflow.com/questions/10328954/how-to-achieve-enum-names-like-qtleftdockwidgetarea,How to achieve enum names like Qt::LeftDockWidgetArea,,,,,
751,"['c++', 'profiler', 'gperftools']","{'account_id': 1262188, 'reputation': 21, 'user_id': 1220171, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a346eda0b4c337d81351f98f7331a79?s=256&d=identicon&r=PG', 'display_name': 'user1220171', 'link': 'https://stackoverflow.com/users/1220171/user1220171'}",True,2287,,1,0,1449164023,1335347995,1449164023.0,10313357,CC BY-SA 3.0,https://stackoverflow.com/questions/10313357/i-have-installed-gperftools-2-0-but-i-cant-get-cpu-profile-statistics,"i have installed gperftools-2.0, but i can&#39;t get cpu profile statistics",,,,,
752,"['c++', 'qt', 'audio']","{'account_id': 1424899, 'reputation': 3805, 'user_id': 1348691, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/ol1l0.png?s=256&g=1', 'display_name': 'Tiina', 'link': 'https://stackoverflow.com/users/1348691/tiina'}",True,4092,10263278.0,1,1,1449039359,1335035852,1449039359.0,10262177,CC BY-SA 3.0,https://stackoverflow.com/questions/10262177/audio-input-example-doesnt-work-qaudioinput-ioerror,Audio input example doesn&#39;t work - QAudioInput: IOError,,,,,
753,"['c++', 'c', 'fortran', 'fortran90', 'openmpi']","{'account_id': 912155, 'reputation': 1256, 'user_id': 945738, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/dd8ad66e5ac37d12640752865306b6b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'armando', 'link': 'https://stackoverflow.com/users/945738/armando'}",True,1862,,3,0,1448833736,1334180745,1334255702.0,10114449,CC BY-SA 3.0,https://stackoverflow.com/questions/10114449/how-to-use-the-same-array-on-different-processors-using-mpi,How to use the same array on different processors using MPI,,,,,
754,"['c++', 'substring']","{'account_id': 1443792, 'reputation': 105, 'user_id': 1363061, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/92cae98629de7ec32afa55eae05f87a0?s=256&d=identicon&r=PG', 'display_name': 'user1363061', 'link': 'https://stackoverflow.com/users/1363061/user1363061'}",True,921,10385869.0,1,0,1448805275,1335797916,1448805275.0,10385819,CC BY-SA 3.0,https://stackoverflow.com/questions/10385819/substring-method-that-return-substring-of-the-original,Substring method that return substring of the original,,,,,
755,"['c++', 'c', 'port', 'typedef', 'c-preprocessor']","{'account_id': 1319579, 'reputation': 2921, 'user_id': 1265665, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/e21fd5a568efd7cc261c4286293b8314?s=256&d=identicon&r=PG', 'display_name': 'Daniel Del Core', 'link': 'https://stackoverflow.com/users/1265665/daniel-del-core'}",True,257,,2,1,1448805146,1335012266,1448805146.0,10259013,CC BY-SA 3.0,https://stackoverflow.com/questions/10259013/how-to-convert-c-macros-to-typedefs,How to convert C++ macros to typedefs?,,,,,
756,"['c++', 'c', 'linked-list', 'typedef', 'c-preprocessor']","{'account_id': 1241495, 'reputation': 737, 'user_id': 1203992, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PixgX.jpg?s=256&g=1', 'display_name': 'omercnet', 'link': 'https://stackoverflow.com/users/1203992/omercnet'}",True,446,,2,3,1448805086,1334438318,1448805086.0,10157455,CC BY-SA 3.0,https://stackoverflow.com/questions/10157455/different-prototyping-with-typedef-and-define,Different prototyping with typedef and #define,,,,,
757,"['c++', 'c', 'winapi', 'c-preprocessor', 'widechar']","{'account_id': 1359716, 'reputation': 29, 'user_id': 1297302, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d865d7abdc3d0943bbcb86a5a8ec9b7a?s=256&d=identicon&r=PG', 'display_name': 'IND000', 'link': 'https://stackoverflow.com/users/1297302/ind000'}",True,2000,,3,3,1448804869,1333771723,1448804869.0,10051659,CC BY-SA 3.0,https://stackoverflow.com/questions/10051659/define-syntax-with-l-identifier,#define syntax with L identifier,,,,,
758,"['c++', 'class', 'methods', 'initialization']","{'account_id': 1202386, 'reputation': 221, 'user_id': 1172761, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f6565b1a2c202bb484f91ff531a5331c?s=256&d=identicon&r=PG', 'display_name': 'Sam Meow', 'link': 'https://stackoverflow.com/users/1172761/sam-meow'}",False,138,,4,1,1448723163,1335222445,1448723163.0,10289512,CC BY-SA 3.0,https://stackoverflow.com/questions/10289512/return-type-object-methods,Return type object methods,,,,,
759,"['c++', 'qt', 'class', 'overriding']","{'account_id': 104708, 'reputation': 33471, 'user_id': 279776, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/9c368b605cfa34be3390a983b6bce441?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/279776/alex'}",True,10350,10247195.0,2,2,1448436965,1334927674,1334945949.0,10246984,CC BY-SA 3.0,https://stackoverflow.com/questions/10246984/how-to-override-re-implement-a-member-function-in-qfilesystemmodel,How to override (re-implement) a member function in QFileSystemModel,,,,,
760,"['c++', 'vector', 'position']","{'account_id': 1241762, 'reputation': 93, 'user_id': 1204199, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/0d830048c6643ac5018dbcd25f448aa2?s=256&d=identicon&r=PG', 'display_name': 'CrashOverHead', 'link': 'https://stackoverflow.com/users/1204199/crashoverhead'}",True,862,9963784.0,2,0,1448113879,1333276494,1448113879.0,9963717,CC BY-SA 3.0,https://stackoverflow.com/questions/9963717/read-data-in-a-specific-position-in-a-stdvectorunsigned-char,Read data in a specific position in a std::vector&lt;unsigned char&gt;,,,,,
