,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,locked_date
599,"['c++', 'game-development']","{'account_id': 25085925, 'reputation': 1, 'user_id': 18938131, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4cbcb9f1f11fe926237d0cd8306cc20c?s=256&d=identicon&r=PG', 'display_name': 'L34H', 'link': 'https://stackoverflow.com/users/18938131/l34h'}",False,47,1,0,1651093232,1651031676,72023061,CC BY-SA 4.0,https://stackoverflow.com/questions/72023061/making-a-direction-go-until-hitting-something-without-being-interrupted-by-other,making a direction go until hitting something without being interrupted by other inputs,1651093232.0,,,,,
600,['c++'],"{'account_id': 25120086, 'reputation': 1, 'user_id': 18968548, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjuMVofJAERw-UrJ5qwOu6ya14vcEboW21aBE0C=k-s256', 'display_name': 'Michael Kissling', 'link': 'https://stackoverflow.com/users/18968548/michael-kissling'}",False,139,0,0,1651091977,1651091977,72035041,CC BY-SA 4.0,https://stackoverflow.com/questions/72035041/error-expression-list-treated-as-compound-expression-in-initializer-fpermissi,error: expression list treated as compound expression in initializer [-fpermissive],,,,,,
601,"['c++', 'qt']","{'account_id': 22979935, 'reputation': 111, 'user_id': 18212198, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5da0957bfce6db7f1ed20822e91dd0a?s=256&d=identicon&r=PG&f=1', 'display_name': 'ysncck', 'link': 'https://stackoverflow.com/users/18212198/ysncck'}",True,142,1,-1,1651091162,1651072837,72031318,CC BY-SA 4.0,https://stackoverflow.com/questions/72031318/qt-c-multiple-definition-and-first-defined-here-error,QT c++ multiple definition and first defined here error,1651081497.0,72034904.0,,,,
602,"['c++', 'boost', 'base64', 'newline', 'carriage-return']","{'account_id': 17696810, 'reputation': 73, 'user_id': 12847370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca936c83a86a0accdd9f68fda72e83e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/12847370/chris'}",True,435,1,0,1651090387,1651037562,72023700,CC BY-SA 4.0,https://stackoverflow.com/questions/72023700/base64-encoding-removing-carriage-return-from-dos-header,base64 encoding removing carriage return from dos header,1651074025.0,72034755.0,,,,
603,"['c++', 'arduino']","{'account_id': 14419093, 'reputation': 4511, 'user_id': 10415695, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hVHcM.jpg?s=256&g=1', 'display_name': 'Malekai', 'link': 'https://stackoverflow.com/users/10415695/malekai'}",True,53,1,1,1651089211,1650944691,72010284,,https://stackoverflow.com/questions/72010284/is-this-a-safe-correct-implementation-of-a-variadic-list-argument-used-to-simp,Is this a safe / correct implementation of a variadic list argument used to simplify setting &quot;pinMode&quot;?,,72034562.0,,,"{'other_site': {'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#000', 'link_color': '#0077CC'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'codereview.meta', 'site_url': 'https://codereview.meta.stackexchange.com', 'name': 'Code Review Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=codereview.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['MathJax', 'EscapedMathJaxDelimiters', 'Prettify'], 'launch_date': 1436881020, 'open_beta_date': 1296068400, 'closed_beta_date': 1295463600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/apple-touch-icon@2.png', 'twitter_account': 'StackCodeReview', 'favicon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/apple-touch-icon.png', 'audience': 'peer programmer code reviews', 'site_url': 'https://codereview.stackexchange.com', 'api_site_parameter': 'codereview', 'logo_url': 'https://cdn.sstatic.net/Sites/codereview/Img/logo.png', 'name': 'Code Review', 'site_type': 'main_site'}, 'on_date': 1650959682, 'question_id': 276056}",
604,"['c++', 'arrays', 'sorting', 'merge', 'mergesort']","{'account_id': 22343473, 'reputation': 1, 'user_id': 16939930, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiEp7zSzuPG-3-vPY_bFXZWi-0fEF_ATFBT-8HTJA=k-s256', 'display_name': 'Jewel Wildmoon', 'link': 'https://stackoverflow.com/users/16939930/jewel-wildmoon'}",True,71,1,-1,1651088338,1651087565,72034272,CC BY-SA 4.0,https://stackoverflow.com/questions/72034272/how-to-fix-empty-values-when-using-rand-and-srand-in-a-merge-sort-with-c,How to fix empty values when using rand and srand in a Merge Sort with C++?,1651088338.0,,,,,
605,"['c++', 'nuget', 'visual-studio-2019', 'googletest']","{'account_id': 282375, 'reputation': 1714, 'user_id': 579228, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/12a65897f41d3c7fc778990b078cf762?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/579228/james'}",False,230,1,0,1651088055,1650171300,71899369,CC BY-SA 4.0,https://stackoverflow.com/questions/71899369/visual-studio-2019-google-test-nuget-package-restore-failing,Visual studio 2019 Google test nuget package restore failing,1651088055.0,,,,,
606,['c++'],"{'account_id': 23872908, 'reputation': 101, 'user_id': 17874389, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5750a21d9e38f2dca732b0e05307bd27?s=256&d=identicon&r=PG', 'display_name': 'thomas', 'link': 'https://stackoverflow.com/users/17874389/thomas'}",False,33,0,0,1651087761,1651082176,72033297,CC BY-SA 4.0,https://stackoverflow.com/questions/72033297/how-to-avoid-to-having-to-write-each-reference-to-each-element-in-an-initializer,How to avoid to having to write each reference to each element in an initializer list of a vector of pointers?,1651087761.0,,,,,
607,"['c++', 'arrays']","{'account_id': 15635753, 'reputation': 13, 'user_id': 12068948, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-APDeEvr2RMw/AAAAAAAAAAI/AAAAAAAAAGs/GlGsuLB8sU4/photo.jpg?sz=256', 'display_name': 'FLY FOX 2058', 'link': 'https://stackoverflow.com/users/12068948/fly-fox-2058'}",True,62,2,-4,1651087574,1651086784,72034135,,https://stackoverflow.com/questions/72034135/c-int-arrayn-vs-int-arraynn,C++: int array[][N] vs int array[N][N],,,1651095698.0,Not suitable for this site,,
608,"['c++', 'binaryfiles']","{'account_id': 20346462, 'reputation': 71, 'user_id': 14924206, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0de3c0b0ef9444724a6fb69e9cdd37a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mahdy.n', 'link': 'https://stackoverflow.com/users/14924206/mahdy-n'}",True,105,1,0,1651087151,1650775297,71985549,CC BY-SA 4.0,https://stackoverflow.com/questions/71985549/wrong-output-searching-in-binary-files-using-seekg-seekp,wrong output searching in binary files using seekg() &amp; seekp(),1651087151.0,71994909.0,,,,
609,"['c++', 'openmp', 'cpu-usage']","{'account_id': 19401076, 'reputation': 23, 'user_id': 14187620, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-10qL5lwuMng/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclyduT62pzJwyc_SNacNJIwaD5JPA/photo.jpg?sz=256', 'display_name': 'Tored', 'link': 'https://stackoverflow.com/users/14187620/tored'}",True,266,2,0,1651085382,1651061135,72028410,CC BY-SA 4.0,https://stackoverflow.com/questions/72028410/openmp-has-low-cpu-usage,OpenMP has low CPU usage,1651064916.0,72033911.0,,,,
610,"['c++', 'gcc', 'singleton']","{'account_id': 21027625, 'reputation': 332, 'user_id': 15452785, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_7FIRGsSswU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl0sichSboZXUwxuHLRitZ80v5GFA/s96-c/photo.jpg?sz=256', 'display_name': 'Ivan Ivlev', 'link': 'https://stackoverflow.com/users/15452785/ivan-ivlev'}",True,61,1,0,1651085032,1651082060,72033277,CC BY-SA 4.0,https://stackoverflow.com/questions/72033277/meyers-singleton-destructs-earlier-than-last-usage,Meyers singleton destructs earlier than last usage,1651085032.0,,,,,
611,"['c++', 'qt', 'qfiledialog']","{'account_id': 18148011, 'reputation': 248, 'user_id': 13201103, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-rA1OvqImuI4/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPDgKbHcPOdi65CiqpOS97EDlcxeg/photo.jpg?sz=256', 'display_name': 'Syed Iftekharuddin', 'link': 'https://stackoverflow.com/users/13201103/syed-iftekharuddin'}",False,32,0,0,1651084289,1651084289,72033702,CC BY-SA 4.0,https://stackoverflow.com/questions/72033702/selecting-files-recursively-using-qfiledialog,Selecting files recursively using QFileDialog,,,,,,
612,"['c++', 'templates', 'ostream']","{'account_id': 1555436, 'reputation': 2023, 'user_id': 1446710, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/c4f2399b89fc2225c9507ea0d7e797ec?s=256&d=identicon&r=PG', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/1446710/daniel'}",True,56,2,0,1651083821,1651077900,72032512,CC BY-SA 4.0,https://stackoverflow.com/questions/72032512/operator-on-a-container-which-works-for-both-values-and-references,`operator&lt;&lt;` on a container which works for both values and references,,72033232.0,,,,
613,"['c++', 'windows', 'qt', 'directx', 'qmake']","{'account_id': 6576696, 'reputation': 5019, 'user_id': 5082463, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/877843e34372342a80c73f38ee79ad60?s=256&d=identicon&r=PG&f=1', 'display_name': 'KcFnMi', 'link': 'https://stackoverflow.com/users/5082463/kcfnmi'}",False,180,0,0,1651083571,1651083571,72033560,CC BY-SA 4.0,https://stackoverflow.com/questions/72033560/directxdatabasehelper-cpp-no-such-interface-supported,directxdatabasehelper.cpp No such interface supported,,,,,,
614,"['c++', 'class', 'linked-list', 'stack', 'pass-by-reference']","{'account_id': 25089242, 'reputation': 1, 'user_id': 18941078, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gihb0ugzbVbJcrhNkEnRDqx1h4HldrQodif7-qsjdc=k-s256', 'display_name': 'Pankaj Chauhan', 'link': 'https://stackoverflow.com/users/18941078/pankaj-chauhan'}",False,42,0,0,1651083001,1651083001,72033468,CC BY-SA 4.0,https://stackoverflow.com/questions/72033468/having-trouble-with-class-constructor-with-reference-variable-and-default-value,having trouble with class constructor with reference variable and default value,,,,,,
615,"['c++', 'qt', 'qfiledialog']","{'account_id': 18148011, 'reputation': 248, 'user_id': 13201103, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-rA1OvqImuI4/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPDgKbHcPOdi65CiqpOS97EDlcxeg/photo.jpg?sz=256', 'display_name': 'Syed Iftekharuddin', 'link': 'https://stackoverflow.com/users/13201103/syed-iftekharuddin'}",True,320,1,0,1651082405,1651081107,72033124,CC BY-SA 4.0,https://stackoverflow.com/questions/72033124/selecting-files-with-folder-using-qfiledialog,Selecting files with folder using QFileDialog,1651082405.0,72033354.0,,,,
616,"['c++', 'visual-studio', 'configuration', 'header-files', 'visual-studio-2022']","{'account_id': 19928177, 'reputation': 301, 'user_id': 14602367, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-9yLGexhAFZY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckYtwUh1WaJYDhhKO95Fg2RZRdsxw/s96-c/photo.jpg?sz=256', 'display_name': 'kaiyu wei', 'link': 'https://stackoverflow.com/users/14602367/kaiyu-wei'}",False,35,0,0,1651081710,1651074326,72031723,,https://stackoverflow.com/questions/72031723/visual-studio-cant-open-c-system-headers,Visual Studio can&#39;t open c++ system headers,1651081710.0,,1651078727.0,Duplicate,,
617,['c++'],"{'account_id': 16261876, 'reputation': 13, 'user_id': 18966502, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_ZgXuVIy24A/AAAAAAAAAAI/AAAAAAAAG0o/0Oqxa6m95IA/photo.jpg?sz=256', 'display_name': 'Proger 2.0', 'link': 'https://stackoverflow.com/users/18966502/proger-2-0'}",True,360,1,-1,1651081431,1651075268,72031942,CC BY-SA 4.0,https://stackoverflow.com/questions/72031942/malloc-corrupted-top-size-but-i-am-using-delete,"malloc(): corrupted top size, but I am using delete[]",1651081431.0,72032204.0,,,,
618,"['c++', 'vector']","{'account_id': 2677971, 'reputation': 1477, 'user_id': 2313889, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/Yfz7B.jpg?s=256&g=1', 'display_name': 'Eduardo Reis', 'link': 'https://stackoverflow.com/users/2313889/eduardo-reis'}",True,41,1,0,1651080781,1651079144,72032754,CC BY-SA 4.0,https://stackoverflow.com/questions/72032754/unexpected-result-with-cpp-vector-insert,Unexpected Result with Cpp Vector insert,,72033059.0,,,,
619,"['c++', 'math']","{'account_id': 24418538, 'reputation': 11, 'user_id': 18345115, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxLmSnGZbR909yi_4UFoCjpvDSr0Oe6qNNkMe4x=k-s256', 'display_name': 'Bokti', 'link': 'https://stackoverflow.com/users/18345115/bokti'}",False,55,1,-3,1651080204,1651077142,72032354,CC BY-SA 4.0,https://stackoverflow.com/questions/72032354/c-help-me-understand-the-logic,C++/ Help me understand the logic,1651079094.0,,,,,
620,"['c++', 'exit', 'exit-code', 'atexit']","{'account_id': 3857262, 'reputation': 75, 'user_id': 3195869, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3195869', 'link': 'https://stackoverflow.com/users/3195869/user3195869'}",True,170,1,-2,1651079519,1651078977,72032728,CC BY-SA 4.0,https://stackoverflow.com/questions/72032728/change-the-exit-status-of-a-c-c-program-during-atexit-callback,change the exit status of a C/C++ program during atexit callback,1651079378.0,,,,,
621,"['c++', 'qt']","{'account_id': 3275863, 'reputation': 6621, 'user_id': 2757925, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'HiFile.app - best file manager', 'link': 'https://stackoverflow.com/users/2757925/hifile-app-best-file-manager'}",False,49,0,0,1651079016,1650705820,71978411,CC BY-SA 4.0,https://stackoverflow.com/questions/71978411/how-to-enforce-equal-width-of-several-widgets-based-on-their-contents,how to enforce equal width of several widgets based on their contents,1651079016.0,,,,,
622,"['c++', 'language-lawyer', 'c++20', 'aggregate-initialization']","{'account_id': 395985, 'reputation': 14528, 'user_id': 759253, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/0136e90dfd678a82c1dbba77dcbfc28e?s=256&d=identicon&r=PG', 'display_name': 'Igor R.', 'link': 'https://stackoverflow.com/users/759253/igor-r'}",True,62,1,2,1651078868,1651076731,72032281,CC BY-SA 4.0,https://stackoverflow.com/questions/72032281/aggregate-class-and-non-viable-constructor-template,Aggregate class and non-viable constructor template,1651078868.0,72032543.0,,,,
623,['c++'],"{'account_id': 20431919, 'reputation': 23, 'user_id': 14990654, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UJUzZ.jpg?s=256&g=1', 'display_name': 'Kishor Savani', 'link': 'https://stackoverflow.com/users/14990654/kishor-savani'}",True,54,2,-2,1651077949,1650997925,72018885,CC BY-SA 4.0,https://stackoverflow.com/questions/72018885/print-condition-while-integer-overflow-not-working,print condition while integer overflow not working,1651003674.0,72032419.0,,,,
624,"['c++', 'multithreading', 'function', 'scope', 'googletest']","{'account_id': 3828911, 'reputation': 873, 'user_id': 3175046, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/bdd83ad7a151df4caca46ddace68a4c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hadi', 'link': 'https://stackoverflow.com/users/3175046/hadi'}",False,93,1,0,1651077873,1651012562,72021270,CC BY-SA 4.0,https://stackoverflow.com/questions/72021270/how-can-i-use-member-functions-of-google-unit-test-case-in-thread-defined-in-the,How can I use member functions of google unit test case in thread defined in the unit test?,,,,,,
625,['c++'],"{'account_id': 25114466, 'reputation': 25, 'user_id': 18963678, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/331c66da4610f343eaf7dbb837a4a4ee?s=256&d=identicon&r=PG', 'display_name': 'Matt99', 'link': 'https://stackoverflow.com/users/18963678/matt99'}",True,204,2,2,1651077632,1651058444,72027845,CC BY-SA 4.0,https://stackoverflow.com/questions/72027845/simple-operator-overload-in-c,Simple operator overload = in C++,,72027927.0,,,,
626,"['c++', 'c++20']","{'account_id': 2782507, 'reputation': 1796, 'user_id': 2394762, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a979a331f27d212f0cbc486c5ae3457b?s=256&d=identicon&r=PG', 'display_name': 'Dmitriano', 'link': 'https://stackoverflow.com/users/2394762/dmitriano'}",False,61,0,0,1651077342,1651077342,72032406,,https://stackoverflow.com/questions/72032406/does-int-have-a-constructor,Does int have a constructor?,,,1651077532.0,Duplicate,,
