,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,question_id,link,closed_reason,title,bounty_amount,bounty_closes_date,last_edit_date,content_license,accepted_answer_id
343,"['c#', 'unity3d']","{'account_id': 26189107, 'reputation': 1, 'user_id': 19871224, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlUePo1hOG5YB4PhDYeEAvZ_MiNuZpMX47bC7TO=k-s256', 'display_name': 'IBRAHIM NURULHASAN REHANA MOMI', 'link': 'https://stackoverflow.com/users/19871224/ibrahim-nurulhasan-rehana-momi'}",False,65,,1,0,1662106909,1661780802,73529837,https://stackoverflow.com/questions/73529837/make-3d-gameobject-object-transparent-using-slider-in-unity,,Make 3d gameobject object transparent using slider in unity,,,,CC BY-SA 4.0,
344,"['c#', 'winforms', 'textbox', 'label']","{'account_id': 23465034, 'reputation': 5, 'user_id': 17519382, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c869d7c2c63d13f2a73c9d6efd59bb32?s=256&d=identicon&r=PG', 'display_name': 'Wapalo', 'link': 'https://stackoverflow.com/users/17519382/wapalo'}",True,48,,2,0,1662103919,1661789761,73531693,https://stackoverflow.com/questions/73531693/textbox-to-label-errors-in-c,,Textbox to Label errors in C#,,,,CC BY-SA 4.0,73531969.0
345,"['c#', 'visual-studio', 'dll']","{'account_id': 25852059, 'reputation': 49, 'user_id': 19585906, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucr9gCXt4f1e65VIH7Gd84NWuk-2kwZpLH6fwm_U=k-s256', 'display_name': 'JayLin1119', 'link': 'https://stackoverflow.com/users/19585906/jaylin1119'}",False,94,,1,0,1662095119,1661232499,73453556,https://stackoverflow.com/questions/73453556/c-get-error-method-not-found-system-security-accesscontrol-filesecurity-system,,C# get error Method not found :System.Security.AccessControl.FileSecurity System.IO.File.GetAccessControl(System.String) when I link to dll,,,,CC BY-SA 4.0,
346,"['c#', 'postman', 'http-post']","{'account_id': 24020541, 'reputation': 171, 'user_id': 18002913, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b63f0d1e3d0d0767815232da73e53a54?s=256&d=identicon&r=PG', 'display_name': 'NewPartizal', 'link': 'https://stackoverflow.com/users/18002913/newpartizal'}",True,50,,2,1,1662088966,1661773689,73528325,https://stackoverflow.com/questions/73528325/how-can-i-test-two-strings-i-received-with-frombody-in-postman,,How can I test two strings I received with frombody in postman?,,,,CC BY-SA 4.0,73528484.0
347,"['c#', 'asp.net-core', 'cors', '.net-6.0']","{'account_id': 2508113, 'reputation': 4160, 'user_id': 2181188, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/7JwZP.jpg?s=256&g=1', 'display_name': 'Fandango68', 'link': 'https://stackoverflow.com/users/2181188/fandango68'}",True,231,,1,0,1662082830,1661928315,73551834,https://stackoverflow.com/questions/73551834/do-i-really-need-cors-here-with-swagger,,Do I really need CORS here with Swagger?,,,1662082830.0,CC BY-SA 4.0,73563951.0
348,"['c#', 'visual-studio']","{'account_id': 26096969, 'reputation': 1, 'user_id': 19792963, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05093f2be1bf9a478860ba32555931f0?s=256&d=identicon&r=PG', 'display_name': 'CleanBoy', 'link': 'https://stackoverflow.com/users/19792963/cleanboy'}",False,116,,1,0,1662082795,1660843217,73407115,https://stackoverflow.com/questions/73407115/c-installing-net-6-0-7-runtime-in-microsoft-visual-studio-installer-projects,,C# - Installing .NET 6.0.7 Runtime in Microsoft Visual Studio Installer Projects 2022,,,,CC BY-SA 4.0,
349,"['c#', 'visual-studio', 'compiler-warnings', 'visual-studio-2022', 'editorconfig']","{'account_id': 21346667, 'reputation': 94, 'user_id': 15716642, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d6b6f7507ff15e5a0718914552e1f3b?s=256&d=identicon&r=PG', 'display_name': 'user15716642', 'link': 'https://stackoverflow.com/users/15716642/user15716642'}",True,93,,1,1,1662077574,1661790726,73531880,https://stackoverflow.com/questions/73531880/visual-studio-isnt-showing-warnings-for-rules-added-in-editorconfig,,Visual Studio isn&#39;t showing warnings for rules added in editorconfig,,,,CC BY-SA 4.0,73576559.0
350,"['c#', 'azure', 'authentication', 'azure-storage']","{'account_id': 23982346, 'reputation': 81, 'user_id': 17969569, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bcd1e89174cf6aa0c745e78b6a0806bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'miguelito', 'link': 'https://stackoverflow.com/users/17969569/miguelito'}",False,72,,1,0,1662076521,1661835439,73537321,https://stackoverflow.com/questions/73537321/how-to-authenticate-my-user-using-email-and-password,,How to Authenticate my user using email and password?,,,1662076521.0,CC BY-SA 4.0,
351,"['c#', '.net', 'outlook', 'vsto', 'outlook-addin']","{'account_id': 25828991, 'reputation': 11, 'user_id': 19566539, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnZ8ElJxiRH7ZB3lFF7kezSnEdesq2M48Ds9Yec=k-s256', 'display_name': 'vkh52', 'link': 'https://stackoverflow.com/users/19566539/vkh52'}",False,22,,2,0,1662070779,1661800971,73533718,https://stackoverflow.com/questions/73533718/vsto-how-get-account-email-address-from-outlook-store-entity,,VSTO - How get account email address from Outlook.Store entity,,,1661802039.0,CC BY-SA 4.0,
352,"['c#', '.net']","{'account_id': 25866389, 'reputation': 35, 'user_id': 19597989, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe467fddc7ccd118d0a3f7a108955135?s=256&d=identicon&r=PG', 'display_name': 'Mark Johnson', 'link': 'https://stackoverflow.com/users/19597989/mark-johnson'}",False,32,,1,-1,1662060122,1661272043,73462174,https://stackoverflow.com/questions/73462174/reflection-on-assembly-info-from-other-project-apart-of-same-solution,,Reflection on assembly info from other project apart of same solution,,,,CC BY-SA 4.0,
353,"['c#', 'json', '.net']","{'account_id': 12797855, 'reputation': 132, 'user_id': 9260144, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1895862c1503c150b1c266720e9011b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Soggy', 'link': 'https://stackoverflow.com/users/9260144/soggy'}",True,171,,3,0,1662059525,1661938774,73553882,https://stackoverflow.com/questions/73553882/using-jsonpropertyname-to-match-contructor-arguments-not-working,,Using JsonPropertyName to match Contructor arguments not working,,,,CC BY-SA 4.0,
354,"['c#', '.net', 'jwt', 'webapi']","{'account_id': 6394265, 'reputation': 1, 'user_id': 19775362, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb1f901dacf73e933710e0183354f79c?s=256&d=identicon&r=PG&f=1', 'display_name': 'LeonelM', 'link': 'https://stackoverflow.com/users/19775362/leonelm'}",False,125,,1,0,1662059371,1660649502,73373301,https://stackoverflow.com/questions/73373301/how-to-use-jwt-token-and-action-filters-to-retrieve-user-specific-content,,How to use JWT token and Action filters to retrieve user specific content?,,,1662059371.0,CC BY-SA 4.0,
355,"['c#', 'sql-server', 'entity-framework-core', 'cryptocurrency']","{'account_id': 33000, 'reputation': 2682, 'user_id': 91995, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/e907fd782cb89ded204520dcb678f72f?s=256&d=identicon&r=PG', 'display_name': 'rrejc', 'link': 'https://stackoverflow.com/users/91995/rrejc'}",False,42,,1,0,1662056573,1661953725,73556916,https://stackoverflow.com/questions/73556916/entityframeworkcore-map-from-mssql-numeric-to-biginteger,,EntityFrameworkCore - Map from MSSQL numeric to BigInteger,,,,CC BY-SA 4.0,
356,"['c#', 'xamarin', 'xamarin.forms', 'maui', '.net-maui']","{'account_id': 10096950, 'reputation': 12151, 'user_id': 7462031, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/HOUoK.jpg?s=256&g=1', 'display_name': 'FreakyAli', 'link': 'https://stackoverflow.com/users/7462031/freakyali'}",True,135,,1,1,1662049472,1661648920,73515360,https://stackoverflow.com/questions/73515360/maui-createplatformview-is-never-called,,MAUI CreatePlatformView is never called?,,,1662049349.0,CC BY-SA 4.0,73572666.0
357,"['c#', 'web-config', 'machine.config']","{'account_id': 9043305, 'reputation': 461, 'user_id': 8478506, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/524627cb3c471af7633f2dd952000e04?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sarov', 'link': 'https://stackoverflow.com/users/8478506/sarov'}",True,100,,1,0,1662047272,1661525876,73502985,https://stackoverflow.com/questions/73502985/how-to-add-appsetting-to-machine-config,,How to add appSetting to machine.config?,,,1662047272.0,CC BY-SA 4.0,73505451.0
358,"['c#', 'public-key-encryption', 'asn.1', 'elliptic-curve', 'webauthn']","{'account_id': 10498845, 'reputation': 1081, 'user_id': 7738142, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/NLEMk.jpg?s=256&g=1', 'display_name': 'McMurphy', 'link': 'https://stackoverflow.com/users/7738142/mcmurphy'}",True,144,,1,1,1662046750,1661937434,73553603,https://stackoverflow.com/questions/73553603/validating-elyptical-public-key-signatures-for-webauth-assertions,,Validating Elyptical Public Key signatures for WebAuth Assertions,,,1662037313.0,CC BY-SA 4.0,73572102.0
359,"['c#', 'serialization', 'msgpack']","{'account_id': 1013493, 'reputation': 1206, 'user_id': 1025581, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/xKha9.jpg?s=256&g=1', 'display_name': 'ElDog', 'link': 'https://stackoverflow.com/users/1025581/eldog'}",False,194,,1,0,1662045550,1661870541,73544334,https://stackoverflow.com/questions/73544334/custom-messagepack-formatter-reusing-existing-formatters,,Custom MessagePack formatter reusing existing formatters,,,1661870868.0,CC BY-SA 4.0,
360,"['c#', 'asp.net-core', 'grpc', 'backgroundworker']","{'account_id': 2107157, 'reputation': 19, 'user_id': 1873238, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a97596bac53e4956f80552bd79e3cc7?s=256&d=identicon&r=PG&f=1', 'display_name': 'MaT', 'link': 'https://stackoverflow.com/users/1873238/mat'}",False,48,,0,0,1662041951,1661664635,73516243,https://stackoverflow.com/questions/73516243/how-can-i-reconnect-grpc-after-logic-was-changed,,How can I reconnect grpc after logic was changed,,,1662041951.0,CC BY-SA 4.0,
361,"['c#', '.net', '.net-core', 'dependency-injection', 'signalr']","{'account_id': 15737073, 'reputation': 199, 'user_id': 11355705, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-TgQwvwJdI10/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reIP4dz94058lqDgIcDKDh5VZwaIw/mo/photo.jpg?sz=256', 'display_name': 'private7', 'link': 'https://stackoverflow.com/users/11355705/private7'}",False,67,,2,1,1662040696,1661469927,73494583,https://stackoverflow.com/questions/73494583/objectdisposedexception-how-to-use-an-injected-dbccontext-on-a-background-threa,,ObjectDisposedException: How to use an injected DbCcontext on a background thread?,,,1662040696.0,CC BY-SA 4.0,
362,"['c#', 'elasticsearch-net']","{'account_id': 4815816, 'reputation': 5789, 'user_id': 3887945, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/7Nb72.jpg?s=256&g=1', 'display_name': 'BillHaggerty', 'link': 'https://stackoverflow.com/users/3887945/billhaggerty'}",True,105,,2,1,1662039227,1661258477,73458942,https://stackoverflow.com/questions/73458942/c-elastic-aggregate-query-with-size-and-date-range-limit,,C# Elastic aggregate query with size and date range limit,,,1661269977.0,CC BY-SA 4.0,73570261.0
363,"['c#', 'unity3d', 'game-development']","{'account_id': 9184405, 'reputation': 15, 'user_id': 17627172, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7c1a860b1858c5b3f65a005a34333f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lina Dev', 'link': 'https://stackoverflow.com/users/17627172/lina-dev'}",True,81,,2,0,1662037242,1661863994,73542801,https://stackoverflow.com/questions/73542801/how-to-tilt-an-object-depending-on-the-direction-of-the-player-on-a-spherical-ma,,How to tilt an object depending on the direction of the player on a spherical map,,,1662029158.0,CC BY-SA 4.0,73542875.0
364,"['c#', 'unit-testing', 'task', 'ienumerable']","{'account_id': 16755646, 'reputation': 345, 'user_id': 12748746, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yZjuJ.jpg?s=256&g=1', 'display_name': 'Javier Pozo', 'link': 'https://stackoverflow.com/users/12748746/javier-pozo'}",True,41,,1,0,1662037187,1661410672,73483147,https://stackoverflow.com/questions/73483147/system-invalidcastexception-system-linq-expressions-propertyexpression-to-sy,,System.InvalidCastException: &#39;System.Linq.Expressions.PropertyExpression&#39; to &#39;System.Linq.Expressions.MethodCallExpression&#39;,,,,CC BY-SA 4.0,
365,"['c#', 'android', 'mobile', 'maui', '.net-maui']","{'account_id': 26038723, 'reputation': 3, 'user_id': 19743849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78485275f13b9f3f44ededc7a78876fe?s=256&d=identicon&r=PG', 'display_name': 'Stefano', 'link': 'https://stackoverflow.com/users/19743849/stefano'}",True,537,,1,0,1662036921,1660227334,73322225,https://stackoverflow.com/questions/73322225/maui-net-modifies-the-layout-of-the-website-inside-the-webview,,MAUI.NET modifies the layout of the website inside the webview,,,1660312949.0,CC BY-SA 4.0,73499271.0
366,"['c#', 'opengl', 'gpgpu', 'point-clouds', 'compute-shader']","{'account_id': 9544698, 'reputation': 540, 'user_id': 7091281, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a827dc3d0b5c3af835aa1eb36e5115d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luk164', 'link': 'https://stackoverflow.com/users/7091281/luk164'}",True,126,,1,0,1662036420,1661948775,73555889,https://stackoverflow.com/questions/73555889/how-to-mitigate-cpu-to-gpu-bottleneck,,How to mitigate CPU to GPU bottleneck,,,1662036420.0,CC BY-SA 4.0,73569081.0
367,"['c#', '.net', 'list', 'linq', 'dictionary']","{'account_id': 25217536, 'reputation': 115, 'user_id': 19054483, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhT-qxUiWty1MWH7UH2rZepC-tnjH5lEHb4akN6mQ=k-s256', 'display_name': 'Katia S.', 'link': 'https://stackoverflow.com/users/19054483/katia-s'}",True,75,,3,2,1662035996,1661857941,73541511,https://stackoverflow.com/questions/73541511/get-all-values-by-key-in-a-list-of-dictionaries,,"Get All Values, by Key, In a List of Dictionaries",,,1662035996.0,CC BY-SA 4.0,
368,['c#'],"{'account_id': 4922524, 'reputation': 1, 'user_id': 3964737, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'atljam', 'link': 'https://stackoverflow.com/users/3964737/atljam'}",False,64,,2,0,1662032692,1661952904,73556720,https://stackoverflow.com/questions/73556720/need-a-loop-to-find-where-a-certain-value-resides-within-the-top-3rd-middle-3rd,,"Need a loop to find where a certain value resides within the top 3rd, middle 3rd and bottom 3rd of a list",,,1661970196.0,CC BY-SA 4.0,
369,"['c#', 'winforms']","{'account_id': 26085160, 'reputation': 23, 'user_id': 19782783, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkOo_O04idn0cXjeq4el10k4fZcXd3urB-36sVf=k-s256', 'display_name': 'HHopter', 'link': 'https://stackoverflow.com/users/19782783/hhopter'}",True,58,1662034711.0,2,2,1662031749,1661694501,73519229,https://stackoverflow.com/questions/73519229/how-to-get-keyboard-key-pressed-c,Duplicate,How to get keyboard key pressed c#,,,1661694525.0,,
370,"['c#', 'colors']","{'account_id': 14840331, 'reputation': 61, 'user_id': 10717265, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-flh4clYmCms/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclpPwP5Gi2nokLOvXvGtnXm2GixBA/photo.jpg?sz=256', 'display_name': 'Ros97', 'link': 'https://stackoverflow.com/users/10717265/ros97'}",False,50,,1,0,1662031121,1661938618,73553850,https://stackoverflow.com/questions/73553850/calculate-middle-color-beetwen-startcolor-and-endcolor,,Calculate middle color beetwen startColor and EndColor,,,,CC BY-SA 4.0,
371,"['c#', '.net', 'excel', 'vsto', 'office-addins']","{'account_id': 22836947, 'reputation': 11, 'user_id': 16984570, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwbxkMkUgSC19eFaAONx2KTUdMKnEcCZawxApI=k-s256', 'display_name': 'PEV Prague', 'link': 'https://stackoverflow.com/users/16984570/pev-prague'}",False,23,,1,1,1662031105,1661903949,73549576,https://stackoverflow.com/questions/73549576/c-vsto-add-in-excel-terminates-https-connection,,C# VSTO Add-In - Excel Terminates HTTPS connection,,,1661933617.0,CC BY-SA 4.0,
372,"['c#', 'winui-3', 'windows-app-sdk']","{'account_id': 15872884, 'reputation': 388, 'user_id': 13024846, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-4YTDcEqlB9E/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCDvH5fAwkRTNxCFIT0ddvZRxUCwQ/photo.jpg?sz=256', 'display_name': 'git test', 'link': 'https://stackoverflow.com/users/13024846/git-test'}",False,67,,0,0,1662029299,1661759342,73525627,https://stackoverflow.com/questions/73525627/how-to-copy-folders-in-winui-3-to-installed-location,,How to Copy Folders in WinUI 3 to Installed Location,,,1662029299.0,CC BY-SA 4.0,
373,"['c#', 'nunit']","{'account_id': 3904910, 'reputation': 79, 'user_id': 3231853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e94ad2616ae80abaee6e2ef98eab5b5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aidan', 'link': 'https://stackoverflow.com/users/3231853/aidan'}",True,38,,1,-1,1662027273,1661957305,73557756,https://stackoverflow.com/questions/73557756/nunit-method-taking-multiple-arguments-instead-of-1-string-array,,NUnit: Method taking multiple arguments instead of 1 string array,,,1662027273.0,CC BY-SA 4.0,
