,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,locked_date
265,"['c#', 'asp.net-core', 'web-applications', 'console-application']","{'account_id': 14339104, 'reputation': 89, 'user_id': 10357743, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8048159884a0c15e11173ec83d08bc01?s=256&d=identicon&r=PG', 'display_name': 'Prajat Padhi', 'link': 'https://stackoverflow.com/users/10357743/prajat-padhi'}",True,6632,58557657.0,3,1,1638909576,1572001856,58557428,CC BY-SA 4.0,https://stackoverflow.com/questions/58557428/difference-between-a-console-application-and-web-application-in-asp-net-core,Difference between a console application and Web application in asp.net core,1615715553.0,,,,
266,"['c#', 'xamarin', 'xamarin.forms', 'xamarin.android', 'xamarin.ios']","{'account_id': 6975681, 'reputation': 1535, 'user_id': 5350526, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/9NKk3.jpg?s=256&g=1', 'display_name': 'G.Mich', 'link': 'https://stackoverflow.com/users/5350526/g-mich'}",True,7408,58492333.0,4,6,1638478806,1571348531,58441077,CC BY-SA 4.0,https://stackoverflow.com/questions/58441077/how-to-change-the-status-bar-color-without-a-navigation-page,How to change the status bar color without a navigation page,1609355100.0,,,,
267,"['c#', 'asp.net-core']","{'account_id': 6430383, 'reputation': 856, 'user_id': 4983833, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/150ec59f9b6e78059540fba9c4cf95e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Macko', 'link': 'https://stackoverflow.com/users/4983833/macko'}",True,8038,,2,5,1638110910,1570622057,58303568,CC BY-SA 4.0,https://stackoverflow.com/questions/58303568/net-core-2-2-to-3-0-authentication-migration-addopenidconnect,net core 2.2 to 3.0 authentication migration AddOpenIdConnect,1570623696.0,,,,
268,"['c#', 'sql-server']","{'account_id': 9695246, 'reputation': 2837, 'user_id': 7191927, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/eea1edd56073998f8d87e9b77cb5cdb2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stpete111', 'link': 'https://stackoverflow.com/users/7191927/stpete111'}",True,157,58358166.0,1,1,1638033263,1570910097,58357953,CC BY-SA 4.0,https://stackoverflow.com/questions/58357953/c-add-current-date-time-to-sql-server-table-during-bulk-copy-of-a-csv-file,C# - Add current date/time to SQL Server table during bulk copy of a csv file,,,,,
269,"['c#', '.net', 'asp.net-core', '.net-core', 'asp.net-core-2.0']","{'account_id': 3679106, 'reputation': 766, 'user_id': 3064448, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/LOvOX.png?s=256&g=1', 'display_name': 'davinceleecode', 'link': 'https://stackoverflow.com/users/3064448/davinceleecode'}",True,13772,,3,12,1637574513,1571316222,58432973,CC BY-SA 4.0,https://stackoverflow.com/questions/58432973/what-are-the-difference-using-app-run-and-app-useendpoints-in-asp-net-core,What are the difference using app.Run and app.UseEndpoints in ASP.NET Core?,1625453798.0,,,,
270,"['c#', 'xaml']","{'account_id': 7787818, 'reputation': 35, 'user_id': 5891958, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/843246a952a28c4114038d1b542a93ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'BlackMenma', 'link': 'https://stackoverflow.com/users/5891958/blackmenma'}",True,193,58287233.0,2,2,1637388254,1570536541,58286069,CC BY-SA 4.0,https://stackoverflow.com/questions/58286069/how-can-i-slow-down-my-for-loop-so-i-can-see-the-colors,How can I slow down my for loop so I can see the colors?,1637388254.0,,,,
271,"['c#', 'string', 'visual-studio', 'comparison']","{'account_id': 2059508, 'reputation': 1911, 'user_id': 1836461, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZHYf4.jpg?s=256&g=1', 'display_name': 'computercarguy', 'link': 'https://stackoverflow.com/users/1836461/computercarguy'}",True,398,58274308.0,1,-1,1637254859,1570468678,58274307,CC BY-SA 4.0,https://stackoverflow.com/questions/58274307/member-object-equalsobject-object-cannot-be-accessed-with-an-instance-refer,"Member &#39;object.Equals(object, object)&#39; cannot be accessed with an instance reference",1618612660.0,,,,
272,['c#'],"{'account_id': 1178339, 'reputation': 3623, 'user_id': 1153795, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://graph.facebook.com/792092891/picture?type=large', 'display_name': 'Trevor Daniel', 'link': 'https://stackoverflow.com/users/1153795/trevor-daniel'}",True,9632,,2,4,1637182027,1571739572,58502068,CC BY-SA 4.0,https://stackoverflow.com/questions/58502068/generate-c-client-from-openapi-json,Generate C# Client from OpenApi.json,,,,,
273,"['c#', '.net', '.net-standard-2.0', '.net-4.7.2']","{'account_id': 8023830, 'reputation': 33, 'user_id': 6051621, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KEJJI.png?s=256&g=1', 'display_name': 'Gofu', 'link': 'https://stackoverflow.com/users/6051621/gofu'}",True,1307,58441230.0,1,1,1637145709,1571349064,58441168,CC BY-SA 4.0,https://stackoverflow.com/questions/58441168/where-isnt-the-transitive-dependencies-of-my-net-standard-library-copied-into,Where isn&#39;t the transitive dependencies of my .Net Standard library copied into the executing assembly?,1637145709.0,,,,
274,"['c#', 'asynchronous', '.net-core', 'async-await']","{'account_id': 798162, 'reputation': 10169, 'user_id': 936651, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/b467475c5a06deb854ac8e5114d35b90?s=256&d=identicon&r=PG', 'display_name': 'SexyMF', 'link': 'https://stackoverflow.com/users/936651/sexymf'}",True,200,58540269.0,1,0,1637085814,1571897257,58535098,CC BY-SA 4.0,https://stackoverflow.com/questions/58535098/odd-behaviour-when-in-async-await-maybe-because-of-multiple-requests,Odd behaviour when in async await (maybe because of multiple requests),1637085814.0,,,,
275,"['c#', 'visual-studio', 'exception', 'exchangewebservices', 'argumentexception']","{'account_id': 155240, 'reputation': 5713, 'user_id': 371749, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/1389c7f23fddac1311dcb0593567e525?s=256&d=identicon&r=PG', 'display_name': 'cV2', 'link': 'https://stackoverflow.com/users/371749/cv2'}",True,507,,1,1,1637068055,1571913997,58539679,CC BY-SA 4.0,https://stackoverflow.com/questions/58539679/save-an-appointment-with-ews-leads-to-system-argumentexception-an-item-with-the,Save an appointment with EWS leads to System.ArgumentException: An item with the same key has already been added. Key: Dlt/1916,1573151834.0,,,,
276,"['c#', 'oracle']","{'account_id': 16989541, 'reputation': 31, 'user_id': 12289444, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC0qgm0xHVJ490fBJSeVsHPU8l5TG_bO2pv51dWHw=k-s256', 'display_name': 'chessmt', 'link': 'https://stackoverflow.com/users/12289444/chessmt'}",True,1233,58603494.0,2,0,1636733311,1572325184,58601638,CC BY-SA 4.0,https://stackoverflow.com/questions/58601638/trying-to-load-an-entire-table-in-c-using-oracle-manageddataaccess,Trying to load an entire table in c# using Oracle.ManagedDataAccess,1572335445.0,,,,
277,"['c#', 'entity-framework-core', 'dbcontext']","{'account_id': 7595312, 'reputation': 829, 'user_id': 5761648, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zxZJr.png?s=256&g=1', 'display_name': 'Bojan Tomić', 'link': 'https://stackoverflow.com/users/5761648/bojan-tomi%c4%87'}",False,204,,0,2,1636702744,1572303263,58599386,CC BY-SA 4.0,https://stackoverflow.com/questions/58599386/no-database-provider-has-been-configured-for-this-dbcontext-ef-core-3-0,No database provider has been configured for this DbContext EF Core 3.0,1636702744.0,,,,
278,"['c#', 'linq', 'entity-framework-core']","{'account_id': 2584631, 'reputation': 63, 'user_id': 2240617, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20eda4060d6d813d397e8b9dc8214fb9?s=256&d=identicon&r=PG', 'display_name': 'steffy97', 'link': 'https://stackoverflow.com/users/2240617/steffy97'}",False,159,,2,1,1636657251,1570209726,58240792,CC BY-SA 4.0,https://stackoverflow.com/questions/58240792/ef-core-include-lists-only-if-a-property-is-true,EF Core include lists only if a property is true,1636657251.0,,,,
279,"['c#', 'visual-studio-2019']","{'account_id': 4757186, 'reputation': 907, 'user_id': 3845646, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9b7c38a10929808f6976ae9e1ecb5011?s=256&d=identicon&r=PG&f=1', 'display_name': '2b77bee6-5445-4c77-b1eb-4df3e5', 'link': 'https://stackoverflow.com/users/3845646/2b77bee6-5445-4c77-b1eb-4df3e5'}",True,398,58292777.0,1,0,1636635209,1570560328,58292337,CC BY-SA 4.0,https://stackoverflow.com/questions/58292337/vs-2019-show-potential-fixes-fully-qualify-vs-using,VS 2019 Show Potential Fixes (Fully Qualify vs Using),1570561046.0,,,,
280,"['c#', '.net', 'azure-devops', 'continuous-integration']","{'account_id': 7488685, 'reputation': 163, 'user_id': 5691124, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/10157102686539513/picture?type=large', 'display_name': 'Guillaume P.', 'link': 'https://stackoverflow.com/users/5691124/guillaume-p'}",True,1247,58285111.0,1,1,1636521204,1570471190,58274837,CC BY-SA 4.0,https://stackoverflow.com/questions/58274837/how-to-get-results-from-automated-test-on-azuredevops,How to get results from automated test on azuredevops,1570472429.0,,,,
281,"['c#', 'xml', 'object', 'soap', 'soap-client']","{'account_id': 10541322, 'reputation': 717, 'user_id': 7767267, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154285828166366/picture?type=large', 'display_name': 'ashley g', 'link': 'https://stackoverflow.com/users/7767267/ashley-g'}",True,192,58417731.0,2,0,1636316811,1571241628,58417412,CC BY-SA 4.0,https://stackoverflow.com/questions/58417412/convert-xml-to-c-object,Convert XML to C# object,1571241887.0,,,,
282,"['c#', 'google-sheets-api']","{'account_id': 16193097, 'reputation': 13, 'user_id': 11691362, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1311122262375592/picture?type=large', 'display_name': 'Asmaa Rezkallah', 'link': 'https://stackoverflow.com/users/11691362/asmaa-rezkallah'}",True,1088,58417358.0,1,1,1636268178,1571239488,58416796,CC BY-SA 4.0,https://stackoverflow.com/questions/58416796/google-sheet-api-v4-dynamic-sheet-range,Google Sheet api v4 dynamic sheet range,1636268178.0,,,,
283,"['c#', 'asp.net', 'entity-framework', 'entity-framework-core', 'asp.net-2.0']","{'account_id': 16165264, 'reputation': 169, 'user_id': 11670387, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FUzbF.png?s=256&g=1', 'display_name': 'Noah', 'link': 'https://stackoverflow.com/users/11670387/noah'}",True,5689,58621060.0,2,2,1636103231,1571117515,58387791,CC BY-SA 4.0,https://stackoverflow.com/questions/58387791/addentityframeworkstores-can-only-be-called-with-a-user-that-derives-from-identi,AddEntityFrameworkStores can only be called with a user that derives from IdentityUser&lt;TKey&gt;,1636103231.0,,,,
284,"['c#', 'google-sheets-api']","{'account_id': 8268691, 'reputation': 641, 'user_id': 6217195, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/W5KYJ.jpg?s=256&g=1', 'display_name': 'Rodrigo.A92', 'link': 'https://stackoverflow.com/users/6217195/rodrigo-a92'}",True,1202,58320207.0,2,0,1636092195,1570628902,58305687,CC BY-SA 4.0,https://stackoverflow.com/questions/58305687/how-to-create-charts-on-google-spreadsheet-using-c,How to create Charts on Google Spreadsheet using C#?,,,,,
285,"['c#', '.net', 'google-api', 'google-drive-api', 'google-docs-api']","{'account_id': 15049806, 'reputation': 17, 'user_id': 10861798, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7KRVT.jpg?s=256&g=1', 'display_name': 'Sangeetha Periyaiah', 'link': 'https://stackoverflow.com/users/10861798/sangeetha-periyaiah'}",False,206,,1,0,1636091936,1570169359,58230803,CC BY-SA 4.0,https://stackoverflow.com/questions/58230803/is-there-any-way-to-find-auto-save-is-completed-in-google-drive-docs-api-in-net,Is there any way to find auto save is completed in google drive docs api in .NET?,1570172858.0,,,,
286,"['c#', 'asp.net-mvc', 'entity-framework', 'asp.net-core']","{'account_id': 3868717, 'reputation': 3421, 'user_id': 3257983, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/WOkAn.jpg?s=256&g=1', 'display_name': 'Amazing developer', 'link': 'https://stackoverflow.com/users/3257983/amazing-developer'}",True,71,58311377.0,1,0,1636053077,1570516748,58281259,CC BY-SA 4.0,https://stackoverflow.com/questions/58281259/many-to-many-connection-for-three-models,Many-to-many connection for three models,1636053077.0,,,,
287,"['c#', 'asp.net-core', 'model-view-controller']","{'account_id': 3132344, 'reputation': 93, 'user_id': 2649729, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1410744047/picture?type=large', 'display_name': 'Justin Sinnard', 'link': 'https://stackoverflow.com/users/2649729/justin-sinnard'}",False,352,,2,0,1635856440,1572316810,58600791,CC BY-SA 4.0,https://stackoverflow.com/questions/58600791/displaying-an-image-after-url-is-saved-to-database,Displaying an image after url is saved to database,1635856440.0,,,,
288,"['c#', 'asp.net-core', 'authorization']","{'account_id': 5067412, 'reputation': 176, 'user_id': 4067158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6358fb55107d0da62cd33d183ee67aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ronnie Rahman', 'link': 'https://stackoverflow.com/users/4067158/ronnie-rahman'}",True,6690,59007630.0,2,0,1635806394,1571220128,58410689,CC BY-SA 4.0,https://stackoverflow.com/questions/58410689/asp-net-core-3-0-role-based-authorization-not-working,ASP.NET Core 3.0 Role Based Authorization not working,1635806394.0,,,,
289,"['c#', 'asp.net-mvc', 'azure-ad-b2c']","{'account_id': 10429133, 'reputation': 17, 'user_id': 7689491, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cd7de91ecfd4b18722aac75a0ec58015?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sasquatch', 'link': 'https://stackoverflow.com/users/7689491/sasquatch'}",False,86,,1,0,1635632577,1572519648,58641928,CC BY-SA 4.0,https://stackoverflow.com/questions/58641928/question-about-accountcontroller-and-loginpartial-in-sample-project,Question about AccountController and _LoginPartial in sample project,1635632577.0,,,,
290,"['c#', 'wpf', '.net-core', 'build']","{'account_id': 16985938, 'reputation': 41, 'user_id': 12286769, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02bfe235a948c4fe715d518166fd841f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Дмитрий', 'link': 'https://stackoverflow.com/users/12286769/%d0%94%d0%bc%d0%b8%d1%82%d1%80%d0%b8%d0%b9'}",False,184,,0,4,1635534898,1572278368,58594273,CC BY-SA 4.0,https://stackoverflow.com/questions/58594273/net-core-3-1-wpf-repository-building-from-github-https-github-com-dotnet-wpf,.Net Core 3.1 WPF repository building from GitHub https://github.com/dotnet/wpf,1635534898.0,,,,
291,"['javascript', 'c#', '.net-core']","{'account_id': 10973884, 'reputation': 91, 'user_id': 8745481, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9365cbdca180d391e98b7f2b29cfaf87?s=256&d=identicon&r=PG', 'display_name': 'Nastya', 'link': 'https://stackoverflow.com/users/8745481/nastya'}",True,46,58577948.0,1,-1,1635534860,1572166181,58577834,CC BY-SA 4.0,https://stackoverflow.com/questions/58577834/why-does-my-code-not-display-data-on-the-calendar,Why does my code not display data on the calendar,1635534860.0,,,,
292,"['c#', '.net-core', 'console-application']","{'account_id': 2204397, 'reputation': 268, 'user_id': 1947960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ed58b262d4587970e7faedebfe38602?s=256&d=identicon&r=PG', 'display_name': 'user1947960', 'link': 'https://stackoverflow.com/users/1947960/user1947960'}",True,1070,58802328.0,1,2,1635534822,1571755460,58506827,CC BY-SA 4.0,https://stackoverflow.com/questions/58506827/how-do-i-publish-a-separate-appsettings-json-file-when-publishing-a-single-exe,How do I publish a separate appsettings.json file when publishing a single .exe?,1635534822.0,,,,
293,"['c#', '.net-core']","{'account_id': 15285088, 'reputation': 1, 'user_id': 11028335, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-4-De8_LLecE/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPkAu4BPK5kl2cHoZPXaqxPBN5BBg/mo/photo.jpg?sz=256', 'display_name': 'The Mentalist', 'link': 'https://stackoverflow.com/users/11028335/the-mentalist'}",False,93,,1,0,1635534807,1571316584,58433090,CC BY-SA 4.0,https://stackoverflow.com/questions/58433090/convert-listobject-to-object,Convert List(object) to Object,1635534797.0,,,,
294,"['c#', 'mapping', 'automapper', 'dto', 'automapper-5']","{'account_id': 2304447, 'reputation': 83, 'user_id': 2024004, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CMspG.jpg?s=256&g=1', 'display_name': 'evilpixi', 'link': 'https://stackoverflow.com/users/2024004/evilpixi'}",False,739,,1,3,1635517544,1571685858,58492919,CC BY-SA 4.0,https://stackoverflow.com/questions/58492919/conditional-mapping-from-parameter-in-automapper,Conditional Mapping from Parameter in Automapper,1571754544.0,,,,
295,"['c#', 'database', '.net-core', 'entity-framework-core']","{'account_id': 16912981, 'reputation': 1, 'user_id': 12231625, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCFzIYKgbN45_6wHVeXS_lyAZ134ApkfmyTcr2u=k-s256', 'display_name': 'Alex F', 'link': 'https://stackoverflow.com/users/12231625/alex-f'}",False,316,,1,0,1635445612,1571303434,58428935,CC BY-SA 4.0,https://stackoverflow.com/questions/58428935/how-to-get-dbcontext-access-without-an-html-page,How to get dbcontext access without an HTML page?,1635445612.0,,,,
296,"['c#', '.net-core']","{'account_id': 15693842, 'reputation': 431, 'user_id': 11324005, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5ce5c5fcbb29c4d2a2bedbab1363a43?s=256&d=identicon&r=PG&f=1', 'display_name': 'bob mason', 'link': 'https://stackoverflow.com/users/11324005/bob-mason'}",True,487,58242764.0,1,0,1635445273,1570219724,58242652,CC BY-SA 4.0,https://stackoverflow.com/questions/58242652/could-not-load-type-exception-after-updating-from-net-core-3-0-preview-to-rel,&quot;Could not load type&quot; exception after updating from .NET Core 3.0 preview to release,1635445195.0,,,,
