,tags,migrated_from,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,accepted_answer_id,content_license,protected_date,closed_date,closed_reason,community_owned_date
627,"['c#', 'mouse', 'xna-4.0']",,"{'account_id': 1966131, 'reputation': 97, 'user_id': 1766351, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06bb9e518b3bbb0936c747975b4cbd72?s=256&d=identicon&r=PG', 'display_name': 'user1766351', 'link': 'https://stackoverflow.com/users/1766351/user1766351'}",False,366,0,1,1555079001,1353832106,1555079001.0,13549456,https://stackoverflow.com/questions/13549456/having-trouble-with-sprite-look-at-mouse-in-xna-for-game,Having trouble with Sprite look at mouse in XNA for game,,CC BY-SA 4.0,,,,
628,"['c#', 'line', 'raytracing', 'bresenham']",,"{'account_id': 1309785, 'reputation': 763, 'user_id': 1258027, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/761ec3e429fcaf79c3842f0535df66de?s=256&d=identicon&r=PG', 'display_name': 'Mythics', 'link': 'https://stackoverflow.com/users/1258027/mythics'}",True,1615,1,1,1555015027,1354137595,1555015027.0,13614636,https://stackoverflow.com/questions/13614636/how-to-draw-a-line-in-3d-space-across-a-grid-with-a-start-point-and-direction-ve,How to draw a line in 3D space across a grid with a start point and direction vector,,CC BY-SA 4.0,,,,
629,"['c#', 'media-player', 'media', 'autoplay']",,"{'account_id': 1598819, 'reputation': 83, 'user_id': 1480318, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/3ed90b360f24772f60bdc3301b58cac3?s=256&d=identicon&r=PG', 'display_name': 'Mujeeb', 'link': 'https://stackoverflow.com/users/1480318/mujeeb'}",False,993,1,0,1555010039,1353342222,1555010039.0,13457964,https://stackoverflow.com/questions/13457964/open-media-player-when-clicked-on-an-mp3-file,Open media player when clicked on an MP3 file,,CC BY-SA 4.0,,,,
630,"['c#', '.net', 'winforms', 'notifyicon', 'notification-area']",,"{'account_id': 1105378, 'reputation': 769, 'user_id': 1096883, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/eea2090e92765eaae9e53cc5e4b5a508?s=256&d=identicon&r=PG', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/1096883/ben'}",True,94569,6,42,1554490565,1352867425,1352869693.0,13373060,https://stackoverflow.com/questions/13373060/show-a-balloon-notification,Show a Balloon notification,13373332.0,CC BY-SA 3.0,,,,
631,"['c#', 'asp.net', 'asp.net-mvc-3', 'timer']",,"{'account_id': 1672069, 'reputation': 318, 'user_id': 1538358, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/0ffb2ea91b5fd5f6ea305590c38c65f5?s=256&d=identicon&r=PG', 'display_name': 'Karl Humphries', 'link': 'https://stackoverflow.com/users/1538358/karl-humphries'}",True,488,4,1,1554335562,1352797600,1352797791.0,13357964,https://stackoverflow.com/questions/13357964/use-of-timers-to-run-an-if-statement-hourly,Use of timers to run an if statement hourly,13358337.0,CC BY-SA 3.0,,,,
632,['c#'],,"{'account_id': 916520, 'reputation': 11988, 'user_id': 949209, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/0a814d1b66449dab91e5303c132bc871?s=256&d=identicon&r=PG', 'display_name': 'Mathieu Dumoulin', 'link': 'https://stackoverflow.com/users/949209/mathieu-dumoulin'}",True,5154,2,9,1554194414,1353340656,,13457458,https://stackoverflow.com/questions/13457458/difference-between-universalsortabledatetimepattern-and-sortabledatetimepattern,Difference between UniversalSortableDateTimePattern and SortableDateTimePattern,13457746.0,CC BY-SA 3.0,,,,
633,['c#'],,"{'account_id': 477658, 'reputation': 493, 'user_id': 1627761, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/7e1744d4ffc8e189c500dc6b38aea4d4?s=256&d=identicon&r=PG', 'display_name': 'tgranjith', 'link': 'https://stackoverflow.com/users/1627761/tgranjith'}",True,35583,4,19,1554143033,1352139892,,13238059,https://stackoverflow.com/questions/13238059/what-is-nullable-type-in-c,What is nullable type in c#?,,CC BY-SA 3.0,,,,
634,"['c#', 'linq-to-entities', 'sql-like']",,"{'account_id': 1878944, 'reputation': 41, 'user_id': 1699544, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/c340bf76c818864008e436cea7a28670?s=256&d=identicon&r=PG', 'display_name': 'MishMish', 'link': 'https://stackoverflow.com/users/1699544/mishmish'}",True,124,1,-1,1553971661,1352293938,1553971661.0,13270512,https://stackoverflow.com/questions/13270512/use-like-expression-linq-to-entity,"use &quot;Like&quot; Expression, LINQ to Entity",,CC BY-SA 4.0,,,,
635,"['c#', 'unit-testing', 'tdd', 'nunit', 'test-data']",,"{'account_id': 2044230, 'reputation': 179, 'user_id': 1824702, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/77e3ded128ba9b8f0a6350441c5380cf?s=256&d=identicon&r=PG', 'display_name': 'Houshang.Karami', 'link': 'https://stackoverflow.com/users/1824702/houshang-karami'}",True,3010,4,2,1553970547,1353083353,1353083475.0,13420547,https://stackoverflow.com/questions/13420547/nunit-data-driven-unit-test-with-datasource,NUnit data driven unit test with datasource,,CC BY-SA 3.0,,,,
636,"['c#', 'windows-7', 'named-pipes']",,"{'account_id': 441075, 'reputation': 3147, 'user_id': 830993, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/0f5393fbd1a140d3831d7c91da42f4bb?s=256&d=identicon&r=PG', 'display_name': 'Ksice', 'link': 'https://stackoverflow.com/users/830993/ksice'}",True,14993,2,17,1553874443,1351763929,1351776161.0,13174660,https://stackoverflow.com/questions/13174660/namedpipeclientstream-can-not-access-to-namedpipeserverstream-under-session-0,NamedPipeClientStream can not access to NamedPipeServerStream under session 0,13178018.0,CC BY-SA 3.0,,,,
637,"['c#', '.net']",,"{'account_id': 283536, 'reputation': 2985, 'user_id': 581085, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/5ef2ca8729e462595f1500b554ef95e0?s=256&d=identicon&r=PG', 'display_name': 'Dragno', 'link': 'https://stackoverflow.com/users/581085/dragno'}",True,5840,3,21,1553777483,1353320141,,13451718,https://stackoverflow.com/questions/13451718/what-is-the-difference-between-enumeratefiles-and-enumeratefilesystementries-in,What is the difference between EnumerateFiles and EnumerateFileSystemEntries in .NET 4?,,CC BY-SA 3.0,,,,
638,"['c#', 'java', '.net', 'interop']",,"{'account_id': 2040965, 'reputation': 1197, 'user_id': 1822181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c78d360fd2452fc783a9d77d29bb8c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'J-M', 'link': 'https://stackoverflow.com/users/1822181/j-m'}",True,2226,3,4,1553505420,1352845137,1398095841.0,13369850,https://stackoverflow.com/questions/13369850/enumerating-and-reading-ui-controls-of-java-application-from-net-application,Enumerating and reading UI controls of Java application from .NET application,13378449.0,CC BY-SA 3.0,,,,
639,"['c#', '.net', 'web-services', 'air', 'system-tray']",,"{'account_id': 187849, 'reputation': 1484, 'user_id': 572561, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/4ea4a37991778995e725d633ffeee21e?s=256&d=identicon&r=PG', 'display_name': 'Cogicero', 'link': 'https://stackoverflow.com/users/572561/cogicero'}",True,72667,2,30,1553505198,1354272512,,13643691,https://stackoverflow.com/questions/13643691/developing-a-simple-windows-system-tray-desktop-app-to-consume-a-net-web-servic,Developing a simple Windows system tray desktop app to consume a .NET web service,13645032.0,CC BY-SA 3.0,,,,
640,"['c#', 'regex']",,"{'account_id': 1221734, 'reputation': 109, 'user_id': 1761956, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/llGE0.jpg?s=256&g=1', 'display_name': 'Osama Jameel Ahmad', 'link': 'https://stackoverflow.com/users/1761956/osama-jameel-ahmad'}",True,616,1,-4,1553479845,1353167681,1553479845.0,13432180,https://stackoverflow.com/questions/13432180/i-am-using-rejex-instead-of-pattern-that-is-replica-in-c-but-i-am-unable-to-ge,I am using Rejex instead of Pattern that is replica in C#. but I am unable to get replica of methods matcher() matches() in Rejex,13432256.0,,,1353236054.0,not constructive,
641,"['c#', 'dotnet-httpclient', 'google-cloud-messaging']",,"{'account_id': 45981, 'reputation': 2525, 'user_id': 135735, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/63d4cab2f84cdd5eeec7cdeb1d518f30?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/135735/andrew'}",True,70588,6,102,1552412766,1351869396,1399719351.0,13198090,https://stackoverflow.com/questions/13198090/adding-httpclient-headers-generates-a-formatexception-with-some-values,Adding HttpClient headers generates a FormatException with some values,15242095.0,CC BY-SA 3.0,,,,
642,"['c#', '.net', 'configuration', 'configurationsection', 'configurationelement']",,"{'account_id': 301591, 'reputation': 929, 'user_id': 609419, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/b0c5998342fe2bd1e5ac6b95c753eea8?s=256&d=identicon&r=PG', 'display_name': 'mimo', 'link': 'https://stackoverflow.com/users/609419/mimo'}",True,8587,3,4,1552094568,1351762913,,13174375,https://stackoverflow.com/questions/13174375/configurationsection-multiple-enum-values,ConfigurationSection multiple enum values,13174774.0,CC BY-SA 3.0,,,,
643,"['c#', 'https', 'certificate', 'makecert']",,"{'account_id': 451349, 'reputation': 23579, 'user_id': 847200, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/ac14814bcfc842f847af55f9b3ad55b5?s=256&d=identicon&r=PG', 'display_name': 'Arsen Zahray', 'link': 'https://stackoverflow.com/users/847200/arsen-zahray'}",True,13298,2,13,1552048340,1352647749,1408049740.0,13332569,https://stackoverflow.com/questions/13332569/how-to-create-certificate-authority-certificate-with-makecert,How to create certificate authority certificate with makecert?,14351008.0,CC BY-SA 3.0,,,,
644,"['c#', 'arrays', 'console', 'xor']",,"{'account_id': 2090224, 'reputation': 657, 'user_id': 1860230, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://www.gravatar.com/avatar/49e9496358d0da2dfd1a4ead48b9bfdf?s=256&d=identicon&r=PG', 'display_name': 'Todo', 'link': 'https://stackoverflow.com/users/1860230/todo'}",True,8562,3,5,1551779216,1354132106,1354139498.0,13613229,https://stackoverflow.com/questions/13613229/c-how-to-xor-all-int-elements-of-an-array-after-reading-from-console,C# How to XOR all int elements of an array after reading from console?,,CC BY-SA 3.0,,,,
645,"['c#', 'java', 'graphics', 'fonts', 'baseline']",,"{'account_id': 1893772, 'reputation': 221, 'user_id': 1711175, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2651779504a90c52c3a78a1f0acc6880?s=256&d=identicon&r=PG', 'display_name': 'Michael S', 'link': 'https://stackoverflow.com/users/1711175/michael-s'}",False,1512,0,3,1551717890,1353502799,1551717890.0,13493849,https://stackoverflow.com/questions/13493849/c-fonts-graphics-how-to-calculate-the-correct-baseline-position-in-c-to-rende,C# Fonts graphics: How to calculate the correct baseline position in C# to render y coordinates from Java correctly,,CC BY-SA 4.0,,,,
646,"['c#', 'dns', 'wmi']",,"{'account_id': 234871, 'reputation': 399, 'user_id': 501304, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ea2a0a00d74c7508c1cfb067ea487e37?s=256&d=identicon&r=PG', 'display_name': 'Micah', 'link': 'https://stackoverflow.com/users/501304/micah'}",True,4019,2,11,1551648293,1352834627,,13367306,https://stackoverflow.com/questions/13367306/how-to-check-if-dns-server-is-set-to-obtain-automatically,How to check if DNS server is set to &#39;obtain automatically&#39;,17819465.0,CC BY-SA 3.0,,,,
647,"['c#', 'wpf', 'wpf-controls', 'visual-c#-express-2010']",,"{'account_id': 1151965, 'reputation': 739, 'user_id': 1133468, 'user_type': 'registered', 'accept_rate': 23, 'profile_image': 'https://i.stack.imgur.com/3W987.jpg?s=256&g=1', 'display_name': 'dnivra', 'link': 'https://stackoverflow.com/users/1133468/dnivra'}",True,1589,1,2,1551599648,1352659711,1352659787.0,13334266,https://stackoverflow.com/questions/13334266/the-tag-xxx-does-not-exist-in-xml-namespace-clr-namespace-not-able-to-publish,The tag &quot;xxx&quot; does not exist in xml namespace clr-namespace. Not able to Publish WPF visual c# project,,CC BY-SA 3.0,,,,
648,"['c#', '.net', 'wmi', 'hardware', 'bios']",,"{'account_id': 1745008, 'reputation': 587, 'user_id': 1595439, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/f9fb910c22e688c64dba7bdb5dcad5b6?s=256&d=identicon&r=PG', 'display_name': 'Abdallah Nasir', 'link': 'https://stackoverflow.com/users/1595439/abdallah-nasir'}",True,2124,2,1,1551459000,1352124033,,13233656,https://stackoverflow.com/questions/13233656/what-it-the-bios-serial-number-maximum-length,What it the BIOS Serial Number Maximum length?,13236356.0,CC BY-SA 3.0,,,,
649,"['c#', 'file-upload', 'asp.net-mvc-4', 'asp.net-web-api']",,"{'account_id': 15322, 'reputation': 3381, 'user_id': 32226, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/b6c3d9dcb3495b898e858638645ff206?s=256&d=identicon&r=PG', 'display_name': 'Mel Green', 'link': 'https://stackoverflow.com/users/32226/mel-green'}",True,11627,1,7,1551404057,1353692568,,13533672,https://stackoverflow.com/questions/13533672/asp-net-web-api-doesnt-read-all-bytes-from-streamcontent,ASP.Net Web API doesn&#39;t read all bytes from StreamContent,,CC BY-SA 3.0,,,,
650,"['c#', 'asp.net', 'gridview']",,"{'account_id': 2079148, 'reputation': 33, 'user_id': 1851630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af0e80b2f8dbb3f68f78f62bcabfd98f?s=256&d=identicon&r=PG', 'display_name': 'Pedram Raffi', 'link': 'https://stackoverflow.com/users/1851630/pedram-raffi'}",True,5488,3,2,1551283599,1353928368,1431412553.0,13563663,https://stackoverflow.com/questions/13563663/changing-the-color-of-a-row-in-gridview-according-to-the-data,Changing the color of a row in gridview according to the data,,CC BY-SA 3.0,,,,
651,"['c#', '.net', 'powershell', 'encryption', 'aes']",,"{'account_id': 2074228, 'reputation': 1869, 'user_id': 1848046, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fDZwU.jpg?s=256&g=1', 'display_name': 'Rex Hardin', 'link': 'https://stackoverflow.com/users/1848046/rex-hardin'}",True,16013,5,7,1550858228,1354219613,1495540951.0,13633826,https://stackoverflow.com/questions/13633826/how-can-i-use-convertto-securestring,How can I use ConvertTo-SecureString,30758078.0,CC BY-SA 3.0,,,,
652,"['c#', 'asp.net']",,"{'account_id': 1454852, 'reputation': 183, 'user_id': 1370726, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/242a2b4b0df17ef3887307db1f00d273?s=256&d=identicon&r=PG', 'display_name': 'Avinash Chandra', 'link': 'https://stackoverflow.com/users/1370726/avinash-chandra'}",False,475,1,0,1550850930,1353479990,1550850930.0,13487707,https://stackoverflow.com/questions/13487707/creating-gridview-dynamically-with-checkboxes-inside-it,creating gridview dynamically with checkboxes inside it,,CC BY-SA 4.0,,,,
653,"['c#', 'regex', 'perl', 'capture']",,"{'account_id': 336498, 'reputation': 816, 'user_id': 664178, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2fffdd4f8c494c29e613eefd78a6a084?s=256&d=identicon&r=PG', 'display_name': 'bazzilic', 'link': 'https://stackoverflow.com/users/664178/bazzilic'}",True,1140,4,7,1550834116,1353313947,1550834116.0,13450078,https://stackoverflow.com/questions/13450078/odd-regexp-behaviour-matches-only-first-and-last-capture-group,Odd regexp behaviour - matches only first and last capture group,13450197.0,CC BY-SA 4.0,,,,
654,"['c#', 'xml', 'xslt', 'xsd.exe']",,"{'account_id': 31848, 'reputation': 42378, 'user_id': 87796, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b2028885d939a335af8333da70d06310?s=256&d=identicon&r=PG', 'display_name': 'P.Brian.Mackey', 'link': 'https://stackoverflow.com/users/87796/p-brian-mackey'}",False,1727,1,3,1550713538,1352821407,,13363835,https://stackoverflow.com/questions/13363835/the-same-table-tablename-cannot-be-the-child-table-in-two-nested-relations,The same table &#39;tableName&#39; cannot be the child table in two nested relations,,CC BY-SA 3.0,,,,
655,"['c#', 'null', 'string']",,"{'user_type': 'does_not_exist', 'display_name': 'user1679941'}",True,20456,8,15,1550690690,1352459351,1365513906.0,13306968,https://stackoverflow.com/questions/13306968/check-if-a-string-is-null-or-empty-otherwise-trim-it,"Check if a string is null or empty, otherwise trim it",13306981.0,CC BY-SA 3.0,,,,
656,"['c#', 'wcf', 'rest', 'stream', 'basichttpbinding']",,"{'account_id': 93406, 'reputation': 2945, 'user_id': 255575, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/6e098cb201b5352f8c550c9f0a1ed60b?s=256&d=identicon&r=PG', 'display_name': 'abhishek', 'link': 'https://stackoverflow.com/users/255575/abhishek'}",True,1264,1,0,1550558634,1352323451,1550558634.0,13278487,https://stackoverflow.com/questions/13278487/memorystream-data-corruption-issue,MemoryStream data corruption issue,,CC BY-SA 4.0,,,,
