,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
131,"['c#', 'task-parallel-library', '.net-4.5']","{'account_id': 24587, 'reputation': 25771, 'user_id': 62642, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/7047d95f5bd0c0a07ce4e0847e50882a?s=256&d=identicon&r=PG', 'display_name': 'Carlo', 'link': 'https://stackoverflow.com/users/62642/carlo'}",True,199870,4,182,1645559268,1334281999,10134310,CC BY-SA 3.0,https://stackoverflow.com/questions/10134310/how-to-cancel-a-task-in-await,How to cancel a Task in await?,10134604.0,1334284886.0,,,,,
132,"['c#', 'asp.net', 'listview']","{'account_id': 963120, 'reputation': 828, 'user_id': 987018, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/sN1AB.gif?s=256&g=1', 'display_name': 'vantian', 'link': 'https://stackoverflow.com/users/987018/vantian'}",True,3531,4,1,1645522153,1334042561,10084709,CC BY-SA 3.0,https://stackoverflow.com/questions/10084709/how-to-get-value-from-dropdownlist-inside-a-listview,How to get Value from DropDownList inside a ListView?,10084766.0,1334044806.0,,,,,
133,"['c#', '.net', 'windows-8', 'windows-store-apps']","{'account_id': 139850, 'reputation': 22627, 'user_id': 345708, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/875cc2cb0ee7e06cd8ca003b8ae596e4?s=256&d=identicon&r=PG', 'display_name': 'Robaticus', 'link': 'https://stackoverflow.com/users/345708/robaticus'}",True,18042,3,46,1645458539,1335275832,10299458,CC BY-SA 3.0,https://stackoverflow.com/questions/10299458/is-the-listt-foreach-method-gone,Is the List&lt;T&gt;.ForEach() method gone?,10299492.0,1494400426.0,,,,,
134,"['c#', 'winforms', 'datatable', 'pivot', 'pivot-table']","{'account_id': 435096, 'reputation': 2916, 'user_id': 821484, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/ef71f8e357a22d9f9785e080c5125e7f?s=256&d=identicon&r=PG', 'display_name': 'ImGreg', 'link': 'https://stackoverflow.com/users/821484/imgreg'}",True,62744,4,14,1645133866,1333388612,9981120,CC BY-SA 3.0,https://stackoverflow.com/questions/9981120/create-a-pivot-table-from-a-datatable,Create a Pivot Table from a DataTable,,,,,,,
135,"['c#', 'asp.net', 'wcf', 'entity', 'dto']","{'account_id': 134265, 'reputation': 5042, 'user_id': 336271, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://i.stack.imgur.com/xGX8e.png?s=256&g=1', 'display_name': 'Nour', 'link': 'https://stackoverflow.com/users/336271/nour'}",False,487,1,0,1645093808,1335433118,10330834,CC BY-SA 4.0,https://stackoverflow.com/questions/10330834/entity-translation-service-implementation,Entity translation service implementation,,1558721792.0,,,,,
136,['c#'],"{'account_id': 1383613, 'reputation': 556, 'user_id': 1316105, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/BGznF.png?s=256&g=1', 'display_name': 'Santanor', 'link': 'https://stackoverflow.com/users/1316105/santanor'}",True,37827,3,11,1644917456,1335737118,10376417,CC BY-SA 3.0,https://stackoverflow.com/questions/10376417/read-an-undefined-number-of-lines-from-standard-input,Read an undefined number of lines from standard input,10376460.0,1335737999.0,,,,,
137,"['c#', 'tryparse']","{'account_id': 291646, 'reputation': 2855, 'user_id': 593932, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/1220097fcb0518c540c49b1cf9cb2d6a?s=256&d=identicon&r=PG', 'display_name': 'Sunil', 'link': 'https://stackoverflow.com/users/593932/sunil'}",True,15930,9,17,1644505842,1333549464,10013147,CC BY-SA 3.0,https://stackoverflow.com/questions/10013147/int-tryparse-returns-false-for,int.TryParse() returns false for &quot;#.##&quot;,10013457.0,1333573316.0,,,,,
138,"['c#', 'wcf', 'logging', 'diagnostics']","{'account_id': 151622, 'reputation': 15690, 'user_id': 365624, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/uVNQq.jpg?s=256&g=1', 'display_name': 'Banshee', 'link': 'https://stackoverflow.com/users/365624/banshee'}",True,13128,2,12,1644475149,1334127714,10101351,CC BY-SA 3.0,https://stackoverflow.com/questions/10101351/wcf-logging-set-max-file-size,"WCF logging, set max file size?",10102404.0,1380902000.0,,,,,
139,"['c#', 'excel']","{'account_id': 1149692, 'reputation': 219, 'user_id': 1131661, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/770bd6e78b31cba55c422a7a6a4db6ed?s=256&d=identicon&r=PG', 'display_name': 'user1131661', 'link': 'https://stackoverflow.com/users/1131661/user1131661'}",True,7657,3,4,1644079361,1334762344,10212522,CC BY-SA 3.0,https://stackoverflow.com/questions/10212522/excel-still-running-in-task-manager-after-ive-created-and-closed-and-excel-file,Excel still running in Task Manager after I&#39;ve created and closed and Excel file in C#4.0,,1390248082.0,,,,,
140,"['c#', 'winforms', 'bitmap', 'picturebox', 'mouse-cursor']","{'account_id': 1386091, 'reputation': 153, 'user_id': 1318120, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b23e85a021e72f5aad552676d0f1c5d6?s=256&d=identicon&r=PG', 'display_name': 'xFireTR', 'link': 'https://stackoverflow.com/users/1318120/xfiretr'}",True,16570,2,4,1643917449,1333740706,10048331,,https://stackoverflow.com/questions/10048331/c-getting-pixels-in-picturebox-with-cursor,C# getting pixels in picturebox with cursor?,,1643917449.0,,1333826953.0,not a real question,,
141,"['c#', 'garbage-collection', 'idisposable', 'finalizer', 'finalization']","{'account_id': 14162, 'reputation': 20394, 'user_id': 28901, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/754672131bf84b01ef8294606d8e4190?s=256&d=identicon&r=PG', 'display_name': 'Steve Dunn', 'link': 'https://stackoverflow.com/users/28901/steve-dunn'}",True,4770,15,68,1643800885,1335359572,10316418,CC BY-SA 4.0,https://stackoverflow.com/questions/10316418/should-dispose-only-be-used-for-types-containing-unmanaged-resources,Should &quot;Dispose&quot; only be used for types containing unmanaged resources?,10317035.0,1643800885.0,,,,,
142,"['c#', 'regex']","{'account_id': 68536, 'reputation': 1540, 'user_id': 199913, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/ef882d47a741ab42ef4b9d737ebabdee?s=256&d=identicon&r=PG', 'display_name': 'Dean', 'link': 'https://stackoverflow.com/users/199913/dean'}",True,12478,8,7,1643631559,1334889492,10239518,CC BY-SA 3.0,https://stackoverflow.com/questions/10239518/how-do-i-split-a-phrase-into-words-using-regex-in-c,How do I split a phrase into words using Regex in C#,10240108.0,1334890226.0,,,,,
143,"['c#', 'windows', 'winapi']","{'account_id': 437776, 'reputation': 20383, 'user_id': 825637, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/825a58fde1ef99db42c5354dab6cd472?s=256&d=identicon&r=PG', 'display_name': 'MasterMastic', 'link': 'https://stackoverflow.com/users/825637/mastermastic'}",True,27338,5,29,1643121428,1333803202,10054653,,https://stackoverflow.com/questions/10054653/how-can-i-learn-about-the-win32-api,How can I learn about the Win32 API?,10054740.0,1381435041.0,,1643139498.0,Not suitable for this site,,
144,"['c#', '.net', 'winapi']","{'account_id': 63160, 'reputation': 1354, 'user_id': 187133, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/a9b5873379d69c788925dad408cfe1ad?s=256&d=identicon&r=PG', 'display_name': 'Jonathan D', 'link': 'https://stackoverflow.com/users/187133/jonathan-d'}",False,1133,1,4,1642627069,1335282367,10301387,CC BY-SA 3.0,https://stackoverflow.com/questions/10301387/getkeyboardstate-not-working-in-remote-desktop-full-screen-mode,GetKeyboardState not working in remote desktop full screen mode,,1335290394.0,,,,,
145,"['c#', 'com', 'text-to-speech']","{'account_id': 1186875, 'reputation': 732, 'user_id': 1160659, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/b830916c88c43b3671d8e2b6c227905b?s=256&d=identicon&r=PG', 'display_name': 'P.G Wisgerhof', 'link': 'https://stackoverflow.com/users/1160659/p-g-wisgerhof'}",True,3687,2,7,1642489188,1334824846,10224506,CC BY-SA 3.0,https://stackoverflow.com/questions/10224506/microsoft-speech-api-sapi-spvoice-a-way-for-a-stop-function,Microsoft Speech API (SAPI) SpVoice A Way for a Stop function,12734312.0,1334825389.0,,,,,
146,"['c#', 'console-application', 'exit']","{'account_id': 1429218, 'reputation': 4637, 'user_id': 1352015, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/65ac730db9ac4ca8505ba5f9955980b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sababoni', 'link': 'https://stackoverflow.com/users/1352015/sababoni'}",True,454203,4,317,1642459608,1335205247,10286056,CC BY-SA 4.0,https://stackoverflow.com/questions/10286056/what-is-the-command-to-exit-a-console-application-in-c,What is the command to exit a console application in C#?,10286091.0,1642459224.0,1579376566.0,,,,
147,"['c#', 'inheritance', 'new-operator']","{'account_id': 467103, 'reputation': 991, 'user_id': 872240, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/4d691ac57294bb533905bde86dd5b100?s=256&d=identicon&r=PG', 'display_name': 'Denish', 'link': 'https://stackoverflow.com/users/872240/denish'}",True,3935,3,1,1642051336,1333717470,10043872,CC BY-SA 4.0,https://stackoverflow.com/questions/10043872/inheritance-in-c-with-new-keyword,inheritance in C# with new keyword,10043905.0,1642051336.0,,,,,
148,"['c#', '.net', 'wcf', 'video-streaming']","{'account_id': 64239, 'reputation': 17224, 'user_id': 189756, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/08ef6ffb044a47e161a3f5e0bc59d3c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohammad Sepahvand', 'link': 'https://stackoverflow.com/users/189756/mohammad-sepahvand'}",True,8668,1,7,1642004384,1335540934,10353575,CC BY-SA 3.0,https://stackoverflow.com/questions/10353575/video-conferencing-in-net,Video Conferencing in .NET,,,,,,,
149,"['c#', 'winforms', 'combobox']","{'account_id': 749415, 'reputation': 1607, 'user_id': 745025, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/a4a1dc7e66e6fa294949a8c4c2928864?s=256&d=identicon&r=PG', 'display_name': 'Srikanth S', 'link': 'https://stackoverflow.com/users/745025/srikanth-s'}",True,9913,4,5,1641799824,1335080644,10266145,CC BY-SA 3.0,https://stackoverflow.com/questions/10266145/select-last-added-list-item-in-combo-box,select last added list item in combo box,,1335092814.0,,,,,
150,"['c#', 'geometry', 'intersect']","{'account_id': 1147096, 'reputation': 135, 'user_id': 1129608, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6faecfccce68a10e670abe870e8d2521?s=256&d=identicon&r=PG', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/1129608/michael'}",True,800,1,1,1641584862,1334581546,10174697,CC BY-SA 4.0,https://stackoverflow.com/questions/10174697/invert-a-non-filled-geometry,Invert a non filled Geometry,10186379.0,1641584862.0,,,,,
151,"['c#', 'desktop-application', 'aweber']","{'account_id': 475281, 'reputation': 309, 'user_id': 885507, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/uMVGY.jpg?s=256&g=1', 'display_name': 'waghekapil', 'link': 'https://stackoverflow.com/users/885507/waghekapil'}",True,857,1,1,1641470663,1333530486,10008105,CC BY-SA 3.0,https://stackoverflow.com/questions/10008105/aweber-api-for-c,Aweber API for C#,10017339.0,1333533203.0,,,,,
152,"['c#', 'ip', 'ip-address', 'mac-address']","{'account_id': 87518, 'reputation': 175, 'user_id': 242647, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/f484318c07e35eee34efe23cae77cbf1?s=256&d=identicon&r=PG', 'display_name': 'msytNadeem', 'link': 'https://stackoverflow.com/users/242647/msytnadeem'}",True,26663,6,3,1641315287,1335704768,10372360,CC BY-SA 3.0,https://stackoverflow.com/questions/10372360/how-to-get-mac-and-ip-address-using-asp-net-c-of-the-login-user,How to get Mac and IP address using ASP.NET C# of the login User,10372445.0,1335706990.0,,,,,
153,"['c#', 'datetime', 'timespan']","{'account_id': 330779, 'reputation': 2995, 'user_id': 655066, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/cf792b01dde4289e831d4ce5ab5c7a9d?s=256&d=identicon&r=PG', 'display_name': 'Raghav55', 'link': 'https://stackoverflow.com/users/655066/raghav55'}",True,224287,10,84,1641307046,1335165013,10276228,CC BY-SA 3.0,https://stackoverflow.com/questions/10276228/timespan-to-datetime-conversion,TimeSpan to DateTime conversion,10276324.0,1506732895.0,,,,,
154,"['c#', 'list', 'dictionary', 'containskey']","{'account_id': 206114, 'reputation': 853, 'user_id': 455215, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6bd5c6caffd1610abc99663fa73714ef?s=256&d=identicon&r=PG', 'display_name': 'Harry', 'link': 'https://stackoverflow.com/users/455215/harry'}",True,14075,4,19,1640977291,1333580999,10020541,CC BY-SA 3.0,https://stackoverflow.com/questions/10020541/c-list-as-dictionary-key,C# List as Dictionary key,10020574.0,,,,,,
155,"['c#', 'position', 'xna', 'mouse-cursor']","{'account_id': 1261932, 'reputation': 1102, 'user_id': 1219964, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d66f643bc39d448de248ec7595bd48ae?s=256&d=identicon&r=PG', 'display_name': 'Glen654', 'link': 'https://stackoverflow.com/users/1219964/glen654'}",True,3288,1,2,1640881357,1335052354,10264068,CC BY-SA 4.0,https://stackoverflow.com/questions/10264068/how-to-set-the-cursors-position-in-c-xna,How to set the cursor&#39;s position in c# XNA,10264118.0,1640881357.0,,,,,
156,"['c#', 'encoding', 'mono', 'gedit', 'utf-32']","{'account_id': 117693, 'reputation': 1972, 'user_id': 308098, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/e7cf6cb8625455cfd5e8a5c214fd31da?s=256&d=identicon&r=PG', 'display_name': 'AStupidNoob', 'link': 'https://stackoverflow.com/users/308098/astupidnoob'}",True,6590,5,8,1640786300,1333431872,9987706,CC BY-SA 4.0,https://stackoverflow.com/questions/9987706/utf32-and-c-problems,UTF32 and C# problems,10068181.0,1640786300.0,,,,,
157,"['c#', 'winforms', 'resize', 'scale']","{'account_id': 1296145, 'reputation': 71, 'user_id': 1247153, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100003031638460/picture?type=large', 'display_name': 'Enrico Barberis', 'link': 'https://stackoverflow.com/users/1247153/enrico-barberis'}",True,8540,6,2,1639997422,1334847626,10230920,CC BY-SA 3.0,https://stackoverflow.com/questions/10230920/how-to-resize-form-in-scale-c,How to resize form in scale? C#,10231021.0,1343820468.0,,,,,
158,"['c#', 'arrays']","{'account_id': 404724, 'reputation': 1119, 'user_id': 773211, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/feefcfe43725daa1964292e346cb5fc9?s=256&d=identicon&r=PG', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/773211/tim'}",True,83693,4,31,1639859216,1335397183,10325323,CC BY-SA 3.0,https://stackoverflow.com/questions/10325323/passing-arrays-by-value-and-by-reference,Passing Arrays by Value and by Reference,10325347.0,1335398087.0,,,,,
159,"['c#', '.net', 'format', 'timespan']","{'account_id': 173425, 'reputation': 29627, 'user_id': 402081, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/6b7391baca69f670e5c6af8354a2a041?s=256&d=identicon&r=PG', 'display_name': 'Daniel Pe&#241;alba', 'link': 'https://stackoverflow.com/users/402081/daniel-pe%c3%b1alba'}",True,66128,12,74,1639674935,1333458259,9993883,CC BY-SA 3.0,https://stackoverflow.com/questions/9993883/convert-milliseconds-to-human-readable-time-lapse,Convert milliseconds to human readable time lapse,9994060.0,,,,,,
160,['c#'],"{'account_id': 1444492, 'reputation': 45, 'user_id': 2382209, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/cCc72.jpg?s=256&g=1', 'display_name': 'ithieme1', 'link': 'https://stackoverflow.com/users/2382209/ithieme1'}",True,6087,3,1,1639575734,1335655776,10368477,CC BY-SA 3.0,https://stackoverflow.com/questions/10368477/why-this-message-does-not-contain-a-definition-for-controls-and-no-extension,Why this message: does not contain a definition for &#39;Controls&#39; and no extension method &#39;Controls&#39; accepting a first argument,,1335657044.0,,,,,
161,"['c#', '.net', 'datetime', 'compare']","{'account_id': 67276, 'reputation': 35471, 'user_id': 196919, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/iqMS0.png?s=256&g=1', 'display_name': 'NoWar', 'link': 'https://stackoverflow.com/users/196919/nowar'}",True,108731,4,49,1639555550,1335227370,10290187,CC BY-SA 3.0,https://stackoverflow.com/questions/10290187/how-to-compare-time-part-of-datetime,How to compare time part of datetime,10290222.0,1507040032.0,,,,,
162,['c#'],"{'account_id': 450098, 'reputation': 1781, 'user_id': 845247, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/a184b09b78cdb451e0f790efb72c90ab?s=256&d=identicon&r=PG', 'display_name': 'Encryption', 'link': 'https://stackoverflow.com/users/845247/encryption'}",True,89774,5,26,1639507645,1335476769,10341886,CC BY-SA 3.0,https://stackoverflow.com/questions/10341886/get-date-time-hours-and-minutes-with-leading-zero,Get Date Time Hours and Minutes with leading Zero,10341904.0,,,,,,
