,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
299,"['c#', 'refactoring']","{'account_id': 16921564, 'reputation': 166, 'user_id': 12238262, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/feee5a77de1612e662849a434a07ffc0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Big Rick', 'link': 'https://stackoverflow.com/users/12238262/big-rick'}",True,55,1,0,1657583720,1654480164,72512287,CC BY-SA 4.0,https://stackoverflow.com/questions/72512287/c-code-refactoring-to-extend-functionality,C# - code refactoring to extend functionality,,72512404.0,,,,
300,"['c#', 'unity3d', 'game-development', 'addressables']","{'account_id': 16975079, 'reputation': 1, 'user_id': 12278655, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9rgFs.jpg?s=256&g=1', 'display_name': 'saad-tayyab', 'link': 'https://stackoverflow.com/users/12278655/saad-tayyab'}",False,458,1,0,1657576385,1654148270,72471153,CC BY-SA 4.0,https://stackoverflow.com/questions/72471153/how-to-add-new-remote-content-to-unity-addressable-without-rebuilding-and-upload,How to add new remote content to unity addressable without rebuilding and uploading app (android and IOS),1656447981.0,,,,,
301,"['c#', '.net', 'xaml', 'webview', 'maui']","{'account_id': 1448292, 'reputation': 91, 'user_id': 1366062, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/80b607abf7b50ecf2d17bdfc26e45b14?s=256&d=identicon&r=PG', 'display_name': 'user1366062', 'link': 'https://stackoverflow.com/users/1366062/user1366062'}",True,1338,3,2,1657573231,1655147484,72607970,CC BY-SA 4.0,https://stackoverflow.com/questions/72607970/cant-load-a-local-html-file-into-a-net-maui-webview,Can&#39;t load a local html file into a .NET MAUI WebView,1655208261.0,72914392.0,,,,
302,"['c#', 'uwp']","{'account_id': 20380351, 'reputation': 31, 'user_id': 14950596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e14f4307688cc47cac8dc076bf067298?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chessmate', 'link': 'https://stackoverflow.com/users/14950596/chessmate'}",True,48,1,0,1657555167,1654712494,72550495,CC BY-SA 4.0,https://stackoverflow.com/questions/72550495/how-to-draw-a-polyline-point-for-point,How to draw a Polyline Point for Point,1657555167.0,72554695.0,,,,
303,"['c#', '.net', 'macos', 'visual-studio', 'visual-studio-2022']","{'account_id': 25675113, 'reputation': 41, 'user_id': 19438682, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GihHA0QDJY7zx9ny4Ov97IckYPc5Rhnm92nv8Se8A=k-s256', 'display_name': 'Patrick', 'link': 'https://stackoverflow.com/users/19438682/patrick'}",True,335,2,3,1657554209,1656451981,72793369,CC BY-SA 4.0,https://stackoverflow.com/questions/72793369/breakpoints-not-being-hit-in-visual-studio-2022-for-mac,Breakpoints not being hit in Visual Studio 2022 for Mac,,,,,,
304,"['c#', 'asp.net', 'docker', 'dockerfile']","{'account_id': 6235754, 'reputation': 2880, 'user_id': 4851126, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/02d0041271b0178482aee8a36237e09e?s=256&d=identicon&r=PG', 'display_name': 'Shan-Desai', 'link': 'https://stackoverflow.com/users/4851126/shan-desai'}",True,6169,1,0,1657551971,1655998414,72732834,CC BY-SA 4.0,https://stackoverflow.com/questions/72732834/is-it-possible-to-install-different-asp-net-core-frameworks-in-the-same-asp-net,Is it possible to install different ASP.NET Core Frameworks in the same ASP.NET runtime container?,1657551971.0,72745810.0,,,,
305,"['c#', 'excel', 'oledb']","{'account_id': 10098485, 'reputation': 17, 'user_id': 7463105, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c9547c0c3bcbbf2ab7620e89f81d324?s=256&d=identicon&r=PG&f=1', 'display_name': 'Baczek', 'link': 'https://stackoverflow.com/users/7463105/baczek'}",False,44,0,0,1657546695,1656511835,72802846,CC BY-SA 4.0,https://stackoverflow.com/questions/72802846/reading-excel-file-with-oledb-without-local-file,Reading Excel file with OLEDB without local file,1657546695.0,,,,,
306,"['c#', 'visual-studio', 'asp.net-core', 'blazor', 'blazor-webassembly']","{'account_id': 6277189, 'reputation': 53, 'user_id': 4879542, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-pigGTeyfqhs/AAAAAAAAAAI/AAAAAAAADVg/9rJcPwFBo9U/photo.jpg?sz=256', 'display_name': 'รัฐพล.James', 'link': 'https://stackoverflow.com/users/4879542/%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9e%e0%b8%a5-james'}",True,1128,4,1,1657544193,1655564234,72670228,CC BY-SA 4.0,https://stackoverflow.com/questions/72670228/blazor-error-400-reasonphrase-bad-request-version-1-1-system-net-http-browserht,"Blazor Error 400,ReasonPhrase Bad Request Version: 1.1 System.Net.Http.BrowserHttpHandler",1655572050.0,72675057.0,,,,
307,"['python', 'c#', '.net']","{'account_id': 24577994, 'reputation': 55, 'user_id': 18483557, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxnI0BnsnE6qAJ4uEjkVGNuHq-_IBRyRF5m8ddT=k-s256', 'display_name': 'Naga', 'link': 'https://stackoverflow.com/users/18483557/naga'}",False,28,1,1,1657542026,1654855607,72572500,CC BY-SA 4.0,https://stackoverflow.com/questions/72572500/load-c-from-python-unable-to-load-the-net-dependencies-while-accessing-the-me,Load C# from Python: Unable to Load the .NET dependencies while accessing the methods,,,,,,
308,"['c#', 'unity3d', 'singleton']","{'account_id': 21652692, 'reputation': 11, 'user_id': 15973055, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzGFcl1YoW142CE8-sKQ3rrG0UuZdCn-Tw9F6qK=k-s256', 'display_name': 'Pablo Gasamans Losada', 'link': 'https://stackoverflow.com/users/15973055/pablo-gasamans-losada'}",True,280,2,1,1657530406,1655033648,72591803,CC BY-SA 4.0,https://stackoverflow.com/questions/72591803/how-to-use-singletons-in-unity,How to use Singletons in unity?,1657530406.0,,,,,
309,"['c#', 'encoding', 'utf-8', 'byte', 'httpclient']","{'account_id': 19379402, 'reputation': 35, 'user_id': 14171002, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6d1e37f7eb479b47e734c7a25feed43?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brigan Reiz', 'link': 'https://stackoverflow.com/users/14171002/brigan-reiz'}",True,374,1,1,1657484103,1655893596,72713797,CC BY-SA 4.0,https://stackoverflow.com/questions/72713797/c-httpclient-save-response-with-mime-text-plain-as-an-utf-8-string,C# HttpClient save response with MIME &quot;text/plain&quot; as an UTF-8 string,1657484103.0,72714066.0,,,,
310,"['c#', 'wpf', 'skiasharp', 'avaloniaui']","{'account_id': 5467167, 'reputation': 99, 'user_id': 4347635, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/ed2b50044852432f8835f938245c9dfd?s=256&d=identicon&r=PG&f=1', 'display_name': 'oknevermind', 'link': 'https://stackoverflow.com/users/4347635/oknevermind'}",False,127,1,1,1657480071,1655194678,72613641,CC BY-SA 4.0,https://stackoverflow.com/questions/72613641/using-skiasharp-to-create-crossed-out-circle-filled-with-color,Using SkiaSharp to create crossed out circle filled with color,,,,,,
311,"['c#', 'entity-framework-core', 'entity-framework-6', 'npgsql', 'transient-failure']","{'account_id': 10717363, 'reputation': 160, 'user_id': 7887493, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1412969272079799/picture?type=large', 'display_name': 'srzsanti', 'link': 'https://stackoverflow.com/users/7887493/srzsanti'}",False,335,1,0,1657460175,1654866153,72574734,CC BY-SA 4.0,https://stackoverflow.com/questions/72574734/entity-framework-transient-failure-and-command-timeout,Entity framework transient failure and command timeout,,,,,,
312,"['c#', 'outlook', 'vsto', 'outlook-addin', 'office-addins']","{'account_id': 9525953, 'reputation': 23, 'user_id': 7079152, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VMf6g.jpg?s=256&g=1', 'display_name': 'Davy Chen', 'link': 'https://stackoverflow.com/users/7079152/davy-chen'}",False,45,2,0,1657430978,1656562919,72810284,CC BY-SA 4.0,https://stackoverflow.com/questions/72810284/run-startup-task-for-outlook-add-in-without-being-disabled,Run Startup task for Outlook Add-in without being disabled,1656603515.0,,,,,
313,"['c#', 'authentication', 'github', 'oauth', 'token']","{'account_id': 25225221, 'reputation': 1, 'user_id': 19061183, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg68aAPifn3_ugWIaaSfTVsI88mdfvPse20o1nJJQM=k-s256', 'display_name': 'danperunov', 'link': 'https://stackoverflow.com/users/19061183/danperunov'}",True,137,1,0,1657389731,1656450687,72793189,CC BY-SA 4.0,https://stackoverflow.com/questions/72793189/how-to-get-login-from-github-with-octokit,How to get login from GitHub with octokit?,1656450783.0,,,,,
314,"['c#', 'xml', '.net-core']","{'account_id': 48693, 'reputation': 28630, 'user_id': 144746, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/170e317e1e3d42b520786bcec9dfb409?s=256&d=identicon&r=PG', 'display_name': 'Voo', 'link': 'https://stackoverflow.com/users/144746/voo'}",True,138,1,2,1657386962,1655793685,72696326,CC BY-SA 4.0,https://stackoverflow.com/questions/72696326/parse-and-save-xml-without-replacing,Parse and save XML without replacing &gt;,,72715244.0,,,,
315,"['c#', '.net', 'visual-studio', 'asp.net-web-api', 'web-applications']","{'account_id': 24040475, 'reputation': 23, 'user_id': 18020228, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1374961256298139/picture?type=large', 'display_name': 'Shuzhao Feng', 'link': 'https://stackoverflow.com/users/18020228/shuzhao-feng'}",False,1845,1,1,1657386018,1655749561,72691476,CC BY-SA 4.0,https://stackoverflow.com/questions/72691476/c-net-could-not-load-file-or-assembly-system-runtime,C# .NET &quot;Could not load file or assembly System.Runtime&quot;,1656349659.0,,,,,
316,"['c#', '.net', 'import']","{'account_id': 24941370, 'reputation': 403, 'user_id': 18807217, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2RPTj.png?s=256&g=1', 'display_name': 'user18807217', 'link': 'https://stackoverflow.com/users/18807217/user18807217'}",True,253,1,0,1657369463,1655814294,72700743,CC BY-SA 4.0,https://stackoverflow.com/questions/72700743/c-load-dll-at-runtime,C# load DLL at runtime,1657369463.0,72845914.0,,,,
317,"['c#', 'winforms']","{'account_id': 25503212, 'reputation': 3, 'user_id': 19296059, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd26f3941d9de89094b164b8117499ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cent', 'link': 'https://stackoverflow.com/users/19296059/cent'}",True,89,2,0,1657344143,1654669683,72540998,,https://stackoverflow.com/questions/72540998/c-windows-forms-how-to-change-a-single-property-of-more-than-one-control-with,C# Windows Forms- How to change a single property of more than one control with the same parent?,1657344143.0,72541051.0,1657410000.0,Duplicate,,
318,"['c#', 'graphics', 'buffer', 'winui-3']","{'account_id': 1545103, 'reputation': 3495, 'user_id': 1438809, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/458bf2133dbca336a14fbfcd20782b7a?s=256&d=identicon&r=PG', 'display_name': 'Felix', 'link': 'https://stackoverflow.com/users/1438809/felix'}",True,93,1,0,1657336411,1656283539,72765639,CC BY-SA 4.0,https://stackoverflow.com/questions/72765639/how-to-render-graphics-from-byte-buffer-in-winui3,How to render graphics from byte buffer in WinUI3?,,72840593.0,,,,
319,"['c#', '.net', 'azure', 'sftp', 'winscp']","{'account_id': 14330457, 'reputation': 159, 'user_id': 10351316, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xWOPH.png?s=256&g=1', 'display_name': 'Ahmad Pujianto', 'link': 'https://stackoverflow.com/users/10351316/ahmad-pujianto'}",False,296,1,1,1657309320,1656553291,72809471,CC BY-SA 4.0,https://stackoverflow.com/questions/72809471/streaming-from-sftp-using-winscp-session-getfile-fails-winscp-pipestreamstr,Streaming from SFTP using WinSCP Session.GetFile fails – ((WinSCP.PipeStream)stream).Length&#39; threw an exception of type &#39;System.NotSupportedException&#39;,1657309320.0,,,,,
320,"['c#', 'asp.net-mvc', 'asp.net-core', 'integration-testing']","{'account_id': 13880636, 'reputation': 2203, 'user_id': 10021083, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-F4opwx4U8H8/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq13JczyNUx5Nh4JYB6LEEig1b94fg/mo/photo.jpg?sz=256', 'display_name': 'Eugene Sukh', 'link': 'https://stackoverflow.com/users/10021083/eugene-sukh'}",True,1654,1,3,1657309215,1656168397,72754824,CC BY-SA 4.0,https://stackoverflow.com/questions/72754824/the-entry-point-exited-without-ever-building-an-ihost,The entry point exited without ever building an IHost,,,,,,
321,"['c#', 'visual-studio', 'unity3d']","{'account_id': 24202321, 'reputation': 63, 'user_id': 18159981, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgvuLliafw1VXVeJJ5OldCvOUux6WOQhQsMH9-qDQ=k-s256', 'display_name': 'Damir Shabayev', 'link': 'https://stackoverflow.com/users/18159981/damir-shabayev'}",True,52,2,0,1657303478,1655729011,72687191,CC BY-SA 4.0,https://stackoverflow.com/questions/72687191/how-to-access-the-object-you-instantiated-or-set-a-limit-for-spawnable-objects-u,How to access the object you instantiated or set a limit for spawnable objects unity 3d,,72687409.0,,,,
322,"['c#', '.net', 'xpath', 'x509']","{'account_id': 17371020, 'reputation': 237, 'user_id': 12585171, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-zna86niYp1A/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdcUFYAjIHuzz2K8HYIiNnxasDhWQ/photo.jpg?sz=256', 'display_name': 'Tweene', 'link': 'https://stackoverflow.com/users/12585171/tweene'}",True,74,1,0,1657293937,1656077847,72744919,CC BY-SA 4.0,https://stackoverflow.com/questions/72744919/xpath-validation-returns-false,XPath validation returns false,1656493034.0,,,,,
323,"['c#', 'datatable', 'sqlbulkcopy', 'columnmappings']","{'account_id': 9021359, 'reputation': 57, 'user_id': 6722351, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a9945378bb2b0c5a1cd94e050b83cac?s=256&d=identicon&r=PG&f=1', 'display_name': 'MChalut', 'link': 'https://stackoverflow.com/users/6722351/mchalut'}",True,37,1,0,1657225698,1656071706,72743704,CC BY-SA 4.0,https://stackoverflow.com/questions/72743704/load-of-generic-csv-files-into-sql-table-using-bulkcopy,Load of generic .csv files into SQL Table using BulkCopy,1657125225.0,72903867.0,,,,
324,"['c#', 'unity3d']","{'account_id': 25668733, 'reputation': 21, 'user_id': 19433308, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyAOZZC_29JxXlshvaGUF9TeU-1SkW5oIqqlaa4=k-s256', 'display_name': 'Paul Gomozov', 'link': 'https://stackoverflow.com/users/19433308/paul-gomozov'}",False,37,1,2,1657225514,1656407006,72783610,CC BY-SA 4.0,https://stackoverflow.com/questions/72783610/input-getkeydown-doesnt-work-properly-unity3d,Input.GetKeyDown doesn&#39;t work properly Unity3D,,,,,,
325,"['c#', 'asp.net-core', 'dependency-injection']","{'account_id': 20492044, 'reputation': 43, 'user_id': 15037929, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed3680d2d525be8a578464fe066f510f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ports', 'link': 'https://stackoverflow.com/users/15037929/ports'}",True,1030,2,3,1657221054,1655314123,72635535,CC BY-SA 4.0,https://stackoverflow.com/questions/72635535/cannot-resolve-from-root-provider-because-it-requires-scoped-service,Cannot resolve from root provider because it requires scoped service,1657213533.0,72743050.0,,,,
326,"['c#', '.net', 'restsharp']","{'account_id': 11738688, 'reputation': 3385, 'user_id': 13677853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb8109a798cab3a2c53568ee21cb8ef4?s=256&d=identicon&r=PG&f=1', 'display_name': 'nop', 'link': 'https://stackoverflow.com/users/13677853/nop'}",True,66,1,0,1657215947,1654623904,72535501,CC BY-SA 4.0,https://stackoverflow.com/questions/72535501/translating-httpclient-generic-code-to-restsharp,Translating HttpClient generic code to RestSharp,,72902193.0,,,,
327,"['c#', 'json', 'asynchronous', 'restsharp']","{'account_id': 10232602, 'reputation': 77, 'user_id': 7552729, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/730444733781172/picture?type=large', 'display_name': 'Adam Zbudniewek', 'link': 'https://stackoverflow.com/users/7552729/adam-zbudniewek'}",True,96,2,0,1657215399,1655753517,72692112,CC BY-SA 4.0,https://stackoverflow.com/questions/72692112/restsharp-bad-converting-string-to-json-c,RestSharp - bad converting string to json c#,1655754101.0,72692590.0,,,,
328,"['c#', '.net', 'asp.net-mvc', 'entity-framework', 'entity-framework-migrations']","{'account_id': 25675265, 'reputation': 1, 'user_id': 19438812, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f3bbbcc703ae2799c193d308bc3bc45?s=256&d=identicon&r=PG', 'display_name': 'AdigunFloxy', 'link': 'https://stackoverflow.com/users/19438812/adigunfloxy'}",False,33,1,0,1657201442,1656453825,72793614,CC BY-SA 4.0,https://stackoverflow.com/questions/72793614/have-been-trying-to-add-migration-to-my-project-in-asp-net-mvc-using-c-but-am-g,Have been trying to add migration to my project in ASP.NET MVC using C# but am getting these errors,1656474394.0,,,,,
