,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,protected_date
194,"['c#', 'asp.net-core', 'model-view-controller']","{'account_id': 16460404, 'reputation': 111, 'user_id': 11891582, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-h9oGvwOFgHc/AAAAAAAAAAI/AAAAAAAANIc/IdSUXhpDKhs/photo.jpg?sz=256', 'display_name': 'Guto Barroso', 'link': 'https://stackoverflow.com/users/11891582/guto-barroso'}",True,240,57385152.0,2,1,1635793193,1565126708,1635793193.0,57384199,CC BY-SA 4.0,https://stackoverflow.com/questions/57384199/why-related-table-values-comes-null-on-httpcontext-session-get-using-list,Why related table values comes null on HttpContext.Session.Get using List&lt;&gt;?,,,,
195,"['c#', 'asp.net', 'asp.net-mvc', 'asp.net-core']","{'account_id': 4840646, 'reputation': 3, 'user_id': 3905775, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3905775', 'link': 'https://stackoverflow.com/users/3905775/user3905775'}",False,303,,2,0,1635672087,1565983500,1565986914.0,57530095,CC BY-SA 4.0,https://stackoverflow.com/questions/57530095/implementing-group-based-roles-asp-net-mvc-core,Implementing Group-Based Roles ASP.NET MVC CORE,,,,
196,"['c#', 'asp.net-core']","{'account_id': 7596010, 'reputation': 19, 'user_id': 5762174, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pX99a.jpg?s=256&g=1', 'display_name': 'S.nazari', 'link': 'https://stackoverflow.com/users/5762174/s-nazari'}",True,84,,1,0,1635538401,1565272534,1635538401.0,57414305,,https://stackoverflow.com/questions/57414305/how-to-render-view-to-string-in-asp-net-core-where-view-place-in-areas-view-eng,How to render view to string in asp.net core where View place in Areas? View Engine seachlocation just in root views folder,1566118657.0,Needs more focus,,
197,"['c#', 'asp.net-core', 'nunit', 'integration-testing', 'asp.net-core-webapi']","{'account_id': 13704422, 'reputation': 1087, 'user_id': 9888512, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/STXlb.jpg?s=256&g=1', 'display_name': 'MatterOfFact', 'link': 'https://stackoverflow.com/users/9888512/matteroffact'}",True,8545,58079778.0,1,28,1635366589,1565842332,1565845097.0,57504788,CC BY-SA 4.0,https://stackoverflow.com/questions/57504788/testserver-returns-404-not-found,TestServer returns 404 not found,,,,
198,"['c#', 'asp.net-core', 'hosting', 'environment']","{'account_id': 2397343, 'reputation': 1, 'user_id': 2095904, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f0d22e3da745e36f98e88b89317d3a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dean', 'link': 'https://stackoverflow.com/users/2095904/dean'}",False,362,,1,0,1635358389,1565668674,1635358389.0,57470932,CC BY-SA 4.0,https://stackoverflow.com/questions/57470932/how-do-i-access-a-directory-path-in-asp-net-core-from-server-side-code,How do I access a directory path in asp.net core from server side code?,,,,
199,"['c#', 'asp.net-core', 'entity-framework-core', 'entity', 'dbcontext']","{'account_id': 16451735, 'reputation': 21, 'user_id': 11884988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/623f18f47165b992ff374d2a65bd4112?s=256&d=identicon&r=PG&f=1', 'display_name': 'diegosampaiorj', 'link': 'https://stackoverflow.com/users/11884988/diegosampaiorj'}",True,986,,1,2,1634982046,1565015402,1565018997.0,57360701,CC BY-SA 4.0,https://stackoverflow.com/questions/57360701/two-dbcontexts-cause-an-error-value-cannot-be-null-parameter-name-entitytype,Two dbcontexts cause an error &quot;value cannot be null. parameter name entitytype&quot;,,,,
200,"['c#', 'azure', 'azure-functions', 'azureservicebus']","{'account_id': 189007, 'reputation': 14949, 'user_id': 428073, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/fca34fb2d6224dd1e55bd61491fcb9cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neo', 'link': 'https://stackoverflow.com/users/428073/neo'}",True,817,,3,3,1634914422,1566378161,1566381116.0,57588059,CC BY-SA 4.0,https://stackoverflow.com/questions/57588059/service-bus-message-is-not-process-properly-got-exception-still-didnt-go-into-d,service bus message is not process properly got exception still didn&#39;t go into dead letter?,,,,
201,"['c#', 'visual-studio-extensions']","{'account_id': 15769826, 'reputation': 323, 'user_id': 11379191, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba793110434ced7c32d9e483d6da6c95?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stephane', 'link': 'https://stackoverflow.com/users/11379191/stephane'}",True,945,57504059.0,2,1,1634696371,1565794045,,57497051,CC BY-SA 4.0,https://stackoverflow.com/questions/57497051/how-to-display-images-in-a-visual-studio-extension,How to display images in a Visual Studio extension?,,,,
202,"['c#', '.net', 'event-flow']","{'account_id': 15618598, 'reputation': 25, 'user_id': 11268143, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7605b2d1413db4c6187f9477b3cba5bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ian Esteves', 'link': 'https://stackoverflow.com/users/11268143/ian-esteves'}",False,187,,1,1,1634647551,1564681844,,57314492,CC BY-SA 4.0,https://stackoverflow.com/questions/57314492/in-eventflow-how-do-i-deprecate-an-entire-aggregate,"In EventFlow, how do I deprecate an entire aggregate?",,,,
203,"['c#', 'asp.net-core']","{'account_id': 15686867, 'reputation': 5, 'user_id': 11319292, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a02df51e833d2d93ff43a83bd6eb870?s=256&d=identicon&r=PG&f=1', 'display_name': 'frogT', 'link': 'https://stackoverflow.com/users/11319292/frogt'}",True,1686,57412225.0,1,0,1634333248,1565260533,1634333248.0,57410629,,https://stackoverflow.com/questions/57410629/aspnet-core-api-with-api-key,ASPNET Core API with api-key,1565333592.0,Needs more focus,,
204,"['c#', 'unity3d']","{'account_id': 15665215, 'reputation': 11, 'user_id': 11303120, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-6P0_I3TP5gw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rctH682I4-a6j5nhjgLFmFaR32VWg/mo/photo.jpg?sz=256', 'display_name': 'luke90275', 'link': 'https://stackoverflow.com/users/11303120/luke90275'}",True,680,,2,0,1634304804,1565710728,1565711555.0,57481150,CC BY-SA 4.0,https://stackoverflow.com/questions/57481150/delete-point-in-trail-renderer,Delete point in trail Renderer,,,,
205,"['c#', 'asp.net-mvc', 'forms', 'google-chrome', 'iis']","{'account_id': 3379008, 'reputation': 51, 'user_id': 10485486, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/440519706321932/picture?type=large', 'display_name': 'Sythnet Partridge', 'link': 'https://stackoverflow.com/users/10485486/sythnet-partridge'}",False,300,,1,1,1634237868,1565859002,1565859782.0,57507137,CC BY-SA 4.0,https://stackoverflow.com/questions/57507137/webpage-form-not-hitting-post-when-submitting-in-google-chrome,Webpage form not hitting POST when submitting in Google Chrome,,,,
206,"['c#', 'asp.net-mvc', 'asp.net-core', 'windows-authentication']","{'account_id': 15274041, 'reputation': 11, 'user_id': 11020333, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10216004810784892/picture?type=large', 'display_name': 'Marek Kula', 'link': 'https://stackoverflow.com/users/11020333/marek-kula'}",False,1168,,3,0,1634231088,1566458275,1634231088.0,57603943,CC BY-SA 4.0,https://stackoverflow.com/questions/57603943/how-to-force-mvc-application-to-ask-for-credentials-with-windows-authentication,How to force MVC application to ask for credentials with Windows authentication enabled,,,,
207,"['c#', 'vb.net', '.net-core', 'cookies']","{'account_id': 7524124, 'reputation': 541, 'user_id': 5715010, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://graph.facebook.com/898393770255845/picture?type=large', 'display_name': 'Zack Antony Bucci', 'link': 'https://stackoverflow.com/users/5715010/zack-antony-bucci'}",False,48,,0,0,1634142866,1566992918,1634142866.0,57691725,,https://stackoverflow.com/questions/57691725/set-cookie-on-startup-mvc-net-core,Set cookie on Startup (MVC .Net Core),1566993148.0,Duplicate,,
208,"['c#', 'ajax', '.net-core']","{'account_id': 12880382, 'reputation': 157, 'user_id': 9315586, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-U1CSAj9eKY8/AAAAAAAAAAI/AAAAAAAAAE8/5i5KSSrpX4M/photo.jpg?sz=256', 'display_name': 'Huda Twfik', 'link': 'https://stackoverflow.com/users/9315586/huda-twfik'}",False,72,,0,0,1634142800,1566899017,1634142800.0,57671873,CC BY-SA 4.0,https://stackoverflow.com/questions/57671873/when-i-try-to-upload-a-csv-file-to-controller-it-always-returns-a-404,"When I try to upload a csv file to controller, it always returns a 404",,,,
209,"['c#', 'xml', '.net-core', 'serialization']","{'account_id': 16572854, 'reputation': 301, 'user_id': 11975481, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hqJ0O.jpg?s=256&g=1', 'display_name': 'rjrunner44', 'link': 'https://stackoverflow.com/users/11975481/rjrunner44'}",True,633,,1,1,1634142748,1566771225,1634142748.0,57650085,CC BY-SA 4.0,https://stackoverflow.com/questions/57650085/serializing-to-xml-arraylistt-in-net-core-3,Serializing to XML ArrayList&lt;T&gt; in .NET Core 3,,,,
210,"['c#', 'entity-framework-6']","{'account_id': 1069984, 'reputation': 443, 'user_id': 1069516, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/b3d257a831862f7a89a22574e4694e24?s=256&d=identicon&r=PG', 'display_name': 'user1069516', 'link': 'https://stackoverflow.com/users/1069516/user1069516'}",False,73,,1,0,1634112154,1565272278,1565282397.0,57414223,CC BY-SA 4.0,https://stackoverflow.com/questions/57414223/update-problem-for-one-to-many-dependencies-in-entity-framework-6,Update problem for one to many dependencies in Entity Framework 6,,,,
211,"['c#', 'asp.net-core-webapi']","{'account_id': 1217090, 'reputation': 807, 'user_id': 1184452, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/1d6da0b7377704a54f6951cec1993d47?s=256&d=identicon&r=PG', 'display_name': 'Nate', 'link': 'https://stackoverflow.com/users/1184452/nate'}",True,215,57647643.0,1,0,1633990517,1566724037,1633990517.0,57644694,CC BY-SA 4.0,https://stackoverflow.com/questions/57644694/get-a-file-from-a-public-asp-net-core-api-which-consumes-dmz-api,Get a file from a public ASP.NET Core API which consumes DMZ API,,,,
212,"['c#', 'visual-studio', 'nuget']","{'account_id': 3055897, 'reputation': 885, 'user_id': 2589506, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f6f834af2ea3662a1a3277d33c98843?s=256&d=identicon&r=PG', 'display_name': 'Zoop', 'link': 'https://stackoverflow.com/users/2589506/zoop'}",True,4392,57303514.0,4,4,1633962776,1564609722,1633962542.0,57299255,CC BY-SA 4.0,https://stackoverflow.com/questions/57299255/visual-studio-2019-project-dependency-with-yellow-icon,Visual Studio 2019 Project Dependency with Yellow Icon,,,,
213,"['c#', 'asp.net-core', '.net-core']","{'account_id': 11165815, 'reputation': 165, 'user_id': 10458200, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-QS95IVKUqvE/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DX7qAv3fe7QY-jiNDs3kFCrmu8xiA/mo/photo.jpg?sz=256', 'display_name': 'Pankaj Moriya', 'link': 'https://stackoverflow.com/users/10458200/pankaj-moriya'}",True,5630,57726285.0,3,10,1633850752,1567165382,1610959426.0,57726109,CC BY-SA 4.0,https://stackoverflow.com/questions/57726109/how-and-who-calling-the-configureservices-and-configure-method-of-startup-class,How and Who calling the ConfigureServices and Configure method of startup class in .net core,,,,
214,"['c#', 'asp.net-core', 'grpc']","{'account_id': 15197463, 'reputation': 143, 'user_id': 10966377, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0fc92c6cd1e4d62e5ef64567e190be5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joel2', 'link': 'https://stackoverflow.com/users/10966377/joel2'}",True,2253,,2,6,1633839361,1565434765,1565444729.0,57441513,CC BY-SA 4.0,https://stackoverflow.com/questions/57441513/how-to-share-grpc-proto-data-between-client-and-server,How to share gRPC proto data between client and server,,,,
215,"['java', 'c#', 'quartz-scheduler', 'quartz.net']","{'account_id': 16450496, 'reputation': 13, 'user_id': 11884038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49489f14004f0d71163c5bb49cb58f56?s=256&d=identicon&r=PG&f=1', 'display_name': 'ihaveaquestion', 'link': 'https://stackoverflow.com/users/11884038/ihaveaquestion'}",True,1366,57357205.0,1,0,1633768348,1565002595,,57357174,CC BY-SA 4.0,https://stackoverflow.com/questions/57357174/does-the-quartz-scheduler-delete-triggers,Does the quartz scheduler delete triggers?,,,,
216,"['c#', '.net-core', 'console-application', 'child-process']","{'account_id': 16561105, 'reputation': 1, 'user_id': 11967004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bced19e0b6bca477cb6f1c3c5501b249?s=256&d=identicon&r=PG&f=1', 'display_name': 'CPolle', 'link': 'https://stackoverflow.com/users/11967004/cpolle'}",False,75,,0,0,1633721637,1566555921,1633721637.0,57624361,CC BY-SA 4.0,https://stackoverflow.com/questions/57624361/common-usage-of-static-array-in-two-different-console-applications,Common usage of static array in two different console applications,,,,
217,"['c#', 'asp.net-core', 'asp.net-core-webapi']","{'account_id': 1217090, 'reputation': 807, 'user_id': 1184452, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/1d6da0b7377704a54f6951cec1993d47?s=256&d=identicon&r=PG', 'display_name': 'Nate', 'link': 'https://stackoverflow.com/users/1184452/nate'}",True,192,57593691.0,2,0,1633721496,1566395862,1633721496.0,57593392,CC BY-SA 4.0,https://stackoverflow.com/questions/57593392/get-a-file-from-public-web-api-which-consumes-dmz-api,Get a file from public web API which consumes DMZ API,,,,
218,"['c#', 'asp.net', 'asp.net-core']","{'account_id': 13689364, 'reputation': 47, 'user_id': 9877599, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-xuYRULcrUm8/AAAAAAAAAAI/AAAAAAAADZs/n9QwKl4Zhd0/photo.jpg?sz=256', 'display_name': 'Umit', 'link': 'https://stackoverflow.com/users/9877599/umit'}",True,899,57557546.0,1,0,1633721435,1566218819,1633721435.0,57557078,,https://stackoverflow.com/questions/57557078/missing-methods-in-entity-framework-core-db-context-while-using-it-inside-a-clas,Missing methods in Entity Framework Core db context while using it inside a class inherited IHostedService,1633791601.0,Not suitable for this site,,
219,"['c#', 'asynchronous', 'async-await']","{'account_id': 149167, 'reputation': 7952, 'user_id': 361455, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2c58917923f3cc4e75c83f44470977e5?s=256&d=identicon&r=PG', 'display_name': 'Klark', 'link': 'https://stackoverflow.com/users/361455/klark'}",True,513,,2,2,1633620780,1564693377,1564706031.0,57316941,CC BY-SA 4.0,https://stackoverflow.com/questions/57316941/cancellationtoken-doesnt-propagate,CancellationToken doesn&#39;t propagate,,,,
220,"['c#', 'asp.net-core', 'dependency-injection', 'asp.net-core-webapi']","{'account_id': 7570876, 'reputation': 33, 'user_id': 5744826, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e251a84a761c8596eda1b0823f9f137?s=256&d=identicon&r=PG&f=1', 'display_name': 'JimboJones', 'link': 'https://stackoverflow.com/users/5744826/jimbojones'}",False,2448,,2,0,1633443159,1565737678,1633443159.0,57486323,CC BY-SA 4.0,https://stackoverflow.com/questions/57486323/dependeny-injection-error-unable-to-resolve-service-for-type-while-attempt,Dependeny Injection Error - Unable to resolve service ... for type while attempting to activate,,,,
221,"['c#', 'asp.net-core', 'wcf']","{'account_id': 1810602, 'reputation': 101, 'user_id': 1646750, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dec99d127b6d3b2faa4b71a1d809ebbe?s=256&d=identicon&r=PG', 'display_name': 'Thomas Lang', 'link': 'https://stackoverflow.com/users/1646750/thomas-lang'}",False,657,,1,0,1633443012,1565206559,1633442977.0,57401243,CC BY-SA 4.0,https://stackoverflow.com/questions/57401243/cannot-add-multiple-client-certificates-with-an-asp-net-core-wcf-connected-servi,Cannot add multiple client certificates with an ASP.NET Core WCF connected service,,,,
222,"['c#', 'email', 'office365', 'exchange-server', 'exchangewebservices']","{'account_id': 4151632, 'reputation': 157, 'user_id': 3403921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8992bd5862663c81f5dcf9c08d19140b?s=256&d=identicon&r=PG&f=1', 'display_name': 'sdg', 'link': 'https://stackoverflow.com/users/3403921/sdg'}",False,4709,,1,1,1633437324,1565902722,1565965077.0,57516171,CC BY-SA 4.0,https://stackoverflow.com/questions/57516171/sending-email-from-office-365-mailbox-through-c-using-smtp,Sending email from office 365 mailbox through C# using SMTP,,,,
223,"['c#', '.net', 'asp.net-core', '.net-core', 'xunit']","{'user_type': 'does_not_exist', 'display_name': 'user11860043'}",True,23837,,3,22,1633263013,1564768552,1565153386.0,57331395,CC BY-SA 4.0,https://stackoverflow.com/questions/57331395/net-core-execute-all-dependency-injection-in-xunit-test-for-appservice-reposit,"Net Core: Execute All Dependency Injection in Xunit Test for AppService, Repository, etc",,,,
