,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,community_owned_date
506,"['c#', 'wcf', 'image']","{'account_id': 1000753, 'reputation': 12154, 'user_id': 1015648, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/B8rRX.jpg?s=256&g=1', 'display_name': 'Murhaf Sousli', 'link': 'https://stackoverflow.com/users/1015648/murhaf-sousli'}",True,11581,3,4,1579061191,1337002048,1579054012.0,10584260,CC BY-SA 4.0,https://stackoverflow.com/questions/10584260/returning-an-image-from-operationcontract-method-wcf-service,Returning an Image from OperationContract method (WCF service),10608710.0,,,,
507,"['c#', 'class', 'events', 'serialization', 'serializable']","{'account_id': 1486553, 'reputation': 303, 'user_id': 1394699, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/71e7393e13d34200e58f8600719f0d57?s=256&d=identicon&r=PG', 'display_name': 'Stephan Jennewein', 'link': 'https://stackoverflow.com/users/1394699/stephan-jennewein'}",True,11923,4,21,1579011889,1338383290,1338384484.0,10816949,CC BY-SA 3.0,https://stackoverflow.com/questions/10816949/serialization-of-a-class-with-events,Serialization of a class with events,,,,,
508,"['c#', '.net', 'arrays', 'linq', 'linq-to-objects']","{'account_id': 1529968, 'reputation': 113, 'user_id': 1427387, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adf22ae9b84eed833ca476173889c86a?s=256&d=identicon&r=PG', 'display_name': 'Rosana Huerta', 'link': 'https://stackoverflow.com/users/1427387/rosana-huerta'}",True,8946,7,11,1578758659,1338434111,1356716519.0,10826994,CC BY-SA 3.0,https://stackoverflow.com/questions/10826994/splitting-an-array-using-linq,Splitting an array using LINQ,10827085.0,,,,
509,"['c#', 'visual-studio', 'window', 'focus']","{'account_id': 1235444, 'reputation': 935, 'user_id': 1199112, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/34efa32f8c76e4d82d50e88551ac2f98?s=256&d=identicon&r=PG', 'display_name': 'dontcare', 'link': 'https://stackoverflow.com/users/1199112/dontcare'}",True,12361,2,19,1578443412,1337872489,1578443412.0,10740346,CC BY-SA 4.0,https://stackoverflow.com/questions/10740346/setforegroundwindow-only-working-while-visual-studio-is-open,SetForegroundWindow only working while visual studio is open,,,,,
510,"['c#', 'sql', 'database']","{'account_id': 1322130, 'reputation': 11, 'user_id': 1267722, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7644990a15bd93e8561e75ab1a500c4?s=256&d=identicon&r=PG', 'display_name': 'rrannge', 'link': 'https://stackoverflow.com/users/1267722/rrannge'}",True,7096,3,1,1578233440,1337204700,1337239453.0,10627159,CC BY-SA 3.0,https://stackoverflow.com/questions/10627159/system-data-sqlclient-sqlexception-a-network-related-or-instance-specific-error,System.Data.SqlClient.SqlException A network-related or instance-specific error,,,,,
511,"['c#', 'visual-studio']","{'account_id': 292469, 'reputation': 5929, 'user_id': 595234, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/7565eef7124655a4fda5adf3c623294a?s=256&d=identicon&r=PG', 'display_name': 'user595234', 'link': 'https://stackoverflow.com/users/595234/user595234'}",True,11403,6,3,1578063956,1335984663,1502363168.0,10419887,,https://stackoverflow.com/questions/10419887/how-to-do-ctrlk-ctrlf-in-visual-studio,"how to do Ctrl+K, Ctrl+F in visual studio?",10419908.0,,1335985174.0,off topic,
512,"['c#', 'asp.net-mvc', 'dependency-injection', 'inversion-of-control', 'autofac']","{'account_id': 239592, 'reputation': 2480, 'user_id': 509309, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/b8f8528a62bc54af14df4fc55bbfbf4e?s=256&d=identicon&r=PG', 'display_name': 'Mihalis Bagos', 'link': 'https://stackoverflow.com/users/509309/mihalis-bagos'}",True,23020,6,17,1577981504,1338295135,1338390947.0,10799333,CC BY-SA 3.0,https://stackoverflow.com/questions/10799333/create-instance-of-a-class-with-dependencies-using-autofac,Create instance of a class with dependencies using Autofac,10800938.0,,,,
513,"['c#', 'wpf', 'controltemplate']","{'account_id': 481148, 'reputation': 22117, 'user_id': 894792, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://graph.facebook.com/543270572/picture?type=large', 'display_name': 'Luke', 'link': 'https://stackoverflow.com/users/894792/luke'}",True,750,1,1,1577470810,1337703637,1577470810.0,10706043,CC BY-SA 4.0,https://stackoverflow.com/questions/10706043/the-controltemplate-is-causing-the-following-error-the-property-content-is-se,The ControlTemplate is causing the following error &quot;The property &#39;Content&#39; is set more than once&quot;,10706215.0,,,,
514,"['c#', 'asp.net', 'asp.net-web-api', 'asp.net-web-api-routing']","{'account_id': 207361, 'reputation': 23452, 'user_id': 457172, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/5d299e5e519f4b916dd606dec782955a?s=256&d=identicon&r=PG', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/457172/martin'}",True,10438,2,7,1577451129,1338452675,1577451129.0,10829897,CC BY-SA 4.0,https://stackoverflow.com/questions/10829897/asp-net-webapi-how-to-pass-optional-parameters,asp.net webapi: how to pass optional parameters?,10830508.0,,,,
515,"['c#', 'kinect']","{'account_id': 1280923, 'reputation': 578, 'user_id': 1235031, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b5cca232201a7927b2e85934078bcc7c?s=256&d=identicon&r=PG&f=1', 'display_name': 'ravithejag', 'link': 'https://stackoverflow.com/users/1235031/ravithejag'}",True,8578,5,3,1577170891,1336973118,,10577862,CC BY-SA 3.0,https://stackoverflow.com/questions/10577862/kinect-user-detection,Kinect user Detection,10584231.0,,,,
516,['c#'],"{'account_id': 1145352, 'reputation': 2787, 'user_id': 1128259, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/wjxVk.jpg?s=256&g=1', 'display_name': 'Vojtech B', 'link': 'https://stackoverflow.com/users/1128259/vojtech-b'}",True,20192,6,9,1576785611,1337756847,1576785611.0,10715056,CC BY-SA 4.0,https://stackoverflow.com/questions/10715056/get-parent-of-class-of-instance,Get parent of class of instance,10715128.0,,,,
517,"['c#', 'active-directory', 'ldap']","{'account_id': 196342, 'reputation': 2421, 'user_id': 439730, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/d54011e37b9c411638ee52e891b5cbf3?s=256&d=identicon&r=PG', 'display_name': 'Yuriy Vikulov', 'link': 'https://stackoverflow.com/users/439730/yuriy-vikulov'}",True,21781,3,15,1576694473,1336199261,1336205606.0,10459477,CC BY-SA 3.0,https://stackoverflow.com/questions/10459477/how-to-search-in-multiple-domains-using-system-directoryservices-accountmanageme,How to search in multiple domains using System.DirectoryServices.AccountManagement?,10527365.0,,,,
518,"['c#', 'x509certificate', 'digital-signature', 'signed', 'authenticode']","{'account_id': 47510, 'reputation': 1224, 'user_id': 140770, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/FHqaM.jpg?s=256&g=1', 'display_name': 'VinceJS', 'link': 'https://stackoverflow.com/users/140770/vincejs'}",True,8495,2,10,1576662317,1336732881,1336742675.0,10549836,CC BY-SA 3.0,https://stackoverflow.com/questions/10549836/how-do-i-read-the-digital-signature-information-from-a-signed-net-assembly,How do I read the digital signature information from a signed .Net assembly?,,,,,
519,"['c#', 'javascript', 'asp.net', 'html', 'css']","{'account_id': 1116429, 'reputation': 157, 'user_id': 1105653, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2a2f911335e617054648ace3b33d925a?s=256&d=identicon&r=PG', 'display_name': 'ganesh m', 'link': 'https://stackoverflow.com/users/1105653/ganesh-m'}",True,12909,4,4,1576617507,1336634239,,10529132,CC BY-SA 3.0,https://stackoverflow.com/questions/10529132/convert-div-contents-to-image-in-c-or-javascript,convert DIV contents to Image in C# or JavaScript,10529384.0,,,,
520,"['c#', 'memory', 'memory-management', 'garbage-collection', 'clr']","{'account_id': 45216, 'reputation': 25731, 'user_id': 133212, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/1ccd0e0470758c08685b10abc2b503bd?s=256&d=identicon&r=PG', 'display_name': 'The Light', 'link': 'https://stackoverflow.com/users/133212/the-light'}",True,14531,6,11,1576583009,1338199050,1338225436.0,10782690,CC BY-SA 3.0,https://stackoverflow.com/questions/10782690/how-are-string-and-char-types-stored-in-memory-in-net,How are String and Char types stored in memory in .NET?,10782710.0,,,,
521,"['c#', 'linq']","{'account_id': 1313318, 'reputation': 1468, 'user_id': 1260827, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/90a0c3ab75375038e0c5f9518fbd88b2?s=256&d=identicon&r=PG', 'display_name': 'user1260827', 'link': 'https://stackoverflow.com/users/1260827/user1260827'}",True,48,1,1,1576400325,1336997499,1576400325.0,10583063,CC BY-SA 4.0,https://stackoverflow.com/questions/10583063/linqtoxml-parsing-and-formatting,LinqToXml: parsing and formatting,10583148.0,,,,
522,"['c#', 'inheritance', 'dictionary', 'ienumerable', 'encapsulation']","{'account_id': 129668, 'reputation': 59069, 'user_id': 328397, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/9cc3e3bb2ff2ef30810be80ca741de70?s=256&d=identicon&r=PG', 'display_name': 'makerofthings7', 'link': 'https://stackoverflow.com/users/328397/makerofthings7'}",True,2632,1,4,1576213512,1337742504,1337743217.0,10712933,CC BY-SA 3.0,https://stackoverflow.com/questions/10712933/how-do-i-correctly-wrap-a-dictionaryt-u-and-expose-an-enumerator,"How do I correctly wrap a Dictionary&lt;T,U&gt; and expose an enumerator?",10712998.0,,,,
523,"['c#', 'decimal', 'fractions', 'integral']","{'account_id': 143217, 'reputation': 1953, 'user_id': 351409, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/12646cefc86dbff9253c215d921dcbe3?s=256&d=identicon&r=PG', 'display_name': 'invarbrass', 'link': 'https://stackoverflow.com/users/351409/invarbrass'}",True,32599,5,30,1576055975,1337690325,1362931587.0,10702199,CC BY-SA 3.0,https://stackoverflow.com/questions/10702199/split-decimal-variable-into-integral-and-fraction-parts,Split decimal variable into integral and fraction parts,,,,,
524,"['c#', 'for-loop', 'restart']","{'account_id': 1036657, 'reputation': 147, 'user_id': 1043744, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/dfb9ed121e92a2775aedf4e2df50c3a3?s=256&d=identicon&r=PG', 'display_name': 'Kirev', 'link': 'https://stackoverflow.com/users/1043744/kirev'}",True,20720,5,7,1575902181,1338221718,1338222791.0,10787598,CC BY-SA 3.0,https://stackoverflow.com/questions/10787598/c-restart-for-loop,c# restart for loop,10787634.0,,,,
525,"['c#', 'windows', 'winforms', 'webcam']","{'account_id': 1486509, 'reputation': 544, 'user_id': 1394665, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/752e128d172a1055f43faa86c02515fa?s=256&d=identicon&r=PG', 'display_name': 'Brian Hanf', 'link': 'https://stackoverflow.com/users/1394665/brian-hanf'}",True,3754,2,0,1575530980,1337029452,1575530980.0,10591036,CC BY-SA 4.0,https://stackoverflow.com/questions/10591036/net-3-5-windows-form-application-using-webcam,".net 3.5 windows form application, using webcam",13027092.0,,,,
526,"['c#', 'performance', 'vector', 'matrix', 'matrix-multiplication']","{'account_id': 380275, 'reputation': 1074, 'user_id': 734181, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3xjX4.png?s=256&g=1', 'display_name': 'Seb T.', 'link': 'https://stackoverflow.com/users/734181/seb-t'}",True,5692,3,6,1575387734,1337771849,1495540263.0,10718835,CC BY-SA 3.0,https://stackoverflow.com/questions/10718835/make-efficient-a-symmetric-matrix-multiplication-with-two-vectors-in-c,Make efficient - A symmetric matrix multiplication with two vectors in c#,10722496.0,,,,
527,"['c#', 'ninject', 'ninject-3']","{'account_id': 294047, 'reputation': 498, 'user_id': 597708, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bdb6d6dd9295e6dfeb33dab2ef48aee8?s=256&d=identicon&r=PG', 'display_name': 'The Davester', 'link': 'https://stackoverflow.com/users/597708/the-davester'}",True,3433,2,12,1575385467,1336572988,,10517962,CC BY-SA 3.0,https://stackoverflow.com/questions/10517962/using-default-parameter-values-with-ninject-3-0,Using default parameter values with Ninject 3.0,10519703.0,,,,
528,"['c#', 'vb.net', 'vb.net-to-c#']","{'account_id': 412449, 'reputation': 103, 'user_id': 785522, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/b5c0a82f6b96e79071b2fde3a7a2f9a4?s=256&d=identicon&r=PG', 'display_name': 'Shilpa', 'link': 'https://stackoverflow.com/users/785522/shilpa'}",True,6686,5,1,1575091740,1337322345,1575091740.0,10647736,CC BY-SA 4.0,https://stackoverflow.com/questions/10647736/c-equivalent-of-err-in-vb,c# Equivalent of Err in vb,,,,,
529,"['c#', 'sql-server', 'sql-server-2008', 'entity-framework', 'linq-to-entities']","{'account_id': 975178, 'reputation': 388, 'user_id': 996665, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/b33207b08debd0782c9fb77238b7f05f?s=256&d=identicon&r=PG', 'display_name': 'mX64', 'link': 'https://stackoverflow.com/users/996665/mx64'}",True,6829,2,4,1575063390,1336572359,1357028531.0,10517770,CC BY-SA 3.0,https://stackoverflow.com/questions/10517770/converting-string-to-int-in-linq-to-entities-on-big-database,Converting string to int in linq to entities on big database,10521557.0,,,,
530,"['c#', '.net', 'excel', 'vsto', 'datetimepicker']","{'account_id': 231305, 'reputation': 59013, 'user_id': 495455, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/b0VBC.jpg?s=256&g=1', 'display_name': 'Jeremy Thompson', 'link': 'https://stackoverflow.com/users/495455/jeremy-thompson'}",True,2340,2,10,1574724416,1336610710,1574724416.0,10526118,CC BY-SA 4.0,https://stackoverflow.com/questions/10526118/bug-cant-choose-dates-on-a-datepicker-that-fall-outside-a-floating-vsto-add-in,BUG: Can&#39;t choose dates on a DatePicker that fall outside a floating VSTO Add-In,10564216.0,1417142788.0,,,
531,"['c#', 'func']","{'account_id': 968842, 'reputation': 44148, 'user_id': 991788, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/39d159a6f2a0cacf9e03a0e16bbd3097?s=256&d=identicon&r=PG', 'display_name': 'Sachin Kainth', 'link': 'https://stackoverflow.com/users/991788/sachin-kainth'}",True,6878,4,6,1574585944,1337093068,,10603195,CC BY-SA 3.0,https://stackoverflow.com/questions/10603195/nullable-funct-tresult,"Nullable Func&lt;T, TResult&gt;",10603233.0,,,,
532,['c#'],"{'account_id': 1255313, 'reputation': 686, 'user_id': 1214910, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/09ad87bf3e7ce6c1c5c234a40c2c3552?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sreenath Ganga', 'link': 'https://stackoverflow.com/users/1214910/sreenath-ganga'}",True,4781,2,1,1574566158,1336163626,1574566019.0,10455773,CC BY-SA 4.0,https://stackoverflow.com/questions/10455773/select-a-row-in-datagridview-programmatically,select a row in datagridview programmatically,10456032.0,,,,
533,"['c#', '.net', 'html-agility-pack']","{'account_id': 1246573, 'reputation': 1945, 'user_id': 1207895, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/4b73a38b0ce79844895ec29312a500dc?s=256&d=identicon&r=PG', 'display_name': 'thatsIT', 'link': 'https://stackoverflow.com/users/1207895/thatsit'}",True,39249,5,19,1574459731,1337000732,1358197067.0,10583926,CC BY-SA 3.0,https://stackoverflow.com/questions/10583926/html-agility-pack-selectnodes-from-a-node,"Html Agility Pack, SelectNodes from a node",10584338.0,,,,
534,"['c#', 'asp.net', 'email', 'openpop']","{'account_id': 1253569, 'reputation': 473, 'user_id': 1213488, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/6e9c01830a57dc1bcc03751df894ccad?s=256&d=identicon&r=PG', 'display_name': 'user1213488', 'link': 'https://stackoverflow.com/users/1213488/user1213488'}",True,25844,3,12,1574437009,1337088940,1389664207.0,10601913,CC BY-SA 3.0,https://stackoverflow.com/questions/10601913/openpop-net-get-actual-message-text,OpenPop.net get actual message text,10602357.0,,,,
535,"['c#', '.net', 'wpf', 'linq', 'windows-runtime']","{'account_id': 327255, 'reputation': 29501, 'user_id': 649524, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/a13ebbb538bca9111e52e30a7f1ad388?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tilak', 'link': 'https://stackoverflow.com/users/649524/tilak'}",True,1331,3,1,1574353161,1337063578,1357620789.0,10595310,CC BY-SA 3.0,https://stackoverflow.com/questions/10595310/return-observablecollection-from-linq-query,Return ObservableCollection from linq query,10595579.0,,,,
