,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,locked_date,migrated_from
857,"['c#', '.net', 'xna', 'game-physics']","{'account_id': 1353057, 'reputation': 301, 'user_id': 1292025, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/4c254cdb3de8384ce84d3099c0e33dde?s=256&d=identicon&r=PG', 'display_name': 'Thegluestickman', 'link': 'https://stackoverflow.com/users/1292025/thegluestickman'}",True,2300,10010496.0,2,4,1532561834,1332728457,1532561834.0,9865880,CC BY-SA 4.0,https://stackoverflow.com/questions/9865880/xna-smoother-jumping-animations,"XNA, smoother jumping animations",,,,,,
858,"['c#', 'wpf', 'winforms']","{'account_id': 229804, 'reputation': 747, 'user_id': 493009, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'David Michaeli', 'link': 'https://stackoverflow.com/users/493009/david-michaeli'}",True,3215,9807775.0,2,4,1532520615,1332341558,1332346590.0,9807032,CC BY-SA 3.0,https://stackoverflow.com/questions/9807032/mousewheel-event-in-windowsformshost,MouseWheel event in WindowsFormsHost,,,,,,
859,"['c#', 'printing', 'webbrowser-control', 'orientation']","{'account_id': 1031517, 'reputation': 4256, 'user_id': 1039753, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b31d2582e730251114a5374a29a64dc5?s=256&d=identicon&r=PG', 'display_name': 'Arvo Bowen', 'link': 'https://stackoverflow.com/users/1039753/arvo-bowen'}",True,3522,,2,2,1532392713,1330577930,,9510852,CC BY-SA 3.0,https://stackoverflow.com/questions/9510852/set-page-orientation-when-printing-from-the-webbrowser-control-in-c-non-wpf-a,Set page orientation when printing from the WebBrowser control in c#. (NON WPF Application),,,,,,
860,"['c#', '.net', 'string']","{'account_id': 15651, 'reputation': 31691, 'user_id': 33264, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/4ffb7620821b43c340d40187ca5820ff?s=256&d=identicon&r=PG', 'display_name': 'MatthewMartin', 'link': 'https://stackoverflow.com/users/33264/matthewmartin'}",True,865,9619759.0,4,1,1531939153,1331218924,,9619704,CC BY-SA 3.0,https://stackoverflow.com/questions/9619704/what-can-i-use-to-get-name-string-templating-that-goes-beyond-string-format,What can I use to get name string templating that goes beyond String.Format?,,,,,,
861,"['c#', 'asp.net-mvc']","{'account_id': 119440, 'reputation': 33918, 'user_id': 311130, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e66bb815b52eb8f82eab2c06427db8ca?s=256&d=identicon&r=PG', 'display_name': 'Elad Benda', 'link': 'https://stackoverflow.com/users/311130/elad-benda'}",True,36873,9896981.0,4,43,1531924130,1332879220,1379534932.0,9896950,CC BY-SA 3.0,https://stackoverflow.com/questions/9896950/how-does-asp-net-mvc-relate-a-view-to-a-controller-action,how does asp.net mvc relate a view to a controller action?,,,,,,
862,"['c#', 'javascript', 'asp.net', 'validationgroup']","{'user_type': 'does_not_exist', 'display_name': 'user1173169'}",True,12142,9718953.0,4,7,1531907712,1331810660,,9718698,CC BY-SA 3.0,https://stackoverflow.com/questions/9718698/onclientclick-fired-before-validationgroup,OnClientClick fired before ValidationGroup,,,,,,
863,"['c#', 'input', 'save', 'store', 'keystrokes']","{'account_id': 1340155, 'reputation': 761, 'user_id': 1281991, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/a1e7a894ab167a9ec9e30ab90eb2083f?s=256&d=identicon&r=PG', 'display_name': 'user1281991', 'link': 'https://stackoverflow.com/users/1281991/user1281991'}",True,2011,,4,2,1531721883,1332278863,1332298887.0,9795243,CC BY-SA 3.0,https://stackoverflow.com/questions/9795243/visual-c-simple-program-that-can-remember-user-inputs,Visual C# - simple program that can remember user inputs?,,,,,,
864,"['c#', 'mysql', 'asp.net-mvc', 'connection-string']","{'account_id': 1143900, 'reputation': 239, 'user_id': 1127101, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/fNp2e.jpg?s=256&g=1', 'display_name': 'RSB', 'link': 'https://stackoverflow.com/users/1127101/rsb'}",True,8124,9865984.0,2,3,1531447169,1332727778,1531447169.0,9865812,CC BY-SA 4.0,https://stackoverflow.com/questions/9865812/creating-database-model-on-asp-net-mvc-with-mysql,Creating Database Model on ASP.NET MVC with MYSQL,,,,,,
865,"['c#', 'sqlconnection']","{'account_id': 1302060, 'reputation': 263, 'user_id': 1251767, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/2b2755d51c9fdb2da5db3e694ac8719b?s=256&d=identicon&r=PG', 'display_name': 'Jay Zee', 'link': 'https://stackoverflow.com/users/1251767/jay-zee'}",True,11486,,2,2,1531405147,1331306547,1531405147.0,9636511,CC BY-SA 4.0,https://stackoverflow.com/questions/9636511/login-failed-for-user-sa-in-connection-string,Login failed for user &#39;sa&#39;. in connection string,,,,,,
866,"['c#', '.net', 'datatable', 'oledb', 'xls']","{'account_id': 1028183, 'reputation': 2950, 'user_id': 1037008, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/da2bb577d0f2e7ca0195ea170c549b04?s=256&d=identicon&r=PG', 'display_name': 'rofans91', 'link': 'https://stackoverflow.com/users/1037008/rofans91'}",True,2589,9906124.0,2,0,1531388224,1332925567,1592644375.0,9904302,CC BY-SA 4.0,https://stackoverflow.com/questions/9904302/oledb-cant-retrieve-rows-with-different-datatype,OleDB Can&#39;t Retrieve Rows With Different DataType,,,,,,
867,"['c#', 'entity-framework', 'ado.net']","{'account_id': 193427, 'reputation': 2046, 'user_id': 435158, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/E2WyG.jpg?s=256&g=1', 'display_name': 'Nawaz Dhandala', 'link': 'https://stackoverflow.com/users/435158/nawaz-dhandala'}",True,40193,9860858.0,3,131,1531313694,1332411946,1344098618.0,9820401,CC BY-SA 3.0,https://stackoverflow.com/questions/9820401/dbarithmeticexpression-arguments-must-have-a-numeric-common-type,DbArithmeticExpression arguments must have a numeric common type,,,,,,
868,"['c#', '.net', 'ibm-mq']","{'account_id': 74916, 'reputation': 8270, 'user_id': 215042, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9814828bd8d94a47c12461f364baaa82?s=256&d=identicon&r=PG', 'display_name': 'RobIII', 'link': 'https://stackoverflow.com/users/215042/robiii'}",True,1441,9695171.0,2,2,1531183727,1331638700,1531183727.0,9683235,CC BY-SA 4.0,https://stackoverflow.com/questions/9683235/ibm-websphere-xms-net-cwsmq0082e-error,IBM WebSphere XMS.Net CWSMQ0082E error,,,,,,
869,"['c#', 'javascript', 'scriptmanager']","{'account_id': 1209582, 'reputation': 998, 'user_id': 1178399, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/b50bddc8f93c7faa10bbc762e8f27290?s=256&d=identicon&r=PG', 'display_name': 'user1178399', 'link': 'https://stackoverflow.com/users/1178399/user1178399'}",True,17624,,1,5,1530728204,1333041986,,9930352,CC BY-SA 3.0,https://stackoverflow.com/questions/9930352/how-to-use-external-js-file-in-scriptmanager-registerstartupscript,How to use external js file in ScriptManager.RegisterStartupScript?,,,,,,
870,"['c#', 'panel', 'draw']","{'account_id': 290450, 'reputation': 1857, 'user_id': 592012, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/qVONx.jpg?s=256&g=1', 'display_name': 'Urmelinho', 'link': 'https://stackoverflow.com/users/592012/urmelinho'}",True,926,9787642.0,1,0,1530711409,1332249586,,9787574,CC BY-SA 3.0,https://stackoverflow.com/questions/9787574/draw-negative-point-in-panel-c,draw negative point in panel C#,,,,,,
871,"['c#', 'javascript', 'asp.net']","{'account_id': 368212, 'reputation': 4359, 'user_id': 714869, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/kI4Gf.png?s=256&g=1', 'display_name': 'Mennan', 'link': 'https://stackoverflow.com/users/714869/mennan'}",True,4863,9704216.0,2,2,1530688369,1331735917,1530688369.0,9704068,CC BY-SA 4.0,https://stackoverflow.com/questions/9704068/how-to-use-confirm-before-chekboxchanged-in-asp-net,How to use confirm before chekboxchanged in asp.net?,,,,,,
872,"['c#', 'infinite-loop']","{'account_id': 129992, 'reputation': 83, 'user_id': 328942, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9f92deebcfb2e03823d26c2bc31268cb?s=256&d=identicon&r=PG', 'display_name': 'Trout', 'link': 'https://stackoverflow.com/users/328942/trout'}",True,469,9825913.0,6,2,1530399156,1332431473,1332431637.0,9825857,CC BY-SA 3.0,https://stackoverflow.com/questions/9825857/how-to-handle-an-inifinite-loop-in-c,How to handle an Inifinite Loop in C#,,,,,,
873,['c#'],"{'account_id': 1052371, 'reputation': 1190, 'user_id': 1055951, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/cc54eea970101df2fb300d22fe96e24a?s=256&d=identicon&r=PG', 'display_name': 'David Green', 'link': 'https://stackoverflow.com/users/1055951/david-green'}",True,4186,9594823.0,8,5,1530384578,1331085813,1331089787.0,9594808,CC BY-SA 3.0,https://stackoverflow.com/questions/9594808/while-without,while() without {}?,,,,,,
874,"['c#', 'asp.net', 'visual-sourcesafe']","{'account_id': 917525, 'reputation': 269, 'user_id': 949995, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/RAM3K.jpg?s=256&g=1', 'display_name': 'Ajendra Prasad', 'link': 'https://stackoverflow.com/users/949995/ajendra-prasad'}",False,328,,1,0,1530304799,1332324926,1530304799.0,9802470,CC BY-SA 4.0,https://stackoverflow.com/questions/9802470/vss-is-not-working-properly,VSS is not working properly,,,,,,
875,"['c#', 'list']","{'account_id': 1293356, 'reputation': 3459, 'user_id': 1245027, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6a25f5528a714a4df8d81b177ad2f8f5?s=256&d=identicon&r=PG', 'display_name': 'Scroog1', 'link': 'https://stackoverflow.com/users/1245027/scroog1'}",True,710,9605098.0,3,2,1530170769,1331136655,1331136699.0,9605065,CC BY-SA 3.0,https://stackoverflow.com/questions/9605065/c-assigning-elements-of-a-list-to-a-list-of-variables,C# assigning elements of a list to a list of variables,,,,,,
876,"['c#', 'visual-studio-2010', 'namespaces']","{'account_id': 125740, 'reputation': 7838, 'user_id': 321721, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/af61521ae8209fa8d3cce1e4fb61efcc?s=256&d=identicon&r=PG', 'display_name': 'Mausimo', 'link': 'https://stackoverflow.com/users/321721/mausimo'}",True,25257,9538465.0,3,67,1530159744,1330712585,1530159744.0,9538404,CC BY-SA 4.0,https://stackoverflow.com/questions/9538404/could-not-find-windowsformsapplication1-program-specified-for-main-method-afte,Could not find &#39;WindowsFormsApplication1.Program&#39; specified for Main method after renaming name space,,,,,,
877,"['c#', 'ado.net', 'datarow']","{'account_id': 111853, 'reputation': 4753, 'user_id': 295265, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/ktIv8.jpg?s=256&g=1', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/295265/kevin'}",True,123226,9620559.0,4,31,1530136759,1331221393,1508233639.0,9620434,CC BY-SA 3.0,https://stackoverflow.com/questions/9620434/getting-datarow-values-into-a-string,Getting datarow values into a string?,,,,,,
878,"['c#', 'performance', 'iteration', 'hashset']","{'account_id': 1309785, 'reputation': 763, 'user_id': 1258027, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/761ec3e429fcaf79c3842f0535df66de?s=256&d=identicon&r=PG', 'display_name': 'Mythics', 'link': 'https://stackoverflow.com/users/1258027/mythics'}",True,31752,9627373.0,4,15,1530103901,1331242381,1519671606.0,9625270,CC BY-SA 3.0,https://stackoverflow.com/questions/9625270/what-is-the-fastest-safest-method-to-iterate-over-a-hashset,What is the fastest/safest method to iterate over a HashSet?,,,,,,
879,"['c#', 'php', 'encryption']","{'account_id': 115476, 'reputation': 24431, 'user_id': 303221, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/bffed58149ee78825913082c02c71804?s=256&d=identicon&r=PG', 'display_name': 'Joey Morani', 'link': 'https://stackoverflow.com/users/303221/joey-morani'}",True,488,,2,0,1530005523,1331120177,1530003393.0,9600756,CC BY-SA 4.0,https://stackoverflow.com/questions/9600756/decrypting-a-php-encrypted-string-in-c,Decrypting a PHP encrypted string in C#?,,,,,,
880,"['c#', '.net', 'certificate']","{'account_id': 244079, 'reputation': 2477, 'user_id': 516656, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/0791926b8fdeda31f46c7fa524469f80?s=256&d=identicon&r=PG', 'display_name': 'ordag', 'link': 'https://stackoverflow.com/users/516656/ordag'}",True,5884,9846185.0,3,10,1529998916,1332332747,1332525240.0,9804575,CC BY-SA 3.0,https://stackoverflow.com/questions/9804575/display-x509certificate-with-chain-elements-not-in-certificate-store,Display X509Certificate with chain elements not in certificate store,,,,,,
881,"['c#', 'asp.net', 'autocomplete', 'ajaxcontroltoolkit']","{'account_id': 917525, 'reputation': 269, 'user_id': 949995, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/RAM3K.jpg?s=256&g=1', 'display_name': 'Ajendra Prasad', 'link': 'https://stackoverflow.com/users/949995/ajendra-prasad'}",True,877,9597932.0,1,0,1529914907,1331104253,1529914907.0,9597197,CC BY-SA 4.0,https://stackoverflow.com/questions/9597197/autocompleteextender-is-not-working-for-a-textbox,AutoCompleteExtender is not working for a TextBox,,,,,,
882,"['c#', '.net', 'winforms', 'class-library']","{'account_id': 61644, 'reputation': 7135, 'user_id': 183624, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/vEQJR.jpg?s=256&g=1', 'display_name': 'Daniel Szabo', 'link': 'https://stackoverflow.com/users/183624/daniel-szabo'}",True,2354,9796740.0,3,3,1529783123,1332287011,1529783123.0,9796675,CC BY-SA 4.0,https://stackoverflow.com/questions/9796675/how-to-communicate-from-class-library,How to communicate from class library,,,,,,
883,"['c#', '.net-assembly', 'system.numerics']","{'account_id': 1314143, 'reputation': 1116, 'user_id': 1261455, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/57dd1b6afa0304573348767493c3f65d?s=256&d=identicon&r=PG', 'display_name': '55651909-089b-4e04-9408-47c5bf', 'link': 'https://stackoverflow.com/users/1261455/55651909-089b-4e04-9408-47c5bf'}",True,50345,9824525.0,5,35,1529337850,1332427182,1513811901.0,9824479,CC BY-SA 3.0,https://stackoverflow.com/questions/9824479/how-to-add-a-reference-to-system-numerics-dll,How to add a reference to System.Numerics.dll,,,,,,
884,"['c#', 'openxml', 'export-to-excel']","{'account_id': 1209726, 'reputation': 1346, 'user_id': 1178519, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/e5633e2b372b7eb31b2846ac99c9f26e?s=256&d=identicon&r=PG', 'display_name': 'broguyman', 'link': 'https://stackoverflow.com/users/1178519/broguyman'}",True,8345,9727747.0,2,4,1529310387,1331836290,,9725914,CC BY-SA 3.0,https://stackoverflow.com/questions/9725914/set-scaling-property-to-fit-to-in-excel-using-c-with-openxml,Set scaling property to fit to in Excel using C# with OpenXML,,,,,,
885,"['c#', 'unsafe-pointers']","{'account_id': 209050, 'reputation': 6389, 'user_id': 459876, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/22e97afbcf0ca8764b156dd029025bbd?s=256&d=identicon&r=PG', 'display_name': 'imak', 'link': 'https://stackoverflow.com/users/459876/imak'}",True,25010,9946802.0,3,15,1529106483,1333123450,1529106483.0,9946550,CC BY-SA 4.0,https://stackoverflow.com/questions/9946550/getting-pointer-for-first-entry-in-an-array,Getting pointer for first entry in an array,,,,,,
886,"['c#', 'sql-server', 'asp.net-mvc', 'entity-framework', 'azure-sql-database']","{'account_id': 1267587, 'reputation': 475, 'user_id': 1224557, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/eccbb7c6f8da58198ff2b2dbd946a133?s=256&d=identicon&r=PG', 'display_name': 'Just2Click', 'link': 'https://stackoverflow.com/users/1224557/just2click'}",True,64408,,6,42,1529031175,1332402991,1442346179.0,9818354,CC BY-SA 3.0,https://stackoverflow.com/questions/9818354/how-to-resolve-azure-windows-logins-are-not-supported-in-this-version-of-sql-se,How to resolve Azure &quot;Windows logins are not supported in this version of SQL Server&quot;?,,,,,,
887,"['c#', 'excel', 'openxml-sdk', 'vba']","{'account_id': 227463, 'reputation': 1071, 'user_id': 489149, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/2369401260afca71c5bc5707f5b8765d?s=256&d=identicon&r=PG', 'display_name': 'Ian Herbert', 'link': 'https://stackoverflow.com/users/489149/ian-herbert'}",True,6300,11526470.0,3,9,1528988933,1331747216,1531164843.0,9707228,CC BY-SA 4.0,https://stackoverflow.com/questions/9707228/openxml-sdk-inject-vba-into-excel-workbook,OpenXML SDK Inject VBA into excel workbook,,,,,,
