,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,protected_date
187,"['angular', 'typescript', 'primeng', 'p-dropdown']","{'account_id': 25337401, 'reputation': 21, 'user_id': 19156324, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7510592a0e760648f3fbb5bd2cd0aa8?s=256&d=identicon&r=PG', 'display_name': 'OhioPrimeNGDev', 'link': 'https://stackoverflow.com/users/19156324/ohioprimengdev'}",True,548,,1,2,1656326621,1652994290,1652994449.0,72311057,CC BY-SA 4.0,https://stackoverflow.com/questions/72311057/primeng-13-4-0-p-dropdown-set-default-value,primeNG: 13.4.0 p-dropdown set default value,,,,,
188,"['javascript', 'angular', 'typescript', 'routes']","{'account_id': 21344626, 'reputation': 585, 'user_id': 15714806, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9uIxS.jpg?s=256&g=1', 'display_name': 'Den', 'link': 'https://stackoverflow.com/users/15714806/den'}",True,122,72099741.0,2,0,1656252422,1651571073,,72097532,CC BY-SA 4.0,https://stackoverflow.com/questions/72097532/angular-iubenda-cs-preferences-link-not-work-after-routing,Angular iubenda-cs-preferences-link not work after routing,,,,,
189,"['typescript', 'react-native', 'expo', 'eslint']","{'account_id': 7109330, 'reputation': 1469, 'user_id': 5437864, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/qyOos.png?s=256&g=1', 'display_name': 'Z0q', 'link': 'https://stackoverflow.com/users/5437864/z0q'}",True,512,72761034.0,2,2,1656241615,1652708156,,72260110,CC BY-SA 4.0,https://stackoverflow.com/questions/72260110/button-cannot-be-used-as-a-jsx-component,&#39;Button&#39; cannot be used as a JSX component,,,,,
190,"['angular', 'typescript']","{'account_id': 25285454, 'reputation': 23, 'user_id': 19112550, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjIIGsZ4y_4VXluRSVckuvTPdZttHIjQhpWVw1x=k-s256', 'display_name': 'Daniel P&#233;rez Mart&#237;nez', 'link': 'https://stackoverflow.com/users/19112550/daniel-p%c3%a9rez-mart%c3%adnez'}",True,1750,72234935.0,2,1,1656166174,1652471795,,72234827,CC BY-SA 4.0,https://stackoverflow.com/questions/72234827/type-observablearraybuffer-is-not-assignable-to-type-observabledate,Type &#39;Observable&lt;ArrayBuffer&gt;&#39; is not assignable to type &#39;Observable&lt;Date[]&gt;&#39;,,,,,
191,"['node.js', 'typescript', 'npm', 'npm-scripts']","{'account_id': 21729518, 'reputation': 1, 'user_id': 16038468, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05ca39cb04bea57190de0b7d3a0c732e?s=256&d=identicon&r=PG&f=1', 'display_name': 'MossPro', 'link': 'https://stackoverflow.com/users/16038468/mosspro'}",False,175,,1,0,1656163637,1652268351,,72200208,CC BY-SA 4.0,https://stackoverflow.com/questions/72200208/how-to-generate-typescript-client-with-openapi-typescript-codegen,How to generate Typescript-Client with openapi-typescript-codegen?,,,,,
192,"['html', 'css', 'angular', 'typescript']","{'account_id': 10874569, 'reputation': 125, 'user_id': 7995321, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1311911288898130/picture?type=large', 'display_name': 'nugh', 'link': 'https://stackoverflow.com/users/7995321/nugh'}",True,183,,2,0,1656159100,1652420725,,72224937,CC BY-SA 4.0,https://stackoverflow.com/questions/72224937/dynamically-change-colour-css-styling-of-disabled-text-boxes-based-on-boolean-va,Dynamically Change colour/css styling of Disabled text boxes based on boolean value,,,,,
193,"['javascript', 'node.js', 'typescript', 'constructor']","{'account_id': 158367, 'reputation': 66410, 'user_id': 376947, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/1b61fefdf47fd531f94a86516dba0521?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/376947/alex'}",True,764,72205486.0,2,0,1656150173,1652291114,,72205428,CC BY-SA 4.0,https://stackoverflow.com/questions/72205428/model-class-constructor-in-typescript,Model class constructor in Typescript,,,,,
194,"['typescript', 'casting']","{'account_id': 5458421, 'reputation': 9, 'user_id': 4341196, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/223cd4414a2cd2aa3627d0a6dda7aa72?s=256&d=identicon&r=PG', 'display_name': 'Claudio Barca', 'link': 'https://stackoverflow.com/users/4341196/claudio-barca'}",False,57,,1,0,1656144665,1653314494,,72349884,CC BY-SA 4.0,https://stackoverflow.com/questions/72349884/typescript-cast-string-to-custom-complex-object,Typescript - Cast string to custom complex object,,,,,
195,"['typescript', 'react-native']","{'account_id': 18207525, 'reputation': 97, 'user_id': 13250681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95436a1e6147f1668b10d37547f7e930?s=256&d=identicon&r=PG', 'display_name': 'Eduardo Donato', 'link': 'https://stackoverflow.com/users/13250681/eduardo-donato'}",True,882,72609535.0,1,6,1656130373,1652753192,,72267427,CC BY-SA 4.0,https://stackoverflow.com/questions/72267427/react-native-expo-vector-icons-typescript-type-definition-for-icon-name,React Native - expo/vector-icons typescript type definition for icon name,,,,,
196,"['javascript', 'node.js', 'typescript', 'electron', 'rollup']","{'account_id': 12268173, 'reputation': 367, 'user_id': 9109755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/982b13b6db1146f48aeac75f5e1632f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'leumasme', 'link': 'https://stackoverflow.com/users/9109755/leumasme'}",True,245,72745120.0,1,1,1656078771,1652118738,,72176274,CC BY-SA 4.0,https://stackoverflow.com/questions/72176274/preserving-node-js-built-in-imports-for-electron-in-rollup,Preserving node.js built-in imports for Electron in rollup,,,,,
197,"['reactjs', 'typescript']","{'account_id': 16949824, 'reputation': 1510, 'user_id': 12259643, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lGabz.jpg?s=256&g=1', 'display_name': 'AdamKniec', 'link': 'https://stackoverflow.com/users/12259643/adamkniec'}",True,385,72170542.0,2,1,1656044210,1652091954,1656044210.0,72170484,CC BY-SA 4.0,https://stackoverflow.com/questions/72170484/react-typescript-render-proper-icon-based-on-dynamic-props-value,React + Typescript. Render proper Icon based on dynamic props value,,,,,
198,"['typescript', 'axios', 'next.js']","{'account_id': 24144422, 'reputation': 83, 'user_id': 18110252, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8fc2b2148c5ad66831e2a524d6c6f21?s=256&d=identicon&r=PG', 'display_name': 'max14', 'link': 'https://stackoverflow.com/users/18110252/max14'}",True,110,,2,0,1656043935,1653313563,1656043935.0,72349655,CC BY-SA 4.0,https://stackoverflow.com/questions/72349655/trying-to-make-post-request-then-get-request,Trying to make post request then get request,,,,,
199,"['angular', 'typescript', 'unit-testing', 'jestjs', 'url-parameters']","{'account_id': 25285626, 'reputation': 3, 'user_id': 19112678, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e339653b3a87d2f4b0c7a60ffe09779?s=256&d=identicon&r=PG', 'display_name': 'Rollercoaster_jasmine', 'link': 'https://stackoverflow.com/users/19112678/rollercoaster-jasmine'}",True,325,72727758.0,1,0,1655976249,1652476478,1653015383.0,72235491,CC BY-SA 4.0,https://stackoverflow.com/questions/72235491/unit-testing-angular-router-queryparammap,Unit testing Angular Router queryParamMap,,,,,
200,"['reactjs', 'typescript', 'react-router-dom']","{'account_id': 22531946, 'reputation': 59, 'user_id': 16723832, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/deeba76a73a5aa7be91b7501e2bc0850?s=256&d=identicon&r=PG&f=1', 'display_name': 'Banus', 'link': 'https://stackoverflow.com/users/16723832/banus'}",True,2517,72238088.0,1,3,1655925730,1652260787,1655925730.0,72198467,CC BY-SA 4.0,https://stackoverflow.com/questions/72198467/config-route-in-react-router-dom-v6,Config route in react-router-dom v6,,,,,
201,"['reactjs', 'typescript', 'next.js']","{'account_id': 19757782, 'reputation': 73, 'user_id': 14467679, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-QLYKdSxnfjQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckmiQYK8Gt4IqC4c2UUQoVB4B7tag/s96-c/photo.jpg?sz=256', 'display_name': 'Petr', 'link': 'https://stackoverflow.com/users/14467679/petr'}",True,539,,2,1,1655921657,1653514816,,72384442,CC BY-SA 4.0,https://stackoverflow.com/questions/72384442/typescript-error-with-width-using-stitches,Typescript error with width using stitches,,,,,
202,"['typescript', 'vue.js', 'typescript-typings', 'vue-composition-api']","{'account_id': 1212289, 'reputation': 3842, 'user_id': 1180612, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/8ed52dc06b74c82eff0d315a60e6d574?s=256&d=identicon&r=PG', 'display_name': 'Hendrik Jan', 'link': 'https://stackoverflow.com/users/1180612/hendrik-jan'}",True,723,72718474.0,1,0,1655912842,1651659937,1651662384.0,72111450,CC BY-SA 4.0,https://stackoverflow.com/questions/72111450/how-to-handle-unwraprefsimple-in-vue-composition-api-with-typescript,How to handle UnwrapRefSimple in Vue composition api with TypeScript,,,,,
203,"['javascript', 'reactjs', 'typescript', 'redux-toolkit']","{'account_id': 2017544, 'reputation': 864, 'user_id': 1804473, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/65745bbeba844af6db9d81aced999d65?s=256&d=identicon&r=PG', 'display_name': 'Swen Mulderij', 'link': 'https://stackoverflow.com/users/1804473/swen-mulderij'}",True,395,72185403.0,1,2,1655905622,1652180752,,72185233,CC BY-SA 4.0,https://stackoverflow.com/questions/72185233/is-is-possible-to-use-an-typescript-union-type-for-the-state-of-a-redux-toolkit,Is is possible to use an typescript Union type for the state of a Redux Toolkit Slice?,,,,,
204,['typescript'],"{'account_id': 15682533, 'reputation': 99, 'user_id': 11316104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2665bca750db813ccd6fefe73829997d?s=256&d=identicon&r=PG', 'display_name': 'samhuk', 'link': 'https://stackoverflow.com/users/11316104/samhuk'}",True,58,72438066.0,1,0,1655891790,1653929912,1655891790.0,72437782,CC BY-SA 4.0,https://stackoverflow.com/questions/72437782/creating-a-dictionary-type-from-an-array-type,Creating a dictionary type from an array type,,,,,
205,['typescript'],"{'account_id': 17842747, 'reputation': 72, 'user_id': 12960309, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDaq00X2wcdhZO2DaxDb3BcboGIovrjr_LzLkXJeQ=k-s256', 'display_name': 'Oleg Gulevskyy', 'link': 'https://stackoverflow.com/users/12960309/oleg-gulevskyy'}",True,25,72438104.0,1,1,1655891775,1653929798,1655891775.0,72437759,CC BY-SA 4.0,https://stackoverflow.com/questions/72437759/how-to-correctly-use-mapped-types,How to correctly use mapped types,,,,,
206,"['angular', 'typescript', 'html-table', 'ngfor', 'formarray']","{'account_id': 22303894, 'reputation': 101, 'user_id': 16528815, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwXIKwJe33G_cB-Ada04u3euEBsVE02WkxDh8Dv=k-s256', 'display_name': 'Swapnali Botre', 'link': 'https://stackoverflow.com/users/16528815/swapnali-botre'}",False,1094,,2,2,1655873264,1653024088,1653024430.0,72313905,CC BY-SA 4.0,https://stackoverflow.com/questions/72313905/how-iterate-nested-for-loop-on-table-rows-using-angular,How Iterate nested for loop on table rows using Angular,,,,,
207,"['typescript', 'react-native']","{'account_id': 18161402, 'reputation': 11, 'user_id': 13938037, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiRnrGGelokKq7SVpqkyqnVvv2djQnBcBks2Uax=k-s256', 'display_name': 'Franco Aguilar', 'link': 'https://stackoverflow.com/users/13938037/franco-aguilar'}",True,95,72708709.0,2,1,1655861094,1652986982,1652987119.0,72309859,CC BY-SA 4.0,https://stackoverflow.com/questions/72309859/react-native-elements-cannot-be-used-as-a-jsx-component-typescript,React Native Elements cannot be used as a JSX component - Typescript,,,,,
208,"['jquery', 'typescript', 'jquery-ui']","{'account_id': 5107703, 'reputation': 183, 'user_id': 4095326, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af1740c51f19948e707190ef81901c79?s=256&d=identicon&r=PG&f=1', 'display_name': 'mannaggia', 'link': 'https://stackoverflow.com/users/4095326/mannaggia'}",False,117,,1,0,1655825702,1653592407,,72396891,CC BY-SA 4.0,https://stackoverflow.com/questions/72396891/typescript-and-jquery-ui-what-am-i-doing-wrong,Typescript and jquery-ui - what am I doing wrong,,,,,
209,"['reactjs', 'typescript', 'vite']","{'account_id': 12605358, 'reputation': 367, 'user_id': 9245716, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-bbCRSjo-rRw/AAAAAAAAAAI/AAAAAAAAAt8/4pjTi7Qp5Dg/photo.jpg?sz=256', 'display_name': 'bildungsroman', 'link': 'https://stackoverflow.com/users/9245716/bildungsroman'}",True,1569,72405953.0,2,4,1655740109,1652726872,,72264173,CC BY-SA 4.0,https://stackoverflow.com/questions/72264173/ts-config-nested-alias-for-absolute-path-not-working,TS Config nested alias for absolute path not working,,,,,
210,['typescript'],"{'account_id': 1403038, 'reputation': 53194, 'user_id': 1331451, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/4ZPmj.png?s=256&g=1', 'display_name': 'simbabque', 'link': 'https://stackoverflow.com/users/1331451/simbabque'}",True,89,72328031.0,2,0,1655704208,1653122093,1653122501.0,72327925,CC BY-SA 4.0,https://stackoverflow.com/questions/72327925/how-do-i-tell-typescript-that-i-expect-exactly-2-elements-from-split,How do I tell Typescript that I expect exactly 2 elements from split()?,,,,,
211,"['typescript', 'svg', 'types', '.d.ts', 'esbuild']","{'account_id': 260958, 'reputation': 2532, 'user_id': 544847, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/81bd1c369c352eebf3dcaebbad79a435?s=256&d=identicon&r=PG', 'display_name': 'Yuschick', 'link': 'https://stackoverflow.com/users/544847/yuschick'}",True,909,72323350.0,2,0,1655668594,1653051857,1653071543.0,72319398,CC BY-SA 4.0,https://stackoverflow.com/questions/72319398/why-does-svgr-not-generate-a-typescript-declaration-file-in-my-esbuild-configura,Why does SVGR not generate a TypeScript declaration file in my esbuild configuration?,,,,,
212,"['angular', 'typescript']","{'account_id': 1575209, 'reputation': 9810, 'user_id': 1461862, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/Xk6rm.jpg?s=256&g=1', 'display_name': 'Mauricio Gracia Gutierrez', 'link': 'https://stackoverflow.com/users/1461862/mauricio-gracia-gutierrez'}",True,1632,72666822.0,3,3,1655595829,1652361601,1652362282.0,72216367,CC BY-SA 4.0,https://stackoverflow.com/questions/72216367/how-to-upgrade-angular-7-to-angular-13,How to Upgrade Angular 7 to Angular 13,,,,,
213,"['typescript', 'ramda.js']","{'account_id': 2293297, 'reputation': 4981, 'user_id': 2015452, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/jy8Ro.jpg?s=256&g=1', 'display_name': 'knoefel', 'link': 'https://stackoverflow.com/users/2015452/knoefel'}",False,158,,0,1,1655576633,1653990935,1655576633.0,72445724,CC BY-SA 4.0,https://stackoverflow.com/questions/72445724/typescript-typing-a-ramda-pipe-expression,TypeScript: typing a ramda pipe expression,,,,,
214,"['node.js', 'typescript', 'google-chrome-devtools', 'chrome-devtools-protocol', 'chromelogger']","{'account_id': 18241424, 'reputation': 31, 'user_id': 14241249, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj_SKhZPFesySjcE6Vk7X-RVpmLp9RMK9GCSzqQ=k-s256', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/14241249/ben'}",False,143,,1,0,1655559222,1653000099,,72311803,CC BY-SA 4.0,https://stackoverflow.com/questions/72311803/how-can-i-access-chrome-devtools-network-logs-data-in-nodejs-script,How can I access Chrome Devtools Network Logs data in NodeJS script?,,,,,
215,"['javascript', 'css', 'reactjs', 'typescript', 'input']","{'account_id': 22143293, 'reputation': 258, 'user_id': 16393002, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/28mBC.jpg?s=256&g=1', 'display_name': 'Sonam Gupta', 'link': 'https://stackoverflow.com/users/16393002/sonam-gupta'}",True,162,72112404.0,1,0,1655479661,1651664062,1655479661.0,72112267,CC BY-SA 4.0,https://stackoverflow.com/questions/72112267/show-red-wavy-line-below-few-words-in-input-field,Show red wavy line below few words in input field,,,,,
216,"['javascript', 'typescript', 'ecmascript-6', 'commonjs']","{'account_id': 6660717, 'reputation': 4874, 'user_id': 5139911, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/oW4zX.png?s=256&g=1', 'display_name': 'sanjihan', 'link': 'https://stackoverflow.com/users/5139911/sanjihan'}",True,180,72080950.0,2,1,1655478690,1651440449,1651444731.0,72080533,CC BY-SA 4.0,https://stackoverflow.com/questions/72080533/rewrite-require-to-import-statement,rewrite require to import statement,,,,,
217,"['css', 'reactjs', 'typescript', 'next.js', 'styled-components']","{'account_id': 13602412, 'reputation': 31, 'user_id': 9812703, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/322da01ffe9d814df3133274234c6154?s=256&d=identicon&r=PG&f=1', 'display_name': 'frederick ramirez', 'link': 'https://stackoverflow.com/users/9812703/frederick-ramirez'}",True,41,,1,0,1655417378,1653579513,,72394426,CC BY-SA 4.0,https://stackoverflow.com/questions/72394426/update-properties-of-style-component-using-switch-statement,update properties of style component using switch statement,,,,,
