,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,locked_date
615,['typescript'],"{'account_id': 1366932, 'reputation': 12646, 'user_id': 1303170, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/vDoNk.jpg?s=256&g=1', 'display_name': 'r3plica', 'link': 'https://stackoverflow.com/users/1303170/r3plica'}",True,28,1,0,1606450167,1606385687,65019961,CC BY-SA 4.0,https://stackoverflow.com/questions/65019961/typescript-and-generic-functions,Typescript and generic functions,65031984.0,,,,,
616,"['typescript', 'type-inference']","{'account_id': 407437, 'reputation': 6819, 'user_id': 777510, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/MUpFE.png?s=256&g=1', 'display_name': 'ᴘᴀɴᴀʏɪᴏᴛɪs', 'link': 'https://stackoverflow.com/users/777510/%e1%b4%98%e1%b4%80%c9%b4%e1%b4%80%ca%8f%c9%aa%e1%b4%8f%e1%b4%9b%c9%aas'}",True,95,2,0,1606449077,1606397350,65023044,CC BY-SA 4.0,https://stackoverflow.com/questions/65023044/why-doesnt-typescript-infer-actual-conditional-bound-type-with-nested-type-argu,Why doesn&#39;t typescript infer actual conditional bound type with nested type argument?,65031874.0,,,,,
617,"['angular', 'typescript', 'angular-reactive-forms', 'angular10']","{'user_type': 'does_not_exist', 'display_name': 'user14432516'}",True,947,2,-2,1606446188,1606377747,65018076,CC BY-SA 4.0,https://stackoverflow.com/questions/65018076/angular-add-to-existing-set-of-validators-formcontrol,Angular: Add to Existing Set of Validators Formcontrol,65031574.0,1606378238.0,,,,
618,"['android', 'angular', 'typescript', 'cordova', 'ionic-framework']","{'account_id': 7948739, 'reputation': 19, 'user_id': 6000294, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f81e58c40bf2830ff585e3d4e2e45f4e?s=256&d=identicon&r=PG&f=1', 'display_name': 'GerardoMR', 'link': 'https://stackoverflow.com/users/6000294/gerardomr'}",False,133,0,1,1606441153,1606441153,65031108,CC BY-SA 4.0,https://stackoverflow.com/questions/65031108/network-ondisconnect-method-not-working-with-custom-callback,Network onDisconnect() method not working with custom callback,,,,,,
619,"['reactjs', 'typescript', 'webstorm']","{'account_id': 12568976, 'reputation': 199, 'user_id': 9143757, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SFgaL.jpg?s=256&g=1', 'display_name': 'SooJungChae', 'link': 'https://stackoverflow.com/users/9143757/soojungchae'}",True,137,1,0,1606438596,1606379250,65018425,,https://stackoverflow.com/questions/65018425/webstorm-create-js-file-when-create-tsx-automatically,WebStorm create .js file when create .tsx automatically,,1606438596.0,,1606392730.0,Needs details or clarity,
620,"['javascript', 'html', 'typescript', 'ionic-framework', 'ionic4']","{'account_id': 157423, 'reputation': 4720, 'user_id': 375368, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/0175d5f15df67bcbd38cb58cc97163e3?s=256&d=identicon&r=PG', 'display_name': 'Nasenbaer', 'link': 'https://stackoverflow.com/users/375368/nasenbaer'}",False,62,0,0,1606435834,1606435834,65030646,CC BY-SA 4.0,https://stackoverflow.com/questions/65030646/syntax-to-get-element-in-javascript-in-ionic-solution,Syntax to get element in Javascript in Ionic Solution,,,,,,
621,['typescript'],"{'account_id': 17109253, 'reputation': 31, 'user_id': 12380542, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d326b66b9fc4952a970fce7a91d7b3a?s=256&d=identicon&r=PG&f=1', 'display_name': 'kospra', 'link': 'https://stackoverflow.com/users/12380542/kospra'}",True,49,1,2,1606432381,1606423254,65028968,CC BY-SA 4.0,https://stackoverflow.com/questions/65028968/inference-in-function-types,Inference in function types,,1606432179.0,,,,
622,['typescript'],"{'account_id': 33384, 'reputation': 20824, 'user_id': 93422, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5292ecd2487b6db12d1e9408d2dc7eb3?s=256&d=identicon&r=PG', 'display_name': 'THX-1138', 'link': 'https://stackoverflow.com/users/93422/thx-1138'}",True,81,2,0,1606429418,1606426549,65029491,CC BY-SA 4.0,https://stackoverflow.com/questions/65029491/create-a-lookup-type-using-one-of-the-fields-in-typescript,Create a lookup type using one of the fields in typescript,65029581.0,,,,,
623,"['reactjs', 'typescript']","{'account_id': 754632, 'reputation': 4632, 'user_id': 752775, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://i.stack.imgur.com/VWBp0.jpg?s=256&g=1', 'display_name': 'Marcin Kapusta', 'link': 'https://stackoverflow.com/users/752775/marcin-kapusta'}",False,618,0,0,1606428159,1606426795,65029524,CC BY-SA 4.0,https://stackoverflow.com/questions/65029524/react-formal-typescript-with-yup-missing-properties,React Formal Typescript With Yup missing properties,,1606428159.0,,,,
624,"['typescript', 'typescript-generics']","{'account_id': 106410, 'reputation': 2063, 'user_id': 283481, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/3008d2bf2e8e7f4455d48212f99a9343?s=256&d=identicon&r=PG', 'display_name': 'Olivier Lance', 'link': 'https://stackoverflow.com/users/283481/olivier-lance'}",True,248,1,1,1606428153,1606426593,65029497,CC BY-SA 4.0,https://stackoverflow.com/questions/65029497/can-typescript-iterate-over-an-interfaces-own-keys-only,Can TypeScript iterate over an interface&#39;s &quot;own&quot; keys only?,,1606427126.0,,,,
625,"['typescript', 'typescript-generics']","{'account_id': 16496257, 'reputation': 23, 'user_id': 11918758, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-w_kFOiucqC0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdblgdnMAEM4Z7VU0BpODFj6rjiIw/photo.jpg?sz=256', 'display_name': 'Nykolai Topchyi', 'link': 'https://stackoverflow.com/users/11918758/nykolai-topchyi'}",False,21,1,0,1606425274,1606420831,65028536,CC BY-SA 4.0,https://stackoverflow.com/questions/65028536/typescript-inference-based-on-key-value,Typescript inference based on key value,,1606425274.0,,,,
626,"['angular', 'typescript', 'url', 'redirect', 'blob']","{'account_id': 5893884, 'reputation': 584, 'user_id': 4639580, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/893544940666344/picture?type=large', 'display_name': 'Dairelys Garc&#237;a Rivas', 'link': 'https://stackoverflow.com/users/4639580/dairelys-garc%c3%ada-rivas'}",True,148,2,3,1606424708,1606410437,65026480,CC BY-SA 4.0,https://stackoverflow.com/questions/65026480/how-can-i-navigate-to-an-external-url-parameter,How can I navigate to an external URL parameter?,65026874.0,1606424708.0,,,,
627,"['reactjs', 'typescript']","{'account_id': 16569760, 'reputation': 326, 'user_id': 11973242, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57477d3180bb77297623c047603036f3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Commando', 'link': 'https://stackoverflow.com/users/11973242/commando'}",True,2322,2,1,1606423200,1606421497,65028660,CC BY-SA 4.0,https://stackoverflow.com/questions/65028660/how-to-pass-json-as-a-prop,How to pass JSON as a prop?,65028682.0,,,,,
628,['typescript'],"{'account_id': 14104074, 'reputation': 26888, 'user_id': 10188661, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/E9jyg.jpg?s=256&g=1', 'display_name': 'ZiiMakc', 'link': 'https://stackoverflow.com/users/10188661/ziimakc'}",True,151,1,0,1606423131,1606422036,65028758,CC BY-SA 4.0,https://stackoverflow.com/questions/65028758/how-to-change-typescript-object-type-after-adding-new-property,How to change typescript object type after adding new property,65028950.0,,,,,
629,"['javascript', 'typescript', 'lodash']","{'account_id': 9620727, 'reputation': 19, 'user_id': 7142072, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a93978661f3dfa3a899457f8cfbddbe?s=256&d=identicon&r=PG&f=1', 'display_name': 'C.ayoub', 'link': 'https://stackoverflow.com/users/7142072/c-ayoub'}",True,66,3,0,1606421775,1606386448,65020146,CC BY-SA 4.0,https://stackoverflow.com/questions/65020146/how-to-merge-an-array-of-objects-to-an-array-of-objects-contain-object-an-array,how to merge an array of objects to an array of objects contain object an array,,,,,,
630,"['angular', 'typescript', 'visual-studio-code', 'vscode-settings']","{'account_id': 3415250, 'reputation': 1061, 'user_id': 3846065, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88681ce72e9fa053125209554c40a5c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Badashi', 'link': 'https://stackoverflow.com/users/3846065/badashi'}",False,25,0,0,1606420973,1606420973,65028564,CC BY-SA 4.0,https://stackoverflow.com/questions/65028564/different-configurations-per-folder-on-typescript-with-vscode,Different configurations per folder on typescript with vscode,,,,,,
631,['typescript'],"{'account_id': 14104074, 'reputation': 26888, 'user_id': 10188661, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/E9jyg.jpg?s=256&g=1', 'display_name': 'ZiiMakc', 'link': 'https://stackoverflow.com/users/10188661/ziimakc'}",True,29,1,0,1606420305,1606419487,65028296,CC BY-SA 4.0,https://stackoverflow.com/questions/65028296/how-to-update-typescript-type-using-void-function,How to update typescript type using void function?,65028441.0,,,,,
632,['typescript'],"{'account_id': 13596029, 'reputation': 83, 'user_id': 9808057, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-hIi3LOTAdu4/AAAAAAAAAAI/AAAAAAAAB7w/bGhvjYSlul4/photo.jpg?sz=256', 'display_name': 'glueckler', 'link': 'https://stackoverflow.com/users/9808057/glueckler'}",False,25,0,0,1606419523,1606418400,65028107,CC BY-SA 4.0,https://stackoverflow.com/questions/65028107/why-typescript-compiler-allows-class-methods-without-defined-required-parameters,Why Typescript compiler allows class methods without defined Required Parameters,,1606419523.0,,,,
633,"['node.js', 'typescript']","{'account_id': 11236052, 'reputation': 386, 'user_id': 8242205, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1Q3oh.jpg?s=256&g=1', 'display_name': 'Christopher Bradley', 'link': 'https://stackoverflow.com/users/8242205/christopher-bradley'}",True,17,1,0,1606418017,1606414884,65027421,CC BY-SA 4.0,https://stackoverflow.com/questions/65027421/make-class-auto-inter-return-types-from-declaration-file,Make class auto inter return types from declaration file,65028026.0,,,,,
634,"['javascript', 'node.js', 'typescript', 'graphql']","{'account_id': 9490926, 'reputation': 4302, 'user_id': 7055769, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/37cee50ac5cb90bb2a5ed4c00747337f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex Ironside', 'link': 'https://stackoverflow.com/users/7055769/alex-ironside'}",True,39,2,1,1606416919,1606414911,65027434,CC BY-SA 4.0,https://stackoverflow.com/questions/65027434/returning-an-error-istead-of-value-under-a-certain-condition,Returning an error istead of value under a certain condition,65027810.0,,,,,
635,"['angular', 'regex', 'typescript', 'primeng']","{'account_id': 19635444, 'reputation': 33, 'user_id': 14372800, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GihGDEmlzp5umzXBLnFgdHq_3X-RDRk8nv4KPn_=k-s256', 'display_name': 'Prophecy Blade', 'link': 'https://stackoverflow.com/users/14372800/prophecy-blade'}",True,887,1,0,1606416211,1606371674,65016995,CC BY-SA 4.0,https://stackoverflow.com/questions/65016995/primeng-p-chips-how-to-remove-special-characters-if-there-are-any,PrimeNG p-chips - How to remove special characters if there are any?,65017829.0,1606416211.0,,,,
636,"['reactjs', 'typescript', 'material-ui']","{'account_id': 12058998, 'reputation': 88, 'user_id': 8818728, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iluyU.jpg?s=256&g=1', 'display_name': 'GunterJameda', 'link': 'https://stackoverflow.com/users/8818728/gunterjameda'}",False,258,1,0,1606415202,1606414270,65027290,CC BY-SA 4.0,https://stackoverflow.com/questions/65027290/is-it-possible-to-extend-the-possible-options-for-a-material-ui-component,Is it possible to extend the possible options for a material ui component?,,1606415202.0,,,,
637,"['javascript', 'string', 'typescript', 'types']","{'account_id': 18077831, 'reputation': 23, 'user_id': 13140595, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4746b56504077fe42063f21e314b2fe6?s=256&d=identicon&r=PG&f=1', 'display_name': 'MaciejDot', 'link': 'https://stackoverflow.com/users/13140595/maciejdot'}",True,165,1,1,1606414949,1606413162,65027071,CC BY-SA 4.0,https://stackoverflow.com/questions/65027071/typescript-joining-key-names-string-types,Typescript joining key names/ string types,65027448.0,,,,,
638,"['javascript', 'typescript', 'rxjs', 'electron']","{'account_id': 120167, 'reputation': 13357, 'user_id': 312427, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/29821a42ae05ded0e3621d80320d794b?s=256&d=identicon&r=PG', 'display_name': 'Fletcher Moore', 'link': 'https://stackoverflow.com/users/312427/fletcher-moore'}",False,218,1,0,1606414505,1606259054,64996144,CC BY-SA 4.0,https://stackoverflow.com/questions/64996144/how-do-i-use-modules-like-rxjs-in-the-electron-renderer-process,How do I use modules like RxJs in the Electron renderer process?,,,,,,
639,"['reactjs', 'typescript', 'react-router', 'react-router-dom', 'nested-routes']","{'account_id': 18806625, 'reputation': 365, 'user_id': 13715815, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hMhIr.jpg?s=256&g=1', 'display_name': 'c01d-br0th3r', 'link': 'https://stackoverflow.com/users/13715815/c01d-br0th3r'}",False,30,0,0,1606413153,1606413153,65027070,CC BY-SA 4.0,https://stackoverflow.com/questions/65027070/nested-react-router-doesnt-render-component,Nested React Router doesn&#39;t render component,,,,,,
640,"['typescript', 'tsx', 'react-tsx', 'react-typescript']","{'account_id': 19215623, 'reputation': 61, 'user_id': 14040421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54233ecd4b0546772360170ba83877d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vivek', 'link': 'https://stackoverflow.com/users/14040421/vivek'}",False,1371,1,0,1606412049,1606235314,64990694,CC BY-SA 4.0,https://stackoverflow.com/questions/64990694/videoplayer-using-react-and-typescript,VideoPlayer using React and Typescript,,,,,,
641,"['javascript', 'angular', 'typescript', 'angular-http-interceptors']","{'account_id': 2934651, 'reputation': 992, 'user_id': 2513916, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5BSKo.png?s=256&g=1', 'display_name': 'Rando Shtishi', 'link': 'https://stackoverflow.com/users/2513916/rando-shtishi'}",True,837,1,1,1606412046,1606239509,64991922,CC BY-SA 4.0,https://stackoverflow.com/questions/64991922/interceptor-declared-in-app-module-is-not-intercepting-call-from-one-lazy-loaded,Interceptor declared in app.module is not intercepting call from one lazy loaded module,,1606399378.0,,,,
642,"['angular', 'typescript', 'checkbox', 'filter']","{'account_id': 20046187, 'reputation': 29, 'user_id': 14695801, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjHcnyn1_r8yT_oxHJHkeroVjWi2-oo_osXRM56=k-s256', 'display_name': 'faisal khan', 'link': 'https://stackoverflow.com/users/14695801/faisal-khan'}",False,179,1,-1,1606411662,1606407093,65025610,CC BY-SA 4.0,https://stackoverflow.com/questions/65025610/i-want-to-make-checkbox-filter-in-angular,I want to make checkbox filter in angular,,,,,,
643,['typescript'],"{'account_id': 20069629, 'reputation': 17, 'user_id': 14714677, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66bb15cffedbbe5de3ca225cc1afd093?s=256&d=identicon&r=PG&f=1', 'display_name': 'ImOkay', 'link': 'https://stackoverflow.com/users/14714677/imokay'}",True,22,1,0,1606409620,1606408656,65026024,CC BY-SA 4.0,https://stackoverflow.com/questions/65026024/how-do-i-get-properties-from-object-correctly,How do I get properties from object correctly?,65026217.0,,,,,
644,"['javascript', 'typescript', 'webpack']","{'account_id': 2050348, 'reputation': 269, 'user_id': 1829496, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/755370cbd85cc0731712a619fb9dda9b?s=256&d=identicon&r=PG', 'display_name': 'DrugCrazed', 'link': 'https://stackoverflow.com/users/1829496/drugcrazed'}",False,233,1,0,1606408251,1605563704,64866291,CC BY-SA 4.0,https://stackoverflow.com/questions/64866291/webpack-cant-resolve-type-from-io-ts,Webpack can&#39;t resolve type from io-ts,,1605604741.0,,,,
645,"['javascript', 'c#', 'typescript', '.net-core', 'axios']","{'account_id': 171224, 'reputation': 4215, 'user_id': 398499, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7ed4633ae861d1e6fbf5ce7c0feca693?s=256&d=identicon&r=PG', 'display_name': 'JF Beaulieu', 'link': 'https://stackoverflow.com/users/398499/jf-beaulieu'}",False,257,0,0,1606407674,1606407674,65025750,CC BY-SA 4.0,https://stackoverflow.com/questions/65025750/net-core-415-unsupported-media-type-http-post,.NET Core - 415 Unsupported Media Type (HTTP POST),,,,,,
