,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason
257,"['javascript', 'angularjs', 'typescript', 'ecmascript-6']","{'account_id': 14954423, 'reputation': 159, 'user_id': 12869266, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-8QxUsfycYyI/AAAAAAAAAAI/AAAAAAAAAgA/vPKC3MLhxa4/photo.jpg?sz=256', 'display_name': 'coppereyecat', 'link': 'https://stackoverflow.com/users/12869266/coppereyecat'}",False,238,1,0,1633707023,1624567304,1624575964.0,68122531,CC BY-SA 4.0,https://stackoverflow.com/questions/68122531/angularjs-1-8-and-es6-modules-how-to-make-an-service-or-factory-that-passes-th,AngularJS 1.8 and ES6 modules: how to make an service or factory that &quot;passes through&quot; a class based API interface?,,,
258,"['javascript', 'reactjs', 'typescript', 'eslint']","{'account_id': 304520, 'reputation': 5785, 'user_id': 614065, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/f164c6c3b709c97862a0d14f7725830b?s=256&d=identicon&r=PG', 'display_name': 'Olcay Ertaş', 'link': 'https://stackoverflow.com/users/614065/olcay-erta%c5%9f'}",True,464,2,-2,1633615472,1622639765,1624623925.0,67805883,CC BY-SA 4.0,https://stackoverflow.com/questions/67805883/eslint-running-eslint-for-one-rule-with-a-big-rule-object,ESLint: Running ESLint for one rule with a big rule object,,,
259,"['javascript', 'typescript', 'jestjs', 'nestjs']","{'account_id': 9490926, 'reputation': 4302, 'user_id': 7055769, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/37cee50ac5cb90bb2a5ed4c00747337f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex Ironside', 'link': 'https://stackoverflow.com/users/7055769/alex-ironside'}",True,2960,2,4,1633452024,1624610665,1624618685.0,68128058,CC BY-SA 4.0,https://stackoverflow.com/questions/68128058/jest-nest-js-absolute-paths-for-tests,"Jest + nest.js, absolute paths for tests",,,
260,"['javascript', 'node.js', 'angular', 'typescript', 'socket.io']","{'account_id': 21984613, 'reputation': 45, 'user_id': 16259096, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8b3184caebf1f43e5ce9de58954adab?s=256&d=identicon&r=PG&f=1', 'display_name': 'daniel45', 'link': 'https://stackoverflow.com/users/16259096/daniel45'}",False,67,1,0,1633398474,1624107628,1624119468.0,68047014,CC BY-SA 4.0,https://stackoverflow.com/questions/68047014/convert-to-typescript-socketio-angular-node-js,convert to typescript - socketio + angular + node.js,,,
261,"['reactjs', 'typescript', 'date', 'filtering', 'material-table']","{'account_id': 16255256, 'reputation': 33, 'user_id': 11738034, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-XcJ2L2DbG0g/AAAAAAAAAAI/AAAAAAAAADE/OMr9iLdPeXw/photo.jpg?sz=256', 'display_name': 'Lee Everett', 'link': 'https://stackoverflow.com/users/11738034/lee-everett'}",False,568,0,1,1633340182,1624370977,,68085114,CC BY-SA 4.0,https://stackoverflow.com/questions/68085114/react-material-table-why-is-onfilterchanged-returning-rows-where-the-filtered,React/Material-Table | Why is onFilterChanged returning rows where the filtered value is null?,,,
262,"['javascript', 'html', 'angular', 'typescript']","{'account_id': 21177294, 'reputation': 95, 'user_id': 15572368, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ee2b4dad5f3f3fea0313b1fdc1052a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Grim Stone', 'link': 'https://stackoverflow.com/users/15572368/grim-stone'}",True,1552,1,2,1633037298,1622801217,,67835375,CC BY-SA 4.0,https://stackoverflow.com/questions/67835375/angular-display-hide-image-on-button-click,Angular Display/Hide Image On Button Click,,67835874.0,
263,"['javascript', 'typescript', 'vue.js', 'nuxt.js', 'vetur']","{'account_id': 16004477, 'reputation': 43, 'user_id': 11550313, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2189216814529246/picture?type=large', 'display_name': 'Peshang Hiwa', 'link': 'https://stackoverflow.com/users/11550313/peshang-hiwa'}",True,997,3,1,1632993940,1623054422,1623067864.0,67868274,CC BY-SA 4.0,https://stackoverflow.com/questions/67868274/vs-code-treats-javascript-files-as-typescript,VS Code treats JavaScript files as Typescript,,,
264,"['typescript', 'create-react-app', 'enzyme']","{'account_id': 15692249, 'reputation': 27, 'user_id': 11322917, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1297d2527bcef8c618cdbe616e702da9?s=256&d=identicon&r=PG&f=1', 'display_name': 'simpleSoaker', 'link': 'https://stackoverflow.com/users/11322917/simplesoaker'}",True,314,1,1,1632852142,1623172055,,67891587,CC BY-SA 4.0,https://stackoverflow.com/questions/67891587/how-to-add-enzyme-to-typescript-project,How to add enzyme to typescript project,,69366494.0,
265,"['typescript', 'jestjs', 'tsconfig', 'tsconfig-paths', 'angular-jest']","{'account_id': 183806, 'reputation': 24131, 'user_id': 419425, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/AHXfS.jpg?s=256&g=1', 'display_name': 'Jeanluca Scaljeri', 'link': 'https://stackoverflow.com/users/419425/jeanluca-scaljeri'}",True,393,1,1,1632843833,1624791362,,68150401,CC BY-SA 4.0,https://stackoverflow.com/questions/68150401/angular-jest-doesnt-understand-import-path-after-update-to-27,Angular jest doesn&#39;t understand import path after update to 27,,,
266,"['javascript', 'node.js', 'arrays', 'typescript']","{'account_id': 6499715, 'reputation': 1966, 'user_id': 5031009, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/iMPNx.jpg?s=256&g=1', 'display_name': 'Himanshu Teotia', 'link': 'https://stackoverflow.com/users/5031009/himanshu-teotia'}",True,75,3,1,1632841471,1623684548,1623688895.0,67973126,CC BY-SA 4.0,https://stackoverflow.com/questions/67973126/how-do-i-filter-the-unique-objects-from-an-array-if-the-filter-key-can-have-any,How do I filter the unique objects from an array if the filter key can have any type of value?,,67975509.0,
267,"['typescript', 'google-api']","{'account_id': 337675, 'reputation': 9369, 'user_id': 666079, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/eePvq.jpg?s=256&g=1', 'display_name': 'Mike Hogan', 'link': 'https://stackoverflow.com/users/666079/mike-hogan'}",True,297,1,1,1632831243,1624182753,,68054619,CC BY-SA 4.0,https://stackoverflow.com/questions/68054619/how-to-use-typescript-types-with-googleapis-specifically-the-file-type-when-usi,How to use Typescript types with googleapis (specifically the File type when using drive_v3),,69361562.0,
268,"['angular', 'typescript']","{'account_id': 20779345, 'reputation': 3, 'user_id': 15260152, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sDrFB.jpg?s=256&g=1', 'display_name': 'ofsonmez', 'link': 'https://stackoverflow.com/users/15260152/ofsonmez'}",True,216,2,0,1632775577,1623243560,,67904662,CC BY-SA 4.0,https://stackoverflow.com/questions/67904662/how-to-make-non-linear-input-range-at-angular4,How to make non-linear input range at angular4?,,67919425.0,
269,"['typescript', 'typescript4.0']","{'account_id': 1448254, 'reputation': 35375, 'user_id': 1366033, 'user_type': 'moderator', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/DU0SY.jpg?s=256&g=1', 'display_name': 'KyleMit', 'link': 'https://stackoverflow.com/users/1366033/kylemit'}",True,460,1,4,1632764675,1623770251,1624452407.0,67989014,CC BY-SA 4.0,https://stackoverflow.com/questions/67989014/convert-interface-with-nullable-string-property-to-string-property,Convert interface with nullable string property to string property,,67989200.0,
270,"['typescript', 'selenium', 'testing', 'mocha.js', 'istanbul']","{'account_id': 6501413, 'reputation': 432, 'user_id': 5032071, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://lh3.googleusercontent.com/-zHlaEH2-jzc/AAAAAAAAAAI/AAAAAAAAAHE/fTupvRiwBi8/photo.jpg?sz=256', 'display_name': 'Zied Hf', 'link': 'https://stackoverflow.com/users/5032071/zied-hf'}",True,539,1,2,1632389639,1623285167,,67913176,CC BY-SA 4.0,https://stackoverflow.com/questions/67913176/how-to-implement-istanbul-coverage-with-selenium-and-mocha,How to implement Istanbul Coverage with Selenium and Mocha,,,
271,"['angular', 'typescript', 'publish', 'filezilla']","{'account_id': 21752212, 'reputation': 91, 'user_id': 16057975, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/776F1.jpg?s=256&g=1', 'display_name': 'Davide', 'link': 'https://stackoverflow.com/users/16057975/davide'}",False,124,0,0,1632244439,1622796512,1632244439.0,67834256,CC BY-SA 4.0,https://stackoverflow.com/questions/67834256/how-to-publish-online-an-angular-project-index-html-file-management,How to publish online an Angular project? index.html file management,,,
272,"['javascript', 'angular', 'typescript', 'bootstrap-4', 'ng-bootstrap']","{'account_id': 21903799, 'reputation': 31, 'user_id': 16189153, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgGDCRCIhvZ9LcNtCosNKnpRZ3k5bUV8Xc4W_7CmA=k-s256', 'display_name': 'Maazil', 'link': 'https://stackoverflow.com/users/16189153/maazil'}",True,193,1,3,1632144256,1623356782,,67928048,CC BY-SA 4.0,https://stackoverflow.com/questions/67928048/is-it-possible-to-change-placement-of-the-tooltip-when-it-hits-a-certain-point-o,Is it possible to change placement of the tooltip when it hits a certain point on the y-axis in ng-bootstrap?,,69251653.0,
273,"['reactjs', 'typescript', 'ionic-framework', 'reducers']","{'account_id': 256254, 'reputation': 1180, 'user_id': 536850, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3hsVZ.jpg?s=256&g=1', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/536850/nick'}",True,183,2,1,1632140072,1624030022,,68037806,CC BY-SA 4.0,https://stackoverflow.com/questions/68037806/updated-typescript-receiving-error-on-combine-reducers-function-ts2344,Updated Typescript - Receiving Error on Combine Reducers Function TS2344,,,
274,"['typescript', 'vue.js', 'webpack', 'vuejs3']","{'account_id': 7652525, 'reputation': 423, 'user_id': 5800692, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/22ed3c5307b5214497c56355b50988c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/5800692/ben'}",False,1715,0,1,1632043882,1623567705,1623571107.0,67955700,CC BY-SA 4.0,https://stackoverflow.com/questions/67955700/webpack-failed-to-import-app-vue-or-other-component-vue,webpack failed to import App.vue or other component vue,,,
275,"['javascript', 'typescript']","{'account_id': 295003, 'reputation': 22952, 'user_id': 599184, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/tjsXC.jpg?s=256&g=1', 'display_name': 'Leo Jiang', 'link': 'https://stackoverflow.com/users/599184/leo-jiang'}",True,573,3,2,1631909228,1623839769,1623847889.0,68001036,CC BY-SA 4.0,https://stackoverflow.com/questions/68001036/override-types-for-built-in-methods-on-prototype,Override types for built-in methods on prototype,,,
276,"['typescript', 'vue.js']","{'account_id': 21481623, 'reputation': 467, 'user_id': 15828895, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33aae74d1acd74537b204ad81da35990?s=256&d=identicon&r=PG&f=1', 'display_name': 'plutownium', 'link': 'https://stackoverflow.com/users/15828895/plutownium'}",False,1070,1,0,1631788116,1624226837,,68060403,CC BY-SA 4.0,https://stackoverflow.com/questions/68060403/ts2351-this-expression-is-not-constructable-when-i-do-a-simple-vue-import,TS2351: This expression is not constructable when I do a simple Vue import,,,
277,"['javascript', 'typescript', 'luxon']","{'account_id': 3714057, 'reputation': 773, 'user_id': 3090685, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pO5xa.jpg?s=256&g=1', 'display_name': 'ttquang1063750', 'link': 'https://stackoverflow.com/users/3090685/ttquang1063750'}",True,707,1,1,1631714932,1623767243,1623768460.0,67988216,CC BY-SA 4.0,https://stackoverflow.com/questions/67988216/luxon-datetime-adding-type-for-extension,Luxon DateTime: adding type for extension,,,
278,"['javascript', 'angular', 'typescript', 'cordova', 'ionic-framework']","{'account_id': 21848115, 'reputation': 1, 'user_id': 16140596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ae1525dd972bb7c368cd9b85fb8066e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lukinch', 'link': 'https://stackoverflow.com/users/16140596/lukinch'}",False,215,2,0,1631653510,1622938101,,67854821,CC BY-SA 4.0,https://stackoverflow.com/questions/67854821/how-to-storage-a-directory-file-names-in-an-array-of-strings,How to storage a directory file names in an array of strings,,,
279,"['typescript', 'webpack', 'cypress']","{'account_id': 218827, 'reputation': 2433, 'user_id': 5065860, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/faadf161352c9fca88a34c8f05103185?s=256&d=identicon&r=PG&f=1', 'display_name': 'msmith1114', 'link': 'https://stackoverflow.com/users/5065860/msmith1114'}",True,656,1,1,1631581029,1624582799,1624585492.0,68124234,CC BY-SA 4.0,https://stackoverflow.com/questions/68124234/cypress-fails-with-tsconfig-json-node-modules-path,Cypress fails with tsconfig.json node_modules/* path,,69170628.0,
280,"['reactjs', 'typescript', 'eslint', 'prettier']","{'account_id': 7171241, 'reputation': 41, 'user_id': 5478620, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Jt91FWcwPGc/AAAAAAAAAAI/AAAAAAAAEtI/iwVpFFexgp4/photo.jpg?sz=256', 'display_name': 'kk gowtamasa', 'link': 'https://stackoverflow.com/users/5478620/kk-gowtamasa'}",False,920,1,0,1631545241,1624510944,,68109884,CC BY-SA 4.0,https://stackoverflow.com/questions/68109884/react-17-issue-react-is-declared-but-its-value-is-never-read,React 17 issue - &quot;&#39;React&#39; is declared but its value is never read&quot;,,,
281,['typescript'],"{'account_id': 7269293, 'reputation': 9100, 'user_id': 7436489, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3f27318e4582da71b5ed0f0dc453100?s=256&d=identicon&r=PG&f=1', 'display_name': 'Roberto Zvjerković', 'link': 'https://stackoverflow.com/users/7436489/roberto-zvjerkovi%c4%87'}",True,37,1,1,1631526922,1624006467,,68032211,CC BY-SA 4.0,https://stackoverflow.com/questions/68032211/how-to-create-a-type-with-unique-characters,How to create a type with unique characters,,69160699.0,
282,"['reactjs', 'typescript', 'compiler-errors']","{'account_id': 15424399, 'reputation': 1148, 'user_id': 11127541, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-mcsaDH8wnZY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re9KnEdSI2st7JCr4Wk8lzwmGMEnQ/mo/photo.jpg?sz=256', 'display_name': 'Omar Omeiri', 'link': 'https://stackoverflow.com/users/11127541/omar-omeiri'}",False,1225,1,1,1631525236,1622999248,,67861698,CC BY-SA 4.0,https://stackoverflow.com/questions/67861698/typescript-confusing-error-after-js-file-renamed-to-tsx-file,Typescript confusing error after .js file renamed to .tsx file,,,
283,"['typescript', 'react-native', 'visual-studio-code', 'navigation', 'expo']","{'account_id': 10735661, 'reputation': 11, 'user_id': 7900366, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10210674285390509/picture?type=large', 'display_name': 'Moltroon', 'link': 'https://stackoverflow.com/users/7900366/moltroon'}",False,1103,2,0,1631440143,1624366710,,68083991,CC BY-SA 4.0,https://stackoverflow.com/questions/68083991/react-navigation-rootstackparamlist-is-in-error-in-vscode,React Navigation - RootStackParamList is in error in VSCode,,,
284,"['angular', 'typescript', 'ionic-framework', 'ionic5', 'angular12']","{'account_id': 14772086, 'reputation': 634, 'user_id': 10668235, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-J1LiIMsXk7A/AAAAAAAAAAI/AAAAAAAAAJ8/9W18ZKEK6l0/photo.jpg?sz=256', 'display_name': 'Naman Kumar', 'link': 'https://stackoverflow.com/users/10668235/naman-kumar'}",True,10894,2,3,1631353815,1624210470,1624218939.0,68058470,CC BY-SA 4.0,https://stackoverflow.com/questions/68058470/capacitor-android-studio-path-environment-variable-in-ionic-5,CAPACITOR_ANDROID_STUDIO_PATH environment variable in Ionic 5,,,
285,['typescript'],"{'account_id': 19931312, 'reputation': 109, 'user_id': 14604889, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/048f858fc4e49b3bfeb7f742083e52e8?s=256&d=identicon&r=PG&f=1', 'display_name': 'cottonpower', 'link': 'https://stackoverflow.com/users/14604889/cottonpower'}",True,95,1,1,1631350464,1622661762,,67811297,CC BY-SA 4.0,https://stackoverflow.com/questions/67811297/only-one-line-in-typescript-file-i-get-cannot-redeclare-block-scoped-variable,"Only one line in TypeScript file, I get: cannot redeclare block-scoped variable WHEN i compile",,,
286,"['javascript', 'reactjs', 'typescript', 'spring-boot', 'material-ui']","{'account_id': 965625, 'reputation': 2188, 'user_id': 1103606, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/0d93cc650b93939ea91066fcb5aefae0?s=256&d=identicon&r=PG', 'display_name': 'Peter Penzov', 'link': 'https://stackoverflow.com/users/1103606/peter-penzov'}",True,338,1,0,1631261398,1624828669,1631092609.0,68155343,CC BY-SA 4.0,https://stackoverflow.com/questions/68155343/implement-react-pagination-with-rest-api,Implement React-pagination with Rest Api,,69128406.0,
