,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,migrated_from,closed_date,closed_reason
335,"['angular', 'typescript']","{'account_id': 21226964, 'reputation': 11, 'user_id': 15612466, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gig3Azc0eT7e8dEN1m7a2efynjHYOdmiuXTN806kw=k-s256', 'display_name': 'Harsha Sriram', 'link': 'https://stackoverflow.com/users/15612466/harsha-sriram'}",False,2585,,2,0,1621062501,1618237813,67060270,CC BY-SA 4.0,https://stackoverflow.com/questions/67060270/file-main-ts-not-found,File &#39;main.ts&#39; not found,1618711711.0,,,
336,"['reactjs', 'typescript', 'microsoft-teams', 'tsx']","{'account_id': 21331747, 'reputation': 1, 'user_id': 15703464, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/70092c2aa50a0899ecb851d853471ad2?s=256&d=identicon&r=PG&f=1', 'display_name': 'akhillalaji', 'link': 'https://stackoverflow.com/users/15703464/akhillalaji'}",False,34,,1,0,1620971374,1618910199,67175958,CC BY-SA 4.0,https://stackoverflow.com/questions/67175958/add-file-upload-button-in-companycommunicator-newmessage,Add file upload button in CompanyCommunicator newMessage,,,,
337,"['angular', 'typescript', 'angular-reactive-forms']","{'account_id': 2070979, 'reputation': 2169, 'user_id': 1845475, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/dYXci.png?s=256&g=1', 'display_name': 'franco phong', 'link': 'https://stackoverflow.com/users/1845475/franco-phong'}",False,507,,0,2,1620957020,1619564783,67291720,CC BY-SA 4.0,https://stackoverflow.com/questions/67291720/after-children-form-value-changed-parent-form-value-is-not-updated,"After children form value changed, parent form value is not updated",1619601326.0,,,
338,"['reactjs', 'typescript', 'webpack', 'create-react-app']","{'account_id': 9973848, 'reputation': 2436, 'user_id': 10577976, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10205965408054051/picture?type=large', 'display_name': 'Eliav Louski', 'link': 'https://stackoverflow.com/users/10577976/eliav-louski'}",False,1067,,1,0,1620902270,1618768272,67151702,CC BY-SA 4.0,https://stackoverflow.com/questions/67151702/react-create-react-app-treats-tsx-file-as-jsxjavascript-file,React create-react-app treats tsx file as jsx(javascript) file,,,,
339,"['node.js', 'angular', 'typescript', 'dependencies']","{'account_id': 10852724, 'reputation': 11, 'user_id': 7980013, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FTmGt.jpg?s=256&g=1', 'display_name': 'Dani Diaz', 'link': 'https://stackoverflow.com/users/7980013/dani-diaz'}",True,3559,,1,-1,1620898094,1619606750,67298731,CC BY-SA 4.0,https://stackoverflow.com/questions/67298731/problem-with-angular-dependencies-types-node-or-expected,Problem with Angular dependencies: @types/node: &#39;{&#39; or &#39;;&#39; expected,1620146841.0,,,
340,"['javascript', 'typescript', 'tsconfig', 'lit-element', 'angular11']","{'account_id': 18541363, 'reputation': 103, 'user_id': 13509774, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7420edac4aaa7fd8022ec69b5cdb08ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'vindi96', 'link': 'https://stackoverflow.com/users/13509774/vindi96'}",True,865,,2,0,1620844159,1619590966,67294751,CC BY-SA 4.0,https://stackoverflow.com/questions/67294751/tsconfig-error-when-start-angular-11-project,tsconfig error when start Angular 11 project,,,,
341,"['reactjs', 'typescript', 'redux', 'react-redux', 'reducers']","{'account_id': 9100767, 'reputation': 37, 'user_id': 6772980, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/407a48cec05b78a7152f85ac97053d70?s=256&d=identicon&r=PG&f=1', 'display_name': 'BumbleBee', 'link': 'https://stackoverflow.com/users/6772980/bumblebee'}",True,86,67328798.0,1,2,1620822771,1619761414,67328760,CC BY-SA 4.0,https://stackoverflow.com/questions/67328760/fundamental-redux-concept-how-to-actions-launch-reducers,fundamental redux concept- how to actions launch reducers,1620822771.0,,,
342,"['javascript', 'reactjs', 'typescript', 'jestjs', 'enzyme']","{'account_id': 290056, 'reputation': 271, 'user_id': 591375, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/dd9297c175f630bfb8e292feb0d91273?s=256&d=identicon&r=PG', 'display_name': 'user591375', 'link': 'https://stackoverflow.com/users/591375/user591375'}",False,408,,1,0,1620794945,1618188838,67051487,CC BY-SA 4.0,https://stackoverflow.com/questions/67051487/cant-listen-to-hash-change-event-went-testing-component,Can&#39;t listen to hash change event went testing component,,,,
343,"['typescript', 'fp-ts']","{'account_id': 4140994, 'reputation': 381, 'user_id': 3396324, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/3eIo9.jpg?s=256&g=1', 'display_name': 'Ethan Kent', 'link': 'https://stackoverflow.com/users/3396324/ethan-kent'}",True,769,67273654.0,2,1,1620768290,1619177824,67229271,CC BY-SA 4.0,https://stackoverflow.com/questions/67229271/fp-ts-how-do-i-pull-up-a-nested-either-taskeither-to-the-outer-type,fp-ts: How do I &quot;pull up&quot; a nested `Either`/`TaskEither` to the outer type?,1620768290.0,,,
344,"['typescript', 'typescript-typings', 'typescript-generics']","{'account_id': 11842680, 'reputation': 77, 'user_id': 8666105, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qwTQB.png?s=256&g=1', 'display_name': 'Remot H', 'link': 'https://stackoverflow.com/users/8666105/remot-h'}",True,118,67491037.0,3,0,1620751443,1617726077,66972561,CC BY-SA 4.0,https://stackoverflow.com/questions/66972561/create-an-array-type-containing-all-distinct-keys-of-provided-type,Create an array type containing all distinct keys of provided type,1620739486.0,,,
345,"['typescript', 'vue.js', 'meteor', 'vuejs2']","{'account_id': 3509980, 'reputation': 2472, 'user_id': 2934534, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://lh3.googleusercontent.com/-eF8AiD0GO8s/AAAAAAAAAAI/AAAAAAAAABQ/WZobF6ZbPIg/photo.jpg?sz=256', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/2934534/michael'}",True,677,,1,6,1620749055,1619357524,67253953,CC BY-SA 4.0,https://stackoverflow.com/questions/67253953/add-eslint-to-a-meteor-vue-typescript-project,Add ESLint to a Meteor + Vue + Typescript project,1620574436.0,,,
346,"['typescript', 'interface', 'decorator']","{'account_id': 5571375, 'reputation': 837, 'user_id': 5569485, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/fcff24cb3462cd9057511b72601e535e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eric Phillips', 'link': 'https://stackoverflow.com/users/5569485/eric-phillips'}",True,321,,1,1,1620736794,1619714706,67321690,CC BY-SA 4.0,https://stackoverflow.com/questions/67321690/require-decorator-in-interface-implementation,Require decorator in interface implementation,,,,
347,"['html', 'typescript', 'vue.js', 'canvas', 'html5-video']","{'account_id': 16499004, 'reputation': 998, 'user_id': 11920776, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-lPQmAngzpL0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcFNqw264psMYrQEAoqNuH4a3ZQhQ/photo.jpg?sz=256', 'display_name': 'Arc', 'link': 'https://stackoverflow.com/users/11920776/arc'}",True,196,67362275.0,1,4,1620735613,1619061950,67206298,CC BY-SA 4.0,https://stackoverflow.com/questions/67206298/capturing-a-sectioned-image-from-a-canvas-with-responsive-layout,Capturing a sectioned image from a canvas with responsive layout,1619940075.0,,,
348,"['typescript', 'api', 'github', 'promise', 'octokit']","{'account_id': 20011241, 'reputation': 91, 'user_id': 14668211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c43137f5138fd5220704718ec1b65b1e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oliver Karger', 'link': 'https://stackoverflow.com/users/14668211/oliver-karger'}",False,147,,1,0,1620721838,1618505083,67112609,CC BY-SA 4.0,https://stackoverflow.com/questions/67112609/octokit-cannot-create-multible-labels,Octokit: Cannot create multible Labels,,,,
349,"['android', 'ios', 'typescript', 'react-native', 'google-maps']","{'account_id': 21178925, 'reputation': 11, 'user_id': 15573671, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-0X13Id85YxU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckYpvfgVK-RQacxqINngSHFlx-sag/s96-c/photo.jpg?sz=256', 'display_name': 'Dev question', 'link': 'https://stackoverflow.com/users/15573671/dev-question'}",False,1372,,1,-1,1620695466,1619347688,67252512,CC BY-SA 4.0,https://stackoverflow.com/questions/67252512/how-to-change-google-mapview-polyline-stroke-style-dashed-style-line-using-react,How to change Google Mapview Polyline Stroke Style Dashed Style Line Using React Native?,,,,
350,"['javascript', 'angular', 'typescript', 'infragistics', 'igx-grid']","{'user_type': 'does_not_exist', 'display_name': 'user15512352'}",True,207,,1,0,1620659026,1619679975,67312538,CC BY-SA 4.0,https://stackoverflow.com/questions/67312538/how-to-filter-data-in-current-page-only,How to filter data in current page only,1620653928.0,,,
351,"['angular', 'typescript', 'subscription']","{'account_id': 5207967, 'reputation': 193, 'user_id': 4165274, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/198e14b2db4e43b97c9d6179b700963b?s=256&d=identicon&r=PG&f=1', 'display_name': 'MeerArtefakt', 'link': 'https://stackoverflow.com/users/4165274/meerartefakt'}",True,178,67317335.0,1,0,1620645257,1618466921,67103095,CC BY-SA 4.0,https://stackoverflow.com/questions/67103095/periodically-renew-subscription-with-angular-for-http-get,Periodically renew Subscription with Angular for http-get,,,,
352,"['angular', 'typescript', 'url-routing', 'angular11']","{'account_id': 5746402, 'reputation': 53, 'user_id': 4537529, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/I0hOl.png?s=256&g=1', 'display_name': 'SH4NNY1', 'link': 'https://stackoverflow.com/users/4537529/sh4nny1'}",True,359,67140935.0,1,0,1620591556,1618670210,67139337,CC BY-SA 4.0,https://stackoverflow.com/questions/67139337/writing-a-redirect-service-in-angular-results-in-a-null-injection-error,Writing a redirect service in Angular results in a Null injection error,1620591556.0,,,
353,"['angular', 'typescript', 'angular-animations', 'angular2-hostbinding']","{'account_id': 3211062, 'reputation': 2314, 'user_id': 2711071, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'lampshade', 'link': 'https://stackoverflow.com/users/2711071/lampshade'}",True,908,,2,0,1620588472,1619696115,67316579,CC BY-SA 4.0,https://stackoverflow.com/questions/67316579/how-to-animate-the-host-element-on-leave-event-using-animations-in-angular-12,How to animate the :host element on :leave event using animations in Angular 12?,,,,
354,"['javascript', 'html', 'angular', 'typescript', 'bootstrap-4']","{'account_id': 15988631, 'reputation': 9, 'user_id': 11538352, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08c8a3638604f2239f8c41f7f887fd7c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ferid_', 'link': 'https://stackoverflow.com/users/11538352/ferid'}",False,251,,3,1,1620586113,1617731962,66974033,CC BY-SA 4.0,https://stackoverflow.com/questions/66974033/javascript-in-typescript,Javascript in Typescript,1620586113.0,,,
355,"['reactjs', 'typescript', 'redux', 'react-redux']","{'account_id': 3852454, 'reputation': 33, 'user_id': 9947252, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/402ea89655588ca88b10f7ee4e80bb8a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rafael de Souza', 'link': 'https://stackoverflow.com/users/9947252/rafael-de-souza'}",True,451,67284018.0,2,3,1620552277,1619520383,67281557,CC BY-SA 4.0,https://stackoverflow.com/questions/67281557/can-i-write-a-selector-without-knowing-the-sliced-reducer-path,Can I write a selector without knowing the sliced reducer path?,1619573399.0,,,
356,"['typescript', 'express', 'express-validator']","{'account_id': 1870631, 'reputation': 852, 'user_id': 1692942, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c8c83a1b34f00bfee095dd25231e31f?s=256&d=identicon&r=PG&f=1', 'display_name': 'elias', 'link': 'https://stackoverflow.com/users/1692942/elias'}",True,990,,2,3,1620528157,1619358194,67254053,CC BY-SA 4.0,https://stackoverflow.com/questions/67254053/express-validator-validation-causes-typescript-error-request-query-object-is-po,Express-validator validation causes typescript error: request.query Object is possibly &#39;undefined&#39;,,,,
357,"['javascript', 'reactjs', 'typescript', 'react-hooks', 'ml5.js']","{'user_type': 'does_not_exist', 'display_name': 'user13067694'}",True,295,67258779.0,2,2,1620509809,1619127931,67221199,CC BY-SA 4.0,https://stackoverflow.com/questions/67221199/useref-state-becomes-undefined-after-rendering,useRef: state becomes undefined after rendering,1620509809.0,,,
358,"['javascript', 'reactjs', 'typescript', 'chart.js', 'codesandbox']","{'user_type': 'does_not_exist', 'display_name': 'user13067694'}",True,85,67299616.0,2,0,1620509676,1619609989,67299528,CC BY-SA 4.0,https://stackoverflow.com/questions/67299528/how-to-use-requirechart-js-in-codesandbox,how to use require(chart.js) in codesandbox,1620509676.0,,,
359,"['reactjs', 'typescript', 'redux', 'react-redux', 'mqtt']","{'account_id': 541808, 'reputation': 2034, 'user_id': 910498, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/d33dbb8d47263540e8e17f2f915c7213?s=256&d=identicon&r=PG', 'display_name': 'akw', 'link': 'https://stackoverflow.com/users/910498/akw'}",True,378,,1,4,1620496140,1619708562,67319972,CC BY-SA 4.0,https://stackoverflow.com/questions/67319972/how-to-best-store-a-complex-object-of-mqtt-messages-in-a-react-app-state,How to best store a complex object of MQTT messages in a React App State?,,,,
360,"['javascript', 'typescript', 'node-modules', 'importerror', 'rollbar']","{'account_id': 4271059, 'reputation': 255, 'user_id': 3492853, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nico', 'link': 'https://stackoverflow.com/users/3492853/nico'}",True,619,,1,1,1620422066,1618583596,67127182,CC BY-SA 4.0,https://stackoverflow.com/questions/67127182/rollbar-and-typescript,Rollbar and typescript,1618587913.0,,,
361,"['javascript', 'typescript', 'kotlin', 'lit-html', 'kotlin-js']","{'account_id': 250668, 'reputation': 11884, 'user_id': 527533, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/3cHVJ.jpg?s=256&g=1', 'display_name': 'Jan Vladimir Mostert', 'link': 'https://stackoverflow.com/users/527533/jan-vladimir-mostert'}",True,276,,1,0,1620402746,1619726411,67324287,CC BY-SA 4.0,https://stackoverflow.com/questions/67324287/async-event-handlers-in-lit-html,async event handlers in lit-html,1619726838.0,,,
362,"['node.js', 'typescript', 'npm']","{'account_id': 120342, 'reputation': 11883, 'user_id': 312725, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/9GV9q.jpg?s=256&g=1', 'display_name': 'Max Yankov', 'link': 'https://stackoverflow.com/users/312725/max-yankov'}",True,4004,67435044.0,2,5,1620390876,1618963078,67187670,CC BY-SA 4.0,https://stackoverflow.com/questions/67187670/how-can-i-use-timers-promises-from-node-16-in-a-typescript-project,How can I use timers/promises from Node 16 in a Typescript project?,1618963400.0,,,
363,"['javascript', 'angular', 'typescript', 'dependency-management', 'angular-cdk']","{'account_id': 17081802, 'reputation': 749, 'user_id': 12360035, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ve9Pk.jpg?s=256&g=1', 'display_name': 'Munchkin', 'link': 'https://stackoverflow.com/users/12360035/munchkin'}",True,4096,,2,2,1620316647,1617713276,66968963,CC BY-SA 4.0,https://stackoverflow.com/questions/66968963/export-isfaketouchstartfromscreenreader-was-not-found-in-angular-cdk-a11y,export &#39;isFakeTouchstartFromScreenReader&#39; was not found in &#39;@angular/cdk/a11y&#39;,,,,
364,"['typescript', 'postgresql', 'nestjs', 'typeorm']","{'account_id': 20241192, 'reputation': 55, 'user_id': 14845035, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81070043867c5c998e07b2f6eaaecd3a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rafael', 'link': 'https://stackoverflow.com/users/14845035/rafael'}",True,3697,67018244.0,1,0,1620315309,1617916654,67012009,CC BY-SA 4.0,https://stackoverflow.com/questions/67012009/error-error-syntax-error-at-or-near-not-typeorm,error: error: syntax error at or near &quot;NOT&quot; typeorm,1620315309.0,,,
365,"['typescript', 'visual-studio-code', 'vscode-extensions']","{'account_id': 1575209, 'reputation': 9810, 'user_id': 1461862, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/Xk6rm.jpg?s=256&g=1', 'display_name': 'Mauricio Gracia Gutierrez', 'link': 'https://stackoverflow.com/users/1461862/mauricio-gracia-gutierrez'}",False,372,,0,3,1620314286,1619296699,67247206,CC BY-SA 4.0,https://stackoverflow.com/questions/67247206/how-to-properly-bundle-a-language-server-extension-for-vscode-with-client-and-se,How to properly bundle a Language Server extension for VScode with client and server inside,1620314286.0,,,
366,"['node.js', 'typescript', 'firebase', 'firebase-admin']","{'account_id': 17532342, 'reputation': 41, 'user_id': 12716132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9bf8fe531430caaecc8da4943753379?s=256&d=identicon&r=PG&f=1', 'display_name': 'tinytortoise', 'link': 'https://stackoverflow.com/users/12716132/tinytortoise'}",False,42,,0,2,1620293663,1619777970,67332208,CC BY-SA 4.0,https://stackoverflow.com/questions/67332208/property-apps-is-not-included-in-return-value-from-firebase-admin,property &#39;apps&#39; is not included in return value from &#39;firebase-admin&#39;,1620293663.0,,,
