,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,community_owned_date,locked_date
790,"['javascript', 'firefox', 'html', 'cross-browser']","{'account_id': 100216, 'reputation': 8488, 'user_id': 270274, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/QmfN2.jpg?s=256&g=1', 'display_name': 'brillout', 'link': 'https://stackoverflow.com/users/270274/brillout'}",True,2206,,2,3,1426349225,1286812619,3907846,CC BY-SA 3.0,https://stackoverflow.com/questions/3907846/innertext-polyfill-for-firefox,innerText polyfill for Firefox,1426349225.0,,,,1286812619.0,
791,"['javascript', 'html', 'dom', 'svg']","{'account_id': 658826, 'reputation': 1, 'user_id': 466002, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/c8b7b31fb459c3153dab3d3e48cb2c4a?s=256&d=identicon&r=PG', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/466002/michael'}",True,3144,,3,0,1426153444,1286208023,3856937,CC BY-SA 2.5,https://stackoverflow.com/questions/3856937/edit-contents-of-embedded-svg-file-using-javascript,Edit contents of embedded SVG file using javascript,,,,,,
792,"['javascript', 'dom', 'forms', 'extend']","{'account_id': 210537, 'reputation': 81, 'user_id': 462200, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7ee6fe749113ed68668aa49ec09c06e?s=256&d=identicon&r=PG', 'display_name': 'user462200', 'link': 'https://stackoverflow.com/users/462200/user462200'}",True,3529,,2,4,1425493144,1287294835,3952197,CC BY-SA 2.5,https://stackoverflow.com/questions/3952197/extend-forms-with-javascript,Extend Forms with Javascript,,,,,,
793,"['javascript', 'iframe', 'google-chrome']","{'account_id': 216201, 'reputation': 11, 'user_id': 471279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e135c1fa0a1806006862c05cb3027ce6?s=256&d=identicon&r=PG', 'display_name': 'IOWA', 'link': 'https://stackoverflow.com/users/471279/iowa'}",False,1841,,2,1,1425420530,1286675685,3898684,CC BY-SA 3.0,https://stackoverflow.com/questions/3898684/dynamic-iframe-resize-woes-in-google-chrome,Dynamic iframe resize woes in google chrome,1363208866.0,,,,,
794,"['javascript', 'regex', 'events']","{'account_id': 658296, 'reputation': 31, 'user_id': 464347, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/b2b0a9e61e6c21f1f2629d8644bdefca?s=256&d=identicon&r=PG', 'display_name': 'James Cal', 'link': 'https://stackoverflow.com/users/464347/james-cal'}",True,2970,3843942.0,2,2,1425293983,1285981375,3843932,CC BY-SA 2.5,https://stackoverflow.com/questions/3843932/javascript-regular-expression-remove-events,Javascript Regular Expression [Remove Events],,,,,,
795,"['javascript', 'html', 'ajax']","{'account_id': 106222, 'reputation': 95813, 'user_id': 283055, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b974640a01aa5cbed74cbd0700de5852?s=256&d=identicon&r=PG', 'display_name': 'Tower', 'link': 'https://stackoverflow.com/users/283055/tower'}",True,75,4050398.0,4,1,1425179250,1288342245,4050361,CC BY-SA 2.5,https://stackoverflow.com/questions/4050361/help-with-ajax-and-html,Help with AJAX and HTML,1288342363.0,,,,,
796,"['javascript', 'jquery', 'html']","{'account_id': 215745, 'reputation': 215, 'user_id': 470567, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f2ef986e8b58a04700b212cf742e95b5?s=256&d=identicon&r=PG', 'display_name': 'webb', 'link': 'https://stackoverflow.com/users/470567/webb'}",True,765,4013784.0,3,0,1425179032,1288003054,4013728,CC BY-SA 2.5,https://stackoverflow.com/questions/4013728/copy-td-background-color-and-set-div-to-the-color-when-clicked,copy td background color and set div to the color when clicked,,,,,,
797,"['javascript', 'jquery', 'string']","{'account_id': 662904, 'reputation': 31, 'user_id': 476797, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/3783d01a641e6293dc3c45afb60d59fc?s=256&d=identicon&r=PG', 'display_name': 'Alessio', 'link': 'https://stackoverflow.com/users/476797/alessio'}",True,19239,,4,3,1424519309,1287140721,3941611,CC BY-SA 3.0,https://stackoverflow.com/questions/3941611/replace-a-empty-space-with-nbsp-using-jquery,Replace a empty space with &quot;&amp;nbsp;&quot; using Jquery,1320791432.0,,,,,
798,"['javascript', 'jquery', 'drop-down-menu']","{'account_id': 77183, 'reputation': 4077, 'user_id': 220474, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/84ca6ab783cbfe76132cfc1a84cbeca9?s=256&d=identicon&r=PG', 'display_name': 'Eugene', 'link': 'https://stackoverflow.com/users/220474/eugene'}",True,29743,4018414.0,4,16,1424416669,1288036829,4018365,CC BY-SA 2.5,https://stackoverflow.com/questions/4018365/js-jquery-how-to-check-whether-dropdown-has-selected-values,JS/Jquery: how to check whether dropdown has selected values?,,,,,,
799,"['javascript', 'jquery', 'asp.net-2.0']","{'account_id': 198425, 'reputation': 6192, 'user_id': 443075, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/cec5efd1b98a20643ab7ef7a9b32b1bd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sandy', 'link': 'https://stackoverflow.com/users/443075/sandy'}",True,12576,3889047.0,1,7,1424167206,1286527735,3889004,CC BY-SA 2.5,https://stackoverflow.com/questions/3889004/how-to-implement-an-auto-save-or-save-draft-feature-in-asp-net,How to implement an &quot;Auto Save&quot; or &quot;Save Draft&quot; feature in ASP.NET?,1286538217.0,,,,,
800,"['javascript', 'jquery']","{'account_id': 223920, 'reputation': 709, 'user_id': 483430, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/4df52443b77edf2b252d2e52d573c47c?s=256&d=identicon&r=PG', 'display_name': 'Jezthomp', 'link': 'https://stackoverflow.com/users/483430/jezthomp'}",True,62999,3991164.0,3,22,1423935560,1287688096,3991002,CC BY-SA 2.5,https://stackoverflow.com/questions/3991002/jquery-scroll-to-offset-from-top-of-browser,JQuery Scroll to Offset from top of browser?,1287688213.0,,,,,
801,"['javascript', 'jquery', 'hyperlink']","{'account_id': 191144, 'reputation': 28833, 'user_id': 431537, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/69224771feaabd2b3ffb08f0e6f4a3a2?s=256&d=identicon&r=PG', 'display_name': 'Lorenzo', 'link': 'https://stackoverflow.com/users/431537/lorenzo'}",True,230,4004467.0,2,1,1423827809,1287843713,4004429,CC BY-SA 2.5,https://stackoverflow.com/questions/4004429/disabling-hyperlinks,Disabling Hyperlinks,,,,,,
802,"['javascript', 'open-source', 'server-side', 'template-engine', 'plaintext']","{'account_id': 95976, 'reputation': 1399, 'user_id': 261114, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e96bef3acd2c32a183bb8d031f36ec96?s=256&d=identicon&r=PG', 'display_name': 'Quickredfox', 'link': 'https://stackoverflow.com/users/261114/quickredfox'}",True,188,4083471.0,1,0,1422959784,1288391996,4056416,,https://stackoverflow.com/questions/4056416/looking-for-dom-independent-javascript-templating-system-works-w-plain-text,Looking for DOM-independent JavaScript templating system works \w plain text,1422959784.0,,1423095578.0,Not suitable for this site,,
803,"['javascript', 'html', 'replace', 'textnode']","{'account_id': 663711, 'reputation': 121, 'user_id': 479846, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/ffb6ad00604b4dfa7d7572b0adbcafff?s=256&d=identicon&r=PG', 'display_name': 'thomas', 'link': 'https://stackoverflow.com/users/479846/thomas'}",True,6885,,1,12,1422808164,1287440478,3963872,CC BY-SA 3.0,https://stackoverflow.com/questions/3963872/javascript-add-elements-in-textnode,JavaScript: Add elements in textNode,1422808164.0,,,,,
804,"['javascript', 'html', 'internet-explorer']","{'account_id': 662627, 'reputation': 9, 'user_id': 477237, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/7f88503789a29a0dcb14ac6eec5b7e14?s=256&d=identicon&r=PG', 'display_name': 'Ricardo Flott', 'link': 'https://stackoverflow.com/users/477237/ricardo-flott'}",True,1159,,1,-1,1422808161,1287163782,3944586,CC BY-SA 3.0,https://stackoverflow.com/questions/3944586/i-cant-add-html-elements-dynamically-in-ie,I can&#39;t add html elements dynamically in IE,1422808161.0,,,,,
805,"['javascript', 'global']","{'account_id': 61644, 'reputation': 7135, 'user_id': 183624, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/vEQJR.jpg?s=256&g=1', 'display_name': 'Daniel Szabo', 'link': 'https://stackoverflow.com/users/183624/daniel-szabo'}",True,3078,4015755.0,2,8,1422637493,1288017819,4015674,CC BY-SA 3.0,https://stackoverflow.com/questions/4015674/where-should-i-store-settings-for-my-javascript-program,Where should I store settings for my javascript program?,1422637493.0,,,,,
806,"['javascript', 'onkeyup', 'keystrokes']","{'account_id': 649498, 'reputation': 625, 'user_id': 446729, 'user_type': 'unregistered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/c35b522cd039d178503af19b8d13fa22?s=256&d=identicon&r=PG', 'display_name': 'robert', 'link': 'https://stackoverflow.com/users/446729/robert'}",True,3388,3873638.0,3,3,1422454632,1286374254,3873371,CC BY-SA 2.5,https://stackoverflow.com/questions/3873371/javascript-capture-input-and-convert-characters,javascript - capture input and convert characters,1286375260.0,,,,,
807,"['javascript', 'html', 'vb.net', 'hta']","{'account_id': 206750, 'reputation': 163, 'user_id': 456227, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/poRky.jpg?s=256&g=1', 'display_name': 'devinpleuler', 'link': 'https://stackoverflow.com/users/456227/devinpleuler'}",True,20958,3983831.0,6,6,1422393795,1287587142,3979305,CC BY-SA 3.0,https://stackoverflow.com/questions/3979305/compiling-hta-file-to-exe,Compiling .hta file to .exe,1334439362.0,,,,,
808,"['javascript', 'jquery']","{'account_id': 218815, 'reputation': 427, 'user_id': 475335, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/5a3415a42ea1c8d2f51431494ff900d1?s=256&d=identicon&r=PG', 'display_name': 'Ver', 'link': 'https://stackoverflow.com/users/475335/ver'}",True,147367,,7,36,1422129785,1287032352,3930199,CC BY-SA 2.5,https://stackoverflow.com/questions/3930199/how-to-run-a-jquery-or-javascript-before-page-start-to-load,How to Run a jQuery or JavaScript Before Page Start to Load,1287478794.0,,,,,
809,"['javascript', 'bignum']","{'account_id': 15143, 'reputation': 469373, 'user_id': 31671, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/xEJu4.jpg?s=256&g=1', 'display_name': 'alex', 'link': 'https://stackoverflow.com/users/31671/alex'}",True,446,4053406.0,3,2,1421948960,1288365040,4053151,,https://stackoverflow.com/questions/4053151/is-there-any-javascript-interpretor-that-can-handle-very-large-numbers,is there any JavaScript interpretor that can handle very large numbers?,1495533487.0,,1288420620.0,exact duplicate,,
810,"['javascript', 'iphone', 'uiwebview', 'scroll', 'method-call']","{'account_id': 647354, 'reputation': 537, 'user_id': 439358, 'user_type': 'unregistered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/20bc48b6f84ab72bcf7ea835b93b7608?s=256&d=identicon&r=PG', 'display_name': 'Jerry', 'link': 'https://stackoverflow.com/users/439358/jerry'}",True,2515,4060249.0,4,2,1421746494,1288321475,4048677,CC BY-SA 2.5,https://stackoverflow.com/questions/4048677/calling-a-method-when-uiwebview-scrolls,Calling a method when UIWebView scrolls,,,,,,
811,"['javascript', 'css-selectors']","{'account_id': 50713, 'reputation': 71271, 'user_id': 151312, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/0a8b345ddcfc5401f578c850442f1e1b?s=256&d=identicon&r=PG', 'display_name': 'coolaj86', 'link': 'https://stackoverflow.com/users/151312/coolaj86'}",True,1643,4002454.0,2,0,1421697401,1287804022,4002305,,https://stackoverflow.com/questions/4002305/is-there-an-existing-css3-selector-parser-for-javascript,Is there an existing CSS3 selector parser for JavaScript?,1287928917.0,,1375736211.0,Not suitable for this site,,
812,"['javascript', 'jquery']","{'account_id': 10976, 'reputation': 6814, 'user_id': 20979, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/df287e1d330900f15e46338c34075ff1?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/20979/tom'}",True,103630,3978216.0,2,42,1421318104,1287580411,3978204,CC BY-SA 3.0,https://stackoverflow.com/questions/3978204/jquery-or-javascript-equivalent-of-php-strpos-function-to-find-string-on-a-page,jQuery or JavaScript equivalent of PHP strpos function to find string on a page,1316225195.0,,,,,
813,"['javascript', 'html', 'css', 'printing']","{'account_id': 104122, 'reputation': 4910, 'user_id': 278533, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/2acf84e176fc14b2ec80e83fd271f42b?s=256&d=identicon&r=PG', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/278533/thomas'}",True,11781,4049180.0,2,4,1420455729,1288326899,4048996,CC BY-SA 2.5,https://stackoverflow.com/questions/4048996/adding-a-text-footer-to-the-bottom-of-every-printed-page-when-a-web-page-is-prin,Adding a text footer to the bottom of every printed page when a web page is printed,1288330188.0,,,,,
814,"['javascript', 'jquery', 'jquery-ui']","{'account_id': 661, 'reputation': 5211, 'user_id': 869, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/450afb514d61f25a1095b17faadc7d1b?s=256&d=identicon&r=PG', 'display_name': 'Jason Gritman', 'link': 'https://stackoverflow.com/users/869/jason-gritman'}",True,1883,3884541.0,2,3,1420182713,1286474837,3884514,CC BY-SA 2.5,https://stackoverflow.com/questions/3884514/setting-defaults-for-jquery-ui-datepicker-on-whole-site,Setting defaults for JQuery UI datepicker on whole site,,,,,,
815,"['c#', 'javascript', '.net', 'regex']","{'account_id': 75, 'reputation': 174977, 'user_id': 91, 'user_type': 'moderator', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/411cf599ae9fe1ef80d40644c83c0f78?s=256&d=identicon&r=PG', 'display_name': 'Michael Stum', 'link': 'https://stackoverflow.com/users/91/michael-stum'}",True,16668,,2,26,1419339035,1287611163,3982608,,https://stackoverflow.com/questions/3982608/differences-between-c-and-javascript-regular-expressions,Differences between C# and JavaScript Regular Expressions?,1287644727.0,,1542331327.0,Needs more focus,,
816,"['javascript', 'html', 'syntax']","{'account_id': 662797, 'reputation': 541, 'user_id': 477945, 'user_type': 'unregistered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/7c52a3944cdd2eac9725e54fc548f368?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/477945/tom'}",True,50668,3992382.0,4,21,1419311344,1287698492,3992353,CC BY-SA 3.0,https://stackoverflow.com/questions/3992353/javascript-function-to-reload-a-page-every-x-seconds,Javascript function to reload a page every X seconds?,1336565534.0,,,,,
817,"['javascript', 'jquery', 'html-select']","{'account_id': 48936, 'reputation': 2156, 'user_id': 145534, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/5fba1440ea4196ebb17f9d1c937ee98d?s=256&d=identicon&r=PG', 'display_name': 'denormalizer', 'link': 'https://stackoverflow.com/users/145534/denormalizer'}",True,8109,3836898.0,2,0,1419116285,1285912965,3836883,CC BY-SA 3.0,https://stackoverflow.com/questions/3836883/how-to-set-a-size-of-a-select-drop-down-menu-in-jquery,How to set a size of a select drop down menu in jQuery,1419116285.0,,,,,
818,"['javascript', 'google-maps', 'google-maps-api-3']","{'account_id': 6643, 'reputation': 20514, 'user_id': 11252, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/535d6388fa5b748d9d69e3c00fefd7e6?s=256&d=identicon&r=PG', 'display_name': 'rg88', 'link': 'https://stackoverflow.com/users/11252/rg88'}",True,45703,4531557.0,3,21,1418950936,1285991671,3844314,CC BY-SA 2.5,https://stackoverflow.com/questions/3844314/controlling-the-width-of-a-google-maps-infowindow,Controlling the width of a Google Maps InfoWindow,,,,,,
819,"['javascript', 'html', 'function']","{'account_id': 181052, 'reputation': 3288, 'user_id': 414789, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/7171223146e6b4f903926bffa80ff5b2?s=256&d=identicon&r=PG', 'display_name': 'Anton Kandybo', 'link': 'https://stackoverflow.com/users/414789/anton-kandybo'}",True,2456,,4,0,1418894759,1287641861,3984778,CC BY-SA 3.0,https://stackoverflow.com/questions/3984778/how-to-pass-long-value-to-javascript-function,How to pass long value to javascript function,1418894759.0,,,,,
820,"['javascript', 'appcelerator']","{'account_id': 629889, 'reputation': 2913, 'user_id': 388538, 'user_type': 'unregistered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/becd8873a5ee7dda5ff15d12c13fd8b7?s=256&d=identicon&r=PG', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/388538/joe'}",True,4775,4017595.0,3,1,1418807564,1288030824,4017575,CC BY-SA 2.5,https://stackoverflow.com/questions/4017575/appcelerator-execute-function-in-the-background,appcelerator - execute function in the background?,,,,,,
