,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason,community_owned_date,locked_date
445,"['javascript', 'regex', 'validation']","{'account_id': 568376, 'reputation': 209, 'user_id': 200099, 'user_type': 'unregistered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/b30cc6b6c5cb487ceeae994f292217a6?s=256&d=identicon&r=PG', 'display_name': 'jamal', 'link': 'https://stackoverflow.com/users/200099/jamal'}",True,5310,,3,2,1445627073,1257298672,1257300130.0,1671233,CC BY-SA 2.5,https://stackoverflow.com/questions/1671233/javascript-regular-expression-not-working-in-firefox,Javascript regular expression not working in Firefox,,1671343.0,,,
446,"['javascript', 'iphone', 'web-applications', 'webkit']","{'account_id': 18845, 'reputation': 10476, 'user_id': 43615, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/2d95320d92a00edaf56df3ab7dcc1017?s=256&d=identicon&r=PG', 'display_name': 'Thomas Tempelmann', 'link': 'https://stackoverflow.com/users/43615/thomas-tempelmann'}",True,1078,,4,5,1445275702,1258637968,,1763365,CC BY-SA 2.5,https://stackoverflow.com/questions/1763365/iphone-safari-web-app-seeking-overview-of-iphone-specific-features,iPhone Safari Web App: Seeking overview of iPhone-specific features,,1766793.0,,,
447,"['javascript', 'jquery', 'button', 'radio-button', 'selected']","{'account_id': 572125, 'reputation': 81, 'user_id': 220326, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/1e3781b62801c14ec7527bd1166e3afc?s=256&d=identicon&r=PG', 'display_name': 'rshid', 'link': 'https://stackoverflow.com/users/220326/rshid'}",True,2686,,2,0,1445244743,1259378753,1445244743.0,1811437,CC BY-SA 3.0,https://stackoverflow.com/questions/1811437/extract-html-table-information-based-on-radio-button-checked,extract html table information based on radio button checked,,,,,
448,"['javascript', 'jquery']","{'account_id': 50668, 'reputation': 19882, 'user_id': 151200, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/gzru4.jpg?s=256&g=1', 'display_name': 'Andrey', 'link': 'https://stackoverflow.com/users/151200/andrey'}",True,54483,,9,64,1444058789,1257189568,1257192174.0,1663125,CC BY-SA 2.5,https://stackoverflow.com/questions/1663125/is-javascript-multithreaded,Is JavaScript multithreaded?,,1663144.0,,,
449,"['javascript', 'cookies', 'google-analytics', 'tracking']","{'account_id': 62726, 'reputation': 6743, 'user_id': 186116, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/ee43d32553fbd87c64648f7f9b158ab8?s=256&d=identicon&r=PG', 'display_name': 'Shawn Steward', 'link': 'https://stackoverflow.com/users/186116/shawn-steward'}",True,14167,,4,14,1444033239,1257524521,1444033239.0,1688657,CC BY-SA 3.0,https://stackoverflow.com/questions/1688657/how-do-i-extract-google-analytics-campaign-data-from-their-cookie-with-javascrip,How do I extract Google Analytics campaign data from their cookie with Javascript?,,1689194.0,,,
450,"['c#', 'asp.net', 'javascript', 'regex']","{'account_id': 54786, 'reputation': 29053, 'user_id': 164002, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f1fa76e9b0c0b4740c27b64ac56813cd?s=256&d=identicon&r=PG', 'display_name': 'Surya sasidhar', 'link': 'https://stackoverflow.com/users/164002/surya-sasidhar'}",True,660,,6,-3,1443869339,1257750046,1443869339.0,1699490,CC BY-SA 3.0,https://stackoverflow.com/questions/1699490/regular-expression-in-javascript,Regular expression in javascript?,,1699533.0,,,
451,"['javascript', 'web-crawler']","{'account_id': 72328, 'reputation': 6107, 'user_id': 208890, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/349049eabb58b8a26443b3775b5dae52?s=256&d=identicon&r=PG', 'display_name': 'Shailesh Kumar', 'link': 'https://stackoverflow.com/users/208890/shailesh-kumar'}",True,10578,,6,22,1442241022,1259001304,,1785083,CC BY-SA 2.5,https://stackoverflow.com/questions/1785083/how-do-web-crawlers-handle-javascript,how do web crawlers handle javascript,,1785101.0,,,
452,"['asp.net', 'javascript', 'jquery', 'internet-explorer-7']","{'account_id': 5433, 'reputation': 47876, 'user_id': 8741, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/feef9dda8bbe41e9def78c274a37f60c?s=256&d=identicon&r=PG', 'display_name': 'ProfK', 'link': 'https://stackoverflow.com/users/8741/profk'}",True,165,,2,0,1442173670,1259061607,1442173670.0,1789436,CC BY-SA 3.0,https://stackoverflow.com/questions/1789436/web-application-with-jquery-deployed-to-ws-2003-and-ie-not-working,"Web Application with jQuery, deployed to WS 2003 and IE not working",,1789457.0,,,
453,"['javascript', 'css']","{'account_id': 52351, 'reputation': 4485, 'user_id': 156446, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/a4b43b096964cce5e7e753ec422006d0?s=256&d=identicon&r=PG', 'display_name': 'Lee Englestone', 'link': 'https://stackoverflow.com/users/156446/lee-englestone'}",True,119459,,6,32,1441650240,1258450550,1258452893.0,1747637,CC BY-SA 2.5,https://stackoverflow.com/questions/1747637/how-to-darken-an-image-on-mouseover,How to darken an image on mouseover?,,1747655.0,,,
454,"['javascript', 'html', 'css']","{'account_id': 66183, 'reputation': 13460, 'user_id': 194328, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/pARzA.jpg?s=256&g=1', 'display_name': 'RKh', 'link': 'https://stackoverflow.com/users/194328/rkh'}",True,3120,,3,4,1441621117,1257618402,1257619151.0,1693957,CC BY-SA 2.5,https://stackoverflow.com/questions/1693957/html-css-javascript-training-videos,HTML/CSS/JavaScript training videos,,1693967.0,,,
455,['javascript'],"{'account_id': 59933, 'reputation': 5948, 'user_id': 179189, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7e77b395da1c15af286f029dc8455566?s=256&d=identicon&r=PG', 'display_name': 'Murali VP', 'link': 'https://stackoverflow.com/users/179189/murali-vp'}",True,442,,5,1,1441350757,1258155555,,1732576,CC BY-SA 2.5,https://stackoverflow.com/questions/1732576/is-there-is-reliable-way-to-find-out-which-revision-of-ecma-262-my-browser-suppo,Is there is reliable way to find out which revision of ECMA-262 my browser supports?,,1732695.0,,,
456,"['javascript', 'sharepoint-2007', 'sharepoint-designer']","{'account_id': 879833, 'reputation': 13, 'user_id': 209928, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5195e61c1096f35e5f43fd3f0a1ffda0?s=256&d=identicon&r=PG', 'display_name': 'Alarius', 'link': 'https://stackoverflow.com/users/209928/alarius'}",True,4452,,2,1,1440020334,1258058587,,1725241,CC BY-SA 2.5,https://stackoverflow.com/questions/1725241/sharepoint-submit-form-data-from-edit-form-and-then-redirect-to-display-form,Sharepoint: Submit form data from Edit form and then redirect to display form,,1726907.0,,,
457,"['javascript', 'regex', 'exception', 'ckeditor', 'source-code-protection']","{'account_id': 22243, 'reputation': 262038, 'user_id': 54680, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/TnaEx.jpg?s=256&g=1', 'display_name': 'Sampson', 'link': 'https://stackoverflow.com/users/54680/sampson'}",True,28824,,3,12,1439977559,1258333343,1436757164.0,1739552,CC BY-SA 3.0,https://stackoverflow.com/questions/1739552/preserving-script-tags-and-more-in-ckeditor,Preserving SCRIPT tags (and more) in CKEditor,,1774223.0,,,
458,"['javascript', 'jquery', 'html', 'forms']","{'account_id': 36103, 'reputation': 4155, 'user_id': 102793, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3ed6d4eaa233b23d2e18b86f570660ee?s=256&d=identicon&r=PG', 'display_name': 'Alastair Stuart', 'link': 'https://stackoverflow.com/users/102793/alastair-stuart'}",True,12267,,7,29,1439460246,1258559263,,1756926,CC BY-SA 2.5,https://stackoverflow.com/questions/1756926/focus-input-field-with-jquery-without-selecting-current-value-text,Focus input field with JQuery without selecting current value text,,1756999.0,,,
459,['javascript'],"{'account_id': 66051, 'reputation': 60139, 'user_id': 194000, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/03e72a161e69eaafe1213344c8568a28?s=256&d=identicon&r=PG', 'display_name': 'Richard', 'link': 'https://stackoverflow.com/users/194000/richard'}",True,34910,,4,21,1438611635,1257584886,,1692500,CC BY-SA 2.5,https://stackoverflow.com/questions/1692500/get-height-width-of-image-in-javascript-ideally-without-loading-the-image-at-al,Get height/width of image in Javascript (ideally without loading the image at all),,1692507.0,,,
460,"['javascript', 'xml', 'ajax', 'fusioncharts']","{'account_id': 66828, 'reputation': 2780, 'user_id': 195866, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/4435f5d540841535da2de85581a0a50b?s=256&d=identicon&r=PG', 'display_name': 'Mick', 'link': 'https://stackoverflow.com/users/195866/mick'}",True,2931,,4,1,1437080120,1258287285,1437080120.0,1737396,CC BY-SA 3.0,https://stackoverflow.com/questions/1737396/populate-fusioncharts-with-xml-data-ajax,Populate FusionCharts with XML data AJAX,,,,,
461,"['javascript', 'frameworks']","{'account_id': 570761, 'reputation': 175, 'user_id': 216753, 'user_type': 'unregistered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/c634722f63ba064484df336edbbaa271?s=256&d=identicon&r=PG', 'display_name': 'David Gore', 'link': 'https://stackoverflow.com/users/216753/david-gore'}",True,1332,,13,9,1436938301,1259286317,1259304599.0,1806437,CC BY-SA 2.5,https://stackoverflow.com/questions/1806437/does-using-a-framework-prevent-me-from-mastering-javascript,Does using a framework prevent me from mastering JavaScript?,,,,,
462,"['javascript', 'oop', 'class-design']","{'account_id': 20213, 'reputation': 186708, 'user_id': 48082, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/18bff049e78e8d77a620f8ac4f15b2a0?s=256&d=identicon&r=PG', 'display_name': 'Cheeso', 'link': 'https://stackoverflow.com/users/48082/cheeso'}",True,1771,,4,4,1436534698,1259354241,1495542586.0,1810556,CC BY-SA 3.0,https://stackoverflow.com/questions/1810556/oo-javascript-good-way-to-combine-prototypal-inheritance-with-private-vars,OO Javascript: good way to combine prototypal inheritance with private vars?,,1810674.0,,,
463,"['javascript', 'jqplot']","{'account_id': 567577, 'reputation': 41, 'user_id': 205111, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/363ed8caa06119874b7e90573794d26a?s=256&d=identicon&r=PG', 'display_name': 'teddyboy', 'link': 'https://stackoverflow.com/users/205111/teddyboy'}",True,2894,,3,4,1436189189,1257531862,1289006369.0,1689398,CC BY-SA 2.5,https://stackoverflow.com/questions/1689398/jqplot-graph-in-accordion,jqPlot graph in accordion,,,,,
464,"['javascript', 'redirect', 'seo', 'search-engine']","{'account_id': 12662, 'reputation': 82889, 'user_id': 25068, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/152c39ec9f2570aef287d40f9824c5f2?s=256&d=identicon&r=PG', 'display_name': 'Tom Lehman', 'link': 'https://stackoverflow.com/users/25068/tom-lehman'}",True,896,,8,6,1434849964,1259291825,1592644375.0,1806586,CC BY-SA 4.0,https://stackoverflow.com/questions/1806586/how-to-get-google-to-understand-links-that-trigger-javascript,How to get Google to understand links that trigger Javascript?,,1853110.0,,,
465,"['javascript', 'html', 'css', 'frame', 'image']","{'account_id': 64391, 'reputation': 2467, 'user_id': 190127, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/86118a45cd4f0d9faeb9d1ed4d3c0b3f?s=256&d=identicon&r=PG', 'display_name': 'Oduvan', 'link': 'https://stackoverflow.com/users/190127/oduvan'}",True,6075,,5,1,1434849356,1258300080,1434848990.0,1737891,CC BY-SA 3.0,https://stackoverflow.com/questions/1737891/generate-frame-for-picture,Generate frame for picture,,,,,
466,"['javascript', 'json', 'utc']","{'account_id': 881116, 'reputation': 41, 'user_id': 214269, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa0943463250b6937fd5d22a70c22127?s=256&d=identicon&r=PG', 'display_name': 'Sakthi', 'link': 'https://stackoverflow.com/users/214269/sakthi'}",True,9440,,2,2,1433281316,1258599633,,1760608,CC BY-SA 2.5,https://stackoverflow.com/questions/1760608/how-to-get-current-utc-time-in-json-format-using-javascript,How to get current UTC time in JSON format using Javascript?,,,,,
467,"['javascript', 'scope']","{'account_id': 61471, 'reputation': 31121, 'user_id': 183200, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/ARQ8X.jpg?s=256&g=1', 'display_name': 'Praveen Prasad', 'link': 'https://stackoverflow.com/users/183200/praveen-prasad'}",True,2289,,6,3,1433197280,1259172613,1433197280.0,1798881,CC BY-SA 3.0,https://stackoverflow.com/questions/1798881/javascript-context,JavaScript context,,1799126.0,,,
468,"['asp.net', 'javascript', 'gridview']","{'account_id': 70371, 'reputation': 146, 'user_id': 204140, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ce793f0644fc5d2ead50b4e42ae91d65?s=256&d=identicon&r=PG', 'display_name': 'tivo', 'link': 'https://stackoverflow.com/users/204140/tivo'}",True,28359,,1,4,1432970110,1258640681,,1763641,CC BY-SA 2.5,https://stackoverflow.com/questions/1763641/asp-net-gridview-row-count-using-javascript,ASP.NET GridView row count using Javascript,,1763657.0,,,
469,"['asp.net', 'javascript', 'jquery', 'charts']","{'account_id': 49877, 'reputation': 7996, 'user_id': 148657, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/bb5612cf13e4d987bb3f2a3fc4e9604b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raghav', 'link': 'https://stackoverflow.com/users/148657/raghav'}",True,6556,,2,0,1432638153,1258377240,1258501128.0,1742125,,https://stackoverflow.com/questions/1742125/jquery-chart-controls-for-asp-net,jQuery chart controls for ASP.NET,1429489307.0,1742153.0,Not suitable for this site,,
470,"['javascript', 'jquery', 'fancybox']","{'account_id': 52351, 'reputation': 4485, 'user_id': 156446, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/a4b43b096964cce5e7e753ec422006d0?s=256&d=identicon&r=PG', 'display_name': 'Lee Englestone', 'link': 'https://stackoverflow.com/users/156446/lee-englestone'}",True,24513,,3,4,1431929782,1257953773,1257955641.0,1715986,CC BY-SA 2.5,https://stackoverflow.com/questions/1715986/how-do-i-open-one-fancybox-after-another-closes,How do I open one Fancybox after another closes?,,1719018.0,,,
471,"['javascript', 'html', 'scrollto']","{'account_id': 57705, 'reputation': 65168, 'user_id': 172861, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/7b64b4df7e1c9ca6fd953fd8a9a5c82b?s=256&d=identicon&r=PG', 'display_name': 'Ian Vink', 'link': 'https://stackoverflow.com/users/172861/ian-vink'}",True,1036,,2,1,1431552020,1259250811,1431552020.0,1804474,CC BY-SA 3.0,https://stackoverflow.com/questions/1804474/div-scroll-to-in-javascript,div scroll to in javascript,,1804505.0,,,
472,"['javascript', 'jquery']","{'account_id': 106222, 'reputation': 95803, 'user_id': 283055, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b974640a01aa5cbed74cbd0700de5852?s=256&d=identicon&r=PG', 'display_name': 'Tower', 'link': 'https://stackoverflow.com/users/283055/tower'}",True,688,,3,0,1431116874,1258465760,1431116874.0,1749008,CC BY-SA 3.0,https://stackoverflow.com/questions/1749008/how-do-i-return-an-elements-innerchild-using-javascript,How do I return an elements innerchild using JavaScript?,,1749033.0,,,
473,"['javascript', 'jquery']","{'account_id': 52295, 'reputation': 301, 'user_id': 156222, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/c20255571022ffddcba5eaf32df8178b?s=256&d=identicon&r=PG', 'display_name': 'Joel M.', 'link': 'https://stackoverflow.com/users/156222/joel-m'}",True,3041,,3,1,1430488970,1257791548,,1702864,CC BY-SA 2.5,https://stackoverflow.com/questions/1702864/getting-the-urls-of-all-open-tabs-with-jquery-javascript,Getting the url&#39;s of all open tabs with jQuery/Javascript?,,,,,
474,"['javascript', 'parsing', 'phpdoc']","{'account_id': 75449, 'reputation': 833, 'user_id': 216427, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/a55b17bf3e4efa453f8cfbdaf19545c3?s=256&d=identicon&r=PG', 'display_name': 'ncatnow', 'link': 'https://stackoverflow.com/users/216427/ncatnow'}",True,5442,,3,4,1430473728,1258886382,,1778387,CC BY-SA 2.5,https://stackoverflow.com/questions/1778387/parsing-javascript-files-with-phpdocumentor,Parsing Javascript files with phpDocumentor,,1778685.0,,,
