,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,locked_date
436,"['javascript', 'php', 'html']","{'account_id': 26684460, 'reputation': 21, 'user_id': 20293980, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0ZpRltGP-5gHKw98__CZ1oHcZ1B7x9yARuXbbs=k-s256', 'display_name': 'Antoniazi', 'link': 'https://stackoverflow.com/users/20293980/antoniazi'}",True,39,1,-1,1667311860,1666285837,74143787,CC BY-SA 4.0,https://stackoverflow.com/questions/74143787/different-action-for-each-selected-option,Different action for each selected option,,,,,,,
437,"['javascript', 'google-chrome-extension']","{'account_id': 22818418, 'reputation': 52, 'user_id': 16968665, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/e4wII.jpg?s=256&g=1', 'display_name': 'Splat&#196;nti', 'link': 'https://stackoverflow.com/users/16968665/splat%c3%84nti'}",True,86,2,0,1667311699,1666726220,74199264,CC BY-SA 4.0,https://stackoverflow.com/questions/74199264/how-can-i-replace-an-image-on-a-website-with-a-local-image-in-my-chrome-extensio,How can I replace an image on a website with a local image in my chrome extension?,,74200138.0,,,,,
438,"['javascript', 'node.js', 'async-await', 'node-modules', 'child-process']","{'account_id': 20827115, 'reputation': 56, 'user_id': 15297333, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4QG8o.jpg?s=256&g=1', 'display_name': 'yunes_khosravi', 'link': 'https://stackoverflow.com/users/15297333/yunes-khosravi'}",False,25,0,0,1667311556,1666944692,74232377,,https://stackoverflow.com/questions/74232377/how-to-stop-for-child-process-result-in-node-js,how to stop for child process result in node js,,,1667315217.0,Duplicate,,,
439,"['javascript', 'php', 'laravel', 'laravel-blade']","{'account_id': 18279983, 'reputation': 11, 'user_id': 13308961, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37593b8d5cc8a38211d5f8d600504295?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rasula Makbul', 'link': 'https://stackoverflow.com/users/13308961/rasula-makbul'}",False,52,1,1,1667308761,1666615896,74181352,CC BY-SA 4.0,https://stackoverflow.com/questions/74181352/how-do-i-dynamically-call-a-component-multiple-times-using-javascript-in-laravel,How do I dynamically call a component multiple times using Javascript in Laravel 9?,1666616906.0,,,,,,
440,"['javascript', 'typescript', 'nestjs', 'prisma', 'prisma2']","{'account_id': 9012330, 'reputation': 726, 'user_id': 6716421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/83fcd469788e9f74f07c12af2ee78c6c?s=256&d=identicon&r=PG&f=1', 'display_name': 'rymanso', 'link': 'https://stackoverflow.com/users/6716421/rymanso'}",True,91,1,0,1667308616,1666891378,74225967,CC BY-SA 4.0,https://stackoverflow.com/questions/74225967/nestjs-prisma-start-application-even-if-prisma-cant-connect-to-database,NestJS Prisma: start application even if prisma can&#39;t connect to database,1666892266.0,74276566.0,,,,,
441,"['javascript', 'onclick']","{'account_id': 26783727, 'reputation': 11, 'user_id': 20378216, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0Fd4p1IPj22R5x7M1GaMX6uErSoANcyNyhfvRG=k-s256', 'display_name': 'Busy One', 'link': 'https://stackoverflow.com/users/20378216/busy-one'}",False,26,1,0,1667308367,1667212347,74261955,CC BY-SA 4.0,https://stackoverflow.com/questions/74261955/body-onclick-consecutive-links,Body onclick consecutive links,,,,,,,
442,"['javascript', 'reactjs', 'react-query']","{'account_id': 11845020, 'reputation': 2370, 'user_id': 8667766, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8JrsR.jpg?s=256&g=1', 'display_name': 'Louay Al-osh', 'link': 'https://stackoverflow.com/users/8667766/louay-al-osh'}",False,48,0,1,1667307506,1666679862,74189952,CC BY-SA 4.0,https://stackoverflow.com/questions/74189952/react-query-within-a-class-component-where-we-have-send-receive-functions,react-query within a class component where we have send/receive functions,1667307506.0,,,,,,
443,"['javascript', 'css', 'css-animations', 'css-transitions']","{'account_id': 16604170, 'reputation': 15, 'user_id': 11999089, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-BusPX9ZT65g/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re9_yDR7WIPaD-ufmvaguGyQuzl2A/photo.jpg?sz=256', 'display_name': 'Samiran Konwar', 'link': 'https://stackoverflow.com/users/11999089/samiran-konwar'}",True,29,2,0,1667303215,1666958532,74235120,CC BY-SA 4.0,https://stackoverflow.com/questions/74235120/how-to-add-transition-effect-to-a-flex-item-that-has-max-width-set-and-width-ch,"How to add transition effect to a flex item that has max-width set, and width changes is controlled by a child div?",,74235455.0,,,,,
444,"['javascript', 'r', 'shiny']","{'account_id': 26725508, 'reputation': 23, 'user_id': 20328685, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1-yty505mp3ja1PN8NWI2bzu-JNMzlBYlx2oPx=k-s256', 'display_name': 'Rasmus', 'link': 'https://stackoverflow.com/users/20328685/rasmus'}",True,38,1,2,1667302639,1666688830,74191624,CC BY-SA 4.0,https://stackoverflow.com/questions/74191624/zoom-pan-with-adaptive-resolution-in-shiny,Zoom/pan with adaptive resolution in Shiny,1666777230.0,74205583.0,,,,,
445,"['javascript', 'validation', 'event-handling', 'arabic', 'keyevent']","{'account_id': 21056049, 'reputation': 7, 'user_id': 15475301, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhML1DFk-XGHuHj1FlsweI1UP00N5UGkCcdsxBVzw=k-s256', 'display_name': 'Mohamed Rifaath', 'link': 'https://stackoverflow.com/users/15475301/mohamed-rifaath'}",False,106,2,-1,1667301824,1666780864,74206429,CC BY-SA 4.0,https://stackoverflow.com/questions/74206429/how-to-validate-or-sanitize-arabic-number-input-data,How to validate or sanitize arabic number input-data?,1666794957.0,,,,,,
446,"['javascript', 'vue.js', 'vuejs3', 'onload']","{'account_id': 19569689, 'reputation': 29, 'user_id': 14321114, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi6Z_Em_mLrWyHIbjRv_HKdZnKR42--nikeQvPe=k-s256', 'display_name': 'hossein samani', 'link': 'https://stackoverflow.com/users/14321114/hossein-samani'}",False,41,2,0,1667301547,1666627305,74183830,CC BY-SA 4.0,https://stackoverflow.com/questions/74183830/onload-function-not-working-in-onmounted-vue3,onload function not working in onMounted vue3,,,,,,,
447,"['javascript', 'reactjs', 'json', 'axios', 'jsx']","{'account_id': 26715884, 'reputation': 1, 'user_id': 20320496, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2wllkqw0MA_8V7VbKlXspuM6ofqiq3r7fYohOMxg=k-s256', 'display_name': 'Mondher HADDAD', 'link': 'https://stackoverflow.com/users/20320496/mondher-haddad'}",False,64,0,0,1667300592,1667214270,74262312,CC BY-SA 4.0,https://stackoverflow.com/questions/74262312/modal-shows-up-with-an-empty-array,Modal shows up with an empty array,1667300592.0,,,,,,
448,"['javascript', 'algorithm', 'sorting']","{'account_id': 24269297, 'reputation': 1, 'user_id': 18270951, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwcF35bQiX7rdeGp-lOTKzE8CIIPgXiJmocSGO1lw=k-s256', 'display_name': 'Andrew Rusanov', 'link': 'https://stackoverflow.com/users/18270951/andrew-rusanov'}",True,45,2,0,1667299868,1665689512,74060901,CC BY-SA 4.0,https://stackoverflow.com/questions/74060901/mistake-in-a-selection-sort-algorithm,Mistake in a &quot;selection sort&quot; algorithm,,,,,,,
449,"['javascript', 'php', 'jquery', 'mysql']","{'account_id': 21432121, 'reputation': 33, 'user_id': 16722286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81e5749da83a7aaf6d6c3b95c395b59b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Danny', 'link': 'https://stackoverflow.com/users/16722286/danny'}",True,75,4,1,1667299054,1666986008,74240167,CC BY-SA 4.0,https://stackoverflow.com/questions/74240167/split-a-comma-delimited-string-into-an-array-and-display-on-html-page,Split a comma delimited string into an array and display on html page,1666988124.0,74240232.0,,,,,
450,"['javascript', 'typescript', 'amazon-web-services', 'aws-cdk']","{'account_id': 26736188, 'reputation': 3, 'user_id': 20337732, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fjAcs.jpg?s=256&g=1', 'display_name': 'joey visbeen', 'link': 'https://stackoverflow.com/users/20337732/joey-visbeen'}",True,27,1,0,1667296420,1666965275,74236421,CC BY-SA 4.0,https://stackoverflow.com/questions/74236421/runtime-malformedhandlername-badhandler-error-aws-cdk,Runtime.MalformedHandlerName &amp; BadHandler error AWS CDK,1667296420.0,74237865.0,,,,,
451,"['javascript', 'json', 'scope', 'ip', 'global-variables']","{'account_id': 26774450, 'reputation': 1, 'user_id': 20370313, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08efdfd668fa13e61c33fefff2f47894?s=256&d=identicon&r=PG', 'display_name': 'viliam', 'link': 'https://stackoverflow.com/users/20370313/viliam'}",False,27,1,0,1667295282,1667119987,74251668,,https://stackoverflow.com/questions/74251668/using-a-json-value-as-a-global-variable-in-a-script-outside-of-a-function,Using a json value as a global variable in a script outside of a function,1667292308.0,,1667295324.0,Duplicate,,,
452,"['javascript', 'node.js', 'npm', 'es6-modules']","{'account_id': 16719658, 'reputation': 108, 'user_id': 12084912, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iStN5.png?s=256&g=1', 'display_name': 'Sven I.', 'link': 'https://stackoverflow.com/users/12084912/sven-i'}",False,54,0,-1,1667294538,1667205686,74260688,CC BY-SA 4.0,https://stackoverflow.com/questions/74260688/nodejs-cannot-find-package-xlsx-imported,NodeJS: Cannot find package &#39;xlsx&#39; imported,,,,,,,
453,"['javascript', 'laravel', 'slider', 'carousel', 'flickity']","{'account_id': 16824851, 'reputation': 31, 'user_id': 12164388, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBx4xi01i9HgNgYg0UoyyNBR_J20zr1egQ3ClFGWQ=k-s256', 'display_name': 'billy ponto', 'link': 'https://stackoverflow.com/users/12164388/billy-ponto'}",False,33,1,0,1667291477,1666924412,74230066,CC BY-SA 4.0,https://stackoverflow.com/questions/74230066/flickity-asnavfor-producing-error-in-the-console-uncaught-typeerror-cannot-re,Flickity AsNavFor producing error in the console: &quot;Uncaught TypeError: Cannot read properties of undefined (reading &#39;create&#39;)&quot;,1667291477.0,,,,,,
454,"['javascript', 'std', 'webassembly', 'emscripten']","{'account_id': 21177744, 'reputation': 51, 'user_id': 15572731, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec73c07671a898f8000e36db60fc7c13?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raym', 'link': 'https://stackoverflow.com/users/15572731/raym'}",True,36,1,0,1667291418,1667123184,74251995,CC BY-SA 4.0,https://stackoverflow.com/questions/74251995/emscripten-wasm-random-values-on-the-24-first-bytes-of-some-vectors,"emscripten wasm, random values on the 24 first bytes of some vectors",,74263243.0,,,,,
455,"['javascript', 'html', 'css']","{'account_id': 12919087, 'reputation': 1, 'user_id': 9342211, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-VVeoUV68KRg/AAAAAAAAAAI/AAAAAAAAABc/baPSwB3hGpM/photo.jpg?sz=256', 'display_name': 'sghaier saif eddine', 'link': 'https://stackoverflow.com/users/9342211/sghaier-saif-eddine'}",False,37,1,-1,1667291369,1666692033,74192281,CC BY-SA 4.0,https://stackoverflow.com/questions/74192281/element-to-stick-to-bottom-of-other-element,Element to stick to bottom of other element,1667291369.0,,,,,,
456,"['javascript', 'css', 'mobile-safari']","{'account_id': 1478369, 'reputation': 4658, 'user_id': 1388233, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/Ybszb.jpg?s=256&g=1', 'display_name': 'Guilherme Lopes', 'link': 'https://stackoverflow.com/users/1388233/guilherme-lopes'}",True,104,2,1,1667290801,1664803245,73936083,CC BY-SA 4.0,https://stackoverflow.com/questions/73936083/show-scrollbars-on-ios-when-scrolling-via-javascript,Show scrollbars on iOS when scrolling via Javascript,,,,,,,
457,"['javascript', 'arrays', 'angularjs']","{'account_id': 26640856, 'reputation': 27, 'user_id': 20256558, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3d484bb4b548abb915d5e2690570f2d?s=256&d=identicon&r=PG', 'display_name': 'user20256558', 'link': 'https://stackoverflow.com/users/20256558/user20256558'}",False,51,1,1,1667290731,1666957828,74234983,CC BY-SA 4.0,https://stackoverflow.com/questions/74234983/angular-js-filter-an-array-of-objects-based-on-values-in-another-array-of-object,Angular js filter an array of objects based on values in another array of objects,1667278998.0,,,,,,
458,"['javascript', 'node.js', 'three.js', 'vite']","{'account_id': 26779631, 'reputation': 1, 'user_id': 20374691, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MCmz0.jpg?s=256&g=1', 'display_name': 'JPM', 'link': 'https://stackoverflow.com/users/20374691/jpm'}",False,32,0,0,1667288535,1667167983,74257128,CC BY-SA 4.0,https://stackoverflow.com/questions/74257128/unable-to-run-npm-run-dev-after-updating-node-js-via-winget,Unable to run npm run dev after updating node.js via winget,1667288535.0,,,,,,
459,"['javascript', 'html', 'css']","{'account_id': 16252801, 'reputation': 7, 'user_id': 11736274, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad3163cd022ec33f9688cf4b195bd998?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harish Kumar', 'link': 'https://stackoverflow.com/users/11736274/harish-kumar'}",True,60,4,0,1667288310,1667205459,74260649,CC BY-SA 4.0,https://stackoverflow.com/questions/74260649/get-element-by-id-through-variable,Get element by id through Variable?,1667230503.0,74260992.0,,,,,
460,"['javascript', 'node.js', 'webpack', 'next.js', 'webpack-config']","{'account_id': 8156052, 'reputation': 6446, 'user_id': 6141587, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/GAMZ3.jpg?s=256&g=1', 'display_name': 'deadcoder0904', 'link': 'https://stackoverflow.com/users/6141587/deadcoder0904'}",True,25,1,0,1667287646,1667043729,74244940,CC BY-SA 4.0,https://stackoverflow.com/questions/74244940/convert-webpack-config-to-next-config,convert webpack config to next config?,1667050147.0,74272725.0,,,,,
461,"['javascript', 'jquery', 'swiper.js']","{'account_id': 19563696, 'reputation': 25, 'user_id': 14316383, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiW_ff_PAo-1xu7t2-4Wk1e4Zd-LJw1lsjHonnm=k-s256', 'display_name': 'Артём Столяр', 'link': 'https://stackoverflow.com/users/14316383/%d0%90%d1%80%d1%82%d1%91%d0%bc-%d0%a1%d1%82%d0%be%d0%bb%d1%8f%d1%80'}",False,194,1,0,1667286603,1667208433,74261179,CC BY-SA 4.0,https://stackoverflow.com/questions/74261179/how-to-create-swiper-slider-with-progress-bar,How to create swiper slider with progress bar,,,,,,,
462,"['javascript', 'ruby-on-rails', 'ruby']","{'account_id': 8845497, 'reputation': 15, 'user_id': 6606382, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ywTyh.jpg?s=256&g=1', 'display_name': 'naman verma', 'link': 'https://stackoverflow.com/users/6606382/naman-verma'}",True,57,1,0,1667286033,1667192813,74258951,CC BY-SA 4.0,https://stackoverflow.com/questions/74258951/navigator-share-not-working-in-chrome-desktop-in-mac-os-any-alternative,Navigator share not working in chrome desktop in mac os any alternative?,1667285853.0,74272516.0,,,,,
463,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 26774356, 'reputation': 1, 'user_id': 20370229, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu10QlS7IufazSiZ_rq_h0AoO_Y77-u0W3h0Ley3=k-s256', 'display_name': 'Ajay Kumar', 'link': 'https://stackoverflow.com/users/20370229/ajay-kumar'}",False,21,1,0,1667283340,1667116471,74251369,CC BY-SA 4.0,https://stackoverflow.com/questions/74251369/i-am-getting-a-link-of-an-image-from-backend-and-i-have-to-set-value-in-a-file-t,I am getting a link of an Image from backend and I have to set value in a file type input. and also have to post as a image on API in React JS,1667128232.0,,,,,,
464,"['javascript', 'reactjs', 'next.js', 'sanity']","{'account_id': 14332192, 'reputation': 69, 'user_id': 10352673, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1abe839c913f85126b9cbbbb152ba6f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cem', 'link': 'https://stackoverflow.com/users/10352673/cem'}",False,53,0,0,1667282594,1667173618,74257534,CC BY-SA 4.0,https://stackoverflow.com/questions/74257534/react-sanity-blog-external-link-not-opening-in-new-tab,React Sanity Blog External Link Not Opening in New Tab,1667282594.0,,,,,,
465,['javascript'],"{'account_id': 7387773, 'reputation': 39, 'user_id': 5622259, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DW3ip.jpg?s=256&g=1', 'display_name': 'Halil Nevzat Demirel', 'link': 'https://stackoverflow.com/users/5622259/halil-nevzat-demirel'}",True,37,3,0,1667282235,1666369912,74156649,CC BY-SA 4.0,https://stackoverflow.com/questions/74156649/using-multiple-splice-insert-with-javascript,Using Multiple Splice insert with javascript,1666372529.0,,,,,,
