,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
817,['javascript'],"{'account_id': 2106773, 'reputation': 303, 'user_id': 1872943, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://www.gravatar.com/avatar/88df4783c65d8357f900544cd2fa7a7d?s=256&d=identicon&r=PG', 'display_name': 'Dominik H', 'link': 'https://stackoverflow.com/users/1872943/dominik-h'}",True,10155,2,12,1544692586,1354547845,13686161,CC BY-SA 4.0,https://stackoverflow.com/questions/13686161/object-internal-reference-declarations,Object internal reference declarations,1544692586.0,,,,,,
818,['javascript'],"{'account_id': 1625887, 'reputation': 7704, 'user_id': 1501457, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/88f3de0caf5faaeb4e6e04818065976b?s=256&d=identicon&r=PG', 'display_name': 'Java Questions', 'link': 'https://stackoverflow.com/users/1501457/java-questions'}",True,27586,5,5,1544673300,1356603621,14053028,CC BY-SA 3.0,https://stackoverflow.com/questions/14053028/positioning-the-prompt-popup-in-javascript,positioning the prompt popup in javascript,1356603906.0,14053322.0,,,,,
819,"['javascript', 'jquery', 'scroll']","{'account_id': 481379, 'reputation': 48044, 'user_id': 895174, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/78e344ec038d09a26a4380d8f23de6ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'itsme', 'link': 'https://stackoverflow.com/users/895174/itsme'}",True,37472,4,19,1544287087,1356483956,14035083,CC BY-SA 3.0,https://stackoverflow.com/questions/14035083/jquery-bind-event-on-scroll-stop,jQuery - bind event on Scroll Stop,1401090709.0,14035162.0,,,,,
820,"['javascript', 'jquery', 'html', 'google-maps', 'coordinates']","{'account_id': 1333435, 'reputation': 4319, 'user_id': 1276757, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0f84d78be97a9d1519eda4f6f2c89c0f?s=256&d=identicon&r=PG', 'display_name': 'Miura-shi', 'link': 'https://stackoverflow.com/users/1276757/miura-shi'}",True,2311,1,1,1543892840,1355236980,13822090,CC BY-SA 4.0,https://stackoverflow.com/questions/13822090/displaying-google-map-based-on-longitude-and-latitude,Displaying Google Map based on Longitude and Latitude,1543892840.0,,,,,,
821,"['javascript', 'html', 'sorting', 'sorttable.js']","{'account_id': 314060, 'reputation': 659, 'user_id': 629034, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/7b4fbd1fa222f1c9dfbf05ae28a02315?s=256&d=identicon&r=PG', 'display_name': 'user629034', 'link': 'https://stackoverflow.com/users/629034/user629034'}",True,11751,3,5,1543795838,1355520530,13886497,CC BY-SA 3.0,https://stackoverflow.com/questions/13886497/auto-sort-the-table-using-sorttable-js,Auto sort the table using sorttable.js,1467542424.0,13887734.0,,,,,
822,"['php', 'javascript', 'regex']","{'account_id': 2027533, 'reputation': 11, 'user_id': 1812138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9091944b2cb8ab3391d91c2cc469a058?s=256&d=identicon&r=PG', 'display_name': 'user1812138', 'link': 'https://stackoverflow.com/users/1812138/user1812138'}",True,106,4,1,1543719141,1355328653,13843866,CC BY-SA 4.0,https://stackoverflow.com/questions/13843866/how-can-i-find-alphanumeric-in-a-string,How can I find Alphanumeric in a string,1543719141.0,,,,,,
823,"['javascript', 'gruntjs']","{'account_id': 1012722, 'reputation': 4629, 'user_id': 1024927, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/w67l8.jpg?s=256&g=1', 'display_name': 'Ryan Yiada', 'link': 'https://stackoverflow.com/users/1024927/ryan-yiada'}",True,467557,13,392,1543546903,1355801997,13925916,CC BY-SA 4.0,https://stackoverflow.com/questions/13925916/what-is-causing-this-error-fatal-error-unable-to-find-local-grunt,What is causing this error - &quot;Fatal error: Unable to find local grunt&quot;,1543546903.0,13927654.0,,,1502420117.0,,
824,"['javascript', 'html']","{'account_id': 1887804, 'reputation': 1, 'user_id': 1706677, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e06bce0c022ea94dbaa001b061e69fc2?s=256&d=identicon&r=PG', 'display_name': 'user1706677', 'link': 'https://stackoverflow.com/users/1706677/user1706677'}",False,295,1,-1,1543479782,1355970856,13964444,CC BY-SA 4.0,https://stackoverflow.com/questions/13964444/phonegap-of-cropping-image-for-android,Phonegap of cropping image for Android,1543479782.0,,,,,,
825,"['php', 'javascript', 'regex']","{'account_id': 1751954, 'reputation': 86, 'user_id': 1600836, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d747836ebbd758148c623a930cb0bd6?s=256&d=identicon&r=PG', 'display_name': 'narasimha v', 'link': 'https://stackoverflow.com/users/1600836/narasimha-v'}",True,848,1,0,1543354484,1356582848,14049391,CC BY-SA 3.0,https://stackoverflow.com/questions/14049391/how-to-validate-the-price-in-jquery-and-php,How to validate the price in jquery and php?,1356586978.0,,,,,,
826,"['javascript', 'internet-explorer']","{'account_id': 1111154, 'reputation': 3396, 'user_id': 1101596, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://i.stack.imgur.com/ITOKw.jpg?s=256&g=1', 'display_name': 'vikifor', 'link': 'https://stackoverflow.com/users/1101596/vikifor'}",True,242504,10,63,1543274295,1356019047,13975922,CC BY-SA 3.0,https://stackoverflow.com/questions/13975922/script438-object-doesnt-support-property-or-method-ie,SCRIPT438: Object doesn&#39;t support property or method IE,1407131530.0,14003088.0,,,1412080200.0,,
827,"['javascript', 'jquery', 'html', 'forms']","{'account_id': 1785104, 'reputation': 3483, 'user_id': 1626730, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/fc1ff13a04f7b2264499684a89db48c3?s=256&d=identicon&r=PG', 'display_name': 'user1626730', 'link': 'https://stackoverflow.com/users/1626730/user1626730'}",True,969,4,0,1542778665,1355459959,13872747,CC BY-SA 3.0,https://stackoverflow.com/questions/13872747/in-jquery-how-do-i-use-one-button-to-go-from-one-form-to-the-next-i-e-like-a,"In jQuery, how do I use one button to go from one form to the next (i.e., like a questionnaire)",,13872834.0,,,,,
828,"['javascript', 'jquery', 'html', 'href']","{'account_id': 1823637, 'reputation': 4237, 'user_id': 1856206, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/VRMBo.jpg?s=256&g=1', 'display_name': 'Hodaya Shalom', 'link': 'https://stackoverflow.com/users/1856206/hodaya-shalom'}",True,96,4,2,1542536365,1354689424,13717660,CC BY-SA 4.0,https://stackoverflow.com/questions/13717660/cancel-the-href-case-that-not-all-the-values-filled,Cancel the href case that not all the values filled,1542536365.0,13718031.0,,,,,
829,"['javascript', 'html', 'css', 'css-transitions']","{'account_id': 2030171, 'reputation': 136, 'user_id': 1874723, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4fc6f3115c667dd2039ef436b684b0b?s=256&d=identicon&r=PG', 'display_name': 'Alberto', 'link': 'https://stackoverflow.com/users/1874723/alberto'}",True,4823,2,1,1542386765,1354601605,13697121,CC BY-SA 3.0,https://stackoverflow.com/questions/13697121/css-trigger-javascript-after-transition-animation,CSS trigger javascript after transition/animation,1354602686.0,13697342.0,,,,,
830,"['javascript', 'css']","{'account_id': 457795, 'reputation': 1090, 'user_id': 857308, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/566d764f8f438a0004281e0872ef8a08?s=256&d=identicon&r=PG', 'display_name': 'Sam Ccp', 'link': 'https://stackoverflow.com/users/857308/sam-ccp'}",True,16258,3,7,1542357871,1356035941,13980101,CC BY-SA 3.0,https://stackoverflow.com/questions/13980101/get-background-color-of-a-css-class-applied-to-an-element,get background color of a css class applied to an element,1397594053.0,13980205.0,,,,,
831,"['javascript', 'html', 'canvas']","{'account_id': 483583, 'reputation': 944, 'user_id': 898743, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/1a8fb319069b0e2e19cf1aead75b5207?s=256&d=identicon&r=PG', 'display_name': 'lightstrike', 'link': 'https://stackoverflow.com/users/898743/lightstrike'}",True,3208,2,3,1542335004,1355504370,13883064,CC BY-SA 3.0,https://stackoverflow.com/questions/13883064/securityerror-load-an-image-in-canvas-modify-it-and-create-dataurl,"SecurityError: Load an image in canvas, modify it and create dataURL",,13883119.0,,,,,
832,"['javascript', 'select', 'parent']","{'account_id': 2083437, 'reputation': 265, 'user_id': 1854930, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://i.stack.imgur.com/1J6b1.png?s=256&g=1', 'display_name': 'Petja Zaichikov', 'link': 'https://stackoverflow.com/users/1854930/petja-zaichikov'}",True,142,2,0,1542100665,1355190776,13812406,CC BY-SA 4.0,https://stackoverflow.com/questions/13812406/javascript-get-element-through-parent,JavaScript get element through parent,1542100665.0,13812432.0,,,,,
833,"['javascript', 'css', 'xhtml', 'background']","{'account_id': 2190102, 'reputation': 11, 'user_id': 1937410, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a267bcec199c625ec6a417b92e41865e?s=256&d=identicon&r=PG', 'display_name': 'Tom ', 'link': 'https://stackoverflow.com/users/1937410/tom'}",True,3317,2,1,1541957103,1356841025,14088275,CC BY-SA 3.0,https://stackoverflow.com/questions/14088275/how-to-rotate-background-images-every-5-seconds-javascript,How to rotate background images every 5 seconds? javascript?,,,,,,,
834,"['javascript', 'jquery', 'html', 'newline', 'contenteditable']","{'account_id': 1001637, 'reputation': 3257, 'user_id': 1016364, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c7fc6eeb41461e9781dcf0a2c2bce3fc?s=256&d=identicon&r=PG', 'display_name': 'nonshatter', 'link': 'https://stackoverflow.com/users/1016364/nonshatter'}",True,9144,2,15,1541719236,1354882309,13762863,CC BY-SA 3.0,https://stackoverflow.com/questions/13762863/contenteditable-field-to-maintain-newlines-upon-database-entry,contentEditable field to maintain newlines upon database entry,1354887187.0,13764188.0,,,,,
835,"['javascript', 'string']","{'account_id': 1009653, 'reputation': 499, 'user_id': 1022521, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/7d8068f565a793d3de1cbdaa095be848?s=256&d=identicon&r=PG', 'display_name': 'user1022521', 'link': 'https://stackoverflow.com/users/1022521/user1022521'}",True,44641,7,27,1541515442,1355293158,13833944,CC BY-SA 4.0,https://stackoverflow.com/questions/13833944/compare-part-of-string-in-javascript,Compare part of string in JavaScript,1541515442.0,,,,1588740481.0,,
836,"['javascript', 'jquery', 'css']","{'account_id': 1457867, 'reputation': 729, 'user_id': 1373009, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7d4cfe383125d40169004360b1b1d303?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mr Boss', 'link': 'https://stackoverflow.com/users/1373009/mr-boss'}",True,31036,5,35,1541372709,1354534642,13682435,CC BY-SA 3.0,https://stackoverflow.com/questions/13682435/preventing-child-from-firing-parents-click-event,Preventing Child from firing parent&#39;s click event,1392716205.0,13682489.0,,,,,
837,"['javascript', 'selenium', 'functional-testing', 'karma-runner', 'browser-automation']","{'account_id': 534006, 'reputation': 516, 'user_id': 904214, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/056ea85d3e6b67053ffb790d90c03d29?s=256&d=identicon&r=PG', 'display_name': 'Jason Weden', 'link': 'https://stackoverflow.com/users/904214/jason-weden'}",True,17901,3,35,1541247468,1355969189,13964235,CC BY-SA 3.0,https://stackoverflow.com/questions/13964235/what-testing-does-selenium-cover-over-and-above-karma,What testing does Selenium cover over and above Karma?,1397986713.0,,,,,,
838,"['javascript', 'jquery', 'css']","{'account_id': 1677009, 'reputation': 150214, 'user_id': 1542290, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/k3Yly.jpg?s=256&g=1', 'display_name': 'Mr. Alien', 'link': 'https://stackoverflow.com/users/1542290/mr-alien'}",True,35577,8,50,1541238911,1355907664,13948713,CC BY-SA 3.0,https://stackoverflow.com/questions/13948713/is-there-any-cross-browser-javascript-for-making-vh-and-vw-units-work,Is there any cross-browser javascript for making vh and vw units work,1495542731.0,13951057.0,,,,,
839,"['javascript', 'jquery']","{'account_id': 1222562, 'reputation': 894, 'user_id': 1188898, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/f0f5250899d01e9d3518e3b301ada3b8?s=256&d=identicon&r=PG', 'display_name': 'Fab', 'link': 'https://stackoverflow.com/users/1188898/fab'}",True,18723,5,5,1541147152,1355817334,13928598,CC BY-SA 3.0,https://stackoverflow.com/questions/13928598/javascript-indexof-with-integers-in-string-not-working,Javascript IndexOf with integers in string not working,1355817610.0,,,,,,
840,"['javascript', 'jquery', 'asp.net-mvc', 'asp.net-mvc-3', 'html-select']","{'account_id': 2105866, 'reputation': 195, 'user_id': 1872212, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/f106d94b98d86130ef7d8c8925aae7c2?s=256&d=identicon&r=PG', 'display_name': 'Dheyv', 'link': 'https://stackoverflow.com/users/1872212/dheyv'}",True,498,2,0,1541058498,1355216861,13816913,CC BY-SA 4.0,https://stackoverflow.com/questions/13816913/loading-tons-of-data-in-dropdownlist-in-mvc3,Loading Tons of data in DropdownList in MVC3,1541058498.0,,,,,,
841,"['javascript', 'c#', 'asp.net-mvc', 'asp.net-mvc-3', 'jquery-validate']","{'account_id': 202218, 'reputation': 5785, 'user_id': 449156, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/cae5e0e0869780a2367bd7d3b414c2c1?s=256&d=identicon&r=PG', 'display_name': 'BlueChippy', 'link': 'https://stackoverflow.com/users/449156/bluechippy'}",True,3744,2,4,1541058361,1354785867,13740489,CC BY-SA 4.0,https://stackoverflow.com/questions/13740489/valid-values-for-modelclientvalidationrule-validationtype-string,Valid values for ModelClientValidationRule ValidationType string?,1541058361.0,,,,,,
842,"['javascript', 'html', 'web', 'html5-video', 'snapshot']","{'account_id': 2109453, 'reputation': 424, 'user_id': 1875020, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ST4i2.jpg?s=256&g=1', 'display_name': 'Ahmed MEZRI', 'link': 'https://stackoverflow.com/users/1875020/ahmed-mezri'}",True,75220,5,37,1540987230,1354874443,13760805,CC BY-SA 3.0,https://stackoverflow.com/questions/13760805/how-to-take-a-snapshot-of-html5-javascript-based-video-player,How to take a snapshot of HTML5-JavaScript-based video player?,1354874868.0,,,,,,
843,"['javascript', 'json', 'parsing']","{'account_id': 1319890, 'reputation': 1589, 'user_id': 1265929, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/ac810b2c38cff1de5ca9736e9b9318e6?s=256&d=identicon&r=PG', 'display_name': 'Niks Jain', 'link': 'https://stackoverflow.com/users/1265929/niks-jain'}",True,16463,2,4,1540224343,1355546807,13889386,CC BY-SA 3.0,https://stackoverflow.com/questions/13889386/syntaxerror-unexpected-number-json-parse,SyntaxError: Unexpected Number (JSON.parse),,,,,,,
844,"['php', 'javascript', 'google-analytics', 'same-origin-policy']","{'account_id': 310950, 'reputation': 3838, 'user_id': 624247, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/150b72ef55e91a3e1e5b4434b356c5a9?s=256&d=identicon&r=PG', 'display_name': 'Lee', 'link': 'https://stackoverflow.com/users/624247/lee'}",True,7610,3,12,1539960927,1354368043,13659843,CC BY-SA 3.0,https://stackoverflow.com/questions/13659843/how-does-google-analytics-avoid-same-origin-policy,How does google analytics avoid same origin policy?,1367314063.0,13660759.0,,,,,
845,"['javascript', 'google-chrome', 'google-chrome-extension']","{'account_id': 1162192, 'reputation': 1721, 'user_id': 1141480, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/l5pzR.png?s=256&g=1', 'display_name': 'Luke G', 'link': 'https://stackoverflow.com/users/1141480/luke-g'}",True,72103,2,87,1539657471,1356694407,14068879,CC BY-SA 3.0,https://stackoverflow.com/questions/14068879/modify-html-of-loaded-pages-using-chrome-extensions,Modify HTML of loaded pages using chrome extensions,1469195756.0,14069119.0,,,,,
846,"['javascript', 'arrays', 'sorting']","{'account_id': 1748840, 'reputation': 1552, 'user_id': 1598423, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/d8c91ccd92710b6618971b0335da5e38?s=256&d=identicon&r=PG', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/1598423/daniel'}",True,3444,2,6,1539517438,1354585546,13694883,CC BY-SA 3.0,https://stackoverflow.com/questions/13694883/converting-an-object-literal-to-a-sorted-array,Converting an object literal to a sorted Array,1508035650.0,13694912.0,,,,,
