,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
447,"['javascript', 'object-literal']","{'account_id': 15090, 'reputation': 1509, 'user_id': 31518, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/0b47e5ce590a53e0b5514411d6d1df2a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adam Asham', 'link': 'https://stackoverflow.com/users/31518/adam-asham'}",True,15444,1396402.0,3,15,1404912825,1252443404,1285885329.0,1396294,CC BY-SA 2.5,https://stackoverflow.com/questions/1396294/how-to-add-private-variable-to-this-javascript-object-literal-snippet,How to add private variable to this Javascript object literal snippet?,,,,,,
448,"['javascript', 'event-handling']","{'account_id': 25148, 'reputation': 18079, 'user_id': 64421, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/c4a554af6a69c9e706a288bcc36b964e?s=256&d=identicon&r=PG', 'display_name': 'Ben McCann', 'link': 'https://stackoverflow.com/users/64421/ben-mccann'}",True,8442,1449957.0,5,4,1404903314,1253407223,,1449953,CC BY-SA 2.5,https://stackoverflow.com/questions/1449953/javascript-detecting-change-in-a-textarea,JavaScript - detecting change in a textarea,,,,,,
449,['javascript'],"{'account_id': 877885, 'reputation': 1903, 'user_id': 122677, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/387f0016bef894ac517dc2e7b9bb7fa6?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/122677/alex'}",True,63141,1460857.0,5,5,1404110591,1253633670,1253634058.0,1460821,CC BY-SA 2.5,https://stackoverflow.com/questions/1460821/how-can-i-get-the-selected-items-text-in-javascript,How can I get the selected item&#39;s text in JavaScript?,,,,,,
450,"['javascript', 'ruby-on-rails', 'juggernaut']","{'account_id': 5638, 'reputation': 4151, 'user_id': 9191, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/a06d0fc5d5b9a1d254e566c1d0e449a8?s=256&d=identicon&r=PG', 'display_name': 'Fredrik', 'link': 'https://stackoverflow.com/users/9191/fredrik'}",True,2092,1461893.0,5,8,1403849850,1253644907,1274562168.0,1461874,CC BY-SA 2.5,https://stackoverflow.com/questions/1461874/how-to-do-live-concurrent-editing,How to do live concurrent editing?,,,,1253644907.0,,
451,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'LoxZ'}",True,26679,1490321.0,3,4,1402046058,1254191331,1254194557.0,1490294,CC BY-SA 2.5,https://stackoverflow.com/questions/1490294/pass-value-from-parent-form-to-child-form-using-javascript-showmodaldialog,Pass Value From Parent Form to Child Form using javascript showModalDialog,,,,,,
452,"['javascript', 'jquery', 'internet-explorer']","{'user_type': 'does_not_exist', 'display_name': 'noam smadja'}",True,255,1435587.0,2,0,1401898026,1253135605,1401898026.0,1435507,CC BY-SA 3.0,https://stackoverflow.com/questions/1435507/fade-working-on-ff-but-not-on-ie,Fade working on FF but not on IE,,,,,,
453,"['javascript', 'jquery', 'css']","{'account_id': 12317, 'reputation': 311076, 'user_id': 24181, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/8438e7bf53378150813b3dfec7f22232?s=256&d=identicon&r=PG', 'display_name': 'Greg', 'link': 'https://stackoverflow.com/users/24181/greg'}",True,22532,1369720.0,9,16,1401713098,1251920611,1256828665.0,1369715,,https://stackoverflow.com/questions/1369715/how-can-i-animate-an-element-to-its-natural-height-using-jquery,How can I Animate an Element to its natural height using jQuery,1349438962.0,1429773125.0,Duplicate,,,
454,['javascript'],"{'account_id': 56990, 'reputation': 1617, 'user_id': 170705, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/199896bf42400f72ef92238195066f70?s=256&d=identicon&r=PG', 'display_name': 'Thomas Manalil', 'link': 'https://stackoverflow.com/users/170705/thomas-manalil'}",True,10361,1404864.0,4,3,1399837577,1252563750,1252565461.0,1403646,CC BY-SA 2.5,https://stackoverflow.com/questions/1403646/display-window-username-with-javascript,Display Window username with javascript,1399837939.0,,,,,
455,"['javascript', 'getelementbyid']","{'user_type': 'does_not_exist', 'display_name': 'user155575'}",True,735,,3,1,1399768997,1253082754,1399768997.0,1431303,CC BY-SA 3.0,https://stackoverflow.com/questions/1431303/document-getelemenybyid-not-working-in-one-file-but-working-in-other,document.getElemenyById not working in one file but working in other,,,,,,
456,['javascript'],"{'account_id': 47577, 'reputation': 21112, 'user_id': 140970, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/l5g4q.jpg?s=256&g=1', 'display_name': 'KJ Saxena', 'link': 'https://stackoverflow.com/users/140970/kj-saxena'}",True,2334,1378628.0,5,15,1398720878,1252062803,1398720878.0,1378619,CC BY-SA 3.0,https://stackoverflow.com/questions/1378619/javascript-operator,Javascript || operator,,,,,,
457,"['php', 'javascript', 'jquery', 'ajax', 'click']","{'account_id': 43510, 'reputation': 4738, 'user_id': 127212, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/9e21d641df2191d32cd01876338eea7c?s=256&d=identicon&r=PG', 'display_name': 'OrangeRind', 'link': 'https://stackoverflow.com/users/127212/orangerind'}",True,19514,1419439.0,3,10,1398694860,1252894783,1252924889.0,1419433,CC BY-SA 2.5,https://stackoverflow.com/questions/1419433/jquery-not-working-in-ajax-loaded-page,jQuery not working in AJAX Loaded page,,,,,,
458,"['javascript', 'mime-types', 'meta-tags']","{'account_id': 54129, 'reputation': 4847, 'user_id': 161920, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/gVFFx.jpg?s=256&g=1', 'display_name': 'homework', 'link': 'https://stackoverflow.com/users/161920/homework'}",True,46719,4078562.0,7,28,1398598526,1252261092,1339616091.0,1386312,CC BY-SA 3.0,https://stackoverflow.com/questions/1386312/resource-interpreted-as-other-but-transferred-with-mime-type-text-javascript,Resource interpreted as other but transferred with MIME type text/javascript?,,,,,,
459,"['javascript', 'jquery']","{'account_id': 30448, 'reputation': 3979, 'user_id': 83069, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/0f8d1ee2919ca73a9dcd25b77458dfd5?s=256&d=identicon&r=PG', 'display_name': 'AnC', 'link': 'https://stackoverflow.com/users/83069/anc'}",True,2931,1483809.0,2,14,1398452993,1254052503,1254067830.0,1483445,CC BY-SA 2.5,https://stackoverflow.com/questions/1483445/how-do-jquery-objects-imitate-arrays,How do jQuery objects imitate arrays?,,,,,,
460,"['javascript', 'time']","{'account_id': 46367, 'reputation': 5250, 'user_id': 136924, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/7f93694661a6d82291a7aa64a38832e1?s=256&d=identicon&r=PG', 'display_name': 'John Stimac', 'link': 'https://stackoverflow.com/users/136924/john-stimac'}",True,4524,1482686.0,6,4,1396652343,1254019790,1254020187.0,1482674,CC BY-SA 2.5,https://stackoverflow.com/questions/1482674/time-things-with-javascript,Time things with Javascript,,,,,,
461,"['asp.net', 'javascript', 'error-handling', 'global']","{'user_type': 'does_not_exist', 'display_name': 'Sri Kumar'}",True,3277,,2,0,1395353358,1252068054,1252068503.0,1378991,CC BY-SA 2.5,https://stackoverflow.com/questions/1378991/global-javascript-error-handling,global javascript error handling,,,,,,
462,"['javascript', 'html', 'dom']","{'account_id': 45150, 'reputation': 10036, 'user_id': 132978, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5af2930e39246c8339fa7ad8e394e96e?s=256&d=identicon&r=PG', 'display_name': 'Aseem Kishore', 'link': 'https://stackoverflow.com/users/132978/aseem-kishore'}",True,7562,5367170.0,5,7,1394229904,1252195941,,1384564,CC BY-SA 2.5,https://stackoverflow.com/questions/1384564/subclassing-from-extending-an-html-element,Subclassing from (extending) an HTML element?,,,,,,
463,['javascript'],"{'account_id': 57217, 'reputation': 19076, 'user_id': 171365, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://i.stack.imgur.com/g5nZa.jpg?s=256&g=1', 'display_name': 'Santhosh', 'link': 'https://stackoverflow.com/users/171365/santhosh'}",True,3499,,2,1,1393914230,1252926004,,1420894,CC BY-SA 2.5,https://stackoverflow.com/questions/1420894/replace-more-than-one-characters-in-javascript,replace more than one characters in javascript,,,,,,
464,"['javascript', 'html', 'drop-down-menu', 'getelementbyid', 'html-select']","{'account_id': 52247, 'reputation': 1903, 'user_id': 156073, 'user_type': 'registered', 'accept_rate': 7, 'profile_image': 'https://www.gravatar.com/avatar/c43e789594c6850b2f2de69c7f4abf92?s=256&d=identicon&r=PG', 'display_name': 'user156073', 'link': 'https://stackoverflow.com/users/156073/user156073'}",True,5378,1464765.0,4,2,1393204589,1253695281,1343550557.0,1464756,CC BY-SA 3.0,https://stackoverflow.com/questions/1464756/javascript-get-value-of-dropdown,JavaScript: get value of dropdown,,,,,,
465,"['javascript', 'jquery']","{'user_type': 'does_not_exist', 'display_name': 'user15063'}",True,5202,1419948.0,4,2,1392377246,1252909254,,1419937,CC BY-SA 2.5,https://stackoverflow.com/questions/1419937/how-to-create-multiple-instances-of-show-hide-div-in-jquery,How to create multiple instances of show/hide div in jquery?,,,,,,
466,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'Miguel'}",False,1049,,3,0,1392306815,1252427524,1392306815.0,1394955,CC BY-SA 3.0,https://stackoverflow.com/questions/1394955/reload-a-page-without-losing-field-values-like-in-firefox-using-javascript,reload a page without losing field values like in FireFox using javascript,,,,,,
467,"['php', 'javascript']","{'account_id': 23464, 'reputation': 115, 'user_id': 58816, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b9119da4ffab86577e9ce7155e148299?s=256&d=identicon&r=PG', 'display_name': 'Chris Thomson', 'link': 'https://stackoverflow.com/users/58816/chris-thomson'}",True,50,1463199.0,3,0,1390991714,1253661444,,1463141,CC BY-SA 2.5,https://stackoverflow.com/questions/1463141/figuring-out-which-page-is-calling-a-piece-of-javascript-in-php,"Figuring out which page is calling a piece of JavaScript, in PHP",,,,,,
468,"['asp.net', 'javascript']","{'account_id': 49749, 'reputation': 91, 'user_id': 148269, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/3167284fbcf3dc3434a0b2b9f3fa17cb?s=256&d=identicon&r=PG', 'display_name': 'karim', 'link': 'https://stackoverflow.com/users/148269/karim'}",True,4125,1455295.0,2,0,1390681359,1253433347,1390681359.0,1450549,CC BY-SA 3.0,https://stackoverflow.com/questions/1450549/gridview-getelementsbytagnameinput-is-giving-inputs-zero-why,gridview.getElementsByTagName(&quot;input&quot;) is giving Inputs Zero Why?,,,,,,
469,"['javascript', 'jquery', 'url', 'redirect']","{'account_id': 28383, 'reputation': 15606, 'user_id': 75799, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/4131aef304cdc3d6a73078e239f2ba3a?s=256&d=identicon&r=PG', 'display_name': 'Basit', 'link': 'https://stackoverflow.com/users/75799/basit'}",True,14188,1488194.0,6,10,1390595938,1254157221,1256663635.0,1488165,,https://stackoverflow.com/questions/1488165/javascript-changing-the-get-parameter-without-redirecting,javascript changing the get parameter without redirecting,,1390557819.0,Duplicate,,,
470,"['javascript', 'asp.net', 'ajax', 'controls', 'updatepanel']","{'account_id': 57413, 'reputation': 2138, 'user_id': 171985, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/bf8bc2afb491afb81ed8955b324d36b2?s=256&d=identicon&r=PG', 'display_name': 'amexn', 'link': 'https://stackoverflow.com/users/171985/amexn'}",True,8889,1416161.0,4,10,1390492350,1252692136,1322876527.0,1412422,,https://stackoverflow.com/questions/1412422/best-alternative-solution-for-asp-net-ajax-updatepanel,Best alternative solution for ASP.NET AJAX UpdatePanel,,1316206277.0,not constructive,,,
471,"['javascript', 'jquery', 'internet-explorer-8', 'yui']","{'account_id': 5212, 'reputation': 7388, 'user_id': 8280, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/756649ae875ea1836e6d5f968c1257a4?s=256&d=identicon&r=PG', 'display_name': 'Fung', 'link': 'https://stackoverflow.com/users/8280/fung'}",True,2060,,3,1,1390462500,1254203219,,1490755,CC BY-SA 2.5,https://stackoverflow.com/questions/1490755/comprehensive-list-of-ie8-changes-that-break-javascript-code,Comprehensive list of IE8 changes that break JavaScript code,,,,,,
472,"['javascript', 'binary', 'decimal']","{'account_id': 36460, 'reputation': 133004, 'user_id': 104015, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/946c085c383cc406907c2bbf809917c3?s=256&d=identicon&r=PG', 'display_name': 'omg', 'link': 'https://stackoverflow.com/users/104015/omg'}",True,10418,1459056.0,7,3,1390332116,1253611268,1390332116.0,1459019,CC BY-SA 3.0,https://stackoverflow.com/questions/1459019/setting-specific-bits-in-a-number,Setting specific bits in a number,,,,,,
473,"['javascript', 'google-maps', 'infowindow']","{'account_id': 60033, 'reputation': 91, 'user_id': 179457, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3e31ebe7a00915eda8a7aa0478ff2ca?s=256&d=identicon&r=PG', 'display_name': 'pash', 'link': 'https://stackoverflow.com/users/179457/pash'}",True,43739,,2,9,1390298164,1253965080,1366820339.0,1481039,CC BY-SA 3.0,https://stackoverflow.com/questions/1481039/show-certain-infowindow-in-google-map-api-v3,Show certain InfoWindow in Google Map API V3,,,,,,
474,"['javascript', 'jquery']","{'account_id': 44316, 'reputation': 81376, 'user_id': 130015, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/13871016e7ff62f95d47c0eeb9194674?s=256&d=identicon&r=PG', 'display_name': 'chobo2', 'link': 'https://stackoverflow.com/users/130015/chobo2'}",True,1806,1474757.0,2,1,1389350783,1253834635,,1474681,CC BY-SA 2.5,https://stackoverflow.com/questions/1474681/how-to-use-jquery-validate-plugin-with-a-iframe,How to use Jquery.Validate plugin with a iframe?,,,,,,
475,"['javascript', 'jquery']","{'account_id': 52247, 'reputation': 1903, 'user_id': 156073, 'user_type': 'registered', 'accept_rate': 7, 'profile_image': 'https://www.gravatar.com/avatar/c43e789594c6850b2f2de69c7f4abf92?s=256&d=identicon&r=PG', 'display_name': 'user156073', 'link': 'https://stackoverflow.com/users/156073/user156073'}",True,141,,3,-2,1389031223,1252322819,,1388898,CC BY-SA 2.5,https://stackoverflow.com/questions/1388898/simple-java-script-job,simple java script job,,,,,,
476,"['javascript', 'filter']","{'user_type': 'does_not_exist', 'display_name': 'user174328'}",False,202,,1,0,1388785675,1253106257,1253110575.0,1432836,CC BY-SA 2.5,https://stackoverflow.com/questions/1432836/filtering-items-in-a-list-based-on-their-properties-in-javascript,Filtering items in a list based on their properties in javascript,,,,,,
477,"['widget', 'javascript', 'javascript-framework']","{'account_id': 26164, 'reputation': 9312, 'user_id': 67834, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/qyict.png?s=256&g=1', 'display_name': 'Eliot Sykes', 'link': 'https://stackoverflow.com/users/67834/eliot-sykes'}",True,847,6045355.0,4,1,1388498234,1253038694,1388498234.0,1428840,CC BY-SA 3.0,https://stackoverflow.com/questions/1428840/how-do-hosted-services-like-uservoice-embed-their-content-on-other-web-sites,How do hosted services like UserVoice embed their content on other web sites?,,,,,,
478,"['javascript', 'extjs']","{'account_id': 18377, 'reputation': 8102, 'user_id': 42069, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/d9206a101e47fdd8bc05e6bebe43200e?s=256&d=identicon&r=PG', 'display_name': 'RC1140', 'link': 'https://stackoverflow.com/users/42069/rc1140'}",True,8507,1373068.0,2,1,1387447454,1251969818,1292412869.0,1372379,CC BY-SA 2.5,https://stackoverflow.com/questions/1372379/load-a-external-image-in-a-ext-js-window,Load a external image in a Ext.Js Window,,,,,,
479,"['javascript', 'xml']","{'account_id': 31643, 'reputation': 14231, 'user_id': 87072, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/112661c62f9c7ff1f9f729c61e3e2ec4?s=256&d=identicon&r=PG', 'display_name': 'Switch', 'link': 'https://stackoverflow.com/users/87072/switch'}",True,18838,,4,4,1386979660,1254112728,1254114189.0,1485438,CC BY-SA 2.5,https://stackoverflow.com/questions/1485438/how-to-access-a-property-file-using-javascript,How to access a property file using &quot;javascript&quot;,,,,,,
480,"['javascript', 'ruby-on-rails', 'ajax', 'json', 'google-maps']","{'account_id': 53223, 'reputation': 856, 'user_id': 159115, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/ca57c678395f78c77398e3a82704ad43?s=256&d=identicon&r=PG', 'display_name': 'MikeH', 'link': 'https://stackoverflow.com/users/159115/mikeh'}",False,5269,,2,4,1386965588,1254090897,1254193730.0,1484661,CC BY-SA 2.5,https://stackoverflow.com/questions/1484661/using-json-data-to-populate-a-google-map-with-database-objects,Using JSON Data to Populate a Google Map with Database Objects,,,,,,
481,"['javascript', 'function']","{'account_id': 49650, 'reputation': 5425, 'user_id': 147953, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/7ff0273dd18a2c66033f68356f9157e1?s=256&d=identicon&r=PG', 'display_name': 'faya', 'link': 'https://stackoverflow.com/users/147953/faya'}",True,10415,1393410.0,6,8,1386937228,1252407461,1319726547.0,1393332,CC BY-SA 3.0,https://stackoverflow.com/questions/1393332/javascript-tofixed-function,Javascript toFixed function,,,,,,
