,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,community_owned_date,locked_date
488,"['javascript', 'map', 'openlayers']","{'account_id': 1495, 'reputation': 12423, 'user_id': 1992, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/95979f454231091ee99db7dddb064800?s=256&d=identicon&r=PG', 'display_name': 'Bernie Perez', 'link': 'https://stackoverflow.com/users/1992/bernie-perez'}",False,3173,,2,1,1382542041,1241218116,813618,CC BY-SA 2.5,https://stackoverflow.com/questions/813618/creating-a-box-control-over-an-area-of-the-map-with-openlayers,Creating a Box Control over an area of the map with OpenLayers,,,,,,
489,"['javascript', 'html']","{'account_id': 21863, 'reputation': 2396, 'user_id': 53472, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/icYEo.png?s=256&g=1', 'display_name': 'Peter Jacoby', 'link': 'https://stackoverflow.com/users/53472/peter-jacoby'}",True,4278,808858.0,3,0,1382100355,1241111699,808061,CC BY-SA 2.5,https://stackoverflow.com/questions/808061/exact-coordinate-of-html-element-within-an-iframe,Exact coordinate of html element within an iFrame,,,,,,
490,"['c#', 'javascript', 'css', 'asp.net-mvc', 'minify']","{'account_id': 6137, 'reputation': 15670, 'user_id': 10202, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/34f5afe635b1be9b8ac2c355fd548d0a?s=256&d=identicon&r=PG', 'display_name': 'Charlino', 'link': 'https://stackoverflow.com/users/10202/charlino'}",True,24565,890604.0,8,46,1381959300,1242858093,890561,CC BY-SA 3.0,https://stackoverflow.com/questions/890561/concatenate-and-minify-javascript-on-the-fly-or-at-build-time-asp-net-mvc,Concatenate and minify JavaScript on the fly OR at build time - ASP.NET MVC,,1495542262.0,,,,
491,"['javascript', 'ajax', 'firefox', 'dom']","{'account_id': 29038, 'reputation': 931, 'user_id': 78145, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5fb668ad0bce8a382ee752c0a01779b7?s=256&d=identicon&r=PG', 'display_name': 'hmp', 'link': 'https://stackoverflow.com/users/78145/hmp'}",True,20250,889184.0,5,13,1381396236,1242836074,888875,CC BY-SA 2.5,https://stackoverflow.com/questions/888875/how-to-parse-html-from-javascript-in-firefox,How to parse HTML from JavaScript in Firefox?,,1242844755.0,,,,
492,"['javascript', 'regex', 'string', 'replace']","{'account_id': 35865, 'reputation': 6320, 'user_id': 101909, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/89a3b62f4ab677c51118d6cfa64b7849?s=256&d=identicon&r=PG', 'display_name': 'RobKohr', 'link': 'https://stackoverflow.com/users/101909/robkohr'}",True,56242,,0,65,1380804639,1241651794,832257,,https://stackoverflow.com/questions/832257/javascript-multiple-replace,Javascript multiple replace,,1375350358.0,1400781260.0,Duplicate,,1400781274.0
493,['javascript'],"{'account_id': 12362, 'reputation': 400, 'user_id': 24284, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c4611b7318612aa6c57acffd02cd76b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'iamgoat', 'link': 'https://stackoverflow.com/users/24284/iamgoat'}",True,80071,,10,12,1380796953,1243521199,921161,CC BY-SA 2.5,https://stackoverflow.com/questions/921161/remove-disabled-attribute-onclick-of-disabled-form-field,Remove disabled attribute onClick of disabled form field,,,,,,
494,"['javascript', 'jquery', 'html', 'url']","{'account_id': 877167, 'reputation': 83, 'user_id': 102399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3799e1e031cc6b951795de2a0b48f8be?s=256&d=identicon&r=PG', 'display_name': 'jhensley', 'link': 'https://stackoverflow.com/users/102399/jhensley'}",True,6469,831497.0,6,4,1380442311,1241639493,831418,CC BY-SA 2.5,https://stackoverflow.com/questions/831418/how-can-i-use-javascript-to-convert-relative-href-attributes-into-absolute-paths,How can I use javascript to convert relative href attributes into absolute paths?,,1241661011.0,,,,
495,"['asp.net', 'javascript', 'user-interface']","{'account_id': 2637, 'reputation': 10237, 'user_id': 3695, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/ydwu8.jpg?s=256&g=1', 'display_name': 'Francisco Soto', 'link': 'https://stackoverflow.com/users/3695/francisco-soto'}",True,1105,819049.0,7,1,1380089367,1241418650,818993,CC BY-SA 2.5,https://stackoverflow.com/questions/818993/rapid-web-ui-development,Rapid Web UI Development,,1241420450.0,,,,
496,"['php', 'javascript', 'timezone']","{'account_id': 28868, 'reputation': 6891, 'user_id': 77466, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/7cdc1947060f1104d71b2753aac7fb65?s=256&d=identicon&r=PG', 'display_name': 'Peter Craig', 'link': 'https://stackoverflow.com/users/77466/peter-craig'}",True,31915,863503.0,6,12,1379577318,1242309510,863474,CC BY-SA 2.5,https://stackoverflow.com/questions/863474/automatically-detect-users-current-local-time-with-javascript-or-php,Automatically detect user&#39;s current local time with JavaScript or PHP,,1242310667.0,,,,
497,"['javascript', 'events', 'firefox', 'dom', 'mutation-events']","{'account_id': 36276, 'reputation': 3317, 'user_id': 103344, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://i.stack.imgur.com/qM3rz.jpg?s=256&g=1', 'display_name': 'Tushar Maru', 'link': 'https://stackoverflow.com/users/103344/tushar-maru'}",True,12174,,4,3,1379271244,1243491325,919428,CC BY-SA 3.0,https://stackoverflow.com/questions/919428/onpropertychange-for-a-textbox-in-firefox,onpropertychange for a textbox in Firefox?,,1379271244.0,,,,
498,"['javascript', 'ruby-on-rails', 'ruby']","{'account_id': 6613, 'reputation': 23298, 'user_id': 11194, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6ee76d05f9b62656b9eeaa81fe4619db?s=256&d=identicon&r=PG', 'display_name': 'Ash', 'link': 'https://stackoverflow.com/users/11194/ash'}",True,7851,846691.0,5,2,1379173185,1242008850,846526,CC BY-SA 2.5,https://stackoverflow.com/questions/846526/submitting-rails-form-on-a-radio-button-selection,Submitting Rails Form on a Radio Button Selection,,,,,,
499,"['javascript', 'jquery', 'html']","{'account_id': 22784, 'reputation': 35756, 'user_id': 56555, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/4906c96fe803888e5a3458a7ac20ad3b?s=256&d=identicon&r=PG', 'display_name': 'Kredns', 'link': 'https://stackoverflow.com/users/56555/kredns'}",True,1094,924212.0,7,1,1378981686,1243565455,924194,CC BY-SA 3.0,https://stackoverflow.com/questions/924194/what-is-a-good-way-to-get-feedback-from-a-user-on-a-website,What is a good way to get feedback from a user on a website?,,1378981686.0,,,1243565930.0,
500,"['javascript', 'events', 'event-handling']","{'account_id': 2388, 'reputation': 29919, 'user_id': 3314, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/57f635ea728cfbdb6111d468f7392295?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel Magliola', 'link': 'https://stackoverflow.com/users/3314/daniel-magliola'}",True,528,861170.0,1,1,1378309036,1242263456,861135,CC BY-SA 3.0,https://stackoverflow.com/questions/861135/are-there-any-limitations-to-what-can-be-done-in-an-inline-onclick-handler,Are there any limitations to what can be done in an inline onclick handler?,,1495540884.0,,,,
501,"['javascript', 'jquery', 'google-ajax-libraries']","{'account_id': 244, 'reputation': 54868, 'user_id': 302, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/DfXuN.jpg?s=256&g=1', 'display_name': 'Jake McGraw', 'link': 'https://stackoverflow.com/users/302/jake-mcgraw'}",True,9210,840576.0,4,4,1378256392,1241794866,840240,CC BY-SA 2.5,https://stackoverflow.com/questions/840240/injecting-jquery-into-a-page-fails-when-using-google-ajax-libraries-api,Injecting jQuery into a page fails when using Google AJAX Libraries API,,,,,,
502,"['javascript', 'jquery', 'colors', 'picker']","{'account_id': 32555, 'reputation': 924, 'user_id': 90432, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/urWGH.jpg?s=256&g=1', 'display_name': 'Benedikt', 'link': 'https://stackoverflow.com/users/90432/benedikt'}",True,9571,,3,1,1377919739,1241887156,843608,CC BY-SA 3.0,https://stackoverflow.com/questions/843608/farbtastic-plugin-callback-function,farbtastic PlugIn callback function,,1377919739.0,,,,
503,"['javascript', 'ab-testing']","{'account_id': 47, 'reputation': 46667, 'user_id': 58, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/298e0497aa6b76a573f17e6a2bb22dec?s=256&d=identicon&r=PG', 'display_name': 'cmcculloh', 'link': 'https://stackoverflow.com/users/58/cmcculloh'}",True,11039,826401.0,8,14,1377629809,1241548294,826298,,https://stackoverflow.com/questions/826298/good-javascript-a-b-split-testing-package-library,Good Javascript A/B (Split) Testing package/library?,,,1387273410.0,Not suitable for this site,,
504,"['javascript', 'html', 'dynamics-crm']","{'user_type': 'does_not_exist', 'display_name': 'kaimerra'}",True,3142,966672.0,3,1,1376291375,1242247834,860356,CC BY-SA 3.0,https://stackoverflow.com/questions/860356/crm-view-in-a-iframe-now-opens-in-a-new-window-why,"CRM view in a iframe now opens in a new window, why?",,1304518511.0,,,,
505,"['javascript', 'gmail', 'greasemonkey']","{'account_id': 27496, 'reputation': 8404, 'user_id': 72642, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/50d99fa6bca19bb3604d6763e7f050c5?s=256&d=identicon&r=PG', 'display_name': 'PBG', 'link': 'https://stackoverflow.com/users/72642/pbg'}",True,2545,815674.0,3,1,1376161326,1241298990,815642,CC BY-SA 2.5,https://stackoverflow.com/questions/815642/javascript-clonenode-with-events,javascript cloneNode with events,,,,,,
506,"['javascript', 'html', 'textbox', 'onclick']","{'account_id': 33086, 'reputation': 3973, 'user_id': 92319, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/b0d2c911296d1ea0704a3691e64b0337?s=256&d=identicon&r=PG', 'display_name': 'Lilz', 'link': 'https://stackoverflow.com/users/92319/lilz'}",True,5113,815731.0,2,1,1375075035,1241301798,815724,CC BY-SA 3.0,https://stackoverflow.com/questions/815724/html-link-to-change-the-value-of-a-textbox,html link to change the value of a textbox,,1375075035.0,,,,
507,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'priti'}",True,7589,,2,2,1375015777,1242208555,857079,CC BY-SA 2.5,https://stackoverflow.com/questions/857079/search-text-in-other-text-and-highlight-it-using-javascript,search text in other text and highlight it using javascript,,,,,,
508,['javascript'],"{'account_id': 19588, 'reputation': 54664, 'user_id': 46011, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/b4c7b9374987c46b00b8baa33f601af3?s=256&d=identicon&r=PG', 'display_name': 'JD Isaacks', 'link': 'https://stackoverflow.com/users/46011/jd-isaacks'}",True,4148,,4,3,1373925689,1242917414,893325,CC BY-SA 2.5,https://stackoverflow.com/questions/893325/js-body-tag-onload-equivalent,JS: body tag onload equivalent?,,,,,,
509,"['javascript', 'markdown', 'textile']","{'account_id': 32186, 'reputation': 14534, 'user_id': 89021, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/bc3b63c70c5123dac2c035dc4ca94843?s=256&d=identicon&r=PG', 'display_name': 'user89021', 'link': 'https://stackoverflow.com/users/89021/user89021'}",True,3238,1968846.0,3,7,1373815684,1242939655,895135,CC BY-SA 2.5,https://stackoverflow.com/questions/895135/javascript-libraries-for-markdown-textile-and-others-anchor-references,"JavaScript libraries for Markdown, Textile and others; Anchor references",,,,,,
510,"['javascript', 'dom']","{'user_type': 'does_not_exist', 'display_name': 'Ebe'}",True,451,,5,0,1372673981,1242402658,869474,CC BY-SA 2.5,https://stackoverflow.com/questions/869474/get-element-using-id-problem,Get element using id problem,,1242402943.0,,,,
511,"['javascript', 'jquery', 'json']","{'user_type': 'does_not_exist', 'display_name': 'LeMerovingian'}",True,1183,,1,0,1372660399,1242297755,862651,CC BY-SA 3.0,https://stackoverflow.com/questions/862651/accessing-nested-objects-in-json,Accessing Nested Objects in Json,,1372660399.0,,,,
512,"['javascript', 'editor']","{'account_id': 36555, 'reputation': 77, 'user_id': 104309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b19f81b9ef76cd578f050de8ebb73869?s=256&d=identicon&r=PG', 'display_name': 'rocky', 'link': 'https://stackoverflow.com/users/104309/rocky'}",True,1678,845833.0,4,4,1372401649,1241969134,845527,CC BY-SA 3.0,https://stackoverflow.com/questions/845527/how-fast-does-it-take-to-write-a-simple-custom-editor,"How fast does it take to write a simple, custom editor?",,1372401649.0,,,,
513,"['javascript', 'jquery', 'onclick', 'attributes']","{'account_id': 3657, 'reputation': 30255, 'user_id': 5295, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d7535398322ea87021a045d03b16b03f?s=256&d=identicon&r=PG', 'display_name': 'avernet', 'link': 'https://stackoverflow.com/users/5295/avernet'}",True,165245,826697.0,7,49,1372095947,1241553118,826628,CC BY-SA 2.5,https://stackoverflow.com/questions/826628/javascript-changing-the-value-of-onclick-with-or-without-jquery,JavaScript: changing the value of onclick with or without jQuery,,1241553528.0,,,1241553118.0,
514,"['javascript', 'html', 'widget']","{'account_id': 10610, 'reputation': 64602, 'user_id': 20126, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/22fc146c1512cdb4d381222dcbc8b9f8?s=256&d=identicon&r=PG', 'display_name': 'Amr Elgarhy', 'link': 'https://stackoverflow.com/users/20126/amr-elgarhy'}",True,17894,890353.0,5,8,1371805075,1242853076,890221,CC BY-SA 3.0,https://stackoverflow.com/questions/890221/how-to-get-current-page-size-in-kb-using-just-javascript,How to get current page size in KB using just javascript?,,1495541829.0,,,,
515,['javascript'],"{'account_id': 34739, 'reputation': 17852, 'user_id': 98204, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/79e04ddadfef2b50a8888fd934b6622e?s=256&d=identicon&r=PG', 'display_name': 'Babiker', 'link': 'https://stackoverflow.com/users/98204/babiker'}",True,18680,919009.0,5,3,1370898270,1243479392,918995,CC BY-SA 2.5,https://stackoverflow.com/questions/918995/how-to-concatenate-var-names-in-javascript,How to concatenate var names in javascript?,,1243479860.0,,,,
516,"['javascript', 'html']","{'account_id': 24777, 'reputation': 4013, 'user_id': 63226, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/998ca5933317e9e65e1c65be9d102c78?s=256&d=identicon&r=PG', 'display_name': 'Unreality', 'link': 'https://stackoverflow.com/users/63226/unreality'}",True,78709,903748.0,3,40,1370482018,1243170880,903741,CC BY-SA 2.5,https://stackoverflow.com/questions/903741/how-to-get-the-selected-label-from-a-html-select,How to get the selected label from a html &lt;select&gt;?,,,,,,
517,"['javascript', 'element', 'hide', 'siblings']","{'account_id': 17105, 'reputation': 68004, 'user_id': 37947, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/6285ff8f79ce11a5c9161011137258bc?s=256&d=identicon&r=PG', 'display_name': 'DisgruntledGoat', 'link': 'https://stackoverflow.com/users/37947/disgruntledgoat'}",True,44682,868418.0,4,15,1370455163,1242390485,868407,CC BY-SA 2.5,https://stackoverflow.com/questions/868407/hide-an-elements-next-sibling-with-javascript,Hide an element&#39;s next sibling with Javascript,,,,,,
518,"['javascript', 'oop', 'class', 'programming-languages', 'selflanguage']","{'account_id': 36160, 'reputation': 20602, 'user_id': 103014, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/d05ec76b03bb3cc3f9189b0f5a9817f4?s=256&d=identicon&r=PG', 'display_name': 'egaga', 'link': 'https://stackoverflow.com/users/103014/egaga'}",True,7239,905697.0,7,44,1370093894,1242670476,879061,CC BY-SA 2.5,https://stackoverflow.com/questions/879061/what-are-the-advantages-that-prototype-based-oo-has-over-class-based-oo,What are the advantages that prototype based OO has over class based OO?,,1298022244.0,,,,
519,"['javascript', 'html']","{'account_id': 18060, 'reputation': 107489, 'user_id': 41021, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1b91ea7970ba26630adec64ef683c474?s=256&d=identicon&r=PG', 'display_name': 'Robin Rodricks', 'link': 'https://stackoverflow.com/users/41021/robin-rodricks'}",True,278,924579.0,1,3,1369262015,1243576037,924564,CC BY-SA 3.0,https://stackoverflow.com/questions/924564/are-html-script-elements-allowed-to-be-external-even-when-in-the-body,Are HTML script elements allowed to be external even when in the body?,,1369262015.0,,,,
