,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,accepted_answer_id,community_owned_date,migrated_from,locked_date
817,"['javascript', 'jquery', 'html', 'lightbox']","{'account_id': 583421, 'reputation': 545, 'user_id': 244917, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/02730a80c3b11af6b61da079500a6f8f?s=256&d=identicon&r=PG', 'display_name': 'TeddyB', 'link': 'https://stackoverflow.com/users/244917/teddyb'}",True,382,,4,0,1357230189,1262799705,2014945,CC BY-SA 3.0,https://stackoverflow.com/questions/2014945/jquery-how-to-create-a-lightbox-to-open-up-a-webpage,JQuery: How to create a lightbox to open up a webpage,,1357230189.0,,,,,
818,"['javascript', 'html', 'firefox3.6']","{'account_id': 4709, 'reputation': 13161, 'user_id': 7211, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/886f40e489f0dca0a9dbd03674919bf6?s=256&d=identicon&r=PG', 'display_name': 'AJ.', 'link': 'https://stackoverflow.com/users/7211/aj'}",True,11961,,5,20,1356499193,1264170229,2117845,CC BY-SA 3.0,https://stackoverflow.com/questions/2117845/html-5-file-api,HTML 5 File API,,1356499193.0,,2118053.0,,,
819,"['javascript', 'iphone', 'list', 'dashcode']","{'account_id': 89827, 'reputation': 21, 'user_id': 247601, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06f3d763b25daea4fdbb31e558559f06?s=256&d=identicon&r=PG', 'display_name': 'ConnorD', 'link': 'https://stackoverflow.com/users/247601/connord'}",False,262,,1,0,1356411096,1263169430,2039259,CC BY-SA 2.5,https://stackoverflow.com/questions/2039259/how-to-add-more-than-2-views-to-a-view-stack,How to add more than 2 views to a view stack?,,,,,,,
820,"['php', 'javascript', 'image-processing']","{'account_id': 85523, 'reputation': 1662, 'user_id': 238374, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2bdd367b4c2d3a44d5f4baa32c65bf5a?s=256&d=identicon&r=PG', 'display_name': 'Kevin Mark', 'link': 'https://stackoverflow.com/users/238374/kevin-mark'}",True,254,,4,1,1356400516,1262994903,2031622,CC BY-SA 3.0,https://stackoverflow.com/questions/2031622/on-the-fly-image-generation-in-php,On-The-Fly Image Generation in PHP,,1356399909.0,,2031640.0,,,
821,"['php', 'javascript']","{'account_id': 66183, 'reputation': 13460, 'user_id': 194328, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/pARzA.jpg?s=256&g=1', 'display_name': 'RKh', 'link': 'https://stackoverflow.com/users/194328/rkh'}",True,1215,,2,1,1356399908,1263032950,2033037,CC BY-SA 3.0,https://stackoverflow.com/questions/2033037/why-php-is-not-showing-exception,Why PHP is not showing exception?,,1356399908.0,,2033047.0,,,
822,"['php', 'javascript', 'jquery']","{'account_id': 59952, 'reputation': 31332, 'user_id': 179235, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/690b45e1ac7a2e6df563acb6be6b18fd?s=256&d=identicon&r=PG', 'display_name': 'streetparade', 'link': 'https://stackoverflow.com/users/179235/streetparade'}",True,582,,7,0,1356399391,1264515023,2139890,CC BY-SA 3.0,https://stackoverflow.com/questions/2139890/how-to-access-php-methods-inside-a-javascript,How to access PHP methods inside a Javascript?,,1356399391.0,,2139921.0,,,
823,"['php', 'javascript', 'uri', 'url-routing']","{'account_id': 75531, 'reputation': 38386, 'user_id': 216605, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/be4356b5e2e258404a42b1e2a12843ab?s=256&d=identicon&r=PG', 'display_name': 'ensnare', 'link': 'https://stackoverflow.com/users/216605/ensnare'}",True,1509,,1,0,1356399130,1264743719,2160118,CC BY-SA 3.0,https://stackoverflow.com/questions/2160118/whats-the-best-way-to-access-a-uri-variable-after-a-hashtag-from-php,What&#39;s the best way to access a URI variable after a hashtag from php?,,1356399130.0,,2160127.0,,,
824,"['php', 'javascript']","{'account_id': 49135, 'reputation': 3225, 'user_id': 146192, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/60da852639943b539108d4f348ab9e59?s=256&d=identicon&r=PG', 'display_name': 'Pankaj Khurana', 'link': 'https://stackoverflow.com/users/146192/pankaj-khurana'}",False,1017,,1,0,1356393910,1262682029,2004937,CC BY-SA 3.0,https://stackoverflow.com/questions/2004937/decode-the-string-encoded-through-php-in-javascript,Decode the string encoded through php in javascript,,1356393910.0,,,,,
825,"['javascript', 'jquery', 'ajax', 'cross-domain']","{'account_id': 68024, 'reputation': 60148, 'user_id': 198729, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/3b104e63986f3650917b545a243a04a4?s=256&d=identicon&r=PG', 'display_name': 'user198729', 'link': 'https://stackoverflow.com/users/198729/user198729'}",True,70283,,3,41,1356313047,1263973121,2099728,CC BY-SA 3.0,https://stackoverflow.com/questions/2099728/how-do-i-send-an-ajax-request-on-a-different-port-with-jquery,How do I send an AJAX request on a different port with jQuery?,,1342187256.0,,2099771.0,,,
826,['javascript'],"{'account_id': 64600, 'reputation': 25488, 'user_id': 190623, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/ded2adc034647d0e934806583137ecdd?s=256&d=identicon&r=PG', 'display_name': 'Gandalf StormCrow', 'link': 'https://stackoverflow.com/users/190623/gandalf-stormcrow'}",True,235,,4,2,1356267397,1262605339,1999025,CC BY-SA 3.0,https://stackoverflow.com/questions/1999025/innerhtml-ie-not-with-appending-content-but-reading,innerhtml IE not with appending content but reading,,1356267397.0,,,,,
827,"['javascript', 'jquery', 'jwplayer']","{'account_id': 37787, 'reputation': 273, 'user_id': 108137, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/39ba64ee0432b02389461be851b96997?s=256&d=identicon&r=PG', 'display_name': 'Rick', 'link': 'https://stackoverflow.com/users/108137/rick'}",True,5286,,1,3,1356211808,1264215080,2121871,CC BY-SA 2.5,https://stackoverflow.com/questions/2121871/jw-player-video-works-in-chrome-not-firefox-or-ie,"JW Player - Video works in chrome, not firefox or IE",,1264216292.0,,,,,
828,"['javascript', 'jquery', 'optimization']","{'account_id': 585829, 'reputation': 63, 'user_id': 261180, 'user_type': 'unregistered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/ea89aad282edaa4989484800b90034ee?s=256&d=identicon&r=PG', 'display_name': 'Allen', 'link': 'https://stackoverflow.com/users/261180/allen'}",True,892,,3,1,1356148291,1264784710,2163596,CC BY-SA 2.5,https://stackoverflow.com/questions/2163596/jquery-how-to-cache-dom,JQuery: How to cache DOM?,,1264786198.0,,,,,
829,"['javascript', 'jquery', 'ajax', 'refactoring']","{'account_id': 15576, 'reputation': 1399, 'user_id': 33054, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/794198024caf2a690a6c085ca63724dc?s=256&d=identicon&r=PG', 'display_name': 'ddd', 'link': 'https://stackoverflow.com/users/33054/ddd'}",True,784,,4,0,1356087899,1262565733,1996953,CC BY-SA 2.5,https://stackoverflow.com/questions/1996953/refactoring-javascript,Refactoring Javascript,,1262568119.0,,,,,
830,['javascript'],"{'account_id': 49809, 'reputation': 2804, 'user_id': 148449, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/47a079f8c597d3b4eda5f2de055792e4?s=256&d=identicon&r=PG', 'display_name': 'Testadmin ', 'link': 'https://stackoverflow.com/users/148449/testadmin'}",True,6617,,8,-5,1355140276,1262687492,2005372,,https://stackoverflow.com/questions/2005372/disable-right-click-and-copy-paste-etc-from-my-web-page,Disable right click and copy paste etc .. from my web page,1345723807.0,1355140276.0,not a real question,2005389.0,,,
831,"['javascript', 'jquery', 'dom', 'mootools']","{'account_id': 12533, 'reputation': 6102, 'user_id': 24744, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/7b663fe577a6cf55247a474d9c52e694?s=256&d=identicon&r=PG', 'display_name': 'lock', 'link': 'https://stackoverflow.com/users/24744/lock'}",True,4737,,4,3,1354963061,1264063596,2107892,CC BY-SA 2.5,https://stackoverflow.com/questions/2107892/how-to-implement-a-jquery-live-bind-event-on-mootools,how to implement a jQuery live bind event on mootools?,,1264172958.0,,2109803.0,,,
832,"['javascript', 'json', 'arrays', 'element']","{'account_id': 582523, 'reputation': 101, 'user_id': 249978, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/27803d664ebc229861d2ba5e95e0b286?s=256&d=identicon&r=PG', 'display_name': 'mart', 'link': 'https://stackoverflow.com/users/249978/mart'}",True,45291,,6,7,1354800853,1263590918,2074908,CC BY-SA 2.5,https://stackoverflow.com/questions/2074908/refer-to-an-element-of-json-javascript-object,refer to an element of JSON (Javascript) object,,,,,,,
833,"['javascript', 'ajax', 'canvas', 'charts', 'jqplot']","{'account_id': 57428, 'reputation': 38276, 'user_id': 172029, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/7dad762f14e1dbd51422909b92db233f?s=256&d=identicon&r=PG', 'display_name': 'David Pfeffer', 'link': 'https://stackoverflow.com/users/172029/david-pfeffer'}",True,8114,,1,6,1354374522,1264184330,2119465,CC BY-SA 2.5,https://stackoverflow.com/questions/2119465/javascript-charts-dynamically-adding-data-points,JavaScript charts - dynamically adding data points,,,,2119524.0,,,
834,"['javascript', 'ajax', 'cross-domain']","{'account_id': 73724, 'reputation': 6412, 'user_id': 212159, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/f5295bb1f09b65597d960ced3b4da670?s=256&d=identicon&r=PG', 'display_name': 'Flukey', 'link': 'https://stackoverflow.com/users/212159/flukey'}",True,3497,,2,6,1354289567,1263993297,2101532,CC BY-SA 2.5,https://stackoverflow.com/questions/2101532/ajax-request-from-one-subdomain-to-another-subdomain-but-on-the-same-domain,"AJAX request from one subdomain to another subdomain, but on the same domain",,1263993821.0,,2101551.0,,,
835,"['javascript', 'python', 'regex', 'replace']","{'account_id': 91952, 'reputation': 15043, 'user_id': 252239, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/f2ada894473b5170440f31412c6a84ec?s=256&d=identicon&r=PG', 'display_name': 'Attila O.', 'link': 'https://stackoverflow.com/users/252239/attila-o'}",True,905,,2,6,1354285529,1264460519,2136363,CC BY-SA 2.5,https://stackoverflow.com/questions/2136363/matching-one-line-javascript-comments-with-re,Matching one-line JavaScript comments (//) with re,,1264464228.0,,2137351.0,,,
836,"['javascript', 'jquery', 'jquery-plugins', 'blockui']","{'account_id': 61501, 'reputation': 1282, 'user_id': 183268, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/eef299b43d65711d9b470d4b2208ece0?s=256&d=identicon&r=PG', 'display_name': 'Marco', 'link': 'https://stackoverflow.com/users/183268/marco'}",True,8350,,2,5,1354091375,1262955497,2027655,CC BY-SA 2.5,https://stackoverflow.com/questions/2027655/jquery-blockui-message-after-another,jQuery BlockUi Message after another,,1262965905.0,,2037718.0,,,
837,['javascript'],"{'account_id': 70652, 'reputation': 5234, 'user_id': 204682, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/84a7ca630fc246f2d72e4e07e32aa716?s=256&d=identicon&r=PG', 'display_name': 'Maxime ARNSTAMM', 'link': 'https://stackoverflow.com/users/204682/maxime-arnstamm'}",True,11113,,5,4,1354047046,1264428454,2132760,CC BY-SA 2.5,https://stackoverflow.com/questions/2132760/how-to-ask-confirmation-when-closing-a-window,How to ask confirmation when closing a window?,,,,2132778.0,,,
838,['javascript'],"{'account_id': 877885, 'reputation': 1903, 'user_id': 122677, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/387f0016bef894ac517dc2e7b9bb7fa6?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/122677/alex'}",True,15829,,2,1,1353841876,1262534164,1995368,CC BY-SA 3.0,https://stackoverflow.com/questions/1995368/how-to-pass-data-using-submit-in-javascript,How to pass data using submit() in javascript?,,1353841876.0,,,,,
839,"['javascript', 'ajax', 'concurrency']","{'account_id': 879179, 'reputation': 223, 'user_id': 206660, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'graw', 'link': 'https://stackoverflow.com/users/206660/graw'}",True,62,,1,0,1353689123,1264178933,2118859,CC BY-SA 3.0,https://stackoverflow.com/questions/2118859/joining-ajax-results,Joining ajax results?,,1353689123.0,,2118905.0,,,
840,"['javascript', 'wpf', 'xaml']","{'account_id': 87187, 'reputation': 111, 'user_id': 241949, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/82ec64a3f6fb76d93ca20fc782c4a805?s=256&d=identicon&r=PG', 'display_name': 'user241949', 'link': 'https://stackoverflow.com/users/241949/user241949'}",False,319,,1,0,1353286221,1264740788,2159947,CC BY-SA 3.0,https://stackoverflow.com/questions/2159947/xaml-with-inline-javascript,XAML with inline JavaScript,,1353286221.0,,,,,
841,"['javascript', 'variables', 'numbers']","{'account_id': 86447, 'reputation': 1599, 'user_id': 240390, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/1a3a0b32f74dacb7cccdfe6cb7782a42?s=256&d=identicon&r=PG', 'display_name': 'Dooie', 'link': 'https://stackoverflow.com/users/240390/dooie'}",True,4198,,4,1,1353237419,1263395362,2057630,,https://stackoverflow.com/questions/2057630/comparing-large-numbers-with-javascript,Comparing large numbers with javascript,1353286893.0,1495541376.0,exact duplicate,2057687.0,,,
842,"['javascript', 'jquery', 'html']","{'account_id': 73942, 'reputation': 37268, 'user_id': 212700, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/e68880b4427edb8594f73f1c2b0c64cf?s=256&d=identicon&r=PG', 'display_name': 'leepowers', 'link': 'https://stackoverflow.com/users/212700/leepowers'}",True,136891,,3,86,1352899530,1263963931,2099164,,https://stackoverflow.com/questions/2099164/jquery-array-of-all-selected-checkboxes-by-class,jQuery Array of all selected checkboxes (by class),1340939815.0,1495541439.0,exact duplicate,2099176.0,,,
843,"['javascript', 'jquery']","{'account_id': 71685, 'reputation': 2653, 'user_id': 207318, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/18e49bd5302f896c1cffcefbe472cc83?s=256&d=identicon&r=PG', 'display_name': 'Brandon G', 'link': 'https://stackoverflow.com/users/207318/brandon-g'}",True,834,,1,1,1352831157,1264039828,2106466,CC BY-SA 2.5,https://stackoverflow.com/questions/2106466/jquery-javascript-equivalent,jquery javascript equivalent,,1264097622.0,,2106488.0,,,
844,"['javascript', 'jquery', 'upload', 'uploadify']","{'account_id': 65900, 'reputation': 23121, 'user_id': 193634, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/cca18087b325346d5007ccbc3bdddb6e?s=256&d=identicon&r=PG', 'display_name': 'Rosdi Kasim', 'link': 'https://stackoverflow.com/users/193634/rosdi-kasim'}",True,10515,,3,4,1352478012,1263103598,2036296,CC BY-SA 2.5,https://stackoverflow.com/questions/2036296/how-to-trigger-uploadify-onerror-event-handler,How to trigger Uploadify onError event handler?,,1298474368.0,,2524961.0,,,
845,"['javascript', 'html', 'css', 'caching']","{'account_id': 75531, 'reputation': 38386, 'user_id': 216605, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/be4356b5e2e258404a42b1e2a12843ab?s=256&d=identicon&r=PG', 'display_name': 'ensnare', 'link': 'https://stackoverflow.com/users/216605/ensnare'}",True,9510,,3,16,1352364131,1264878345,2169044,CC BY-SA 2.5,https://stackoverflow.com/questions/2169044/will-an-image-with-style-display-none-still-be-downloaded-and-cached,Will an image with style=&quot;display: none&quot; still be downloaded and cached?,,,,2169061.0,,,
846,"['javascript', 'flash']","{'account_id': 96174, 'reputation': 1282, 'user_id': 261521, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/c40f14c8091c63111a77c0d376b5e4fb?s=256&d=identicon&r=PG', 'display_name': 'p0larBoy', 'link': 'https://stackoverflow.com/users/261521/p0larboy'}",True,294,,8,4,1352010974,1264740843,2159950,CC BY-SA 2.5,https://stackoverflow.com/questions/2159950/when-do-you-really-need-to-use-flash,When do you really need to use Flash?,,1264741118.0,,,,,
847,"['javascript', 'jquery', 'css', 'slideshow']","{'account_id': 584242, 'reputation': 11, 'user_id': 257302, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/a69ae3e7d0277ee982fcd653e5e76a3e?s=256&d=identicon&r=PG', 'display_name': 'rajanikant', 'link': 'https://stackoverflow.com/users/257302/rajanikant'}",False,749,,5,1,1351507678,1264228407,2122384,CC BY-SA 2.5,https://stackoverflow.com/questions/2122384/slide-show-with-css-and-javascript,slide show with css and javascript,,1264230131.0,,,,,
848,"['javascript', 'redirect', 'hyperlink', 'href']","{'account_id': 57390, 'reputation': 9257, 'user_id': 171911, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/8515cd5d50e7c8e669663ef6af998ea0?s=256&d=identicon&r=PG', 'display_name': 'Alex1987', 'link': 'https://stackoverflow.com/users/171911/alex1987'}",True,408,,4,0,1350975549,1262866586,2020139,CC BY-SA 2.5,https://stackoverflow.com/questions/2020139/detect-a-press-on-a-link-and-invoke-an-event,Detect a press on a link and invoke an event?,,1262868216.0,,2021205.0,,,
