,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,bounty_amount,bounty_closes_date,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date
639,"['javascript', 'thunderbird-addon', 'thunderbird-webextensions']","{'account_id': 8856206, 'reputation': 383, 'user_id': 6613909, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qBUZA.jpg?s=256&g=1', 'display_name': 'Volker', 'link': 'https://stackoverflow.com/users/6613909/volker'}",True,182,1,0,1656694639,1646925228,71426482,CC BY-SA 4.0,https://stackoverflow.com/questions/71426482/how-to-execute-access-local-file-from-thunderbird-webextension,How to execute / access local file from Thunderbird WebExtension?,,,,71600199.0,,,,
640,"['javascript', 'html', 'radio-button', 'contenteditable']","{'account_id': 24275544, 'reputation': 73, 'user_id': 18222894, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzO9FqAHhS7okMmXnxXmX1jQHA1_kanE4j_ihGp=k-s256', 'display_name': 'Myk Ado', 'link': 'https://stackoverflow.com/users/18222894/myk-ado'}",True,19,1,0,1656690626,1648735070,71693830,CC BY-SA 4.0,https://stackoverflow.com/questions/71693830/create-text-by-checking-radios,Create text by checking radios,1656690626.0,,,71694133.0,,,,
641,"['javascript', 'object', 'properties', 'exists']","{'account_id': 303382, 'reputation': 11, 'user_id': 2693460, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2693460', 'link': 'https://stackoverflow.com/users/2693460/user2693460'}",True,1605,1,1,1656690584,1646766842,71400329,CC BY-SA 4.0,https://stackoverflow.com/questions/71400329/how-to-know-if-an-object-property-exists-and-has-a-value,How to know if an object property exists and has a value,,,,,,,,
642,"['javascript', 'reactjs', 'arrays', 'radio-button', 'antd']","{'account_id': 23439299, 'reputation': 13, 'user_id': 17497000, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c76286251f70fe8e5ca1e8e4dd9c7083?s=256&d=identicon&r=PG', 'display_name': 'dev', 'link': 'https://stackoverflow.com/users/17497000/dev'}",False,307,0,0,1656689364,1647862741,71557009,CC BY-SA 4.0,https://stackoverflow.com/questions/71557009/select-unselect-radio-button-using-reactjs-and-antd,Select/Unselect radio button using reactjs and antd,1656689364.0,,,,,,,
643,"['javascript', 'radio-button', 'salesforce']","{'account_id': 24735482, 'reputation': 1, 'user_id': 18622912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f202dcb0e94febabd66cd6f3d2b81b8f?s=256&d=identicon&r=PG', 'display_name': 'beekay', 'link': 'https://stackoverflow.com/users/18622912/beekay'}",False,985,1,0,1656689319,1648573617,71666145,CC BY-SA 4.0,https://stackoverflow.com/questions/71666145/how-to-dynamically-set-the-selected-radio-button-with-the-controller-in-javascri,How to dynamically set the selected radio button with the controller in JavaScript - Salesforce,1656689319.0,,,,,,,
644,"['javascript', 'html', 'forms', 'radio-button', 'contenteditable']","{'account_id': 24275544, 'reputation': 73, 'user_id': 18222894, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzO9FqAHhS7okMmXnxXmX1jQHA1_kanE4j_ihGp=k-s256', 'display_name': 'Myk Ado', 'link': 'https://stackoverflow.com/users/18222894/myk-ado'}",True,46,1,1,1656689305,1648636759,71675695,CC BY-SA 4.0,https://stackoverflow.com/questions/71675695/add-information-in-contenteditable-and-generate-stuff-without-loosing-added-info,Add information in contenteditable and generate stuff without loosing added infos,1656689305.0,,,71718304.0,,,,
645,"['javascript', 'css', 'radio-button', 'antd']","{'account_id': 23516634, 'reputation': 151, 'user_id': 17564445, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/h12iH.jpg?s=256&g=1', 'display_name': 'Karina Shulan', 'link': 'https://stackoverflow.com/users/17564445/karina-shulan'}",True,169,1,0,1656689016,1648576293,71666680,CC BY-SA 4.0,https://stackoverflow.com/questions/71666680/antd-radio-circle-falls-outside,Antd radio circle falls outside,1656689016.0,,,71687125.0,,,,
646,"['javascript', 'node.js', 'axios', 'long-polling']","{'account_id': 38272, 'reputation': 7464, 'user_id': 109747, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/59889daa52870e6777c4a6d35f250acc?s=256&d=identicon&r=PG', 'display_name': 'Afriza N. Arief', 'link': 'https://stackoverflow.com/users/109747/afriza-n-arief'}",True,133,2,-4,1656670796,1646238299,71326030,CC BY-SA 4.0,https://stackoverflow.com/questions/71326030/once-in-a-while-axios-http-long-polling-not-returning-at-all,"Once in a while, axios http long polling not returning at all",1656670796.0,,,72825367.0,,,,
647,"['javascript', 'vue.js', 'unit-testing', 'vite', 'vitest']","{'account_id': 17944982, 'reputation': 15, 'user_id': 13039473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb3890aaecf93251faea45f7bff12b7a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cryptorian420', 'link': 'https://stackoverflow.com/users/13039473/cryptorian420'}",False,1712,0,0,1656668664,1647963420,71574860,CC BY-SA 4.0,https://stackoverflow.com/questions/71574860/why-does-vitest-mock-not-catch-my-axios-get-requests,Why does vitest mock not catch my axios get-requests?,1647964805.0,,,,,,,
648,"['javascript', 'jquery', 'angular']","{'account_id': 6803173, 'reputation': 51, 'user_id': 5235853, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3OkC2.jpg?s=256&g=1', 'display_name': 'Joe A.', 'link': 'https://stackoverflow.com/users/5235853/joe-a'}",True,424,1,1,1656664383,1647600248,71525820,CC BY-SA 4.0,https://stackoverflow.com/questions/71525820/angular-6-programmatically-changing-value-of-input-element-in-production-enviro,Angular 6: Programmatically changing value of input element in production environment,,,,72826510.0,,,,
649,"['javascript', 'react-native']","{'account_id': 11836216, 'reputation': 763, 'user_id': 8661476, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8b1bb30b44b26f6c950110faf1ef024?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tafsir Ahamed', 'link': 'https://stackoverflow.com/users/8661476/tafsir-ahamed'}",False,507,1,4,1656658387,1648703828,71687200,CC BY-SA 4.0,https://stackoverflow.com/questions/71687200/validate-ip-address-in-react-native,Validate IP Address in React Native,1656656524.0,,,,,,,
650,"['javascript', 'node.js', 'typescript', 'typeorm']","{'account_id': 797620, 'reputation': 11240, 'user_id': 310139, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/c50e7036b9f8c12f0a98224d0ad9918f?s=256&d=identicon&r=PG', 'display_name': 'ObiHill', 'link': 'https://stackoverflow.com/users/310139/obihill'}",False,206,1,1,1656652984,1646405812,71353211,CC BY-SA 4.0,https://stackoverflow.com/questions/71353211/syntax-error-on-typescript-file-when-using-typeorm-with-javascript-file,Syntax Error on TypeScript file when using TypeORM with JavaScript file,,,,,,,,
651,"['javascript', 'graphql', 'apollo-client']","{'account_id': 9637629, 'reputation': 143, 'user_id': 7153123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f655c8016fb987fc50e44e0b779ad3ca?s=256&d=identicon&r=PG&f=1', 'display_name': 'dogefromage', 'link': 'https://stackoverflow.com/users/7153123/dogefromage'}",False,50,1,1,1656626386,1646479339,71361746,CC BY-SA 4.0,https://stackoverflow.com/questions/71361746/will-my-combined-graphql-queries-in-apollo-client-cache-correctly-and-if-not-h,"Will my combined graphql queries in apollo-client cache correctly? And if not, how can I make it possible?",,,,,,,,
652,"['javascript', 'html', 'reactjs', 'google-chrome']","{'account_id': 6179157, 'reputation': 71, 'user_id': 4815212, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bc72caa5bdbabbd98c4eb3896176089?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vlad', 'link': 'https://stackoverflow.com/users/4815212/vlad'}",False,291,1,5,1656613306,1647424094,71494832,CC BY-SA 4.0,https://stackoverflow.com/questions/71494832/unexpected-iframe-injected-in-reactjs-app-in-dev-mode,Unexpected iframe injected in reactjs app in dev mode,,,,,,,,
653,"['javascript', 'node.js', 'reactjs', 'browser', 'next.js']","{'account_id': 11119483, 'reputation': 11840, 'user_id': 8172439, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XmATK.jpg?s=256&g=1', 'display_name': 'Kai - Kazuya Ito', 'link': 'https://stackoverflow.com/users/8172439/kai-kazuya-ito'}",True,496,2,2,1656574381,1648330650,71632018,CC BY-SA 4.0,https://stackoverflow.com/questions/71632018/can-i-see-the-code-of-js-files-under-api-folder-of-nextjs-with-browsers,Can I see the code of .js files under api folder of NextJS with browsers?,1656574381.0,,,,,,,
654,"['javascript', 'node.js', 'rest', 'cryptojs', 'hmac']","{'account_id': 18737472, 'reputation': 21, 'user_id': 13661498, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiOI9T69A0_fQ5tHurG4eQ_T5BzL1Ief3bhm37PtQ=k-s256', 'display_name': 'Ishan Gupta', 'link': 'https://stackoverflow.com/users/13661498/ishan-gupta'}",False,544,1,1,1656562837,1647281367,71472343,CC BY-SA 4.0,https://stackoverflow.com/questions/71472343/invalid-signature-ftx-get-wallet-balances,Invalid signature : FTX GET wallet/balances,,,,,,,,
655,['javascript'],"{'account_id': 14797295, 'reputation': 4894, 'user_id': 10686620, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad44a041252c316ba3abc7b1978d2107?s=256&d=identicon&r=PG&f=1', 'display_name': 'CCCC', 'link': 'https://stackoverflow.com/users/10686620/cccc'}",True,165,2,-1,1656532063,1646984676,71435176,CC BY-SA 4.0,https://stackoverflow.com/questions/71435176/compare-classify-equal-length-strings-in-a-wordle-like-manner,Compare/classify equal-length strings in a Wordle-like manner?,1647095991.0,,,71435293.0,,,,
656,"['javascript', 'python', 'html']","{'account_id': 24648561, 'reputation': 23, 'user_id': 18545918, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f811d77e7ed0dca2a5678da133a295a0?s=256&d=identicon&r=PG', 'display_name': 'jasonsmith111', 'link': 'https://stackoverflow.com/users/18545918/jasonsmith111'}",True,52,2,2,1656524926,1647973657,71577205,CC BY-SA 4.0,https://stackoverflow.com/questions/71577205/add-javascript-into-python-created-html,Add Javascript into Python created html,,,,71577276.0,,,,
657,"['javascript', 'html', 'reactjs', 'axios', 'multipartform-data']","{'account_id': 5383435, 'reputation': 91, 'user_id': 4288090, 'user_type': 'registered', 'accept_rate': 7, 'profile_image': 'https://i.stack.imgur.com/Ojdbq.jpg?s=256&g=1', 'display_name': 'Prax', 'link': 'https://stackoverflow.com/users/4288090/prax'}",False,1276,1,0,1656519434,1646850704,71414358,CC BY-SA 4.0,https://stackoverflow.com/questions/71414358/reactjs-how-to-make-boundary-static-when-content-type-is-multipart-form-data,Reactjs | How to make boundary static when content type is multipart/form-data,1646903031.0,,,,,,,
658,"['javascript', 'apple-sign-in']","{'account_id': 30732, 'reputation': 15472, 'user_id': 83916, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/HlZlm.jpg?s=256&g=1', 'display_name': 'zeckdude', 'link': 'https://stackoverflow.com/users/83916/zeckdude'}",False,368,1,0,1656511943,1646109116,71303755,CC BY-SA 4.0,https://stackoverflow.com/questions/71303755/using-apple-sign-in-why-is-apple-auth-not-redirecting-after-authenticating-whe,"Using Apple Sign in, why is apple auth not redirecting after authenticating (when using face id)?",,,,,,,,
659,"['javascript', 'html', 'asp.net', 'asp.net-mvc', 'qr-code']","{'account_id': 20175779, 'reputation': 71, 'user_id': 14797482, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff228cffacb3b54e13da8d86eb84f977?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michaelweston', 'link': 'https://stackoverflow.com/users/14797482/michaelweston'}",True,2579,1,0,1656511820,1646142720,71309520,CC BY-SA 4.0,https://stackoverflow.com/questions/71309520/how-to-close-camera-inside-the-modal-using-html5-qrcode-scanner-asp-net-mvc,How to close camera inside the modal using Html5 QrCode Scanner ASP.NET MVC,1646240427.0,,,72802844.0,,,,
660,"['javascript', 'jquery', 'knockout.js']","{'account_id': 23653711, 'reputation': 95, 'user_id': 17682302, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/309d6ca656fa1c29e5bbc4a7d34eee91?s=256&d=identicon&r=PG', 'display_name': 'Rnue', 'link': 'https://stackoverflow.com/users/17682302/rnue'}",False,641,1,1,1656509694,1648028997,71585063,CC BY-SA 4.0,https://stackoverflow.com/questions/71585063/how-to-automatically-trigger-click-event-with-shepherd-tour,How to automatically trigger click event with shepherd tour,,,,,,,,
661,"['javascript', 'reactjs']","{'account_id': 20646235, 'reputation': 1433, 'user_id': 15157684, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhC03u6EFflpdVCsVNVCuvy0BE7QVaO8O9m4us-=k-s256', 'display_name': 'JS3', 'link': 'https://stackoverflow.com/users/15157684/js3'}",True,386,2,1,1656507935,1646720830,71390840,CC BY-SA 4.0,https://stackoverflow.com/questions/71390840/how-can-i-restructure-the-data-where-it-would-group-the-same-ids,How can I restructure the data where it would group the same IDs?,,,,71390892.0,,,,
662,"['javascript', 'arrays', 'json']","{'account_id': 24234685, 'reputation': 25, 'user_id': 18187990, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxI5qoW8RLAjGQHt0sTROv29PGzp3CQ5PDkQvaM=k-s256', 'display_name': 'agam theos', 'link': 'https://stackoverflow.com/users/18187990/agam-theos'}",True,77,1,1,1656501202,1647159970,71455033,CC BY-SA 4.0,https://stackoverflow.com/questions/71455033/separate-json-object-into-different-index,separate json object into different index,,,,71455073.0,,,,
663,"['javascript', 'documentation', 'jsdoc', 'docstring', 'jsdoc3']","{'account_id': 8437736, 'reputation': 1098, 'user_id': 6331353, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/cd7f6cc42c46c3a65c58ff594d962597?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/6331353/sam'}",False,39,1,0,1656500185,1648100832,71597585,CC BY-SA 4.0,https://stackoverflow.com/questions/71597585/jsdoc-auto-detecting-class-methods,JSDoc: Auto detecting class methods,,,,,,,,
664,"['javascript', 'keycloak']","{'account_id': 3679937, 'reputation': 311, 'user_id': 3065102, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2edc5fbe56372954e995a4d6ef247bad?s=256&d=identicon&r=PG&f=1', 'display_name': 'sap', 'link': 'https://stackoverflow.com/users/3065102/sap'}",False,300,1,0,1656493778,1646227206,71323390,CC BY-SA 4.0,https://stackoverflow.com/questions/71323390/keycloak-instance-not-created-using-keycloak-js,Keycloak Instance not created using keycloak-js,,,,,,,,
665,"['javascript', 'discord', 'authorization']","{'account_id': 24687548, 'reputation': 3, 'user_id': 18580530, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyumZavSSjuWqfokkWEQ4xb8Mm5SPJ7-thL1x4=k-s256', 'display_name': 'Bloxxy 213', 'link': 'https://stackoverflow.com/users/18580530/bloxxy-213'}",True,711,1,0,1656473867,1648222932,71619637,CC BY-SA 4.0,https://stackoverflow.com/questions/71619637/discord-oauth2-users-me-guilds-error-401,Discord oauth2 /users/@me/guilds error 401,1648223423.0,,,72795543.0,,,,
666,"['javascript', 'collision-detection', 'phaser-framework', 'mouse-cursor']","{'account_id': 24542020, 'reputation': 1, 'user_id': 18452307, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiNZTimZlW6rovrYUrc7dmKqTYwAutVeQxYuqgPew=k-s256', 'display_name': 'Pidor4o', 'link': 'https://stackoverflow.com/users/18452307/pidor4o'}",False,59,1,0,1656445080,1647166382,71455725,CC BY-SA 4.0,https://stackoverflow.com/questions/71455725/i-want-to-catch-collision-between-collision-between-mouse-cursor-and-sprite-us,I want to catch collision between collision between (mouse) cursor and sprite using phaser,1647349324.0,,,,,,,
667,"['javascript', 'html', 'esp32', 'arduino-esp8266', 'embeddedwebserver']","{'account_id': 13135511, 'reputation': 11, 'user_id': 9488637, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Fabian Butkovich', 'link': 'https://stackoverflow.com/users/9488637/fabian-butkovich'}",True,1737,1,0,1656437036,1647984693,71579183,CC BY-SA 4.0,https://stackoverflow.com/questions/71579183/sending-data-between-esp32-client-and-server,Sending Data Between ESP32 Client and Server,1647985163.0,,,,,,,
668,"['javascript', 'symfony', 'sass', 'bootstrap-5', 'tom-select']","{'account_id': 3776285, 'reputation': 778, 'user_id': 3137047, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/VEAaS.png?s=256&g=1', 'display_name': 'Rikijs', 'link': 'https://stackoverflow.com/users/3137047/rikijs'}",False,1668,2,2,1656436721,1646254811,71329077,CC BY-SA 4.0,https://stackoverflow.com/questions/71329077/tom-select-with-bootstrap-5-theme-differs-visually-from-bootstrap-5-1-3-styled-s,Tom-select with bootstrap 5 theme differs visually from bootstrap 5.1.3 styled select,1646497002.0,,,,,,,
