,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
739,"['javascript', 'charts', 'apexcharts']","{'account_id': 16000883, 'reputation': 574, 'user_id': 11547578, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e38d7ec0920da186c202e075b11f584?s=256&d=identicon&r=PG&f=1', 'display_name': 'Clancinio', 'link': 'https://stackoverflow.com/users/11547578/clancinio'}",False,674,,,1,1,1632130779,1602697076,64358706,CC BY-SA 4.0,https://stackoverflow.com/questions/64358706/how-to-make-annotation-take-up-full-width-of-chart-apexcharts-js,How to make annotation take up full width of Chart (ApexCharts.js),1602697280.0,,
740,"['javascript', 'vue.js', 'vuejs3', 'vue-composition-api', 'primevue']","{'account_id': 1410703, 'reputation': 77, 'user_id': 1337358, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/4a4f68de4beb12ae25a61a7164a082a8?s=256&d=identicon&r=PG', 'display_name': 'kilkurdu', 'link': 'https://stackoverflow.com/users/1337358/kilkurdu'}",True,3432,,64551249.0,1,6,1631965447,1603789706,64551167,CC BY-SA 4.0,https://stackoverflow.com/questions/64551167/vue-composition-api-calling-child-component-method,Vue composition API calling child component method,1631965447.0,,
741,"['javascript', 'reactjs', 'use-effect']","{'account_id': 19633448, 'reputation': 15, 'user_id': 14371205, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e19cc23bdaac5fb18d459a6bedd6689?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alyona', 'link': 'https://stackoverflow.com/users/14371205/alyona'}",True,1345,,64148734.0,2,1,1631960641,1601521558,64148503,CC BY-SA 4.0,https://stackoverflow.com/questions/64148503/react-hook-useeffect-has-a-missing-dependency-with-useeffect,React Hook useEffect has a missing dependency with useEffect,1631960641.0,,
742,"['javascript', 'reactjs']","{'account_id': 1371085, 'reputation': 1872, 'user_id': 1306271, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/5BGFH.png?s=256&g=1', 'display_name': 'Uladz Kha', 'link': 'https://stackoverflow.com/users/1306271/uladz-kha'}",True,3006,,64517821.0,2,6,1631887615,1603571766,64517770,CC BY-SA 4.0,https://stackoverflow.com/questions/64517770/how-to-add-value-to-map-initialized-in-state-using-react,How to add value to Map initialized in state using react?,,,
743,"['javascript', 'pdf', 'pdftron']","{'account_id': 1975263, 'reputation': 2903, 'user_id': 1773177, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/XXlok.jpg?s=256&g=1', 'display_name': 'DS9', 'link': 'https://stackoverflow.com/users/1773177/ds9'}",True,235,,64231722.0,1,2,1631876868,1601992929,64227423,CC BY-SA 4.0,https://stackoverflow.com/questions/64227423/reorder-pages-event-in-pdftron,Reorder Pages Event in PDFTron,,,
744,"['javascript', 'node.js', 'puppeteer']","{'account_id': 4488059, 'reputation': 1263, 'user_id': 3650018, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/90907f32ae699c2fa6ffd252cfc4133d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dmitry Papka', 'link': 'https://stackoverflow.com/users/3650018/dmitry-papka'}",True,1649,,,2,1,1631740325,1602030906,64235587,CC BY-SA 4.0,https://stackoverflow.com/questions/64235587/is-puppeteer-making-my-nodejs-process-to-exit,Is Puppeteer making my NodeJS process to exit?,1602039254.0,,
745,"['javascript', 'php', 'laravel', 'laravel-6', 'laravel-query-builder']","{'account_id': 4910077, 'reputation': 3345, 'user_id': 3955607, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'ST80', 'link': 'https://stackoverflow.com/users/3955607/st80'}",True,252,,,1,0,1631612604,1601901431,64208747,CC BY-SA 4.0,https://stackoverflow.com/questions/64208747/laravel-how-to-avoid-page-reloading-when-using-querybuilder,Laravel How to avoid page reloading when using QueryBuilder,1631612604.0,,
746,"['javascript', 'jquery', 'createelement']","{'account_id': 18552968, 'reputation': 294, 'user_id': 13518805, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qtkfi.png?s=256&g=1', 'display_name': 'Dario', 'link': 'https://stackoverflow.com/users/13518805/dario'}",True,59,,64390716.0,1,0,1631528569,1602856155,64390506,CC BY-SA 4.0,https://stackoverflow.com/questions/64390506/option-created-dynamically-dont-work-properly,Option created dynamically don&#39;t work properly,1631528569.0,,
747,"['javascript', 'graphql', 'aws-amplify']","{'account_id': 1260268, 'reputation': 1596, 'user_id': 1218746, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/6d89876e863be80d6337cada3bf9a51a?s=256&d=identicon&r=PG', 'display_name': 'flyingace', 'link': 'https://stackoverflow.com/users/1218746/flyingace'}",True,3269,,,2,0,1631464696,1602390495,64300602,CC BY-SA 4.0,https://stackoverflow.com/questions/64300602/how-to-control-sort-direction-in-a-list-query-in-aws-amplify-with-graphql,How to control sort direction in a list query in AWS-Amplify with GraphQL,,,
748,"['javascript', 'reactjs', 'express', 'react-hooks', 'react-context']","{'account_id': 18484031, 'reputation': 167, 'user_id': 13465448, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhXZHOBoP4Sv_MOZnDHbSnmgJVgpFPhZMlLAZtx2ok=k-s256', 'display_name': 'KenwaySharma', 'link': 'https://stackoverflow.com/users/13465448/kenwaysharma'}",True,8125,,64307442.0,1,11,1631398010,1602436962,64306989,CC BY-SA 4.0,https://stackoverflow.com/questions/64306989/cannot-update-during-an-existing-state-transition-such-as-within-render-ren,Cannot update during an existing state transition (such as within `render`). Render methods should be a pure function of props and state. in Index.js,1629540993.0,,
749,"['javascript', 'python', 'websocket', 'real-time']","{'account_id': 19048317, 'reputation': 49, 'user_id': 13907044, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-lt1Y00a1q_k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck6Pd-4C2UAgYl9Thjhm1uxFv10NQ/photo.jpg?sz=256', 'display_name': 'Medita Inc.', 'link': 'https://stackoverflow.com/users/13907044/medita-inc'}",True,290,,,1,0,1631300765,1604073849,64611848,CC BY-SA 4.0,https://stackoverflow.com/questions/64611848/continuously-stream-output-from-program-in-python-using-websockets,Continuously stream output from program in Python using Websockets,,,
750,"['javascript', 'jquery', 'dom']","{'account_id': 363309, 'reputation': 395, 'user_id': 706962, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/d8c4141860e6f0ec008a7e96438e427e?s=256&d=identicon&r=PG', 'display_name': 'Fabio Ricci', 'link': 'https://stackoverflow.com/users/706962/fabio-ricci'}",True,45,,64604353.0,1,0,1631266918,1603985181,64594225,CC BY-SA 4.0,https://stackoverflow.com/questions/64594225/finding-previous-element-of-a-certain-class-given-a-text-selection-regardless,"Finding previous element of a certain class, given a text selection, regardless of DOM structure",1631266918.0,,
751,"['javascript', 'php', 'wordpress', 'woocommerce', 'orders']","{'account_id': 14656931, 'reputation': 33, 'user_id': 10585233, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-JYoO15BUUlk/AAAAAAAAAAI/AAAAAAAAAD4/19dpB80N5W4/photo.jpg?sz=256', 'display_name': 'Mark Ferguson', 'link': 'https://stackoverflow.com/users/10585233/mark-ferguson'}",True,90,,64606951.0,1,1,1631215418,1604023400,64601768,CC BY-SA 4.0,https://stackoverflow.com/questions/64601768/embed-a-js-script-woocommerce-on-thanyou-page-with-order-data,Embed a JS script WooCommerce on Thanyou page with Order data,1604055283.0,,
752,"['javascript', 'jquery', 'ajax']","{'account_id': 14353829, 'reputation': 49, 'user_id': 10368409, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-1m3GcZrjBCY/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaMa0lNoRP7XwY48YPLgSYYXGXIXTw/mo/photo.jpg?sz=256', 'display_name': 'buka korek', 'link': 'https://stackoverflow.com/users/10368409/buka-korek'}",True,28,,,1,-1,1631193796,1603399686,64490338,,https://stackoverflow.com/questions/64490338/how-calling-right-json-for-javascript,How calling right JSON for JavaScript,1631193796.0,1603399741.0,Duplicate
753,"['javascript', 'console', 'onerror']","{'account_id': 18467251, 'reputation': 108, 'user_id': 13453082, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a26cd84f435ad956f819699c928bee6?s=256&d=identicon&r=PG&f=1', 'display_name': 'angularQuestions', 'link': 'https://stackoverflow.com/users/13453082/angularquestions'}",True,1275,,66664354.0,2,0,1631189705,1602231544,64276380,CC BY-SA 4.0,https://stackoverflow.com/questions/64276380/how-to-trigger-window-onerror-in-angular,How to trigger window.onerror in angular?,1631189705.0,,
754,"['javascript', 'express', 'session', 'cookies', 'passport.js']","{'account_id': 19785339, 'reputation': 111, 'user_id': 14489427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/44b6b4b4873d38fca3aa7dd6aceef101?s=256&d=identicon&r=PG&f=1', 'display_name': 'Henry Liang', 'link': 'https://stackoverflow.com/users/14489427/henry-liang'}",True,343,,,1,3,1631174674,1603248045,64455899,CC BY-SA 4.0,https://stackoverflow.com/questions/64455899/passport-js-not-able-to-get-session-from-client-for-some-browsers-works-perfec,Passport.Js not able to get session from client for some browsers - works perfectly on localhost but not when deployed,1603254494.0,,
755,"['javascript', 'node.js', 'reactjs', 'webpack', 'fonts']","{'account_id': 16646432, 'reputation': 697, 'user_id': 12030634, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10162146739975305/picture?type=large', 'display_name': 'Alexander Hemming', 'link': 'https://stackoverflow.com/users/12030634/alexander-hemming'}",True,1126,,69097177.0,1,1,1631167457,1602688544,64356433,CC BY-SA 4.0,https://stackoverflow.com/questions/64356433/webpack-ttf-loader-not-loading-the-fonts,webpack TTF loader not loading the fonts,1602767132.0,,
756,"['javascript', 'node.js', 'exceljs']","{'account_id': 19794212, 'reputation': 21, 'user_id': 14496519, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgT5onHiJxvIw4BvY2sfw2kfldEx_C4vGUsyqJC=k-s256', 'display_name': 'labongtoo', 'link': 'https://stackoverflow.com/users/14496519/labongtoo'}",False,1437,,,1,1,1631131014,1603329755,64473898,CC BY-SA 4.0,https://stackoverflow.com/questions/64473898/why-are-the-charts-in-excel-deleted-if-i-export-the-data-with-exceljs,Why are the charts in Excel deleted if I export the data with&#39; ExcelJS&#39;?,,,
757,"['javascript', 'arrays', 'angular', 'regex', 'typescript']","{'account_id': 8648907, 'reputation': 2452, 'user_id': 6475284, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/IybwQ.png?s=256&g=1', 'display_name': 'Codehan25', 'link': 'https://stackoverflow.com/users/6475284/codehan25'}",True,650,,64496994.0,5,-1,1631111545,1603443149,64496907,CC BY-SA 4.0,https://stackoverflow.com/questions/64496907/how-to-convert-a-string-to-an-array-with-javascript-typescript,How to convert a string to an array with JavaScript/TypeScript,1603444606.0,,
758,"['javascript', 'html', 'reactjs', 'text-to-speech']","{'account_id': 19187960, 'reputation': 59, 'user_id': 14018335, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-HxwSPtA6UC4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckmJM5afut0-GmGyzl2wKxvjc3n1A/photo.jpg?sz=256', 'display_name': 'Tinjar', 'link': 'https://stackoverflow.com/users/14018335/tinjar'}",False,1938,,,0,0,1631108792,1603696545,64532830,CC BY-SA 4.0,https://stackoverflow.com/questions/64532830/how-to-implement-text-to-speech-in-react,How to implement Text to Speech in React,1604043208.0,,
759,"['javascript', 'angular', 'typescript', 'events']","{'account_id': 17546559, 'reputation': 194, 'user_id': 12727767, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iq6eI.png?s=256&g=1', 'display_name': 'mmonteirocl', 'link': 'https://stackoverflow.com/users/12727767/mmonteirocl'}",False,303,,,1,1,1631041323,1603445096,64497388,CC BY-SA 4.0,https://stackoverflow.com/questions/64497388/disable-scroll-with-mousewheel-click-auxclick-event,Disable scroll with mousewheel click (auxclick event),,,
760,"['javascript', 'firebase', 'firebase-authentication']","{'account_id': 1101177, 'reputation': 12760, 'user_id': 5965986, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/L8bAP.jpg?s=256&g=1', 'display_name': 'ngokevin', 'link': 'https://stackoverflow.com/users/5965986/ngokevin'}",True,1305,,64400450.0,4,1,1631033095,1602626490,64343788,CC BY-SA 4.0,https://stackoverflow.com/questions/64343788/firebase-email-link-authentication-leads-to-a-page-that-says-error-encountered,Firebase email link authentication leads to a page that says &quot;Error encountered&quot; - &quot;The selected page mode is invalid&quot;,1602823269.0,,
761,"['javascript', 'r', 'shiny', 'google-analytics']","{'account_id': 15868642, 'reputation': 173, 'user_id': 11450037, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-oqs2HRRPRE0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rddpDKK-I9WPOdGQcS1mw8hlrXLEg/mo/photo.jpg?sz=256', 'display_name': 'dkro', 'link': 'https://stackoverflow.com/users/11450037/dkro'}",False,161,,,0,2,1631009182,1601564242,64157998,CC BY-SA 4.0,https://stackoverflow.com/questions/64157998/how-do-you-send-event-values-if-they-are-strings-to-google-analytics-using-r-shi,How do you send event values if they are strings to Google Analytics using R Shiny?,,,
762,"['javascript', 'continuous-integration', 'gitlab-ci', 'cypress', 'e2e-testing']","{'account_id': 360090, 'reputation': 194900, 'user_id': 1873365, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/45TMV.png?s=256&g=1', 'display_name': 'Thierry Templier', 'link': 'https://stackoverflow.com/users/1873365/thierry-templier'}",True,2348,,,1,7,1631006464,1603316168,64472060,CC BY-SA 4.0,https://stackoverflow.com/questions/64472060/cypress-tests-are-green-locally-but-failing-in-gitlab-ci,"Cypress tests are green locally, but failing in Gitlab CI",1603347591.0,,
763,"['javascript', 'google-chrome-extension', 'google-analytics', 'analytics']","{'account_id': 5470477, 'reputation': 1025, 'user_id': 4350008, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/qY7D6.jpg?s=256&g=1', 'display_name': 'Felipe C&#233;sar', 'link': 'https://stackoverflow.com/users/4350008/felipe-c%c3%a9sar'}",True,882,,64491709.0,3,5,1630955705,1603320059,64472697,CC BY-SA 4.0,https://stackoverflow.com/questions/64472697/how-to-check-if-my-google-analytics-is-working-on-a-chrome-extension,How to check if my google analytics is working on a chrome extension?,1603782711.0,,
764,['javascript'],"{'account_id': 2047463, 'reputation': 1808, 'user_id': 1827242, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/be67316df5ef531cc3fc58a0c0394a98?s=256&d=identicon&r=PG', 'display_name': 'Daniel San', 'link': 'https://stackoverflow.com/users/1827242/daniel-san'}",True,2683,,69076377.0,3,1,1630939417,1603832316,64562810,CC BY-SA 4.0,https://stackoverflow.com/questions/64562810/why-a-promise-reject-is-not-catched-within-a-try-catch-block-but-produces-an-unc,Why a promise reject is not catched within a try catch block but produces an Uncaught error?,1630939417.0,,
765,"['javascript', 'html', 'jquery', 'css', 'vue.js']","{'account_id': 14991781, 'reputation': 171, 'user_id': 10822604, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Iu6Vl.jpg?s=256&g=1', 'display_name': 'Jordan Williams', 'link': 'https://stackoverflow.com/users/10822604/jordan-williams'}",False,1263,,,0,0,1630920554,1602799363,64380266,CC BY-SA 4.0,https://stackoverflow.com/questions/64380266/fade-in-fade-out-on-scroll-using-vue-js,Fade in/Fade Out on Scroll using Vue.js,1602800181.0,,
766,"['javascript', 'charts', 'chart.js']","{'account_id': 3945405, 'reputation': 476, 'user_id': 3258251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'decho', 'link': 'https://stackoverflow.com/users/3258251/decho'}",True,888,,,1,3,1630914859,1604154550,64622766,CC BY-SA 4.0,https://stackoverflow.com/questions/64622766/chart-js-bar-chart-mouse-hovering-highlights-all-the-datasets-instead-of-just-th,Chart.js bar chart mouse hovering highlights all the datasets instead of just the selected one,1604158196.0,,
767,"['javascript', 'angular', 'typescript']","{'account_id': 6323409, 'reputation': 93, 'user_id': 4910548, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c33a7247c8f02e27fa3fb2a15859c5c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Prashant Tikone', 'link': 'https://stackoverflow.com/users/4910548/prashant-tikone'}",True,1575,,64368837.0,2,2,1630910929,1602603680,64338541,CC BY-SA 4.0,https://stackoverflow.com/questions/64338541/unable-to-use-bigint-in-typescript-version-3-4-5-error-ts2304-cannot-find-name,Unable to use BigInt in typescript version 3.4.5. Error TS2304: Cannot find name &#39;BigInt&#39;,1602604419.0,,
768,"['javascript', 'arrays', 'multidimensional-array', 'foreach']","{'account_id': 19746433, 'reputation': 3, 'user_id': 14458752, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-r4IvP_WBPe4/AAAAAAAAAAI/AAAAAAAAAAA/AphZhIYEw_0/s96-c/photo.jpg?sz=256', 'display_name': 'Deannaleenormanmsncom', 'link': 'https://stackoverflow.com/users/14458752/deannaleenormanmsncom'}",True,1711,,,4,-1,1630830586,1603161405,64437674,CC BY-SA 4.0,https://stackoverflow.com/questions/64437674/how-to-nest-a-foreach-in-a-foreach-to-get-sum-for-javascript,How to nest a forEach in a forEach to get sum for JavaScript,1603162026.0,,
