,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,locked_date,community_owned_date,closed_date,closed_reason
245,"['javascript', 'jquery', 'onload', 'google-ajax-api']","{'account_id': 7086, 'reputation': 12661, 'user_id': 12138, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/86482989331f6a3a226d1991c20fce9a?s=256&d=identicon&r=PG', 'display_name': 'zgoda', 'link': 'https://stackoverflow.com/users/12138/zgoda'}",True,55984,556423.0,4,56,1483550364,1234870442,,556406,CC BY-SA 2.5,https://stackoverflow.com/questions/556406/google-setonloadcallback-with-jquery-document-ready-is-it-ok-to-mix,"google.setOnLoadCallback with jQuery $(document).ready(), is it OK to mix?",,,,,
246,"['javascript', 'serial-port', 'windows-vista']","{'user_type': 'does_not_exist', 'display_name': 'Neil'}",True,32695,,9,5,1481699889,1235677561,1349195131.0,592099,CC BY-SA 3.0,https://stackoverflow.com/questions/592099/javascript-interface-with-rs-232-serial-port,Javascript interface with RS-232 Serial Port,,,,,
247,['javascript'],"{'account_id': 1781, 'reputation': 89872, 'user_id': 2443, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/0edfb9def335b533bedb791235a9c5bd?s=256&d=identicon&r=PG', 'display_name': 'Allain Lalonde', 'link': 'https://stackoverflow.com/users/2443/allain-lalonde'}",True,81461,504097.0,3,39,1480633210,1233595647,1381945245.0,504052,CC BY-SA 3.0,https://stackoverflow.com/questions/504052/determining-position-of-the-browser-window-in-javascript,Determining position of the browser window in JavaScript?,,,,,
248,"['asp.net', 'javascript', 'jquery']","{'account_id': 4431, 'reputation': 58467, 'user_id': 6651, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/7ec4bc8cdafe81ef0f043b21125d37a5?s=256&d=identicon&r=PG', 'display_name': 'Alex Angas', 'link': 'https://stackoverflow.com/users/6651/alex-angas'}",True,38087,528251.0,5,68,1480359444,1234188253,,528241,CC BY-SA 2.5,https://stackoverflow.com/questions/528241/how-do-i-run-different-versions-of-jquery-on-the-same-page,How do I run different versions of jQuery on the same page?,,,,,
249,"['javascript', 'performance', 'monitoring', 'client-side', 'timing']","{'account_id': 25421, 'reputation': 291, 'user_id': 65331, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ab941c7223a83118a297d6ca45a3232?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kam', 'link': 'https://stackoverflow.com/users/65331/kam'}",True,16841,793237.0,8,17,1478078985,1234555399,1347056758.0,547458,CC BY-SA 3.0,https://stackoverflow.com/questions/547458/what-is-the-best-way-to-measure-client-side-page-load-times,What is the best way to measure Client Side page load times?,,,,,
250,"['javascript', 'internet-explorer', 'dom']","{'account_id': 26612, 'reputation': 1638, 'user_id': 69430, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/3c0689c087f93f4dfca99116a2f21510?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/69430/dave'}",True,4319,761209.0,4,2,1476958967,1235254649,,573824,CC BY-SA 2.5,https://stackoverflow.com/questions/573824/ie-overwrite-window-top,IE Overwrite window.top,,,,,
251,"['javascript', 'jquery', 'svg', 'raphael']","{'account_id': 12249, 'reputation': 13992, 'user_id': 24010, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/W5S5C.jpg?s=256&g=1', 'display_name': 'Luke Dennis', 'link': 'https://stackoverflow.com/users/24010/luke-dennis'}",True,106861,2381953.0,14,255,1476634848,1235611314,1316944106.0,588718,,https://stackoverflow.com/questions/588718/jquery-svg-vs-raphael,jQuery SVG vs. Raphael,1283340901.0,,,1383135615.0,Opinion-based
252,"['javascript', 'jquery', 'list', 'listview', 'html-table']","{'user_type': 'does_not_exist', 'display_name': 'Frank'}",True,7069,,4,2,1474053104,1235396465,1474053104.0,577669,CC BY-SA 3.0,https://stackoverflow.com/questions/577669/how-to-transform-html-table-to-list-with-jquery,How to transform HTML table to list with JQuery?,,,,,
253,"['javascript', 'jquery', 'html', 'ajax', 'forms']","{'account_id': 5069, 'reputation': 11124, 'user_id': 7961, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/97dbd8204d48f5a086586a4e95d0403b?s=256&d=identicon&r=PG', 'display_name': 'Howard Pinsley', 'link': 'https://stackoverflow.com/users/7961/howard-pinsley'}",True,240505,588322.0,10,83,1472206824,1235602049,,588263,,https://stackoverflow.com/questions/588263/how-can-i-get-all-a-forms-values-that-would-be-submitted-without-submitting,How can I get all a form&#39;s values that would be submitted without submitting,,,,1511817081.0,Duplicate
254,"['javascript', 'jquery', 'internet-explorer', 'background-position']","{'account_id': 276, 'reputation': 15946, 'user_id': 342, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/becdc810f976b0b4fb2ecd4a4c9f8bd6?s=256&d=identicon&r=PG', 'display_name': 'graham.reeds', 'link': 'https://stackoverflow.com/users/342/graham-reeds'}",True,33110,595598.0,11,13,1471603412,1235743313,1327912937.0,594870,CC BY-SA 3.0,https://stackoverflow.com/questions/594870/fix-for-background-position-in-ie,Fix for background-position in IE,,,,,
255,"['javascript', 'jquery', 'html', 'dom']","{'account_id': 22518, 'reputation': 3631, 'user_id': 55614, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a17319d96bdb9a5652ea6b7122f75f96?s=256&d=identicon&r=PG', 'display_name': 'Bigballs', 'link': 'https://stackoverflow.com/users/55614/bigballs'}",True,65317,561405.0,8,17,1466703669,1234968904,,561379,CC BY-SA 2.5,https://stackoverflow.com/questions/561379/jquery-wait-cursor-while-loading-html-in-div,jquery wait cursor while loading html in div,,,,,
256,"['javascript', 'flash', 'statistics', 'charts', 'visualization']","{'account_id': 21897, 'reputation': 1316, 'user_id': 53569, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/83a1a74c2e61c5d14347a1c56d3e27f9?s=256&d=identicon&r=PG', 'display_name': 'sh1mmer', 'link': 'https://stackoverflow.com/users/53569/sh1mmer'}",True,4659,573143.0,11,9,1464039856,1235201925,1235405055.0,572593,CC BY-SA 2.5,https://stackoverflow.com/questions/572593/what-are-the-best-javascript-flash-frameworks-to-render-graphs-or-charts-from-da,What are the best Javascript/Flash frameworks to render graphs or charts from data?,1331754631.0,,,,
257,"['javascript', 'popup', 'window']","{'account_id': 5161, 'reputation': 9564, 'user_id': 8163, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/eb0aee111844a3b5c6a3b47ade13188d?s=256&d=identicon&r=PG', 'display_name': 'Greg Reynolds', 'link': 'https://stackoverflow.com/users/8163/greg-reynolds'}",True,67636,528730.0,6,21,1463485555,1234194146,1495542339.0,528671,CC BY-SA 3.0,https://stackoverflow.com/questions/528671/javascript-window-open-only-if-the-window-does-not-already-exist,JavaScript window.open only if the window does not already exist,,,,,
258,"['javascript', 'html', 'css', 'colors']","{'account_id': 17658, 'reputation': 87, 'user_id': 39740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/369335ca776c94914a0556f8b045e9dc?s=256&d=identicon&r=PG', 'display_name': 'asvela', 'link': 'https://stackoverflow.com/users/39740/asvela'}",True,4523,503609.0,7,6,1463178690,1233588508,1233607321.0,503595,CC BY-SA 2.5,https://stackoverflow.com/questions/503595/how-to-make-a-ahover-gradually-have-other-colour,How to make a a:hover gradually have other colour,,,,,
259,['javascript'],"{'account_id': 13376, 'reputation': 17511, 'user_id': 26823, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/68e9ee1d67b3f03da8240309394da2ff?s=256&d=identicon&r=PG', 'display_name': 'zuk1', 'link': 'https://stackoverflow.com/users/26823/zuk1'}",True,45051,532620.0,6,10,1462317278,1234276291,,532553,CC BY-SA 2.5,https://stackoverflow.com/questions/532553/javascript-countdown,Javascript Countdown,,,,,
260,"['javascript', 'firefox', 'google-chrome']","{'account_id': 13017, 'reputation': 2723, 'user_id': 1464733, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c08776f90fb24932bc4ac05c68ecb8d0?s=256&d=identicon&r=PG', 'display_name': 'Mark Wilbur', 'link': 'https://stackoverflow.com/users/1464733/mark-wilbur'}",True,3091,670258.0,2,5,1462192549,1233902800,1233909007.0,519349,CC BY-SA 2.5,https://stackoverflow.com/questions/519349/how-do-you-manipulate-selected-text-via-a-firefox-extension,How do you manipulate selected text via a Firefox extension,,,,,
261,"['javascript', 'ajax', 'terminology', 'dhtml']","{'account_id': 16599, 'reputation': 2608, 'user_id': 1169746, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/4014463fc669236e9d85a618930a3ef9?s=256&d=identicon&r=PG', 'display_name': 'FriendOfFuture', 'link': 'https://stackoverflow.com/users/1169746/friendoffuture'}",True,1141,579492.0,15,22,1458514453,1235424893,1458514453.0,579463,CC BY-SA 3.0,https://stackoverflow.com/questions/579463/what-do-you-call-dhtml-these-days,What do you call DHTML these days?,,,,,
262,"['javascript', 'jquery']","{'user_type': 'does_not_exist', 'display_name': 'MTBoy'}",True,43078,,8,12,1456489322,1234369236,1237255075.0,537554,CC BY-SA 2.5,https://stackoverflow.com/questions/537554/using-jquery-how-do-i-change-the-elements-html-value-div,"Using jQuery, how do I change the elements html value? (div)",,,,,
263,"['c#', 'asp.net', 'javascript', 'updatepanel', 'tinymce']","{'account_id': 19917, 'reputation': 8399, 'user_id': 47109, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/aadd476d80ca47216ebb233292cf2655?s=256&d=identicon&r=PG', 'display_name': 'jpsimard-nyx', 'link': 'https://stackoverflow.com/users/47109/jpsimard-nyx'}",True,20625,,12,14,1455963583,1234553097,1272876734.0,547327,CC BY-SA 2.5,https://stackoverflow.com/questions/547327/how-to-make-tinymce-work-inside-an-updatepanel,How to make TinyMCE work inside an UpdatePanel?,,,,,
264,"['c#', 'javascript', 'ajax', 'httpwebrequest']","{'account_id': 24671, 'reputation': 5252, 'user_id': 62898, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/48a7cd10036c7067b9189ac3078d6449?s=256&d=identicon&r=PG', 'display_name': 'Amit Raz', 'link': 'https://stackoverflow.com/users/62898/amit-raz'}",True,52519,516066.0,7,24,1455003918,1233842868,1233843896.0,516027,CC BY-SA 2.5,https://stackoverflow.com/questions/516027/c-httpwebrequest-and-javascript,C# httpwebrequest and javascript,,,,,
265,"['asp.net', 'javascript']","{'account_id': 538, 'reputation': 19210, 'user_id': 698, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d639e25e8e77551988a45859b61656af?s=256&d=identicon&r=PG', 'display_name': 'slolife', 'link': 'https://stackoverflow.com/users/698/slolife'}",True,18336,593087.0,3,12,1454558652,1235692744,,593039,CC BY-SA 2.5,https://stackoverflow.com/questions/593039/is-there-a-way-to-set-a-asp-net-buttons-commandargument-in-javascript,Is there a way to set a asp.net button&#39;s CommandArgument in javascript?,,,,,
266,"['javascript', 'internet-explorer', 'dom', 'crash']","{'account_id': 23632, 'reputation': 1444, 'user_id': 59350, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/8ddad95fe1fecd42b73cb781c7c824a8?s=256&d=identicon&r=PG', 'display_name': 'belaz', 'link': 'https://stackoverflow.com/users/59350/belaz'}",True,33870,515239.0,3,17,1453879634,1233764183,1453879634.0,512070,,https://stackoverflow.com/questions/512070/add-a-link-stylesheet-dynamically-in-the-head,Add a link stylesheet dynamically in the &lt;head&gt;,,,,1361428536.0,too localized
267,"['javascript', 'html', 'css']","{'account_id': 21698, 'reputation': 35988, 'user_id': 52963, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/f979d6d83d40b10d9ad43bdfc51cb1de?s=256&d=identicon&r=PG', 'display_name': 'system PAUSE', 'link': 'https://stackoverflow.com/users/52963/system-pause'}",True,42666,584259.0,4,101,1452233235,1235519584,,584184,CC BY-SA 2.5,https://stackoverflow.com/questions/584184/what-is-a-practical-maximum-length-for-html-id,What is a practical maximum length for HTML id?,1452235073.0,,,,
268,"['javascript', 'jquery', 'ajax', 'post']","{'account_id': 22243, 'reputation': 262038, 'user_id': 54680, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/TnaEx.jpg?s=256&g=1', 'display_name': 'Sampson', 'link': 'https://stackoverflow.com/users/54680/sampson'}",True,256,523330.0,2,3,1450206851,1233988949,1450206851.0,523312,CC BY-SA 3.0,https://stackoverflow.com/questions/523312/post-doesnt-have-time-to-run,$.post() doesn&#39;t have time to run?,,,,,
269,"['javascript', 'jquery']","{'account_id': 27087, 'reputation': 9905, 'user_id': 71079, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/3e302415f77b6c398abc0b16efc653f3?s=256&d=identicon&r=PG', 'display_name': 'Ralph Caraveo', 'link': 'https://stackoverflow.com/users/71079/ralph-caraveo'}",True,69263,587985.0,3,32,1449655429,1235597395,1449655429.0,587954,CC BY-SA 3.0,https://stackoverflow.com/questions/587954/best-practices-for-declaring-functions-inside-jquery-ready-function,Best practices for declaring functions inside jquery ready function,,,,,
270,"['javascript', 'joomla', 'joomla1.5', 'onload']","{'account_id': 25785, 'reputation': 1367, 'user_id': 66572, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/589eb816974f907dc16922c1ad62f08d?s=256&d=identicon&r=PG', 'display_name': 'privateace', 'link': 'https://stackoverflow.com/users/66572/privateace'}",True,55672,559161.0,7,40,1445591788,1234912354,1236464893.0,559150,CC BY-SA 2.5,https://stackoverflow.com/questions/559150/best-practice-for-using-window-onload,Best practice for using window.onload,,,,,
271,"['java', 'javascript', 'arrays', 'jsp']","{'account_id': 24576, 'reputation': 4572, 'user_id': 62610, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/1515e94401db35decfcc77c059d27bff?s=256&d=identicon&r=PG', 'display_name': 'kgrad', 'link': 'https://stackoverflow.com/users/62610/kgrad'}",True,81444,516612.0,6,13,1444314267,1233850011,1305125363.0,516565,CC BY-SA 3.0,https://stackoverflow.com/questions/516565/how-to-transfer-java-array-to-javascript-array-using-jsp,How to transfer java array to javaScript array using jsp?,,,,,
272,"['javascript', 'jquery', 'xml']","{'account_id': 6141, 'reputation': 2443, 'user_id': 10221, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/17235758dbf111fc034b42e136e885d2?s=256&d=identicon&r=PG', 'display_name': 'Steve Hiner', 'link': 'https://stackoverflow.com/users/10221/steve-hiner'}",True,46012,562613.0,15,23,1442482501,1234981697,1235161199.0,562283,CC BY-SA 2.5,https://stackoverflow.com/questions/562283/jquery-find-doesnt-return-data-in-ie-but-does-in-firefox-and-chrome,jQuery .find() doesn&#39;t return data in IE but does in Firefox and Chrome,,,,,
273,"['php', 'javascript', 'http', 'https']","{'user_type': 'does_not_exist', 'display_name': 'nico_h'}",True,2282,,10,6,1441116259,1233844273,,516127,CC BY-SA 2.5,https://stackoverflow.com/questions/516127/is-it-possible-to-have-a-secure-web-form-without-an-https-server,Is it possible to have a secure web form without an https server?,,,1233844273.0,,
274,"['javascript', 'html', 'css', 'textarea']","{'account_id': 24123, 'reputation': 537, 'user_id': 61145, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ba55011dd850ec83531a8381f1d76ff?s=256&d=identicon&r=PG', 'display_name': 'unigogo', 'link': 'https://stackoverflow.com/users/61145/unigogo'}",True,1252,,4,4,1437341554,1233541038,,502027,CC BY-SA 2.5,https://stackoverflow.com/questions/502027/how-does-google-mail-achieve-rtf-in-textarea,How does Google mail achieve rtf in textarea?,,,,,
275,"['php', 'javascript', 'screen-scraping']","{'user_type': 'does_not_exist', 'display_name': 'Sakthivel'}",True,3761,,5,0,1436533938,1234273797,1234277507.0,532399,CC BY-SA 2.5,https://stackoverflow.com/questions/532399/how-do-i-implement-a-screen-scraper-in-php,How do I implement a screen scraper in PHP?,,,,,
276,"['javascript', 'jquery', 'jquery-selectors', 'traversal']","{'account_id': 5714, 'reputation': 108176, 'user_id': 9360, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/aPAUa.png?s=256&g=1', 'display_name': 'Peter Boughton', 'link': 'https://stackoverflow.com/users/9360/peter-boughton'}",True,1127,15495022.0,3,5,1436266859,1234444929,1363683795.0,541189,CC BY-SA 3.0,https://stackoverflow.com/questions/541189/jquery-suggestions-for-a-nextwhile-traversion,jQuery - suggestions for a &quot;nextWhile&quot; traversion?,,,,,
