,tags,owner,is_answered,view_count,bounty_amount,bounty_closes_date,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
301,"['javascript', 'node.js', 'opencv']","{'account_id': 21993260, 'reputation': 21, 'user_id': 16266254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae464c382317a4fee3b5ed95bd4e8cac?s=256&d=identicon&r=PG&f=1', 'display_name': 'David Jung', 'link': 'https://stackoverflow.com/users/16266254/david-jung'}",False,247,,,1,0,1661845061,1645086729,71154704,CC BY-SA 4.0,https://stackoverflow.com/questions/71154704/cant-run-requireopencv4nodejs,Can&#39;t run require(&#39;opencv4nodejs&#39;),,1661845052.0,,,
302,"['javascript', 'visual-studio-code', 'ide']","{'account_id': 23633345, 'reputation': 141, 'user_id': 17664755, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwjejIxbPLRnlZzrjnMIQ7nslg5lIE3D4LwSYj7=k-s256', 'display_name': 'amir', 'link': 'https://stackoverflow.com/users/17664755/amir'}",True,432,,,3,1,1661800948,1645281880,71186027,CC BY-SA 4.0,https://stackoverflow.com/questions/71186027/how-to-create-different-environments-to-code-in-vs-code-e-g-by-language-se,How to create different environments to code in VS Code (e.g. :by language). [Settings Profiles],,1657053676.0,,,
303,"['javascript', 'google-app-engine', 'google-cloud-platform', 'google-cloud-functions', 'google-secret-manager']","{'account_id': 339983, 'reputation': 1216, 'user_id': 669767, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/dHZ1R.jpg?s=256&g=1', 'display_name': 'Konstantin Bodnia', 'link': 'https://stackoverflow.com/users/669767/konstantin-bodnia'}",False,552,,,2,0,1661785434,1644229841,71017018,CC BY-SA 4.0,https://stackoverflow.com/questions/71017018/google-cloud-secrets-manager-denies-access-to-app-engine-application-but-works-w,Google Cloud Secrets Manager denies access to App Engine application but works with Google Cloud Function,,1644231715.0,,,
304,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 19655683, 'reputation': 51, 'user_id': 14388389, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb213a51a93f3da8bf9f287384271f60?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vishnu Haasan', 'link': 'https://stackoverflow.com/users/14388389/vishnu-haasan'}",True,524,,,2,4,1661782695,1643807482,70956249,CC BY-SA 4.0,https://stackoverflow.com/questions/70956249/react-link-tag-changes-the-url-but-doesnt-render-the-component,React Link tag changes the url but doesnt render the component,,,,,
305,"['javascript', 'node.js', 'eslint']","{'account_id': 1044036, 'reputation': 625, 'user_id': 1049398, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/3mQCe.jpg?s=256&g=1', 'display_name': 'dennis', 'link': 'https://stackoverflow.com/users/1049398/dennis'}",True,1214,,,2,11,1661780624,1644661056,71090960,CC BY-SA 4.0,https://stackoverflow.com/questions/71090960/is-there-a-way-to-make-eslint-understand-the-new-import-assertion-syntax-without,Is there a way to make ESLint understand the new import assertion syntax without adding Babel?,,1644661399.0,,,
306,"['javascript', 'jsdoc']","{'account_id': 24330059, 'reputation': 21, 'user_id': 18269040, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwW3p84kpVR7sFRbWKluui360cxr4CTAUBcXUy9=k-s256', 'display_name': 'Robbie', 'link': 'https://stackoverflow.com/users/18269040/robbie'}",False,102,,,2,2,1661755757,1645452525,71207705,CC BY-SA 4.0,https://stackoverflow.com/questions/71207705/in-jsdoc-should-key-string-any-allow-me-to-use-any-key-value-property,In JsDoc should `[key: string]: any;` allow me to use any key value property?,,,,,
307,"['javascript', 'visual-studio-code', 'jsdoc']","{'account_id': 16241273, 'reputation': 21, 'user_id': 11727535, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-31c77IPoJqQ/AAAAAAAAAAI/AAAAAAAAGqQ/LgPRJRXRQts/photo.jpg?sz=256', 'display_name': 'Timmy', 'link': 'https://stackoverflow.com/users/11727535/timmy'}",False,142,,,1,2,1661754394,1645587832,71231144,CC BY-SA 4.0,https://stackoverflow.com/questions/71231144/how-to-use-jsdoc-when-class-in-property-and-when-using-object-assign,"How to use jsdoc when class in property, and when using Object.assign?",,1645588623.0,,,
308,"['javascript', 'typescript', 'postgresql', 'nestjs', 'typeorm']","{'account_id': 20332004, 'reputation': 11, 'user_id': 14913741, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/621f64751ae989d07c8cb62081d97180?s=256&d=identicon&r=PG&f=1', 'display_name': 'promise.reject', 'link': 'https://stackoverflow.com/users/14913741/promise-reject'}",False,863,,,3,0,1661738266,1645547091,71224818,CC BY-SA 4.0,https://stackoverflow.com/questions/71224818/how-can-i-cascade-delete-with-one-to-many-relation-in-typeorm,How can I cascade delete with one-to-many relation in typeORM?,,1645580517.0,,,
309,"['javascript', 'firebase', 'react-native', 'google-cloud-firestore', 'react-native-firebase']","{'account_id': 16184942, 'reputation': 863, 'user_id': 11685381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97cb3ad324aa58ca69250b1ddb107981?s=256&d=identicon&r=PG&f=1', 'display_name': 'dev1ce', 'link': 'https://stackoverflow.com/users/11685381/dev1ce'}",True,6905,,,1,8,1661692647,1644392606,71045643,CC BY-SA 4.0,https://stackoverflow.com/questions/71045643/could-not-reach-cloud-firestore-backend-react-native-firebase-v9,Could not reach Cloud Firestore backend - React native Firebase v9,71060875.0,1659619225.0,,,
310,"['javascript', 'reactjs', 'unit-testing', 'ts-jest']","{'account_id': 12669583, 'reputation': 33, 'user_id': 9207570, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ed5d13758efafb17714e0c7627690ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'Saurabh', 'link': 'https://stackoverflow.com/users/9207570/saurabh'}",True,2985,,,1,0,1661605315,1644343399,71038686,CC BY-SA 4.0,https://stackoverflow.com/questions/71038686/how-to-loop-to-expect-a-list-of-item-in-jest,how to loop to expect a list of item in jest,71039650.0,1661605315.0,,,
311,"['javascript', 'css', 'vue.js', 'primevue']","{'account_id': 19566199, 'reputation': 33, 'user_id': 14318296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4192b7bff14865661a4077feffb2bc4c?s=256&d=identicon&r=PG&f=1', 'display_name': 'robotpsychology', 'link': 'https://stackoverflow.com/users/14318296/robotpsychology'}",True,651,,,3,0,1661539414,1644454123,71058545,CC BY-SA 4.0,https://stackoverflow.com/questions/71058545/how-to-add-icon-to-autocomplete-in-primevue,How to add icon to autocomplete in PrimeVue,71058546.0,,,,
312,"['javascript', 'electron']","{'account_id': 7421838, 'reputation': 8966, 'user_id': 5645843, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/abfc3c1270b2e181a9c1117b60462c98?s=256&d=identicon&r=PG&f=1', 'display_name': 'kjdion84', 'link': 'https://stackoverflow.com/users/5645843/kjdion84'}",True,958,,,1,1,1661534161,1644768543,71102495,CC BY-SA 4.0,https://stackoverflow.com/questions/71102495/how-do-you-add-a-custom-title-bar-to-an-electron-app,How do you add a custom title bar to an Electron app?,71115221.0,1644875176.0,,,
313,['javascript'],"{'account_id': 22291068, 'reputation': 135, 'user_id': 16517930, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzfjtu3IjnJPkbuWdmnkK7-mbow-52rEJhs4v4l=k-s256', 'display_name': 'codaholic', 'link': 'https://stackoverflow.com/users/16517930/codaholic'}",True,111,,,2,2,1661509749,1645374709,71196413,CC BY-SA 4.0,https://stackoverflow.com/questions/71196413/how-to-mimic-extends-and-super-in-prototypes,How to mimic extends and super in prototypes?,71196611.0,1645376139.0,,,
314,"['javascript', 'typescript', 'string', 'numbers', 'generator']","{'account_id': 18942069, 'reputation': 190, 'user_id': 13821866, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiXF4gJgxosrpXrx5_XANFzE7uKY2avP1uYuxt7Iw=k-s256', 'display_name': 'KristalkillPlay', 'link': 'https://stackoverflow.com/users/13821866/kristalkillplay'}",True,333,,,1,2,1661509609,1645557172,71227061,CC BY-SA 4.0,https://stackoverflow.com/questions/71227061/generate-fixed-length-unique-string-from-2,Generate fixed length unique string from 2,71227445.0,1645559401.0,,,
315,"['javascript', 'arrays', 'recursion']","{'account_id': 15139984, 'reputation': 23, 'user_id': 10925264, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e07039020f4bfb2f8267ee48d643260f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex K.', 'link': 'https://stackoverflow.com/users/10925264/alex-k'}",True,143,,,2,0,1661509209,1645607450,71234124,CC BY-SA 4.0,https://stackoverflow.com/questions/71234124/how-to-split-nested-array-into-rows-with-limited-size,How to split nested array into &quot;rows&quot; with limited size,71234421.0,1646068147.0,,,
316,"['javascript', 'reactjs', 'remix.run']","{'account_id': 8593517, 'reputation': 1037, 'user_id': 6437335, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/b1e29f44c7cffacfb1b32c6746f85c27?s=256&d=identicon&r=PG&f=1', 'display_name': 'Edon', 'link': 'https://stackoverflow.com/users/6437335/edon'}",True,2571,,,3,1,1661502271,1644913317,71123120,CC BY-SA 4.0,https://stackoverflow.com/questions/71123120/remix-usesubmit-arbitrary-data,Remix useSubmit arbitrary data,71501860.0,,,,
317,"['javascript', 'reactjs', 'next.js']","{'account_id': 20202501, 'reputation': 407, 'user_id': 14817835, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f42311e10eea7a297c2ced04733ee8eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'eliezra236', 'link': 'https://stackoverflow.com/users/14817835/eliezra236'}",False,138,,,1,0,1661488873,1645553597,71226354,CC BY-SA 4.0,https://stackoverflow.com/questions/71226354/how-to-format-and-return-style-jsx-string-from-a-function-in-react-or-nextjs,How to format and return &lt;style jsx&gt; string from a function in React or Nextjs,,,,,
318,"['javascript', 'html', 'css', 'drag-and-drop', 'mouse-cursor']","{'account_id': 17359320, 'reputation': 21, 'user_id': 12575988, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-aRNQ0PmRRsA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfa7f5bAI8pTofToc6LKjHU3ApQKA/photo.jpg?sz=256', 'display_name': 'Dlofud', 'link': 'https://stackoverflow.com/users/12575988/dlofud'}",True,1272,,,2,2,1661473218,1644411816,71050102,CC BY-SA 4.0,https://stackoverflow.com/questions/71050102/how-can-i-hide-or-change-the-drag-not-allowed-cursor-during-a-dragging,How can I hide (or change) the drag not allowed cursor during a dragging?,,,,,
319,"['javascript', 'imagedownload', 'retool']","{'account_id': 11094041, 'reputation': 642, 'user_id': 8144872, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7OMOS.jpg?s=256&g=1', 'display_name': 'melih sahin', 'link': 'https://stackoverflow.com/users/8144872/melih-sahin'}",False,302,,,0,0,1661457468,1646046576,71294105,CC BY-SA 4.0,https://stackoverflow.com/questions/71294105/problem-with-downloading-multiple-files-with-one-button-with-retool,Problem with downloading multiple files with one button with Retool,,,,,
320,"['javascript', 'arrays', 'reactjs', 'user-interface', 'react-hooks']","{'account_id': 13711427, 'reputation': 61, 'user_id': 9893677, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Shruti sharma', 'link': 'https://stackoverflow.com/users/9893677/shruti-sharma'}",True,86,,,1,1,1661455969,1645343285,71192325,CC BY-SA 4.0,https://stackoverflow.com/questions/71192325/displaying-array-data-in-react-output-is-not-coming,displaying array data in react. output is not coming,71192505.0,,,,
321,"['javascript', 'object', 'ecma262']","{'account_id': 1909923, 'reputation': 313, 'user_id': 1724019, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/543b0a0838e9d665bfa9ebd11313f748?s=256&d=identicon&r=PG', 'display_name': 'Slev7n', 'link': 'https://stackoverflow.com/users/1724019/slev7n'}",True,57,,,1,0,1661420972,1644056610,70997078,CC BY-SA 4.0,https://stackoverflow.com/questions/70997078/javascript-environment-record-is-it-an-exotic-object,"Javascript Environment Record, is it an Exotic Object?",,1661420972.0,,,
322,"['javascript', 'markdown', 'slack', 'codemirror', 'simplemde']","{'account_id': 19676587, 'reputation': 255, 'user_id': 14404566, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mjUVv.jpg?s=256&g=1', 'display_name': 'Quang Phu', 'link': 'https://stackoverflow.com/users/14404566/quang-phu'}",False,57,,,0,1,1661419597,1644832458,71109909,CC BY-SA 4.0,https://stackoverflow.com/questions/71109909/how-to-disable-headings-in-simple-mde-editor,How to disable headings in simple MDE editor,,1661419597.0,,,
323,"['javascript', 'arrays', 'reactjs', 'json', 'mongodb']","{'account_id': 24102348, 'reputation': 523, 'user_id': 18074016, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg7vHTMBbR3FSKR4sQTVCR3_H_LpQl42wL4u_WorQ=k-s256', 'display_name': 'Jerin', 'link': 'https://stackoverflow.com/users/18074016/jerin'}",False,115,,,1,0,1661413418,1645678692,71247305,CC BY-SA 4.0,https://stackoverflow.com/questions/71247305/how-to-add-multiple-values-to-an-object-id-later-in-mongodb,How to add multiple values to an object ID later in mongodb,,,,,
324,"['javascript', 'phaser-framework']","{'account_id': 23522256, 'reputation': 71, 'user_id': 17569224, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vzQLE.png?s=256&g=1', 'display_name': 'Soralienne', 'link': 'https://stackoverflow.com/users/17569224/soralienne'}",True,108,,,1,1,1661401394,1644001381,70991583,CC BY-SA 4.0,https://stackoverflow.com/questions/70991583/how-can-i-do-a-quest-with-phaser3,How can I do a quest with Phaser3?,70993348.0,1644173615.0,,,
325,"['javascript', 'css', 'reactjs', 'sass', 'next.js']","{'account_id': 17254847, 'reputation': 3, 'user_id': 12494192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f229ea631ad7cc39da8a102b4bba28c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hazael-hash', 'link': 'https://stackoverflow.com/users/12494192/hazael-hash'}",False,385,,,1,0,1661355312,1645602900,71233133,CC BY-SA 4.0,https://stackoverflow.com/questions/71233133/how-to-make-an-image-fit-only-50-of-the-screen-in-nextjs,How to make an image fit only 50% of the screen in NextJS,,1645614436.0,,,
326,"['javascript', 'java', 'urlencode']","{'account_id': 11762801, 'reputation': 61, 'user_id': 8608346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6439fc5104099abadd5e99e1c8b31da?s=256&d=identicon&r=PG&f=1', 'display_name': 'xiaoxiyao', 'link': 'https://stackoverflow.com/users/8608346/xiaoxiyao'}",False,79,,,1,0,1661329487,1645583463,71230685,CC BY-SA 4.0,https://stackoverflow.com/questions/71230685/decodeuri-in-java,decodeURI in java,,1661329487.0,,,
327,"['javascript', 'python', 'reactjs', 'folium']","{'account_id': 1629105, 'reputation': 2407, 'user_id': 1504016, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/jrHkN.png?s=256&g=1', 'display_name': 'ibi0tux', 'link': 'https://stackoverflow.com/users/1504016/ibi0tux'}",False,321,,,1,0,1661288686,1645117123,71162332,CC BY-SA 4.0,https://stackoverflow.com/questions/71162332/make-folium-map-interactible-from-page-where-its-embedded,Make Folium map interactible from page where it&#39;s embedded,,,,,
328,"['javascript', 'reactjs', 'setinterval']","{'account_id': 15728760, 'reputation': 379, 'user_id': 11349591, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-UaxXkNvYtCo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcFTGjs8uGjihIlea7vNN664BzE8g/mo/photo.jpg?sz=256', 'display_name': 'program_bumble_bee', 'link': 'https://stackoverflow.com/users/11349591/program-bumble-bee'}",True,3211,,,4,1,1661277333,1644590520,71081926,CC BY-SA 4.0,https://stackoverflow.com/questions/71081926/react-render-component-only-for-few-seconds,React render component only for few seconds,71082147.0,1644606092.0,,,
329,"['javascript', 'fortify', 'window.location', 'cross-site']","{'account_id': 966189, 'reputation': 1754, 'user_id': 989577, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://i.stack.imgur.com/UJ8Ps.jpg?s=256&g=1', 'display_name': 'Jamie', 'link': 'https://stackoverflow.com/users/989577/jamie'}",False,313,,,0,0,1661257453,1643747514,70947147,CC BY-SA 4.0,https://stackoverflow.com/questions/70947147/fortify-scan-and-setting-window-location-href,Fortify scan and setting window.location.href,,1643749765.0,,,
330,"['javascript', 'node.js', 'puppeteer']","{'account_id': 10960960, 'reputation': 87, 'user_id': 8054300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/397a125890ae876755bc5e3d227a7cb4?s=256&d=identicon&r=PG&f=1', 'display_name': 'utkarshver', 'link': 'https://stackoverflow.com/users/8054300/utkarshver'}",True,574,,,2,0,1661237207,1645682170,71247724,CC BY-SA 4.0,https://stackoverflow.com/questions/71247724/close-the-page-after-certain-interval-puppeteer,Close the page after certain interval [Puppeteer],,1645688674.0,,,
331,"['javascript', 'python', 'html']","{'account_id': 22000516, 'reputation': 3, 'user_id': 16272292, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/010e28b041804358889fe1134307dea2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zero', 'link': 'https://stackoverflow.com/users/16272292/zero'}",True,448,,,1,0,1661194381,1643780900,70951017,CC BY-SA 4.0,https://stackoverflow.com/questions/70951017/uncaught-referenceerror-deletenote-is-not-defined-at-htmlbuttonelement-onclick,Uncaught ReferenceError: deleteNote is not defined at HTMLButtonElement.onclick,70951136.0,,,,
